w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Ltx_uH
50,10.6,5.8,3.2,5.6,34,0,0.51,14,26,0.105,0.02,2,13,0.07,0.04,0.1,0.34,0.6,0.8,2.7,5,7,23,3.4,3.1,0.4,1.6,0.16,1.2,377.900429537474
39.2,10.6,7,4.4,16.4,35.2,0,0.5,14,21,0.07,0.05,2,14,0.14,0.08,0.1,0.41,1.7,1.8,4.7,4.5,2,2,3.1,1.4,4.9,2.9,1.53,4.2,377.990890215811
17.6,5.8,9.4,21.2,21.2,12.4,0,0.5,14,27,0.035,0.01,2,10,0.105,0.05,0.1,0.43,2.6,2.9,3.6,3.6,19,30,0.7,3.8,0.2,2.8,0.23,3,378.015205020357
32,5.8,11.8,6.8,6.8,34,0,0.5,14,32,0.105,0.05,2,33,0.07,0.05,0.1,0.37,0.4,1.5,3,4,19,16,3.8,2,1.7,1.7,0.13,1.3,378.325380250739
21.2,9.4,2.2,14,18.8,31.6,0,0.5,14,20,0.07,0.05,2,35,0.14,0.06,0.1,0.32,2.3,2,4.8,3.6,22,8,1.1,1.9,1.7,4.2,1.22,1,378.348085623536
20,5.8,7,16.4,26,10,0,0.51,14,20,0.14,0.06,2,30,0.07,0.03,0.1,0.18,3,1.8,4.8,3.8,17,1,2.8,4.3,3.8,4.4,0.17,3.6,378.39598769292
39.2,2.2,8.2,9.2,26,7.6,0,0.5,14,26,0.14,0.05,2,13,0.035,0.01,0.1,0.07,3.4,1.4,4.9,3.5,8,8,4.9,4.9,1.6,0.1,0.19,3.1,378.424093072563
34.4,2.2,1,18.8,5.6,6.4,0,0.5,14,33,0.07,0.07,2,6,0.07,0.06,0.1,0.42,0.7,2.8,1.4,3.3,19,22,4.5,0.1,1,2.6,0.19,1,378.471406281714
17.6,11.8,5.8,14,10.4,50.8,0,0.5,14,25,0.105,0.02,2,8,0.14,0.05,0.1,0.29,0.9,1,4.9,4.9,2,17,5,2.3,4,4.2,0.56,2.7,378.525278325533
28.4,3.4,8.2,15.2,20,52,0,0.51,14,12,0.07,0.07,2,33,0.14,0.09,0.1,0.42,1.6,1,4.8,4.2,6,13,0.6,4.6,4.9,2.6,0.82,2.8,378.908831810488
20,8.2,1,14,4.4,19.6,0,0.5,14,34,0.07,0.01,2,14,0.14,0.01,0.1,0.19,0.3,2.6,1.4,1.7,1,4,3.1,1.2,2,0.9,0.2,1,379.035323010287
34.4,2.2,3.4,22.4,18.8,49.6,0,0.5,14,35,0.07,0.01,2,31,0.175,0.05,0.1,0.28,1.7,0.8,5,4.5,25,11,1.1,3.9,1.9,4.4,0.65,3.7,379.225012468571
33.2,11.8,7,5.6,23.6,44.8,0,0.51,14,19,0.105,0.07,2,11,0.07,0.06,0.1,0.25,1.6,1.8,4.4,3,7,8,3.3,3.7,1.4,2.4,0.38,2.8,379.260834794508
23.6,4.6,2.2,24.8,18.8,42.4,0,0.5,14,34,0.035,0.01,2,8,0.175,0.07,0.1,0.08,2.4,1.6,4.1,3.5,5,29,0.5,5,2.5,3.9,0.97,2.9,379.333925374204
28.4,7,9.4,8,4.4,49.6,0,0.5,14,17,0.14,0.1,2,14,0.07,0.02,0.1,0.41,0.3,0.7,1.9,4,22,19,4.8,0.9,0.7,0.1,0.15,1.4,379.596135653678
18.8,9.4,11.8,12.8,21.2,34,0,0.5,14,28,0.105,0.02,2,20,0.175,0.01,0.1,0.38,1.9,2.1,4.6,4.6,25,16,4.8,3.2,2,4.4,1.64,2.7,379.627522002408
33.2,2.2,11.8,24.8,17.6,53.2,0,0.5,14,21,0.175,0.07,2,23,0.175,0.1,0.1,0.13,2.1,2.3,4.9,2.7,10,15,0.1,3.2,4.6,1,1.48,1.5,379.644533038785
22.4,11.8,3.4,9.2,18.8,12.4,0,0.51,14,22,0.175,0.09,2,23,0.035,0.01,0.1,0.16,1.9,1.8,5,3.9,4,7,1.2,4,2.4,0.2,1.45,1.9,379.77621770673
33.2,5.8,11.8,6.8,21.2,40,0,0.51,14,34,0.175,0.01,2,25,0.175,0.07,0.1,0.08,2.5,2.1,4.2,3.7,16,15,5,1.3,0.7,0.6,1.39,2.2,379.798100614869
18.8,13,4.6,11.6,23.6,11.2,0,0.51,14,34,0.105,0.02,2,22,0.035,0.03,0.1,0.45,2.9,1.3,4.6,4.4,18,20,1.4,2.3,2.5,4,0.82,3.4,379.934207767071
15.2,10.6,11.8,16.4,26,22,0,0.5,14,25,0.175,0.04,2,15,0.105,0.04,0.1,0.15,3.3,1.3,4.1,4.5,8,8,4.9,0.1,4.4,3,1.08,3.9,379.994043214703
26,3.4,10.6,20,18.8,46,0,0.5,14,35,0.035,0.01,2,19,0.035,0.03,0.1,0.07,1.9,3.2,4.1,4.3,28,4,4.1,0.8,2.5,1.5,0.11,2.3,380.092166534869
36.8,11.8,3.4,4.4,15.2,8.8,0,0.51,14,31,0.175,0.09,2,8,0.175,0.1,0.1,0.42,0.7,3.2,5,2.6,14,29,3,4.7,1.9,0.5,0.16,1.9,380.195886154365
15.2,9.4,8.2,20,17.6,43.6,0,0.5,14,26,0.105,0.06,2,11,0.14,0.07,0.1,0.27,1.8,2.7,4.2,3.4,0,10,0.6,1.5,1,0.5,1.66,1.9,380.302282246173
22.4,3.4,8.2,18.8,20,17.2,0,0.5,14,21,0.175,0.06,2,15,0.14,0.02,0.1,0.47,1.4,2.2,3.7,4.1,2,20,3.2,2.3,4.4,1.6,1,3.2,380.380692737636
38,2.2,5.8,12.8,4.4,30.4,0,0.5,14,26,0.105,0.05,2,26,0.105,0.07,0.1,0.26,0.5,3.2,2.4,2,29,30,2.1,4.1,0.8,5,0.4,1.1,380.958750594973
40.4,2.2,1,14,3.2,49.6,0,0.5,14,17,0.07,0.05,2,28,0.14,0.07,0.1,0.34,0.3,1.5,2.1,2.1,8,17,4.1,1.2,0.3,0.7,0.27,1,381.051010364298
17.6,11.8,10.6,14,24.8,46,0,0.5,14,31,0.175,0.01,2,29,0.035,0.01,0.1,0.17,2.8,1.1,4.5,4.7,2,11,2.9,1.1,0.5,0.5,0.35,3.2,381.141768470114
26,4.6,13,11.6,20,41.2,0,0.5,14,33,0.14,0.02,2,18,0.14,0.02,0.1,0.45,1.9,2.8,4,3.4,2,29,0.5,3.6,1.2,3,0.85,2.2,381.158618576215
27.2,3.4,7,14,20,17.2,0,0.5,14,33,0.105,0.01,2,12,0.07,0.05,0.1,0.42,1.2,2.6,4.1,4.3,24,26,3.7,4.7,1.7,2.9,1.19,3.1,381.364614938946
17.6,13,8.2,11.6,17.6,20.8,0,0.51,14,21,0.07,0.04,2,16,0.105,0.09,0.1,0.42,1.6,1.1,3.9,2.7,20,27,1.7,0.8,4.7,4,0.72,1.6,381.370723835215
38,7,3.4,5.6,8,53.2,0,0.51,14,28,0.14,0.07,2,13,0.07,0.02,0.1,0.44,0.8,1.4,4.7,2.9,26,11,4.4,1,3.5,4.5,0.2,1.8,381.762186801299
33.2,9.4,11.8,5.6,24.8,32.8,0,0.5,14,28,0.105,0.08,2,26,0.105,0.04,0.1,0.25,2.7,3.1,4.4,4.8,4,10,3.3,1.9,2.4,0.6,1.58,3.6,381.894612001745
33.2,2.2,11.8,21.2,18.8,41.2,0,0.51,14,29,0.105,0.01,2,16,0.14,0.06,0.1,0.38,2.1,2.9,4.3,4.3,28,25,4,2.1,2.6,1.6,0.11,2.1,381.923225299718
26,4.6,8.2,12.8,11.6,36.4,0,0.51,14,7,0.105,0.09,2,14,0.175,0.03,0.1,0.18,1.5,0.8,3.2,3.1,24,17,1.2,2.8,0.8,4.4,0.4,2.2,382.069723263406
18.8,4.6,13,23.6,20,11.2,0,0.51,14,29,0.07,0.01,2,27,0.14,0.04,0.1,0.28,2.2,1.9,4.2,4,4,8,2.8,2.7,3.6,0.5,1.44,2,382.093525098444
36.8,7,11.8,5.6,22.4,43.6,0,0.5,14,14,0.07,0.02,2,25,0.07,0.04,0.1,0.21,2.3,1.8,4.6,3.5,3,24,0.2,5,0.5,3.8,0.24,3.4,382.130365899376
20,9.4,2.2,12.8,12.8,16,0,0.51,14,34,0.175,0.07,2,20,0.105,0.1,0.1,0.28,1.5,1.6,2.7,3.4,18,28,3.1,2.5,2.6,3.3,1.44,1.5,382.143372157809
15.2,9.4,3.4,17.6,4.4,6.4,0,0.5,14,24,0.14,0.05,2,31,0.07,0.04,0.1,0.11,0.4,0.4,1.9,3.7,23,20,1.1,0.9,3.6,4.4,0.13,1.5,382.241172863945
12.8,13,13,18.8,8,22,0,0.51,14,34,0.105,0.07,2,34,0.175,0.01,0.1,0.37,0.5,1.7,3.2,2.8,0,3,0.7,1.7,2,3.8,0.4,1.9,382.24351732816
18.8,11.8,4.6,10.4,4.4,8.8,0,0.5,14,28,0.105,0.04,2,6,0.175,0.07,0.1,0.29,0.5,3.8,1.6,1.8,21,22,1.6,2.6,3.8,3.2,0.1,1.1,382.337987758655
36.8,10.6,8.2,4.4,9.2,17.2,0,0.51,14,19,0.14,0.08,2,24,0.105,0.1,0.1,0.46,0.7,0.6,1.9,2,6,25,1.7,4.4,2.3,4,0.48,1,382.344359585151
26,4.6,2.2,18.8,24.8,43.6,0,0.5,14,33,0.14,0.07,2,32,0.175,0.07,0.1,0.42,1.5,1.6,5,5,20,14,3.1,3.7,0.2,1.1,0.72,3.2,382.356339507616
15.2,7,9.4,21.2,8,6.4,0,0.51,14,28,0.175,0.01,2,34,0.07,0.01,0.1,0.26,0.7,3.3,2.6,3.2,29,17,3.8,2.9,4.6,3.4,0.25,2.5,382.377619514596
16.4,11.8,11.8,14,22.4,19.6,0,0.51,14,27,0.175,0.1,2,35,0.14,0.02,0.1,0.27,2.3,1.2,4.7,4.2,9,7,3.7,4.2,4.5,3.4,0.21,3.5,382.561951546722
24.8,3.4,4.6,18.8,5.6,25.6,0,0.51,14,15,0.105,0.07,2,14,0.14,0.01,0.1,0.48,0.6,1.9,1.9,2,1,3,4.8,4.1,4,0.5,0.41,1.4,382.629260495181
52.4,2.2,5.8,5.6,11.6,43.6,0,0.51,14,26,0.14,0.03,2,10,0.14,0.09,0.1,0.11,1.4,3.4,4.9,3.4,2,8,1.3,3.5,0.7,1.5,0.19,1.5,382.69028332278
27.2,3.4,7,15.2,12.8,42.4,0,0.5,14,19,0.105,0.1,2,33,0.07,0.04,0.1,0.42,1,1.6,3.7,5,6,25,4.3,4.2,2.5,5,0.86,3.3,382.702527711491
36.8,2.2,3.4,15.2,24.8,34,0,0.5,14,25,0.175,0.05,2,27,0.105,0.07,0.1,0.18,1.3,1.7,4.6,4.9,26,25,3.2,0.8,1.5,1.9,1.03,4.5,382.869651958495
17.6,7,11.8,17.6,20,34,0,0.5,14,34,0.07,0.06,2,28,0.175,0.1,0.1,0.42,1.3,3.9,4.3,4.4,14,23,4.3,0.4,4.9,2.3,1.06,1.8,382.887723522508
24.8,8.2,13,8,12.8,11.2,0,0.5,14,17,0.175,0.03,2,10,0.14,0.09,0.1,0.27,1.6,1.9,3.3,3.9,30,18,3.3,4.6,1.9,2.5,1.15,2.9,382.948719842284
44,2.2,4.6,9.2,24.8,37.6,0,0.51,14,17,0.175,0.01,2,16,0.175,0.01,0.1,0.23,1,1.5,4.8,4.3,4,14,2.1,4.7,3.5,2.6,0.72,3.3,383.247360440018
15.2,13,3.4,16.4,10.4,25.6,0,0.5,14,35,0.105,0.05,2,25,0.105,0.07,0.1,0.07,0.8,0.9,3,2.6,1,0,4.3,4.6,3.8,4.7,0.43,2.4,383.440217480228
40.4,2.2,9.4,9.2,6.8,16,0,0.51,14,17,0.175,0.08,2,6,0.105,0.05,0.1,0.45,0.7,1.5,1.7,2.4,5,14,1.5,2.4,0.2,2.5,0.68,1.3,383.50995082088
18.8,8.2,11.8,14,23.6,23.2,0,0.5,14,19,0.105,0.04,2,14,0.07,0.06,0.1,0.35,2.2,0.6,4.8,4.8,22,6,1.1,2.7,4,3.9,0.31,2.5,384.646440239282
22.4,7,4.6,10.4,14,6.4,0,0.51,14,26,0.105,0.09,2,9,0.175,0.07,0.1,0.33,1.3,2.3,3.8,3.4,10,11,0.8,4,3.6,4.1,0.59,2.8,384.791638518135
35.6,5.8,13,5.6,11.6,17.2,0,0.51,14,20,0.175,0.02,2,20,0.035,0.01,0.1,0.17,0.7,1.2,4.2,3.9,29,3,2.4,0.2,1.2,0.9,0.63,3.1,384.893834877355
22.4,5.8,8.2,12.8,14,41.2,0,0.51,14,25,0.175,0.06,2,11,0.175,0.04,0.1,0.3,1.1,1.1,5,4.6,9,0,1.9,4.8,4.6,1.6,0.27,2,384.916831911311
15.2,11.8,9.4,16.4,21.2,26.8,0,0.51,14,28,0.14,0.08,2,28,0.07,0.03,0.1,0.17,2.7,1.4,5,4.5,2,30,2.2,2.3,2.6,1,0.81,2.5,385.059988605243
17.6,8.2,2.2,20,10.4,34,0,0.5,14,19,0.175,0.07,2,7,0.105,0.09,0.1,0.27,0.7,1.9,4.2,3.2,18,12,4.9,3.3,4.3,0.4,0.63,1.5,385.123240392052
30.8,7,9.4,6.8,17.6,30.4,0,0.51,14,34,0.175,0.08,2,32,0.105,0.09,0.1,0.26,0.8,1.6,4.1,2.8,30,0,2.9,4,4.2,4.6,0.76,2.7,385.232323432423
21.2,13,2.2,9.2,4.4,13.6,0,0.51,14,16,0.105,0.04,2,13,0.175,0.1,0.1,0.12,0.5,0.5,3,3.4,15,5,1.6,0.8,3.7,4.8,0.46,1.2,385.254802272312
33.2,3.4,8.2,8,15.2,6.4,0,0.5,14,30,0.105,0.1,2,31,0.105,0.06,0.1,0.28,1.3,3.6,4.4,3,24,5,2.8,2.5,2.9,4.1,0.63,1.7,385.428817733899
20,9.4,3.4,12.8,22.4,7.6,0,0.51,14,27,0.14,0.07,2,17,0.105,0.06,0.1,0.49,2.8,2.4,3.8,4.5,19,13,2.9,4.8,4.8,4.4,1.77,3.7,385.591117778663
15.2,7,10.6,24.8,9.2,19.6,0,0.5,14,27,0.035,0.03,2,32,0.175,0.1,0.1,0.24,1,0.7,1.7,4.5,9,3,3.8,3.7,2.5,4.2,0.42,1.4,385.832493854826
42.8,3.4,1,6.8,4.4,41.2,0,0.5,14,24,0.14,0.03,2,34,0.175,0.02,0.1,0.49,0.5,0.8,2.8,2.7,17,22,0.1,4.3,2,3.4,0.25,1.1,386.052466532079
23.6,7,7,10.4,14,20.8,0,0.5,14,21,0.105,0.05,2,12,0.175,0.1,0.1,0.48,1.5,2.5,4.3,3.2,9,24,1.6,2.8,3.3,4.3,1.24,2.9,386.129730967661
24.8,4.6,11.8,12.8,5.6,22,0,0.5,14,27,0.14,0.1,2,31,0.035,0.03,0.1,0.48,0.3,1.6,3.1,1.2,28,26,5,0.7,2.4,5,0.16,1.1,386.511263852723
32,3.4,2.2,14,24.8,48.4,0,0.5,14,24,0.105,0.02,2,14,0.07,0.02,0.1,0.36,1.4,1.9,4.3,4.6,28,7,1.6,2,0.7,2.7,1.29,3.5,386.532067672375
20,7,7,12.8,9.2,12.4,0,0.51,14,27,0.105,0.01,2,17,0.105,0.08,0.1,0.18,0.4,1,3.3,4.6,1,10,4.6,5,4.8,0.9,0.31,2.8,386.575960775418
33.2,2.2,8.2,18.8,14,28,0,0.51,14,33,0.105,0.09,2,18,0.07,0.06,0.1,0.24,1.1,0.4,3.6,2.9,12,15,0.2,4.1,0.6,4.4,0.15,2.5,386.739035134047
38,11.8,10.6,4.4,15.2,28,0,0.5,14,15,0.14,0.08,2,25,0.175,0.1,0.1,0.42,1.8,1.7,3.4,2.2,22,2,4.6,1,1.1,3.4,1.45,2,387.19112444035
21.2,9.4,4.6,10.4,8,20.8,0,0.51,14,8,0.14,0.07,2,16,0.14,0.07,0.1,0.37,0.6,0.6,2.8,2.2,0,16,0.1,1.6,0.9,2.8,0.55,1.1,387.597054117967
50,9.4,11.8,3.2,5.6,22,0,0.51,14,12,0.07,0.05,2,20,0.07,0.06,0.1,0.27,0.7,1.3,2.6,3.5,17,6,2.8,0.4,2.3,3.3,0.44,2.2,388.053648431466
14,10.6,4.6,24.8,23.6,19.6,0,0.5,14,33,0.14,0.1,2,31,0.105,0.09,0.1,0.05,2.5,1.1,4.8,3.2,28,8,1,2.6,2.2,0.6,0.43,2.5,388.124578406819
50,1,2.2,24.8,10.4,5.2,0,0.51,14,14,0.14,0.02,2,22,0.175,0.06,0.1,0.41,0.7,0.6,2.3,2.8,27,2,2.2,2.2,3.7,1.1,0.37,1.4,388.186331328993
36.8,13,8.2,4.4,4.4,16,0,0.51,14,13,0.07,0.04,2,10,0.175,0.05,0.1,0.3,0.5,1.1,2.4,3.4,27,19,1.1,4.7,3.2,1.5,0.22,1.7,388.206627643914
44,5.8,3.4,4.4,21.2,16,0,0.51,14,23,0.14,0.05,2,17,0.175,0.06,0.1,0.38,1.4,1.5,3.8,4.6,1,3,3.1,2.5,4.2,2.6,0.93,2.6,388.485197448742
22.4,11.8,4.6,9.2,10.4,25.6,0,0.5,14,23,0.175,0.08,2,8,0.14,0.07,0.1,0.19,0.7,2.2,3.5,4,19,14,0.4,0.5,0.1,1.7,0.44,2.8,388.701190022575
21.2,4.6,3.4,22.4,10.4,22,0,0.51,14,28,0.14,0.07,2,17,0.105,0.06,0.1,0.12,1.1,2.3,4.6,2.9,0,16,0.8,3,4.4,3.8,0.4,2.1,389.014849489631
15.2,7,11.8,24.8,18.8,16,0,0.51,14,33,0.07,0.06,2,21,0.14,0.09,0.1,0.48,2.3,2.9,5,2.9,19,7,3.8,1.6,0.7,4.9,1.62,2.7,389.197322521762
21.2,4.6,10.6,21.2,14,42.4,0,0.51,14,32,0.105,0.1,2,27,0.07,0.01,0.1,0.41,1.6,2.5,2.9,2.1,28,26,3,4.3,4.5,4.3,0.2,1.5,389.412086349066
48.8,3.4,7,4.4,6.8,14.8,0,0.51,14,6,0.14,0.1,2,31,0.105,0.04,0.1,0.01,0.4,0.7,2.7,2.5,28,10,4.6,3,0.1,2.8,0.32,1,389.532004745852
22.4,7,8.2,10.4,3.2,13.6,0,0.51,14,29,0.105,0.1,2,30,0.14,0.08,0.1,0.22,0.2,3,1.3,3.6,18,16,0.7,2.6,1.7,2.8,0.1,1,389.583823591417
35.6,2.2,11.8,20,5.6,44.8,0,0.5,14,34,0.14,0.09,2,23,0.07,0.07,0.1,0.27,0.7,3,2.1,3.2,2,28,2.2,4.8,2.3,2.1,0.1,1.7,389.689759716966
34.4,2.2,4.6,20,16.4,28,0,0.51,14,26,0.035,0.03,2,15,0.105,0.03,0.1,0.34,1.5,2.7,4.5,4.4,21,28,4.6,3,5,1.9,1.35,2.1,389.773877629702
14,13,2.2,22.4,11.6,10,0,0.5,14,24,0.07,0.04,2,25,0.175,0.1,0.1,0.48,1.5,1.8,5,4.8,20,4,4.5,2.3,4.7,1.4,0.38,4.1,390.062156255699
12.8,13,10.6,20,11.6,17.2,0,0.5,14,32,0.105,0.08,2,31,0.07,0.06,0.1,0.36,1.4,0.3,2.9,2.8,1,4,4.6,2.4,2.5,1.7,0.21,2.4,390.138448720714
27.2,5.8,1,11.6,4.4,42.4,0,0.5,14,35,0.175,0.09,2,11,0.14,0.01,0.1,0.48,0.2,2.7,2.4,4.3,27,10,4.8,0.9,1.9,2.5,0.19,1.6,390.204836754052
18.8,7,13,17.6,3.2,46,0,0.5,14,31,0.105,0.05,2,34,0.14,0.02,0.1,0.39,0.3,1.6,1.1,2.6,21,3,0.5,2,2.3,4.3,0.25,1,390.210868453168
45.2,2.2,8.2,9.2,5.6,49.6,0,0.5,14,31,0.175,0.07,2,21,0.07,0.04,0.1,0.2,0.4,1.6,2.7,2.5,5,5,2.7,0.3,1.8,0.1,0.12,2.2,390.388456531785
42.8,2.2,11.8,9.2,18.8,49.6,0,0.51,14,28,0.105,0.02,2,30,0.14,0.04,0.1,0.3,1.3,1.3,3.8,4.4,3,2,4,0.9,3.6,1.6,1.04,2.6,390.598940048067
20,4.6,4.6,18.8,9.2,10,0,0.51,14,34,0.14,0.07,2,14,0.105,0.06,0.1,0.4,0.9,2.8,3.7,2.6,9,23,4.7,0.6,4.5,3.3,0.58,2.3,390.617336952743
15.2,13,10.6,14,8,16,0,0.51,14,19,0.07,0.05,2,18,0.175,0.09,0.1,0.31,0.4,2.3,3.4,3.6,19,26,3.5,0.1,3.7,2.2,0.18,1.1,391.416354153746
32,4.6,7,9.2,3.2,43.6,0,0.5,14,29,0.175,0.06,2,5,0.105,0.03,0.1,0.15,0.3,1,1.6,3.2,23,29,3.6,3.7,3.8,3.5,0.2,1.5,391.565724259845
30.8,11.8,7,5.6,21.2,14.8,0,0.5,14,33,0.175,0.04,2,21,0.14,0.05,0.1,0.41,1.8,3.7,3.9,4,17,7,3.4,4.1,1.3,1.5,0.38,3.8,391.636206938817
14,9.4,8.2,20,3.2,8.8,0,0.5,14,25,0.105,0.02,2,11,0.07,0.01,0.1,0.19,0.2,2.2,1.6,3,25,10,4.1,1.9,1.4,3.2,0.12,1.5,391.928514850056
18.8,7,4.6,18.8,14,32.8,0,0.5,14,23,0.14,0.01,2,19,0.07,0.06,0.1,0.18,1.1,1.1,3.2,5,9,17,3.1,3.1,0.7,1.2,0.6,1.8,392.148457764279
12.8,13,3.4,23.6,12.8,18.4,0,0.5,14,29,0.175,0.08,2,16,0.175,0.07,0.1,0.19,1,3.2,3.2,3.2,26,14,1.3,4.4,3.9,4.4,0.98,2,392.245800620326
24.8,3.4,8.2,21.2,8,23.2,0,0.51,14,13,0.175,0.1,2,26,0.175,0.04,0.1,0.49,0.9,1,4.3,3.5,5,14,1.1,1.4,2,1.4,0.39,1.3,392.50872700822
23.6,4.6,7,17.6,20,40,0,0.5,14,35,0.105,0.06,2,21,0.105,0.04,0.1,0.14,1.2,3.2,4.7,4.9,10,20,4.3,4.3,3.2,4.4,1.14,1.6,392.584953971835
44,11.8,1,4.4,9.2,38.8,0,0.5,14,21,0.035,0.01,2,35,0.175,0.09,0.1,0.19,1,1.2,3.1,2.5,24,25,2.5,4.6,0.1,4.1,0.58,1.4,393.009222075914
21.2,8.2,3.4,14,10.4,52,0,0.5,14,33,0.14,0.04,2,9,0.175,0.02,0.1,0.43,1,2,2.9,4,26,15,3,2.4,2.2,0.3,0.68,1.1,393.220566354605
16.4,7,9.4,24.8,18.8,48.4,0,0.5,14,27,0.105,0.02,2,34,0.175,0.02,0.1,0.35,1.1,2.6,4.3,4.2,14,26,3.7,2.3,0.9,3,0.67,1.4,393.503023911406
39.2,2.2,8.2,14,17.6,49.6,0,0.5,14,30,0.14,0.07,2,11,0.14,0.04,0.1,0.4,1.5,1.7,4,3.2,25,25,3,2.8,1,4.5,1.17,1.8,393.541514518414
26,3.4,5.8,18.8,18.8,13.6,0,0.5,14,21,0.07,0.02,2,20,0.105,0.06,0.1,0.06,1.9,0.8,4.3,2.6,25,14,2.4,0.2,1.6,0.7,0.46,1.9,393.637645751315
21.2,7,8.2,12.8,26,12.4,0,0.51,14,9,0.175,0.1,2,19,0.14,0.01,0.1,0.36,1.3,0.4,4.2,3.9,26,23,1.8,3.7,4.2,3.5,0.25,3.6,393.642726317388
32,2.2,10.6,21.2,14,23.2,0,0.5,14,33,0.105,0.01,2,7,0.07,0.02,0.1,0.34,0.8,2,3.4,3.1,12,21,1.6,3.4,2.8,4.5,0.14,1.4,393.90459984443
21.2,5.8,13,12.8,16.4,6.4,0,0.51,14,20,0.105,0.09,2,29,0.14,0.05,0.1,0.47,1.5,0.3,3.5,1.7,14,16,2.8,2.2,0.8,4.4,0.23,1.5,394.060370361864
33.2,3.4,5.8,9.2,4.4,12.4,0,0.5,14,25,0.105,0.06,2,28,0.07,0.06,0.1,0.48,0.4,2.1,2.6,2.2,29,0,1.6,0.3,1.3,3.6,0.33,1.6,394.223951632325
45.2,5.8,10.6,4.4,5.6,34,0,0.5,14,30,0.14,0.06,2,20,0.105,0.09,0.1,0.45,0.7,1.9,3.4,3.5,3,0,0.3,0.8,1.2,1.9,0.35,2,394.504089359022
50,4.6,8.2,4.4,5.6,50.8,0,0.5,14,25,0.175,0.1,2,26,0.14,0.05,0.1,0.35,0.6,3.1,3,4.6,23,21,5,3.6,4.3,4,0.28,2.2,394.602024714979
12.8,11.8,10.6,23.6,22.4,26.8,0,0.51,14,24,0.14,0.07,2,23,0.07,0.03,0.1,0.1,2.6,2.3,4.2,4,11,19,0.9,2.9,2,2.5,0.96,3.5,394.875482222249
36.8,2.2,4.6,20,6.8,42.4,0,0.51,14,22,0.175,0.07,2,31,0.105,0.08,0.1,0.16,0.8,2.2,3.9,4.6,30,21,3.9,0.9,2.4,1.2,0.35,2.5,394.999667187035
15.2,8.2,11.8,21.2,5.6,26.8,0,0.5,14,25,0.14,0.04,2,20,0.175,0.07,0.1,0.1,0.3,1.7,1.9,1.7,9,15,1.9,2.4,3.7,4.8,0.27,1.3,395.017772594047
15.2,8.2,7,24.8,17.6,40,0,0.51,14,15,0.175,0.06,2,7,0.14,0.01,0.1,0.49,1.3,1.8,3.8,3.3,11,22,0.5,1.2,4.6,1.2,0.2,1.6,395.25633113577
24.8,5.8,7,10.4,15.2,19.6,0,0.51,14,31,0.14,0.09,2,19,0.105,0.04,0.1,0.3,1,2.7,2.8,4,26,22,1,4.6,0.2,1.8,0.61,1.9,395.297024526618
28.4,7,10.6,8,6.8,29.2,0,0.5,14,31,0.07,0.06,2,23,0.035,0.03,0.1,0.42,0.9,3.1,3.2,3.3,29,10,2,1.5,3.8,0.8,0.23,3,395.430614141012
34.4,4.6,4.6,6.8,11.6,8.8,0,0.51,14,23,0.035,0.03,2,10,0.175,0.1,0.1,0.27,1.2,1.4,3.8,4.8,16,15,1.7,1.3,0.2,1.7,0.79,2.5,395.531560571567
28.4,5.8,3.4,9.2,21.2,13.6,0,0.5,14,32,0.14,0.04,2,27,0.07,0.02,0.1,0.18,2.2,2.1,4.9,2.6,16,17,4.9,3.5,1,0.8,0.65,1.5,395.563899946927
47.6,5.8,9.4,4.4,11.6,48.4,0,0.5,14,33,0.07,0.01,2,31,0.175,0.1,0.1,0.3,0.7,2,4,2.1,25,7,3.7,3.8,3.4,0.6,0.18,1.3,395.603368159339
12.8,9.4,13,23.6,17.6,16,0,0.51,14,27,0.175,0.04,2,13,0.105,0.05,0.1,0.27,1.4,2.4,3.1,3.1,25,28,4,2.2,1.3,3.7,0.53,2.6,395.660680136629
34.4,13,2.2,5.6,4.4,48.4,0,0.5,14,15,0.175,0.04,2,21,0.14,0.06,0.1,0.44,0.5,0.9,2.2,2,30,22,2.9,1.2,3.5,3,0.27,1.6,395.963264697714
18.8,5.8,10.6,17.6,16.4,13.6,0,0.5,14,27,0.14,0.06,2,19,0.175,0.07,0.1,0.35,1.5,2.4,4,4.1,19,23,2.8,2.6,3,4.9,0.35,3.3,396.493310815866
46.4,4.6,4.6,4.4,12.8,16,0,0.5,14,32,0.07,0.02,2,25,0.035,0.01,0.1,0.15,1.4,1.9,3.5,3.6,6,14,3.6,1.3,1.1,4.6,0.14,2.5,396.516378531923
21.2,5.8,8.2,16.4,23.6,32.8,0,0.5,14,26,0.175,0.01,2,24,0.035,0.02,0.1,0.34,2.4,1.7,5,4,7,2,1.8,0.6,1.3,1,0.49,2.1,396.531088985062
48.8,9.4,9.4,3.2,5.6,4,0,0.51,14,22,0.035,0.03,2,18,0.105,0.01,0.1,0.31,0.3,2.9,3,2.9,24,24,4.8,1.3,3,2.4,0.16,2.2,396.60263080874
