w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Coreloss_W
22.4,13.0,9.4,26.0,10.4,52.0,0.0,0.5,14.0,35.0,0.07,0.01,2.0,23.0,0.035,0.03,0.1,0.44,1.2,3.1,2.8,4.7,13.0,17.0,2.5,3.6,4.5,3.1,0.88,2.6,0.000889339
11.6,1.0,5.8,17.6,6.8,5.2,0.0,0.51,14.0,10.0,0.14,0.02,2.0,26.0,0.07,0.02,0.1,0.25,0.7,0.8,3.4,4.4,27.0,26.0,1.1,2.2,0.5,4.6,0.15,1.5,7.18598
45.2,5.8,4.6,21.2,9.2,19.6,0.0,0.5,14.0,34.0,0.105,0.02,2.0,29.0,0.105,0.01,0.1,0.14,0.7,3.2,4.6,4.6,6.0,30.0,1.4,3.4,1.1,2.9,0.61,2.6,0.000426546
26.0,10.6,13.0,5.6,5.6,35.2,0.0,0.5,14.0,24.0,0.07,0.07,2.0,17.0,0.105,0.01,0.1,0.32,0.7,1.9,2.2,4.3,1.0,23.0,1.1,3.1,4.4,1.2,0.42,1.5,2.63072
14.0,13.0,8.2,21.2,11.6,24.4,0.0,0.5,14.0,16.0,0.07,0.02,2.0,22.0,0.07,0.07,0.1,0.45,0.5,2.0,3.4,1.6,14.0,9.0,2.3,5.0,1.0,4.1,0.12,1.2,1.91041
26.0,5.8,3.4,14.0,24.8,46.0,0.0,0.5,14.0,20.0,0.175,0.03,2.0,19.0,0.175,0.05,0.1,0.26,2.6,2.0,5.0,3.7,28.0,14.0,4.2,3.7,4.8,2.0,1.4,2.8,3.65929
38.0,7.0,11.8,17.6,10.4,7.6,0.0,0.5,14.0,27.0,0.14,0.08,2.0,9.0,0.14,0.05,0.1,0.42,0.9,1.9,4.5,1.8,27.0,29.0,3.8,2.4,4.3,2.0,0.52,1.2,0.000207248
27.2,4.6,9.4,23.6,22.4,20.8,0.0,0.51,14.0,17.0,0.105,0.01,2.0,20.0,0.035,0.02,0.1,0.33,1.9,0.5,4.3,4.7,19.0,29.0,1.3,3.5,1.9,1.8,0.22,3.8,1.07985
46.4,10.6,2.2,21.2,14.0,28.0,0.0,0.51,14.0,30.0,0.105,0.06,2.0,29.0,0.07,0.01,0.1,0.3,1.8,2.3,4.9,4.4,8.0,24.0,4.0,1.3,1.6,3.5,0.45,1.1,1.17974
26.0,13.0,10.6,10.4,22.4,18.4,0.0,0.51,14.0,33.0,0.105,0.03,2.0,33.0,0.14,0.03,0.1,0.47,2.4,3.8,4.8,4.5,18.0,3.0,5.0,4.3,4.3,5.0,1.05,4.4,0.0008941169999999
44.0,10.6,4.6,15.2,24.8,50.8,0.0,0.51,14.0,27.0,0.035,0.03,2.0,33.0,0.07,0.06,0.1,0.23,1.9,1.5,4.5,3.8,11.0,27.0,0.6,0.7,4.8,3.7,1.33,3.2,0.000914638
14.0,2.2,7.0,10.4,5.6,30.4,0.0,0.51,14.0,28.0,0.07,0.03,2.0,25.0,0.105,0.07,0.1,0.3,0.3,2.8,3.3,3.3,3.0,0.0,1.6,2.1,3.1,2.5,0.27,1.3,10.299
27.2,8.2,10.6,17.6,11.6,37.6,0.0,0.51,14.0,34.0,0.07,0.02,2.0,29.0,0.175,0.06,0.1,0.31,0.7,3.3,3.0,2.7,1.0,0.0,0.8,3.1,1.0,4.8,0.48,1.9,0.00083343
27.2,4.6,13.0,9.2,26.0,32.8,0.0,0.51,14.0,25.0,0.14,0.05,2.0,21.0,0.175,0.07,0.1,0.29,2.7,2.7,4.7,4.8,24.0,2.0,0.4,3.3,1.5,1.1,1.55,3.3,1.94219
33.2,3.4,8.2,8.0,15.2,6.4,0.0,0.5,14.0,30.0,0.105,0.1,2.0,31.0,0.105,0.06,0.1,0.28,1.3,3.6,4.4,3.0,24.0,5.0,2.8,2.5,2.9,4.1,0.63,1.7,0.00062396
33.2,10.6,4.6,22.4,24.8,13.6,0.0,0.5,14.0,27.0,0.07,0.04,2.0,29.0,0.105,0.06,0.1,0.3,2.5,1.7,4.4,4.6,8.0,15.0,1.0,0.9,4.1,1.0,1.09,3.2,1.04668
45.2,7.0,3.4,24.8,10.4,50.8,0.0,0.51,14.0,19.0,0.175,0.09,2.0,14.0,0.14,0.07,0.1,0.31,0.5,0.7,3.2,2.1,8.0,13.0,4.8,0.6,0.7,3.3,0.3,1.7,0.000686837
48.8,5.8,2.2,23.6,8.0,35.2,0.0,0.5,14.0,22.0,0.035,0.02,2.0,21.0,0.14,0.07,0.1,0.36,0.8,2.3,4.4,4.4,4.0,24.0,4.8,0.4,1.1,4.8,0.72,1.7,0.000827443
46.4,9.4,8.2,22.4,26.0,44.8,0.0,0.51,14.0,27.0,0.175,0.09,2.0,13.0,0.175,0.02,0.1,0.48,3.5,0.5,4.4,4.7,15.0,10.0,2.0,3.4,2.8,3.2,0.3,4.0,0.000454265
15.2,10.6,5.8,26.0,9.2,23.2,0.0,0.51,14.0,24.0,0.175,0.02,2.0,15.0,0.175,0.02,0.1,0.49,1.0,0.6,4.5,3.8,22.0,11.0,3.7,2.2,0.4,2.7,0.37,3.5,1.98883
42.8,8.2,10.6,8.0,8.0,5.2,0.0,0.5,14.0,30.0,0.175,0.02,2.0,19.0,0.14,0.04,0.1,0.16,0.6,1.7,2.7,3.4,2.0,20.0,2.1,3.8,2.2,5.0,0.24,1.6,0.000223326
12.8,9.4,5.8,17.6,16.4,38.8,0.0,0.5,14.0,34.0,0.07,0.04,2.0,29.0,0.14,0.09,0.1,0.45,1.0,3.2,4.6,2.6,15.0,29.0,0.9,1.5,4.5,2.3,0.67,2.5,4.18149
23.6,3.4,4.6,18.8,24.8,29.2,0.0,0.51,14.0,26.0,0.175,0.09,2.0,14.0,0.105,0.07,0.1,0.5,1.6,1.9,4.8,3.2,7.0,18.0,1.6,0.9,2.3,3.0,0.36,3.1,2.81599
17.6,5.8,13.0,16.4,21.2,29.2,0.0,0.51,14.0,18.0,0.14,0.01,2.0,21.0,0.14,0.08,0.1,0.28,2.7,1.5,4.8,4.7,16.0,26.0,4.8,0.1,5.0,3.3,1.32,4.5,1.92756
20.0,3.4,7.0,18.8,9.2,50.8,0.0,0.5,14.0,23.0,0.14,0.04,2.0,23.0,0.105,0.01,0.1,0.36,0.6,0.6,4.8,3.4,22.0,18.0,3.4,4.2,2.7,1.3,0.14,1.0,3.77914
30.8,11.8,11.8,14.0,4.4,4.0,0.0,0.5,14.0,27.0,0.14,0.01,2.0,35.0,0.14,0.03,0.1,0.33,0.4,1.9,1.3,3.2,8.0,0.0,3.6,0.2,1.0,4.8,0.3,1.0,0.000199521
42.8,5.8,7.0,21.2,26.0,17.2,0.0,0.51,14.0,24.0,0.07,0.01,2.0,31.0,0.07,0.02,0.1,0.24,1.6,1.5,4.3,4.7,10.0,6.0,1.3,2.4,0.9,0.5,0.76,4.2,0.0005147569999999
39.2,4.6,13.0,6.8,9.2,37.6,0.0,0.5,14.0,29.0,0.105,0.05,2.0,33.0,0.035,0.01,0.1,0.14,0.5,1.7,4.8,1.9,30.0,0.0,2.1,1.8,2.2,5.0,0.43,1.3,1.39076
40.4,8.2,2.2,20.0,18.8,13.6,0.0,0.51,14.0,20.0,0.14,0.06,2.0,22.0,0.105,0.04,0.1,0.45,2.2,2.3,4.1,3.6,16.0,15.0,1.3,0.9,2.2,4.4,1.95,3.1,1.85091
33.2,5.8,9.4,16.4,8.0,23.2,0.0,0.51,14.0,35.0,0.105,0.05,2.0,21.0,0.07,0.06,0.1,0.29,0.8,3.1,3.0,2.6,16.0,12.0,1.8,2.5,4.5,1.5,0.35,1.6,0.000584077
52.4,9.4,13.0,22.4,20.0,52.0,0.0,0.51,14.0,35.0,0.175,0.05,2.0,15.0,0.07,0.04,0.1,0.5,2.0,4.3,3.8,3.5,16.0,11.0,0.2,4.6,2.3,1.5,1.7,2.4,0.000294456
38.0,13.0,7.0,16.4,24.8,52.0,0.0,0.51,14.0,35.0,0.14,0.09,2.0,34.0,0.14,0.02,0.1,0.33,1.6,4.0,5.0,3.9,24.0,13.0,4.7,3.0,1.8,1.2,1.47,3.2,0.000703251
16.4,11.8,9.4,21.2,23.6,22.0,0.0,0.51,14.0,29.0,0.105,0.1,2.0,28.0,0.14,0.03,0.1,0.5,1.4,1.4,5.0,5.0,1.0,18.0,2.5,1.8,0.1,3.7,0.72,4.5,1.60293
24.8,4.6,11.8,16.4,23.6,32.8,0.0,0.5,14.0,23.0,0.175,0.03,2.0,24.0,0.105,0.1,0.1,0.43,1.6,1.4,4.7,3.8,19.0,10.0,4.9,2.7,1.6,3.5,0.35,3.6,1.59318
27.2,2.2,1.0,4.4,9.2,25.6,0.0,0.5,14.0,28.0,0.105,0.07,2.0,19.0,0.035,0.02,0.1,0.21,0.6,1.0,3.1,3.9,23.0,17.0,0.4,1.9,4.7,0.2,0.5,2.9,10.3171
34.4,7.0,2.2,20.0,4.4,7.6,0.0,0.5,14.0,23.0,0.105,0.07,2.0,24.0,0.105,0.1,0.1,0.22,0.5,0.7,2.1,4.1,24.0,11.0,0.6,4.0,3.8,5.0,0.27,1.2,0.000877021
21.2,10.6,9.4,9.2,16.4,34.0,0.0,0.5,14.0,24.0,0.175,0.01,2.0,11.0,0.105,0.01,0.1,0.47,1.5,2.5,4.6,4.2,24.0,2.0,0.3,4.4,0.4,3.1,1.35,1.2,2.11004
45.2,4.6,7.0,14.0,26.0,37.6,0.0,0.5,14.0,18.0,0.07,0.06,2.0,12.0,0.07,0.05,0.1,0.36,1.9,1.8,4.3,4.4,26.0,30.0,1.5,4.4,1.9,2.3,1.55,3.8,0.000816491
26.0,10.6,7.0,11.6,8.0,36.4,0.0,0.51,14.0,27.0,0.105,0.06,2.0,11.0,0.14,0.04,0.1,0.27,1.0,2.0,3.5,1.4,16.0,3.0,1.8,0.1,3.6,0.2,0.7,1.2,1.19309
38.0,5.8,8.2,24.8,22.4,34.0,0.0,0.51,14.0,24.0,0.105,0.06,2.0,34.0,0.105,0.06,0.1,0.29,2.6,3.2,4.5,5.0,9.0,6.0,2.1,0.3,4.7,1.9,0.43,4.0,0.000652616
46.4,2.2,9.4,14.0,10.4,34.0,0.0,0.51,14.0,35.0,0.14,0.06,2.0,20.0,0.035,0.03,0.1,0.32,1.2,3.8,3.6,3.2,4.0,25.0,4.1,5.0,2.7,1.8,0.94,1.1,1.34324
45.2,8.2,10.6,18.8,21.2,50.8,0.0,0.51,14.0,9.0,0.07,0.04,2.0,33.0,0.175,0.05,0.1,0.43,2.5,0.8,5.0,4.0,23.0,2.0,3.6,0.2,4.5,3.2,0.39,3.6,0.000485081
39.2,7.0,3.4,17.6,15.2,34.0,0.0,0.51,14.0,24.0,0.14,0.06,2.0,30.0,0.07,0.03,0.1,0.34,0.9,2.0,4.6,3.0,3.0,10.0,1.3,1.2,2.2,3.8,0.85,2.9,1.07638
29.6,7.0,5.8,10.4,11.6,29.2,0.0,0.5,14.0,18.0,0.07,0.03,2.0,24.0,0.035,0.02,0.1,0.07,1.0,1.7,3.0,4.0,25.0,27.0,0.9,2.4,3.9,4.1,0.75,1.1,1.2618
35.6,5.8,11.8,6.8,3.2,30.4,0.0,0.51,14.0,34.0,0.14,0.01,2.0,29.0,0.035,0.02,0.1,0.11,0.4,1.1,1.6,4.9,24.0,14.0,3.9,1.8,2.5,2.6,0.2,1.3,1.19028
16.4,7.0,5.8,9.2,3.2,5.2,0.0,0.51,14.0,29.0,0.105,0.03,2.0,16.0,0.175,0.1,0.1,0.31,0.4,2.2,1.7,2.5,15.0,26.0,0.7,2.4,3.9,0.4,0.26,1.1,1.13554
36.8,1.0,1.0,16.4,5.6,24.4,0.0,0.51,14.0,34.0,0.105,0.01,2.0,28.0,0.175,0.1,0.1,0.48,0.4,2.5,3.4,4.6,6.0,18.0,1.1,1.2,3.4,2.6,0.18,1.8,6.21307
38.0,13.0,9.4,8.0,6.8,42.4,0.0,0.51,14.0,24.0,0.035,0.02,2.0,26.0,0.035,0.01,0.1,0.11,0.4,1.9,2.8,4.9,19.0,8.0,1.7,2.5,4.0,2.0,0.21,1.0,0.000928664
14.0,9.4,8.2,17.6,26.0,52.0,0.0,0.5,14.0,34.0,0.14,0.09,2.0,30.0,0.035,0.01,0.1,0.23,1.6,1.1,4.2,4.9,26.0,16.0,3.1,1.7,2.5,1.9,0.43,4.0,4.02826
38.0,1.0,7.0,4.4,21.2,36.4,0.0,0.51,14.0,34.0,0.175,0.09,2.0,28.0,0.07,0.03,0.1,0.16,1.4,1.0,4.4,4.5,3.0,28.0,1.1,2.9,4.6,0.2,0.88,3.9,6.14523
33.2,5.8,10.6,18.8,21.2,18.4,0.0,0.5,14.0,17.0,0.07,0.03,2.0,12.0,0.07,0.03,0.1,0.29,0.9,0.8,4.4,5.0,28.0,17.0,2.2,2.1,4.9,2.6,0.47,2.6,0.000657064
28.4,8.2,3.4,22.4,4.4,34.0,0.0,0.5,14.0,23.0,0.175,0.01,2.0,5.0,0.175,0.06,0.1,0.4,0.4,2.9,1.7,2.2,2.0,4.0,1.5,1.9,0.2,4.6,0.17,1.6,0.000972784
27.2,8.2,9.4,16.4,10.4,32.8,0.0,0.5,14.0,29.0,0.14,0.1,2.0,12.0,0.14,0.06,0.1,0.46,0.9,1.3,3.0,3.3,24.0,6.0,1.2,0.1,1.3,0.8,0.46,2.2,0.000772735
23.6,8.2,1.0,8.0,4.4,43.6,0.0,0.51,14.0,30.0,0.14,0.08,2.0,20.0,0.07,0.04,0.1,0.39,0.4,1.9,2.8,1.9,24.0,16.0,3.2,3.0,0.4,4.7,0.24,1.4,6.22306
20.0,11.8,8.2,18.8,17.6,23.2,0.0,0.5,14.0,18.0,0.105,0.03,2.0,9.0,0.14,0.03,0.1,0.3,2.0,2.0,4.9,3.6,21.0,25.0,1.8,1.0,2.4,2.3,1.69,2.9,1.18403
21.2,5.8,1.0,14.0,8.0,34.0,0.0,0.51,14.0,28.0,0.07,0.06,2.0,22.0,0.14,0.04,0.1,0.19,0.5,2.0,4.8,3.7,4.0,29.0,2.7,4.8,1.3,4.9,0.13,1.9,10.316
28.4,13.0,5.8,24.8,22.4,42.4,0.0,0.51,14.0,17.0,0.175,0.09,2.0,14.0,0.175,0.06,0.1,0.28,2.3,1.7,4.9,3.0,30.0,22.0,2.5,4.1,1.5,4.3,0.49,2.5,1.12123
12.8,4.6,3.4,22.4,5.6,43.6,0.0,0.51,14.0,28.0,0.105,0.01,2.0,21.0,0.105,0.06,0.1,0.36,0.6,3.6,1.8,3.3,30.0,16.0,4.5,0.6,4.7,0.1,0.52,1.4,6.85988
38.0,11.8,9.4,14.0,18.8,5.2,0.0,0.51,14.0,27.0,0.07,0.03,2.0,35.0,0.14,0.1,0.1,0.29,1.9,1.7,4.2,4.5,21.0,19.0,2.1,0.4,1.5,4.7,1.1,3.9,0.0002627359999999
28.4,8.2,10.6,17.6,10.4,5.2,0.0,0.51,14.0,26.0,0.105,0.06,2.0,21.0,0.07,0.07,0.1,0.35,1.0,1.4,1.9,3.0,1.0,8.0,4.9,3.1,2.8,1.8,0.86,1.6,0.000321336
21.2,1.0,8.2,10.4,3.2,23.2,0.0,0.5,14.0,26.0,0.14,0.05,2.0,11.0,0.175,0.07,0.1,0.36,0.3,2.9,1.1,4.4,11.0,17.0,2.9,1.9,0.7,3.1,0.14,1.0,10.2963
12.8,8.2,3.4,12.8,20.0,17.2,0.0,0.5,14.0,34.0,0.105,0.07,2.0,20.0,0.14,0.02,0.1,0.44,1.1,4.1,4.0,4.0,19.0,21.0,1.4,1.0,1.1,0.3,0.45,2.3,7.89447
23.6,13.0,11.8,18.8,11.6,49.6,0.0,0.5,14.0,19.0,0.175,0.09,2.0,21.0,0.14,0.09,0.1,0.23,0.8,2.3,3.8,3.9,14.0,9.0,3.0,2.6,1.3,1.9,0.56,1.9,0.000969076
40.4,8.2,8.2,24.8,9.2,43.6,0.0,0.51,14.0,25.0,0.14,0.02,2.0,11.0,0.035,0.03,0.1,0.1,0.5,0.8,2.6,2.6,29.0,21.0,0.2,4.7,1.1,3.9,0.34,1.4,0.000399731
52.4,13.0,8.2,24.8,3.2,14.8,0.0,0.51,14.0,31.0,0.175,0.01,2.0,20.0,0.175,0.06,0.1,0.4,0.3,1.9,1.5,2.3,24.0,13.0,4.9,0.6,0.6,0.6,0.14,1.3,0.000100786
46.4,9.4,8.2,12.8,15.2,25.6,0.0,0.51,14.0,13.0,0.07,0.05,2.0,7.0,0.175,0.04,0.1,0.49,1.0,1.5,4.3,3.2,20.0,27.0,4.9,4.6,0.3,3.7,0.96,2.2,0.000354627
36.8,8.2,7.0,11.6,3.2,19.6,0.0,0.51,14.0,34.0,0.07,0.02,2.0,30.0,0.14,0.02,0.1,0.39,0.4,1.3,1.4,2.0,0.0,3.0,3.0,0.2,3.9,2.1,0.27,1.2,0.000401262
21.2,5.8,13.0,2.0,6.8,10.0,0.0,0.51,14.0,26.0,0.14,0.03,2.0,23.0,0.14,0.07,0.1,0.27,0.6,3.4,2.3,2.9,22.0,17.0,3.8,3.7,3.9,2.7,0.39,1.5,6.42483
41.6,13.0,2.2,20.0,10.4,24.4,0.0,0.51,14.0,26.0,0.14,0.02,2.0,14.0,0.07,0.07,0.1,0.25,0.9,1.4,2.8,4.7,24.0,8.0,4.8,4.8,2.5,2.3,0.88,2.2,1.09914
47.6,13.0,9.4,12.8,18.8,43.6,0.0,0.51,14.0,30.0,0.07,0.05,2.0,12.0,0.175,0.07,0.1,0.25,2.0,2.4,4.8,4.8,12.0,19.0,2.8,3.1,2.5,4.0,1.24,1.1,0.000439987
22.4,10.6,13.0,24.8,20.0,31.6,0.0,0.51,14.0,21.0,0.14,0.06,2.0,17.0,0.105,0.01,0.1,0.11,2.3,1.2,3.8,4.0,9.0,16.0,3.1,0.9,2.5,1.1,0.4,3.0,0.000809287
23.6,10.6,7.0,8.0,15.2,50.8,0.0,0.5,14.0,27.0,0.175,0.04,2.0,19.0,0.035,0.02,0.1,0.2,1.1,1.4,4.3,4.4,16.0,1.0,4.7,5.0,4.2,4.4,0.54,4.2,2.90472
38.0,7.0,4.6,15.2,8.0,47.2,0.0,0.51,14.0,30.0,0.105,0.07,2.0,13.0,0.105,0.07,0.1,0.19,0.7,0.8,3.4,2.3,6.0,10.0,1.6,3.9,4.6,1.0,0.62,1.5,0.000845277
18.8,2.2,5.8,22.4,12.8,32.8,0.0,0.51,14.0,22.0,0.14,0.06,2.0,18.0,0.175,0.1,0.1,0.22,1.3,1.1,3.8,3.9,7.0,22.0,3.2,3.6,2.8,2.8,0.67,3.2,5.39981
22.4,8.2,2.2,22.4,15.2,44.8,0.0,0.5,14.0,30.0,0.07,0.07,2.0,24.0,0.175,0.02,0.1,0.33,2.0,0.8,3.2,3.0,5.0,22.0,2.4,1.4,1.2,3.9,0.66,1.6,4.62622
26.0,2.2,4.6,14.0,26.0,8.8,0.0,0.5,14.0,34.0,0.105,0.06,2.0,26.0,0.105,0.06,0.1,0.41,2.8,3.0,4.3,4.8,12.0,7.0,3.6,3.3,4.2,0.1,1.9,3.6,2.22905
51.2,4.6,7.0,3.2,6.8,32.8,0.0,0.51,14.0,31.0,0.105,0.03,2.0,13.0,0.14,0.09,0.1,0.16,0.7,1.5,3.5,2.7,27.0,9.0,3.9,2.5,3.8,3.8,0.26,1.1,2.02111
52.4,11.8,10.6,10.4,23.6,14.8,0.0,0.5,14.0,32.0,0.14,0.04,2.0,27.0,0.035,0.01,0.1,0.44,2.8,3.3,5.0,4.4,25.0,29.0,0.7,3.3,2.1,3.7,2.73,2.3,0.000254809
16.4,7.0,9.4,10.4,5.6,22.0,0.0,0.5,14.0,33.0,0.14,0.01,2.0,14.0,0.07,0.03,0.1,0.37,0.6,2.4,2.4,4.7,7.0,17.0,4.8,1.1,4.4,2.7,0.49,1.9,2.45329
21.2,10.6,11.8,6.8,22.4,17.2,0.0,0.5,14.0,32.0,0.14,0.04,2.0,23.0,0.105,0.08,0.1,0.46,1.5,2.4,4.6,3.2,19.0,28.0,0.3,4.5,1.2,3.7,1.06,2.3,1.74901
21.2,5.8,11.8,9.2,16.4,41.2,0.0,0.5,14.0,21.0,0.07,0.05,2.0,32.0,0.07,0.02,0.1,0.5,1.7,2.3,4.0,2.4,0.0,2.0,2.1,1.6,2.1,1.7,0.46,1.3,3.00108
22.4,3.4,2.2,9.2,8.0,41.2,0.0,0.5,14.0,35.0,0.175,0.07,2.0,35.0,0.14,0.09,0.1,0.28,0.6,0.6,2.9,4.4,9.0,20.0,0.6,1.8,2.1,1.8,0.31,1.5,5.79444
39.2,3.4,8.2,23.6,10.4,48.4,0.0,0.5,14.0,30.0,0.14,0.02,2.0,18.0,0.105,0.01,0.1,0.3,1.1,3.9,3.5,4.6,10.0,29.0,3.5,1.0,3.3,4.0,0.1,3.1,1.19913
42.8,4.6,11.8,23.6,22.4,36.4,0.0,0.51,14.0,14.0,0.105,0.05,2.0,32.0,0.035,0.01,0.1,0.09,2.3,1.3,5.0,3.5,26.0,20.0,0.2,5.0,2.4,1.6,0.7,2.7,0.000633501
32.0,5.8,7.0,26.0,9.2,6.4,0.0,0.51,14.0,34.0,0.105,0.01,2.0,20.0,0.175,0.01,0.1,0.42,1.1,0.3,2.9,5.0,2.0,11.0,0.6,3.0,2.2,3.5,0.23,2.1,0.000348423
24.8,10.6,13.0,26.0,16.4,14.8,0.0,0.51,14.0,33.0,0.175,0.04,2.0,23.0,0.14,0.1,0.1,0.42,1.9,1.0,3.9,2.3,28.0,18.0,4.5,0.6,2.5,4.5,0.18,2.1,0.000442234
36.8,2.2,3.4,5.6,5.6,44.8,0.0,0.51,14.0,33.0,0.105,0.1,2.0,24.0,0.035,0.03,0.1,0.21,0.7,1.9,2.3,4.3,28.0,15.0,2.9,4.6,1.8,3.8,0.13,1.7,3.69881
27.2,4.6,9.4,17.6,3.2,6.4,0.0,0.5,14.0,28.0,0.07,0.04,2.0,35.0,0.07,0.05,0.1,0.49,0.4,1.5,2.1,1.8,25.0,8.0,1.5,2.6,3.1,1.9,0.18,1.0,0.000450629
32.0,5.8,5.8,26.0,21.2,48.4,0.0,0.51,14.0,24.0,0.14,0.1,2.0,19.0,0.14,0.06,0.1,0.34,1.4,1.0,5.0,3.6,12.0,24.0,3.0,2.5,4.1,1.4,0.15,2.7,1.55518
10.4,7.0,13.0,18.8,9.2,35.2,0.0,0.5,14.0,9.0,0.105,0.08,2.0,19.0,0.175,0.01,0.1,0.44,0.6,0.4,2.8,2.2,4.0,23.0,2.2,2.2,2.3,0.7,0.16,1.4,4.0107
17.6,13.0,11.8,14.0,3.2,36.4,0.0,0.5,14.0,29.0,0.14,0.09,2.0,29.0,0.105,0.05,0.1,0.24,0.3,0.5,1.5,1.6,28.0,21.0,4.6,4.3,1.3,3.4,0.18,1.3,1.45171
51.2,11.8,4.6,9.2,5.6,25.6,0.0,0.5,14.0,24.0,0.07,0.04,2.0,24.0,0.07,0.05,0.1,0.44,0.5,1.5,2.3,3.0,24.0,9.0,2.7,4.5,4.7,3.8,0.45,1.1,0.000393108
12.8,13.0,10.6,16.4,10.4,46.0,0.0,0.51,14.0,13.0,0.175,0.1,2.0,18.0,0.175,0.09,0.1,0.34,0.9,1.7,4.3,3.9,17.0,6.0,3.0,2.2,2.9,1.9,0.44,2.8,2.86569
52.4,9.4,8.2,15.2,20.0,47.2,0.0,0.5,14.0,30.0,0.14,0.09,2.0,31.0,0.105,0.09,0.1,0.16,1.6,2.9,4.9,2.5,6.0,14.0,1.5,1.3,3.6,4.4,0.29,2.4,0.000419207
52.4,11.8,2.2,11.6,6.8,44.8,0.0,0.5,14.0,34.0,0.105,0.03,2.0,32.0,0.175,0.01,0.1,0.33,0.5,2.3,3.1,4.4,24.0,9.0,3.2,2.1,4.8,2.5,0.33,1.8,0.000728885
10.4,2.2,4.6,24.8,14.0,17.2,0.0,0.5,14.0,13.0,0.175,0.07,2.0,30.0,0.175,0.05,0.1,0.4,1.8,0.5,2.7,3.7,13.0,11.0,2.2,2.6,2.3,1.3,0.35,2.2,9.73163
40.4,10.6,9.4,10.4,26.0,14.8,0.0,0.5,14.0,22.0,0.105,0.08,2.0,31.0,0.07,0.06,0.1,0.27,1.5,0.8,4.8,4.1,26.0,14.0,3.7,3.8,4.4,2.0,0.78,3.9,0.00043566
44.0,4.6,13.0,16.4,9.2,20.8,0.0,0.51,14.0,31.0,0.175,0.07,2.0,29.0,0.035,0.02,0.1,0.46,0.8,1.6,3.8,3.9,17.0,24.0,0.7,4.1,4.9,4.8,0.65,2.7,0.00036608
11.6,11.8,7.0,6.8,15.2,6.4,0.0,0.51,14.0,22.0,0.07,0.04,2.0,18.0,0.105,0.05,0.1,0.3,1.1,1.9,4.4,3.8,24.0,16.0,0.2,2.4,4.6,4.3,0.41,2.7,3.74675
17.6,4.6,13.0,26.0,23.6,29.2,0.0,0.51,14.0,21.0,0.105,0.04,2.0,27.0,0.14,0.03,0.1,0.4,2.4,1.3,5.0,3.6,1.0,30.0,2.9,0.2,1.8,4.6,0.9,3.3,2.20765
23.6,4.6,10.6,8.0,15.2,48.4,0.0,0.51,14.0,30.0,0.105,0.1,2.0,33.0,0.175,0.01,0.1,0.44,1.3,1.3,2.9,2.6,21.0,23.0,4.5,5.0,2.8,0.5,0.45,1.8,3.71495
24.8,8.2,7.0,8.0,10.4,43.6,0.0,0.5,14.0,30.0,0.105,0.05,2.0,13.0,0.14,0.04,0.1,0.49,1.0,0.3,4.2,4.9,27.0,4.0,1.3,1.2,4.5,3.0,0.17,2.3,2.49747
22.4,7.0,5.8,5.6,26.0,11.2,0.0,0.51,14.0,25.0,0.07,0.02,2.0,22.0,0.105,0.03,0.1,0.19,2.5,3.0,5.0,4.7,26.0,7.0,1.6,3.6,4.3,2.9,2.13,3.9,2.54978
8.0,5.8,7.0,23.6,11.6,41.2,0.0,0.51,14.0,24.0,0.175,0.1,2.0,31.0,0.14,0.02,0.1,0.31,1.4,2.1,4.6,4.2,19.0,14.0,1.6,3.8,3.5,3.6,1.29,3.1,9.42412
15.2,4.6,3.4,12.8,21.2,11.2,0.0,0.51,14.0,34.0,0.14,0.06,2.0,15.0,0.175,0.03,0.1,0.42,1.6,4.3,4.9,3.9,25.0,17.0,3.0,4.7,4.0,0.6,0.93,3.7,6.22408
33.2,7.0,2.2,23.6,8.0,26.8,0.0,0.5,14.0,28.0,0.105,0.01,2.0,33.0,0.035,0.02,0.1,0.29,1.0,1.1,3.8,4.2,24.0,25.0,2.1,1.0,4.6,4.9,0.44,3.7,1.45322
35.6,9.4,10.6,15.2,16.4,40.0,0.0,0.5,14.0,27.0,0.105,0.08,2.0,11.0,0.175,0.03,0.1,0.47,1.3,1.4,3.7,4.4,15.0,8.0,3.5,0.3,0.6,2.4,0.75,1.7,0.000572727
30.8,10.6,2.2,26.0,18.8,50.8,0.0,0.5,14.0,16.0,0.14,0.05,2.0,27.0,0.105,0.09,0.1,0.29,2.1,2.0,3.3,3.4,6.0,17.0,3.9,3.1,1.3,2.5,0.37,2.4,3.16376
30.8,7.0,7.0,8.0,12.8,14.8,0.0,0.5,14.0,33.0,0.14,0.01,2.0,17.0,0.105,0.07,0.1,0.39,1.1,0.5,4.6,2.2,18.0,5.0,4.0,3.4,3.3,3.5,0.49,1.9,0.000846231
