w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Magnetizing_Current_A
22.4,7.0,4.6,23.6,6.8,8.8,0.0,0.5,14.0,19.0,0.07,0.01,2.0,32.0,0.105,0.09,0.1,0.27,0.7,2.4,2.3,1.4,6.0,28.0,3.9,0.7,1.0,2.8,0.56,1.0,0.5838875443117005
28.4,8.2,7.0,10.4,10.4,49.6,0.0,0.5,14.0,19.0,0.175,0.02,2.0,8.0,0.105,0.06,0.1,0.02,1.3,2.5,4.8,4.4,3.0,1.0,1.5,4.1,3.4,3.8,0.67,2.8,0.7106584794810469
9.2,10.6,3.4,18.8,18.8,32.8,0.0,0.5,14.0,28.0,0.105,0.08,2.0,27.0,0.14,0.01,0.1,0.43,1.3,1.1,4.7,3.1,6.0,4.0,1.5,0.3,0.9,2.7,0.57,1.3,1.430458458501817
20.0,7.0,9.4,24.8,10.4,19.6,0.0,0.51,14.0,16.0,0.14,0.01,2.0,24.0,0.07,0.03,0.1,0.23,1.3,1.7,2.1,2.6,27.0,28.0,1.1,3.3,4.4,4.3,0.51,1.4,0.6442531710517263
38.0,4.6,8.2,16.4,18.8,50.8,0.0,0.5,14.0,31.0,0.105,0.03,2.0,23.0,0.105,0.08,0.1,0.1,1.2,3.1,4.4,2.3,20.0,21.0,4.7,4.1,1.9,3.7,0.91,1.8,0.5392913106425958
44.0,9.4,4.6,11.6,8.0,24.4,0.0,0.5,14.0,19.0,0.175,0.07,2.0,12.0,0.175,0.03,0.1,0.32,0.6,0.5,1.7,3.0,5.0,26.0,4.5,2.7,1.7,1.3,0.26,1.1,0.3827667252595607
44.0,8.2,3.4,21.2,20.0,44.8,0.0,0.51,14.0,32.0,0.105,0.1,2.0,31.0,0.105,0.06,0.1,0.26,2.2,4.2,4.9,2.6,10.0,14.0,4.6,3.8,0.3,1.4,0.22,2.2,0.34471067032544
42.8,8.2,1.0,26.0,3.2,13.6,0.0,0.51,14.0,5.0,0.175,0.05,2.0,9.0,0.105,0.03,0.1,0.22,0.2,0.6,1.9,2.3,6.0,3.0,3.5,0.4,3.5,1.9,0.15,1.1,0.3012347203257567
21.2,13.0,2.2,9.2,4.4,13.6,0.0,0.51,14.0,16.0,0.105,0.04,2.0,13.0,0.175,0.1,0.1,0.12,0.5,0.5,3.0,3.4,15.0,5.0,1.6,0.8,3.7,4.8,0.46,1.2,0.8323149366123529
44.0,13.0,4.6,12.8,12.8,11.2,0.0,0.51,14.0,30.0,0.105,0.08,2.0,11.0,0.175,0.01,0.1,0.13,1.1,2.8,3.1,1.9,12.0,0.0,4.9,4.6,2.2,2.2,0.99,1.0,0.32084636198868
12.8,13.0,10.6,8.0,20.0,31.6,0.0,0.5,14.0,29.0,0.07,0.02,2.0,30.0,0.105,0.02,0.1,0.43,1.6,1.4,3.5,4.6,13.0,20.0,3.0,0.1,1.0,2.5,1.36,3.0,1.5326210590808942
51.2,5.8,13.0,23.6,11.6,29.2,0.0,0.5,14.0,29.0,0.175,0.05,2.0,30.0,0.14,0.09,0.1,0.31,0.9,0.6,4.9,5.0,19.0,20.0,3.3,0.4,2.4,4.7,0.51,2.0,0.2787732949412823
30.8,5.8,10.6,20.0,5.6,48.4,0.0,0.5,14.0,24.0,0.175,0.02,2.0,6.0,0.175,0.09,0.1,0.19,0.4,2.8,3.4,2.2,2.0,14.0,3.8,1.9,5.0,4.8,0.24,1.1,0.5355209996011118
51.2,9.4,4.6,15.2,21.2,34.0,0.0,0.51,14.0,17.0,0.175,0.07,2.0,14.0,0.105,0.03,0.1,0.49,1.9,1.3,4.2,4.0,12.0,14.0,0.8,1.6,4.7,2.4,1.1,3.1,0.3045109497571228
34.4,3.4,9.4,8.0,14.0,29.2,0.0,0.51,14.0,23.0,0.14,0.09,2.0,16.0,0.105,0.09,0.1,0.36,1.9,2.5,5.0,3.2,8.0,27.0,1.6,1.2,1.2,0.5,0.12,1.4,0.901898755731451
39.2,13.0,9.4,9.2,24.8,19.6,0.0,0.5,14.0,21.0,0.14,0.01,2.0,10.0,0.035,0.02,0.1,0.43,2.2,1.8,4.0,4.9,11.0,24.0,2.4,0.8,4.7,3.7,1.35,3.8,0.4533690964615213
44.0,13.0,4.6,14.0,26.0,35.2,0.0,0.5,14.0,31.0,0.14,0.05,2.0,29.0,0.105,0.06,0.1,0.32,3.4,2.6,4.7,4.8,25.0,3.0,0.9,3.7,3.2,3.3,1.14,3.9,0.3532895771749693
47.6,13.0,3.4,9.2,22.4,42.4,0.0,0.5,14.0,11.0,0.14,0.04,2.0,17.0,0.175,0.04,0.1,0.46,2.3,1.3,4.4,3.3,1.0,4.0,1.9,4.9,3.6,3.8,0.37,3.0,0.4288163503111963
21.2,4.6,7.0,4.4,15.2,22.0,0.0,0.51,14.0,29.0,0.175,0.04,2.0,18.0,0.07,0.07,0.1,0.18,1.9,2.9,4.1,4.4,19.0,14.0,2.8,0.6,2.9,3.7,0.73,2.1,1.8026036238099088
18.8,5.8,11.8,24.8,26.0,49.6,0.0,0.51,14.0,35.0,0.105,0.01,2.0,18.0,0.07,0.01,0.1,0.28,1.2,2.7,4.9,4.9,5.0,28.0,1.2,3.4,1.5,3.6,0.27,3.7,0.7630327006899182
35.6,7.0,9.4,11.6,18.8,47.2,0.0,0.51,14.0,21.0,0.175,0.02,2.0,13.0,0.175,0.07,0.1,0.2,1.3,1.6,4.6,4.8,22.0,29.0,2.0,4.9,1.6,4.8,1.0,2.4,0.5384651319418855
11.6,10.6,5.8,20.0,3.2,12.4,0.0,0.5,14.0,12.0,0.14,0.09,2.0,6.0,0.175,0.03,0.1,0.44,0.3,0.4,1.5,2.2,26.0,29.0,2.6,1.2,1.9,4.6,0.26,1.0,0.9327415865097056
22.4,7.0,3.4,22.4,12.8,47.2,0.0,0.5,14.0,27.0,0.175,0.05,2.0,12.0,0.105,0.01,0.1,0.29,1.4,2.3,2.7,3.0,9.0,13.0,1.0,4.8,4.0,2.0,1.19,1.9,0.6822540306655884
45.2,2.2,4.6,12.8,18.8,43.6,0.0,0.5,14.0,25.0,0.105,0.01,2.0,10.0,0.175,0.1,0.1,0.43,1.6,2.4,5.0,4.8,9.0,28.0,5.0,1.9,2.0,0.3,0.22,2.2,0.7413321017129394
21.2,5.8,7.0,21.2,22.4,52.0,0.0,0.51,14.0,27.0,0.035,0.02,2.0,34.0,0.105,0.08,0.1,0.02,2.9,3.0,4.6,4.2,12.0,23.0,0.2,2.3,3.0,1.4,0.75,2.9,0.8154481787174195
32.0,7.0,4.6,20.0,24.8,40.0,0.0,0.51,14.0,28.0,0.105,0.04,2.0,30.0,0.175,0.07,0.1,0.27,2.8,2.8,4.6,4.1,16.0,0.0,3.3,1.0,2.9,1.0,1.8,3.8,0.4122335927658054
47.6,10.6,7.0,18.8,8.0,12.4,0.0,0.5,14.0,24.0,0.105,0.04,2.0,22.0,0.14,0.09,0.1,0.15,0.8,1.7,4.9,3.5,24.0,28.0,4.2,2.2,1.0,3.1,0.16,1.3,0.2486889586636075
32.0,11.8,5.8,26.0,22.4,46.0,0.0,0.51,14.0,25.0,0.175,0.03,2.0,12.0,0.175,0.03,0.1,0.02,2.6,2.3,3.8,4.5,22.0,15.0,0.9,2.4,2.5,2.5,0.27,3.0,0.3640935502806548
35.6,5.8,5.8,3.2,12.8,28.0,0.0,0.51,14.0,33.0,0.105,0.09,2.0,22.0,0.105,0.02,0.1,0.49,1.2,2.9,3.6,3.4,30.0,30.0,2.4,2.2,1.9,4.4,0.12,2.4,1.284596501916265
11.6,3.4,7.0,14.0,21.2,18.4,0.0,0.51,14.0,24.0,0.035,0.01,2.0,13.0,0.07,0.07,0.1,0.14,2.4,1.1,4.2,4.0,3.0,25.0,3.6,2.4,0.2,1.8,0.58,3.9,1.960349564271572
12.8,3.4,10.6,15.2,24.8,44.8,0.0,0.5,14.0,25.0,0.14,0.06,2.0,21.0,0.07,0.01,0.1,0.21,2.2,2.2,5.0,4.3,30.0,8.0,1.6,1.4,3.9,3.5,0.78,2.8,1.7838814158189815
22.4,2.2,4.6,14.0,11.6,14.8,0.0,0.51,14.0,30.0,0.105,0.1,2.0,9.0,0.105,0.08,0.1,0.36,1.4,1.9,3.8,2.6,27.0,5.0,4.4,2.4,2.4,2.0,0.4,1.9,1.3444933424539278
27.2,7.0,9.4,4.4,20.0,48.4,0.0,0.51,14.0,19.0,0.175,0.06,2.0,13.0,0.105,0.05,0.1,0.27,2.2,2.2,3.6,5.0,29.0,2.0,0.9,0.6,2.2,0.4,0.48,2.6,1.3541565743071264
30.8,13.0,2.2,20.0,21.2,43.6,0.0,0.5,14.0,32.0,0.07,0.02,2.0,19.0,0.175,0.07,0.1,0.04,1.2,1.4,3.6,3.1,25.0,21.0,4.9,4.2,2.3,1.2,0.38,2.9,0.4766758673861331
35.6,1.0,13.0,17.6,14.0,25.6,0.0,0.51,14.0,12.0,0.07,0.07,2.0,25.0,0.14,0.03,0.1,0.12,1.4,1.2,3.6,4.0,7.0,15.0,5.0,0.9,2.7,2.2,0.62,3.1,1.1981648137352896
22.4,11.8,3.4,16.4,10.4,32.8,0.0,0.51,14.0,16.0,0.07,0.02,2.0,34.0,0.14,0.06,0.1,0.03,0.7,1.5,4.4,4.3,30.0,22.0,2.7,4.7,3.5,0.1,0.47,3.1,0.6091623315379936
50.0,13.0,7.0,21.2,18.8,5.2,0.0,0.5,14.0,34.0,0.175,0.04,2.0,13.0,0.175,0.02,0.1,0.28,2.5,3.2,5.0,1.8,18.0,27.0,2.3,0.3,4.9,3.0,0.45,1.1,0.2147846089033704
15.2,11.8,7.0,11.6,15.2,5.2,0.0,0.5,14.0,26.0,0.14,0.06,2.0,21.0,0.14,0.06,0.1,0.24,1.4,3.2,4.4,4.0,24.0,8.0,0.5,1.7,0.4,0.4,0.7,2.9,0.9372493113677112
46.4,4.6,3.4,20.0,6.8,19.6,0.0,0.51,14.0,26.0,0.175,0.02,2.0,9.0,0.14,0.04,0.1,0.36,0.4,0.3,3.3,3.9,18.0,15.0,3.0,1.9,2.2,3.8,0.29,1.6,0.3835727418769329
14.0,3.4,8.2,11.6,15.2,19.6,0.0,0.5,14.0,33.0,0.105,0.01,2.0,32.0,0.14,0.03,0.1,0.48,1.6,2.5,4.1,4.5,1.0,19.0,3.3,3.9,4.9,1.0,0.71,1.5,1.7472311581729845
28.4,4.6,10.6,11.6,10.4,36.4,0.0,0.51,14.0,16.0,0.07,0.02,2.0,26.0,0.14,0.09,0.1,0.14,0.5,0.4,1.7,1.8,17.0,5.0,1.2,0.9,4.2,0.6,0.34,1.5,0.7898413388683212
11.6,3.4,7.0,26.0,11.6,49.6,0.0,0.51,14.0,32.0,0.035,0.03,2.0,19.0,0.105,0.1,0.1,0.29,0.8,2.5,3.3,1.3,17.0,27.0,2.3,2.2,0.4,1.8,0.68,1.1,1.712220290083299
29.6,5.8,4.6,24.8,10.4,52.0,0.0,0.5,14.0,26.0,0.175,0.04,2.0,14.0,0.07,0.01,0.1,0.4,1.1,1.4,4.5,3.1,1.0,8.0,2.3,3.2,4.1,2.7,0.25,1.1,0.5411065847918398
41.6,4.6,8.2,22.4,9.2,47.2,0.0,0.51,14.0,24.0,0.175,0.03,2.0,15.0,0.035,0.02,0.1,0.04,1.1,1.0,3.6,4.9,5.0,7.0,3.3,4.6,2.5,0.5,0.78,1.9,0.4401035713354634
17.6,8.2,10.6,6.8,8.0,8.8,0.0,0.51,14.0,9.0,0.105,0.01,2.0,25.0,0.105,0.1,0.1,0.01,0.5,0.8,3.6,2.8,4.0,17.0,3.5,2.6,4.4,1.3,0.26,1.1,1.3140704193374029
27.2,8.2,5.8,12.8,17.6,52.0,0.0,0.51,14.0,35.0,0.105,0.06,2.0,34.0,0.035,0.03,0.1,0.32,1.4,3.3,3.9,4.3,1.0,14.0,0.1,0.1,4.1,0.7,1.37,1.4,0.6709873608559322
51.2,10.6,3.4,10.4,23.6,46.0,0.0,0.51,14.0,33.0,0.14,0.08,2.0,24.0,0.175,0.09,0.1,0.45,2.9,3.2,4.1,5.0,9.0,19.0,1.3,3.6,4.6,4.5,0.53,3.9,0.3935919097764545
36.8,7.0,4.6,14.0,26.0,47.2,0.0,0.51,14.0,33.0,0.105,0.04,2.0,17.0,0.07,0.03,0.1,0.09,1.5,3.0,4.4,4.7,27.0,6.0,4.5,3.3,1.3,0.2,1.31,3.8,0.5188657679666029
12.8,11.8,2.2,11.6,17.6,34.0,0.0,0.5,14.0,35.0,0.175,0.05,2.0,28.0,0.105,0.01,0.1,0.33,2.0,2.4,3.6,2.1,30.0,13.0,3.5,2.1,2.6,4.8,0.1,1.7,1.4487339575227995
28.4,3.4,11.8,20.0,4.4,25.6,0.0,0.5,14.0,25.0,0.14,0.06,2.0,12.0,0.105,0.02,0.1,0.1,0.5,3.1,2.4,3.2,8.0,24.0,3.4,0.1,4.7,1.7,0.24,1.4,0.7319303802694724
8.0,11.8,2.2,11.6,5.6,36.4,0.0,0.51,14.0,19.0,0.07,0.01,2.0,6.0,0.035,0.01,0.1,0.08,0.3,2.5,3.5,1.7,7.0,24.0,3.8,0.4,4.9,4.6,0.28,1.3,2.092952457462867
11.6,9.4,7.0,21.2,4.4,41.2,0.0,0.51,14.0,16.0,0.105,0.08,2.0,22.0,0.14,0.05,0.1,0.46,0.4,1.0,1.3,3.6,6.0,19.0,0.2,2.6,2.5,2.5,0.16,1.2,1.0370523459246412
28.4,8.2,5.8,14.0,17.6,35.2,0.0,0.51,14.0,28.0,0.105,0.1,2.0,27.0,0.105,0.05,0.1,0.1,2.3,1.1,3.8,4.5,18.0,9.0,3.5,2.7,0.2,1.0,0.11,3.3,0.5965867672879922
15.2,2.2,7.0,11.6,24.8,49.6,0.0,0.51,14.0,29.0,0.07,0.03,2.0,33.0,0.14,0.04,0.1,0.07,3.1,2.5,5.0,3.5,19.0,21.0,1.0,3.9,1.1,4.2,0.28,3.0,2.215712031095698
30.8,9.4,7.0,16.4,16.4,52.0,0.0,0.5,14.0,19.0,0.105,0.1,2.0,16.0,0.14,0.01,0.1,0.24,1.4,1.8,5.0,3.5,19.0,17.0,1.8,2.3,0.2,4.2,0.11,2.8,0.4835896077491577
32.0,9.4,11.8,12.8,17.6,6.4,0.0,0.51,14.0,10.0,0.14,0.09,2.0,20.0,0.105,0.07,0.1,0.0,2.4,0.8,4.9,3.2,28.0,17.0,4.3,2.2,1.4,0.3,0.21,2.2,0.47340261356217
23.6,7.0,8.2,14.0,24.8,53.2,0.0,0.51,14.0,19.0,0.07,0.07,2.0,32.0,0.105,0.02,0.1,0.13,1.7,1.6,4.5,3.9,9.0,30.0,4.1,3.9,0.9,1.4,1.5,3.7,0.7696628018473755
27.2,11.8,3.4,17.6,3.2,18.4,0.0,0.51,14.0,17.0,0.175,0.03,2.0,35.0,0.07,0.04,0.1,0.0,0.4,2.1,1.6,3.5,14.0,29.0,2.2,0.1,0.7,1.2,0.18,1.0,0.4445273952768392
14.0,8.2,3.4,8.0,10.4,14.8,0.0,0.5,14.0,32.0,0.14,0.07,2.0,25.0,0.105,0.03,0.1,0.46,0.8,0.5,4.5,2.4,23.0,25.0,5.0,3.8,2.5,2.5,0.26,2.3,1.5353855878362257
6.8,13.0,3.4,21.2,4.4,50.8,0.0,0.5,14.0,35.0,0.175,0.03,2.0,30.0,0.105,0.01,0.1,0.26,0.4,0.2,1.7,2.3,1.0,11.0,3.1,1.8,1.9,1.8,0.19,1.4,1.6728544622035386
50.0,13.0,2.2,26.0,11.6,36.4,0.0,0.5,14.0,30.0,0.105,0.1,2.0,23.0,0.105,0.06,0.1,0.17,1.1,1.8,4.7,3.3,13.0,28.0,4.1,0.7,1.2,1.4,0.34,2.0,0.2303669566134132
52.4,4.6,8.2,17.6,8.0,4.0,0.0,0.51,14.0,29.0,0.105,0.04,2.0,12.0,0.07,0.06,0.1,0.06,0.5,2.3,4.8,2.8,29.0,23.0,0.3,0.2,5.0,0.9,0.38,2.4,0.3337182204039476
36.8,11.8,2.2,10.4,4.4,53.2,0.0,0.5,14.0,12.0,0.175,0.09,2.0,8.0,0.14,0.03,0.1,0.1,0.4,0.7,2.7,2.5,17.0,19.0,0.6,3.9,2.5,2.7,0.36,1.2,0.5075071295785321
46.4,5.8,9.4,12.8,22.4,17.2,0.0,0.51,14.0,18.0,0.035,0.01,2.0,24.0,0.105,0.08,0.1,0.13,1.5,1.2,4.6,4.0,2.0,24.0,1.4,4.3,0.3,0.1,0.2,2.9,0.4020371763843939
52.4,7.0,10.6,12.8,21.2,5.2,0.0,0.5,14.0,26.0,0.175,0.08,2.0,24.0,0.14,0.08,0.1,0.45,2.3,1.7,4.1,3.2,14.0,1.0,0.4,1.1,3.9,2.4,0.16,2.7,0.3072129230189614
40.4,8.2,2.2,18.8,23.6,10.0,0.0,0.5,14.0,33.0,0.14,0.01,2.0,23.0,0.07,0.02,0.1,0.46,2.7,3.7,3.7,3.9,7.0,10.0,2.2,0.7,4.9,0.8,0.39,3.4,0.4068342409313459
36.8,5.8,3.4,8.0,20.0,43.6,0.0,0.51,14.0,28.0,0.14,0.08,2.0,23.0,0.175,0.1,0.1,0.21,2.2,0.8,4.9,2.8,30.0,20.0,2.4,0.7,5.0,2.0,0.19,1.8,0.3285653519189553
15.2,7.0,9.4,21.2,8.0,6.4,0.0,0.51,14.0,28.0,0.175,0.01,2.0,34.0,0.07,0.01,0.1,0.26,0.7,3.3,2.6,3.2,29.0,17.0,3.8,2.9,4.6,3.4,0.25,2.5,0.8440551183589777
17.6,7.0,1.0,15.2,5.6,30.4,0.0,0.5,14.0,27.0,0.105,0.1,2.0,19.0,0.14,0.07,0.1,0.44,0.3,1.6,2.6,1.7,27.0,18.0,1.3,2.3,0.8,2.2,0.16,1.5,1.038339097880594
34.4,3.4,11.8,22.4,20.0,11.2,0.0,0.51,14.0,21.0,0.14,0.03,2.0,31.0,0.14,0.01,0.1,0.45,2.5,1.5,4.9,2.6,24.0,5.0,2.2,2.9,1.3,0.7,1.42,2.3,0.5784346331009448
39.2,13.0,9.4,17.6,26.0,20.8,0.0,0.51,14.0,34.0,0.14,0.04,2.0,29.0,0.175,0.05,0.1,0.16,2.8,2.7,4.2,3.7,11.0,12.0,0.1,2.3,3.1,2.1,1.83,3.6,0.3072283094472132
27.2,9.4,9.4,5.6,8.0,5.2,0.0,0.51,14.0,29.0,0.14,0.01,2.0,6.0,0.07,0.04,0.1,0.29,0.9,2.5,3.8,3.9,21.0,7.0,4.1,0.2,1.9,1.3,0.82,1.6,0.9427786530382396
26.0,9.4,11.8,12.8,15.2,50.8,0.0,0.5,14.0,34.0,0.14,0.1,2.0,23.0,0.105,0.01,0.1,0.11,1.6,2.2,3.4,4.2,8.0,0.0,2.2,3.2,0.9,0.1,1.44,2.0,0.6441715865333573
32.0,3.4,2.2,11.6,16.4,49.6,0.0,0.51,14.0,28.0,0.07,0.05,2.0,29.0,0.07,0.01,0.1,0.43,1.9,2.9,4.4,5.0,16.0,30.0,0.6,0.6,2.8,2.1,1.52,3.1,0.92419549355764
52.4,9.4,11.8,6.8,8.0,6.4,0.0,0.5,14.0,15.0,0.07,0.02,2.0,32.0,0.14,0.01,0.1,0.44,0.7,0.9,4.1,1.6,10.0,6.0,2.3,1.0,1.3,0.8,0.24,1.1,0.4213137224914606
10.4,5.8,7.0,16.4,16.4,6.4,0.0,0.5,14.0,24.0,0.175,0.02,2.0,25.0,0.07,0.05,0.1,0.34,0.9,2.0,4.9,4.5,5.0,2.0,2.7,2.5,1.1,2.6,0.26,4.4,1.5111707880376402
24.8,2.2,4.6,21.2,14.0,17.2,0.0,0.5,14.0,13.0,0.07,0.02,2.0,20.0,0.105,0.09,0.1,0.41,1.1,1.0,2.4,5.0,7.0,10.0,5.0,1.3,2.2,1.4,0.61,2.0,1.0628584089674835
20.0,5.8,8.2,8.0,10.4,37.6,0.0,0.5,14.0,26.0,0.105,0.06,2.0,24.0,0.07,0.01,0.1,0.47,1.1,2.7,3.0,3.4,19.0,9.0,0.5,2.6,0.2,1.3,0.36,2.6,1.2575203522955518
16.4,9.4,4.6,17.6,12.8,44.8,0.0,0.51,14.0,33.0,0.175,0.02,2.0,27.0,0.07,0.06,0.1,0.09,1.2,1.4,2.5,4.1,9.0,2.0,2.7,3.4,2.3,2.5,0.87,2.3,0.858064803127895
38.0,11.8,8.2,14.0,24.8,28.0,0.0,0.51,14.0,21.0,0.14,0.03,2.0,33.0,0.105,0.07,0.1,0.49,2.8,2.2,4.7,3.3,15.0,11.0,0.4,4.6,0.1,1.6,1.16,3.0,0.3781807257291897
24.8,1.0,3.4,11.6,14.0,6.4,0.0,0.5,14.0,22.0,0.14,0.08,2.0,14.0,0.07,0.01,0.1,0.03,1.7,2.0,4.6,3.0,29.0,4.0,1.5,3.8,2.9,0.3,1.0,1.4,1.9613817019709603
30.8,9.4,11.8,24.8,20.0,35.2,0.0,0.5,14.0,17.0,0.105,0.02,2.0,29.0,0.14,0.1,0.1,0.23,2.0,1.4,4.5,3.0,23.0,10.0,2.1,0.4,4.3,1.7,0.5,1.6,0.3807806405831789
10.4,10.6,9.4,22.4,26.0,40.0,0.0,0.5,14.0,24.0,0.07,0.04,2.0,29.0,0.14,0.02,0.1,0.49,2.2,0.7,4.6,4.2,25.0,5.0,4.2,3.1,0.3,1.4,0.19,4.0,1.1300883448806964
40.4,4.6,8.2,22.4,6.8,17.2,0.0,0.51,14.0,28.0,0.14,0.1,2.0,35.0,0.105,0.05,0.1,0.5,0.6,3.1,3.8,4.8,10.0,21.0,4.2,0.1,0.9,1.9,0.3,1.2,0.4012062548057883
27.2,11.8,4.6,3.2,8.0,46.0,0.0,0.51,14.0,27.0,0.07,0.05,2.0,35.0,0.14,0.04,0.1,0.4,0.7,3.3,3.7,2.2,28.0,4.0,4.5,4.5,2.3,1.6,0.58,1.5,1.587764803941966
24.8,7.0,8.2,6.8,4.4,13.6,0.0,0.51,14.0,32.0,0.14,0.03,2.0,12.0,0.175,0.04,0.1,0.19,0.5,2.1,1.6,2.3,26.0,15.0,1.8,3.5,3.1,4.6,0.11,1.1,0.9935106725638216
40.4,4.6,10.6,3.2,6.8,50.8,0.0,0.51,14.0,34.0,0.105,0.03,2.0,26.0,0.07,0.03,0.1,0.28,0.7,4.3,3.4,2.9,9.0,10.0,3.0,3.4,1.9,4.9,0.54,1.5,1.2595967227389144
36.8,3.4,2.2,23.6,24.8,17.2,0.0,0.5,14.0,32.0,0.105,0.08,2.0,27.0,0.105,0.1,0.1,0.5,1.5,3.0,4.4,4.6,9.0,6.0,1.8,1.8,1.3,3.1,1.34,3.3,0.6168943015802184
41.6,4.6,7.0,18.8,22.4,16.0,0.0,0.5,14.0,11.0,0.105,0.07,2.0,28.0,0.14,0.02,0.1,0.43,0.9,1.1,5.0,4.1,4.0,29.0,1.3,1.8,0.9,1.5,0.72,2.1,0.4195342183168858
14.0,9.4,2.2,23.6,11.6,34.0,0.0,0.51,14.0,21.0,0.07,0.07,2.0,14.0,0.14,0.05,0.1,0.04,0.6,1.5,2.5,2.4,17.0,1.0,4.5,4.5,3.6,3.1,0.36,1.6,0.9432718041258596
28.4,5.8,8.2,24.8,9.2,16.0,0.0,0.51,14.0,23.0,0.175,0.09,2.0,29.0,0.07,0.03,0.1,0.16,1.0,3.1,3.4,1.7,12.0,24.0,4.6,2.9,0.2,4.6,0.25,1.2,0.4931241228981757
46.4,1.0,7.0,5.6,10.4,46.0,0.0,0.51,14.0,25.0,0.175,0.01,2.0,34.0,0.035,0.03,0.1,0.48,0.6,1.9,2.5,4.5,1.0,16.0,3.0,4.0,2.0,1.4,0.48,2.2,1.313896289461307
20.0,2.2,2.2,10.4,3.2,34.0,0.0,0.51,14.0,27.0,0.175,0.03,2.0,11.0,0.07,0.05,0.1,0.25,0.4,3.2,1.1,1.7,29.0,9.0,0.6,0.2,1.4,3.9,0.1,1.0,1.777167303840955
26.0,9.4,7.0,11.6,22.4,37.6,0.0,0.51,14.0,20.0,0.14,0.08,2.0,15.0,0.14,0.08,0.1,0.14,1.0,1.6,4.4,4.4,8.0,9.0,4.5,2.9,2.7,3.1,0.99,4.2,0.6687924249236266
36.8,3.4,13.0,23.6,17.6,26.8,0.0,0.5,14.0,29.0,0.035,0.02,2.0,21.0,0.105,0.04,0.1,0.04,1.0,2.2,3.9,4.0,26.0,27.0,0.6,2.7,0.6,4.2,0.68,3.6,0.531133227406678
9.2,10.6,3.4,22.4,16.4,26.8,0.0,0.51,14.0,17.0,0.14,0.08,2.0,30.0,0.175,0.03,0.1,0.33,1.0,1.4,3.9,2.4,26.0,3.0,3.8,2.1,2.9,3.2,0.62,2.2,1.2704251157418156
27.2,7.0,13.0,5.6,20.0,7.6,0.0,0.51,14.0,24.0,0.175,0.04,2.0,26.0,0.105,0.1,0.1,0.35,1.6,3.0,4.6,4.3,23.0,10.0,3.6,1.2,4.7,3.7,1.13,1.5,1.0037598650500963
38.0,10.6,3.4,6.8,4.4,26.8,0.0,0.5,14.0,18.0,0.035,0.03,2.0,14.0,0.105,0.06,0.1,0.46,0.5,1.8,2.3,2.1,14.0,16.0,3.9,0.8,1.6,3.5,0.12,1.8,0.6170963283252092
26.0,3.4,5.8,18.8,18.8,13.6,0.0,0.5,14.0,21.0,0.07,0.02,2.0,20.0,0.105,0.06,0.1,0.06,1.9,0.8,4.3,2.6,25.0,14.0,2.4,0.2,1.6,0.7,0.46,1.9,0.8184313776291477
12.8,9.4,8.2,20.0,5.6,47.2,0.0,0.51,14.0,25.0,0.07,0.05,2.0,23.0,0.105,0.04,0.1,0.27,0.3,3.0,2.8,3.6,5.0,13.0,4.2,3.5,2.3,0.5,0.14,1.6,1.0100621645112045
17.6,8.2,11.8,15.2,5.6,41.2,0.0,0.5,14.0,26.0,0.14,0.01,2.0,22.0,0.14,0.01,0.1,0.12,0.7,0.8,2.7,3.8,28.0,1.0,0.4,4.5,1.0,4.6,0.36,1.5,0.8753309934188211
44.0,4.6,5.8,16.4,22.4,36.4,0.0,0.51,14.0,32.0,0.175,0.02,2.0,24.0,0.035,0.01,0.1,0.36,2.9,1.6,4.7,3.9,17.0,21.0,2.5,0.6,0.9,4.0,0.18,3.1,0.4685666021740819
11.6,5.8,13.0,21.2,24.8,48.4,0.0,0.51,14.0,34.0,0.035,0.01,2.0,35.0,0.14,0.03,0.1,0.49,2.0,3.0,4.7,4.7,15.0,29.0,2.7,2.8,4.3,4.2,0.12,3.8,1.371891156939976
48.8,1.0,3.4,8.0,10.4,42.4,0.0,0.51,14.0,24.0,0.14,0.04,2.0,24.0,0.14,0.1,0.1,0.21,0.8,3.3,3.5,4.9,23.0,27.0,0.8,2.4,0.3,2.2,0.1,2.0,1.1578683373448675
26.0,2.2,9.4,23.6,8.0,14.8,0.0,0.51,14.0,34.0,0.14,0.04,2.0,16.0,0.07,0.05,0.1,0.13,1.0,1.8,4.2,4.3,19.0,14.0,0.6,4.3,4.3,1.1,0.18,3.0,0.9989225205050746
48.8,3.4,2.2,23.6,6.8,31.6,0.0,0.5,14.0,18.0,0.07,0.06,2.0,20.0,0.105,0.08,0.1,0.38,0.8,0.7,4.4,3.9,8.0,9.0,4.5,1.1,4.2,3.9,0.5,1.5,0.4502812619060163
30.8,10.6,5.8,6.8,5.6,20.8,0.0,0.5,14.0,35.0,0.175,0.04,2.0,5.0,0.14,0.08,0.1,0.32,0.4,0.8,2.6,2.9,16.0,21.0,1.9,4.2,4.1,1.9,0.16,1.1,0.7390922057106287
