w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llr2_uH
35.6,10.6,13.0,9.2,18.8,19.6,0.0,0.5,14.0,29.0,0.105,0.05,2.0,33.0,0.07,0.06,0.1,0.11,1.8,2.3,4.3,2.3,6.0,9.0,2.0,2.7,1.1,2.1,1.54,2.2,0.484939720331989
9.2,9.4,9.4,24.8,17.6,16.0,0.0,0.5,14.0,34.0,0.07,0.04,2.0,23.0,0.175,0.08,0.1,0.17,1.6,3.1,4.5,4.9,13.0,29.0,4.0,2.4,0.5,4.1,0.74,1.0,0.620474536506643
38.0,10.6,13.0,12.8,23.6,19.6,0.0,0.51,14.0,20.0,0.14,0.07,2.0,14.0,0.105,0.03,0.1,0.22,1.8,1.8,4.3,4.1,18.0,1.0,3.4,2.5,2.4,1.2,1.52,3.9,0.344386065677099
9.2,9.4,10.6,14.0,15.2,40.0,0.0,0.51,14.0,34.0,0.175,0.05,2.0,14.0,0.105,0.1,0.1,0.47,0.9,1.5,4.0,2.1,26.0,16.0,3.8,0.8,4.3,0.1,0.51,1.0,0.426416629118975
24.8,2.2,13.0,14.0,14.0,40.0,0.0,0.51,14.0,28.0,0.14,0.06,2.0,29.0,0.14,0.03,0.1,0.02,0.6,0.7,3.8,3.9,25.0,0.0,0.5,4.9,1.0,0.4,0.52,1.7,0.33231302175313
24.8,5.8,7.0,10.4,15.2,19.6,0.0,0.51,14.0,31.0,0.14,0.09,2.0,19.0,0.105,0.04,0.1,0.3,1.0,2.7,2.8,4.0,26.0,22.0,1.0,4.6,0.2,1.8,0.61,1.9,0.403398449206231
21.2,5.8,13.0,20.0,26.0,11.2,0.0,0.5,14.0,11.0,0.105,0.03,2.0,12.0,0.175,0.04,0.1,0.25,2.4,0.4,4.2,4.9,27.0,28.0,3.5,1.4,4.0,3.7,0.38,3.8,0.561060741234674
28.4,10.6,11.8,6.8,10.4,17.2,0.0,0.5,14.0,32.0,0.07,0.01,2.0,16.0,0.07,0.03,0.1,0.16,1.1,4.2,4.1,4.9,18.0,16.0,0.9,4.8,3.6,0.1,0.13,2.4,0.405634129637289
12.8,8.2,4.6,23.6,16.4,37.6,0.0,0.5,14.0,23.0,0.105,0.1,2.0,22.0,0.07,0.01,0.1,0.46,2.0,2.1,4.8,2.3,27.0,15.0,1.2,4.6,0.9,4.4,1.25,2.2,0.519848013374106
8.0,11.8,5.8,10.4,3.2,37.6,0.0,0.5,14.0,20.0,0.07,0.02,2.0,22.0,0.07,0.06,0.1,0.13,0.2,2.6,1.1,1.2,8.0,17.0,3.4,1.7,2.3,3.6,0.13,1.0,0.415856033341852
29.6,7.0,10.6,5.6,26.0,6.4,0.0,0.5,14.0,34.0,0.14,0.03,2.0,10.0,0.175,0.06,0.1,0.49,2.5,2.5,4.8,4.6,0.0,1.0,4.8,4.0,4.9,3.6,1.65,3.6,0.508660631321985
18.8,1.0,3.4,16.4,12.8,31.6,0.0,0.5,14.0,26.0,0.14,0.03,2.0,10.0,0.105,0.02,0.1,0.06,1.2,3.2,2.6,2.0,15.0,0.0,1.2,2.0,1.7,3.0,0.12,1.9,0.511957297109026
24.8,9.4,3.4,22.4,15.2,10.0,0.0,0.5,14.0,28.0,0.175,0.06,2.0,7.0,0.175,0.06,0.1,0.21,0.8,2.1,4.1,3.4,25.0,12.0,2.7,1.5,4.7,5.0,0.61,1.9,0.453929376777867
32.0,11.8,10.6,12.8,4.4,8.8,0.0,0.51,14.0,32.0,0.07,0.01,2.0,9.0,0.175,0.09,0.1,0.16,0.5,3.9,2.5,2.8,16.0,5.0,2.9,3.2,3.3,0.2,0.42,1.7,0.496163586083076
48.8,8.2,7.0,17.6,8.0,17.2,0.0,0.5,14.0,11.0,0.14,0.08,2.0,15.0,0.14,0.04,0.1,0.34,1.0,0.9,3.3,3.7,14.0,3.0,4.3,2.6,2.4,0.4,0.12,2.5,0.45196410058007
32.0,13.0,8.2,11.6,10.4,46.0,0.0,0.5,14.0,28.0,0.14,0.04,2.0,6.0,0.14,0.05,0.1,0.45,0.7,0.6,3.3,3.6,6.0,3.0,2.9,1.1,4.5,2.1,0.57,1.3,0.45556568717313
14.0,8.2,9.4,3.2,3.2,32.8,0.0,0.51,14.0,29.0,0.105,0.04,2.0,15.0,0.14,0.09,0.1,0.31,0.2,0.7,1.3,2.1,12.0,0.0,4.1,2.8,4.2,4.3,0.17,1.1,0.291977180571765
32.0,11.8,9.4,4.4,16.4,30.4,0.0,0.5,14.0,34.0,0.175,0.07,2.0,27.0,0.035,0.01,0.1,0.1,1.9,0.4,3.7,4.5,14.0,25.0,0.5,4.1,0.9,2.9,0.21,3.4,0.392369106675256
46.4,5.8,10.6,24.8,18.8,8.8,0.0,0.5,14.0,23.0,0.07,0.06,2.0,15.0,0.175,0.01,0.1,0.27,1.3,2.8,5.0,3.5,20.0,18.0,3.5,2.2,4.4,4.8,0.96,3.4,0.478369653568249
51.2,4.6,3.4,5.6,22.4,41.2,0.0,0.51,14.0,35.0,0.105,0.01,2.0,24.0,0.175,0.01,0.1,0.22,1.7,3.0,4.9,3.6,28.0,3.0,2.4,1.6,4.7,4.7,1.39,2.8,0.443625185055577
15.2,13.0,3.4,16.4,10.4,25.6,0.0,0.5,14.0,35.0,0.105,0.05,2.0,25.0,0.105,0.07,0.1,0.07,0.8,0.9,3.0,2.6,1.0,0.0,4.3,4.6,3.8,4.7,0.43,2.4,0.253192191082787
9.2,11.8,8.2,21.2,5.6,31.6,0.0,0.51,14.0,34.0,0.175,0.1,2.0,20.0,0.07,0.02,0.1,0.3,0.4,3.0,4.1,3.5,7.0,28.0,2.0,4.6,4.8,1.9,0.21,1.2,0.619457985393413
10.4,13.0,9.4,23.6,6.8,43.6,0.0,0.51,14.0,26.0,0.035,0.03,2.0,27.0,0.14,0.03,0.1,0.48,0.6,3.5,3.2,3.1,17.0,19.0,4.9,0.3,2.2,1.7,0.55,3.0,0.4652723197195
32.0,2.2,2.2,10.4,9.2,53.2,0.0,0.51,14.0,28.0,0.14,0.02,2.0,22.0,0.105,0.09,0.1,0.06,0.9,1.4,4.9,1.5,24.0,1.0,5.0,3.6,0.3,4.4,0.68,1.0,0.462675429002705
48.8,8.2,7.0,24.8,15.2,17.2,0.0,0.51,14.0,20.0,0.175,0.02,2.0,23.0,0.105,0.04,0.1,0.35,2.0,1.6,4.6,4.6,29.0,25.0,3.0,3.7,1.8,1.0,0.67,2.8,0.5909458497900111
22.4,5.8,7.0,14.0,26.0,37.6,0.0,0.5,14.0,34.0,0.07,0.01,2.0,21.0,0.14,0.09,0.1,0.08,2.4,2.8,4.7,4.4,0.0,25.0,4.1,0.2,2.5,0.6,0.23,3.7,0.452897002788443
41.6,5.8,5.8,15.2,20.0,19.6,0.0,0.51,14.0,22.0,0.14,0.09,2.0,15.0,0.105,0.08,0.1,0.25,1.3,2.3,4.4,3.7,26.0,7.0,0.6,5.0,4.4,2.8,1.11,2.8,0.408206314871297
22.4,5.8,1.0,5.6,6.8,46.0,0.0,0.5,14.0,27.0,0.175,0.01,2.0,22.0,0.175,0.1,0.1,0.04,0.4,3.2,1.5,1.9,8.0,30.0,1.9,4.9,4.8,4.9,0.32,1.0,0.377693379019005
5.6,7.0,11.8,8.0,12.8,24.4,0.0,0.5,14.0,30.0,0.14,0.07,2.0,23.0,0.14,0.03,0.1,0.02,1.5,3.6,4.4,4.7,24.0,22.0,3.7,4.1,3.5,0.3,0.3,1.4,0.396799147284074
22.4,11.8,2.2,23.6,8.0,31.6,0.0,0.51,14.0,24.0,0.105,0.1,2.0,34.0,0.105,0.05,0.1,0.3,0.9,2.8,3.6,4.5,1.0,2.0,0.8,4.5,2.9,4.1,0.25,2.2,0.479479372131699
34.4,11.8,2.2,23.6,5.6,40.0,0.0,0.5,14.0,26.0,0.105,0.07,2.0,15.0,0.175,0.05,0.1,0.06,0.4,0.8,1.5,1.3,3.0,10.0,2.9,2.5,0.5,1.2,0.17,1.1,0.482531922874945
45.2,11.8,10.6,23.6,18.8,24.4,0.0,0.51,14.0,35.0,0.035,0.02,2.0,26.0,0.105,0.05,0.1,0.13,1.3,1.2,4.9,3.8,13.0,23.0,4.9,0.7,2.5,0.9,0.94,1.3,0.549079308480392
46.4,13.0,13.0,21.2,10.4,31.6,0.0,0.5,14.0,32.0,0.07,0.03,2.0,32.0,0.175,0.08,0.1,0.27,0.7,2.0,3.3,2.6,18.0,17.0,1.1,0.4,1.8,4.8,0.27,1.3,0.6149850104765531
35.6,10.6,11.8,8.0,14.0,38.8,0.0,0.51,14.0,32.0,0.14,0.04,2.0,10.0,0.07,0.03,0.1,0.5,1.2,3.8,2.8,4.1,7.0,26.0,4.6,1.0,3.7,4.8,0.31,2.2,0.522703194696232
8.0,7.0,7.0,11.6,21.2,50.8,0.0,0.5,14.0,26.0,0.14,0.03,2.0,22.0,0.035,0.01,0.1,0.28,2.2,1.8,4.2,4.2,21.0,1.0,4.6,4.2,5.0,2.6,1.48,3.2,0.305516964756275
9.2,2.2,5.8,24.8,18.8,13.6,0.0,0.51,14.0,17.0,0.07,0.06,2.0,31.0,0.105,0.09,0.1,0.09,1.7,0.8,4.0,2.6,12.0,6.0,1.0,4.0,1.2,3.1,0.39,2.3,0.327651044476454
12.8,7.0,9.4,24.8,17.6,52.0,0.0,0.5,14.0,35.0,0.105,0.06,2.0,27.0,0.175,0.04,0.1,0.26,1.0,1.3,3.1,4.1,20.0,23.0,1.9,3.1,4.1,0.5,0.77,2.8,0.3080787513379029
9.2,5.8,5.8,18.8,8.0,24.4,0.0,0.51,14.0,29.0,0.14,0.1,2.0,32.0,0.105,0.08,0.1,0.36,0.7,1.4,3.4,3.9,1.0,26.0,1.5,0.9,3.5,4.6,0.4,2.3,0.315942809523523
33.2,7.0,4.6,14.0,10.4,17.2,0.0,0.5,14.0,10.0,0.105,0.03,2.0,20.0,0.07,0.06,0.1,0.05,0.6,0.4,4.2,4.6,5.0,10.0,2.7,4.8,2.7,2.6,0.14,1.1,0.612661407953182
24.8,7.0,10.6,12.8,22.4,41.2,0.0,0.51,14.0,33.0,0.175,0.06,2.0,13.0,0.14,0.09,0.1,0.09,2.7,3.9,4.2,3.4,7.0,1.0,2.6,4.2,2.4,0.5,1.63,3.0,0.578732716348149
35.6,13.0,8.2,9.2,20.0,20.8,0.0,0.51,14.0,31.0,0.07,0.05,2.0,26.0,0.035,0.02,0.1,0.33,1.6,1.8,4.7,4.4,5.0,29.0,4.8,4.6,4.2,3.9,1.14,3.4,0.327362577460309
48.8,9.4,9.4,10.4,5.6,53.2,0.0,0.51,14.0,32.0,0.105,0.07,2.0,9.0,0.14,0.02,0.1,0.27,0.6,2.9,2.1,4.8,19.0,10.0,4.4,0.7,2.5,2.8,0.31,1.8,0.461272834532111
41.6,3.4,10.6,22.4,23.6,47.2,0.0,0.51,14.0,20.0,0.105,0.03,2.0,17.0,0.175,0.08,0.1,0.32,3.1,2.4,4.9,4.4,1.0,20.0,1.5,2.2,3.8,3.5,0.58,2.2,0.8052086028899691
35.6,2.2,8.2,18.8,20.0,5.2,0.0,0.5,14.0,27.0,0.14,0.05,2.0,16.0,0.07,0.04,0.1,0.34,2.5,1.4,4.3,3.8,16.0,24.0,1.0,0.9,3.4,3.6,1.06,2.7,0.749446387640418
47.6,7.0,3.4,6.8,21.2,48.4,0.0,0.5,14.0,34.0,0.105,0.06,2.0,13.0,0.105,0.1,0.1,0.25,2.1,4.1,4.8,4.8,4.0,28.0,4.1,4.1,4.0,1.7,1.9,3.4,0.505554616082996
9.2,13.0,4.6,16.4,5.6,8.8,0.0,0.5,14.0,19.0,0.175,0.04,2.0,22.0,0.105,0.07,0.1,0.36,0.7,2.1,2.2,1.2,11.0,8.0,2.8,4.3,4.7,5.0,0.37,1.1,0.492766268847458
38.0,3.4,1.0,14.0,6.8,29.2,0.0,0.5,14.0,33.0,0.14,0.04,2.0,25.0,0.105,0.08,0.1,0.24,0.6,2.6,4.8,2.8,30.0,2.0,0.3,4.0,0.8,2.2,0.57,1.3,0.655423191985985
38.0,9.4,9.4,10.4,24.8,22.0,0.0,0.5,14.0,32.0,0.175,0.03,2.0,22.0,0.14,0.04,0.1,0.23,2.4,1.2,4.6,5.0,30.0,18.0,0.4,4.3,1.2,3.3,0.21,3.8,0.4512266342673269
15.2,1.0,8.2,12.8,9.2,35.2,0.0,0.51,14.0,19.0,0.14,0.01,2.0,29.0,0.175,0.06,0.1,0.41,0.8,1.8,2.9,2.4,9.0,13.0,1.1,2.6,4.9,3.6,0.69,1.3,0.389560886780505
34.4,5.8,1.0,10.4,11.6,14.8,0.0,0.51,14.0,34.0,0.14,0.06,2.0,13.0,0.175,0.1,0.1,0.48,1.4,4.0,4.3,2.5,4.0,11.0,1.5,3.2,3.8,0.7,0.32,2.1,0.560428246308691
4.4,5.8,1.0,16.4,3.2,20.8,0.0,0.5,14.0,5.0,0.105,0.08,2.0,27.0,0.105,0.06,0.1,0.19,0.3,0.4,1.1,3.3,20.0,26.0,0.5,3.0,0.4,0.7,0.26,1.0,0.365163518820878
18.8,1.0,7.0,21.2,12.8,46.0,0.0,0.5,14.0,27.0,0.07,0.06,2.0,6.0,0.175,0.06,0.1,0.17,0.8,1.6,3.8,2.9,9.0,6.0,4.1,3.6,4.3,2.5,0.32,2.8,0.325076323172207
51.2,4.6,7.0,6.8,4.4,23.2,0.0,0.51,14.0,30.0,0.175,0.04,2.0,7.0,0.175,0.04,0.1,0.21,0.4,3.8,2.5,3.4,4.0,18.0,0.8,1.6,3.6,3.3,0.16,1.4,0.606260683720387
29.6,4.6,7.0,12.8,16.4,35.2,0.0,0.5,14.0,33.0,0.14,0.09,2.0,7.0,0.175,0.03,0.1,0.2,0.8,1.4,3.4,4.5,20.0,4.0,2.5,2.0,4.0,0.2,0.31,1.6,0.374559517204961
18.8,1.0,2.2,3.2,11.6,4.0,0.0,0.5,14.0,26.0,0.07,0.02,2.0,27.0,0.175,0.07,0.1,0.25,1.3,1.9,3.7,3.6,12.0,30.0,0.8,4.7,4.9,2.9,0.57,2.1,0.309321639182267
33.2,4.6,2.2,20.0,3.2,8.8,0.0,0.5,14.0,13.0,0.07,0.05,2.0,16.0,0.14,0.01,0.1,0.32,0.4,0.2,1.8,4.9,30.0,26.0,2.4,4.9,0.5,2.9,0.17,1.2,0.7191332503431551
39.2,8.2,3.4,21.2,3.2,20.8,0.0,0.51,14.0,32.0,0.14,0.1,2.0,24.0,0.07,0.02,0.1,0.08,0.3,2.7,1.6,3.9,8.0,11.0,4.1,3.6,3.3,2.1,0.14,1.0,0.624719401102294
39.2,7.0,10.6,17.6,6.8,49.6,0.0,0.51,14.0,16.0,0.07,0.04,2.0,24.0,0.07,0.04,0.1,0.14,0.6,0.8,2.9,4.2,19.0,25.0,2.2,2.5,4.6,1.1,0.49,1.2,0.428068649265919
4.4,2.2,9.4,10.4,14.0,53.2,0.0,0.51,14.0,35.0,0.175,0.02,2.0,10.0,0.14,0.03,0.1,0.1,1.3,2.0,3.7,5.0,4.0,17.0,1.5,3.2,1.6,3.4,0.79,1.7,0.296288415935984
48.8,10.6,8.2,17.6,6.8,20.8,0.0,0.51,14.0,27.0,0.14,0.1,2.0,17.0,0.14,0.02,0.1,0.34,0.8,1.6,2.0,3.3,26.0,3.0,4.7,1.6,4.3,1.6,0.12,1.6,0.5860101716932871
35.6,7.0,13.0,11.6,18.8,36.4,0.0,0.51,14.0,24.0,0.035,0.03,2.0,33.0,0.105,0.04,0.1,0.15,1.5,1.3,4.2,4.6,22.0,13.0,1.9,2.7,0.6,3.9,0.16,1.5,0.500393798474071
8.0,1.0,11.8,23.6,9.2,53.2,0.0,0.51,14.0,25.0,0.14,0.04,2.0,27.0,0.14,0.03,0.1,0.22,1.1,0.8,4.5,4.0,2.0,13.0,4.9,0.8,2.5,2.8,0.32,3.8,0.271203423423439
38.0,1.0,8.2,3.2,14.0,25.6,0.0,0.5,14.0,14.0,0.035,0.02,2.0,15.0,0.175,0.07,0.1,0.4,1.6,1.3,2.9,2.2,12.0,7.0,2.6,0.1,2.1,0.4,0.36,1.8,0.475676140295067
47.6,13.0,5.8,16.4,18.8,12.4,0.0,0.5,14.0,35.0,0.175,0.08,2.0,9.0,0.14,0.07,0.1,0.14,1.6,3.2,5.0,3.7,14.0,5.0,1.6,1.3,0.6,3.2,1.47,1.0,0.77978182688396
11.6,5.8,13.0,6.8,15.2,37.6,0.0,0.5,14.0,19.0,0.14,0.02,2.0,12.0,0.175,0.1,0.1,0.1,1.4,1.3,3.5,3.2,19.0,16.0,1.3,3.4,0.1,0.3,1.12,2.3,0.254278069168602
47.6,13.0,2.2,12.8,9.2,22.0,0.0,0.51,14.0,35.0,0.105,0.03,2.0,27.0,0.07,0.06,0.1,0.34,0.9,4.0,3.9,3.2,8.0,12.0,1.1,3.2,0.4,2.4,0.27,2.7,0.5132689442733129
17.6,7.0,2.2,21.2,4.4,8.8,0.0,0.51,14.0,30.0,0.14,0.1,2.0,28.0,0.035,0.01,0.1,0.38,0.3,1.1,2.9,4.1,8.0,5.0,2.5,4.2,3.2,3.5,0.17,1.3,0.528246767848173
34.4,5.8,13.0,5.6,6.8,32.8,0.0,0.51,14.0,14.0,0.07,0.01,2.0,29.0,0.14,0.05,0.1,0.31,0.8,1.4,3.2,4.7,16.0,20.0,2.7,4.5,1.5,3.3,0.11,1.2,0.372577705753656
52.4,11.8,5.8,21.2,11.6,52.0,0.0,0.51,14.0,24.0,0.14,0.07,2.0,10.0,0.105,0.03,0.1,0.46,1.1,1.4,4.1,3.3,10.0,10.0,0.6,4.7,0.9,1.0,0.77,1.5,0.6119252345667391
48.8,7.0,13.0,6.8,20.0,4.0,0.0,0.51,14.0,32.0,0.105,0.09,2.0,24.0,0.105,0.07,0.1,0.28,1.0,4.0,3.4,4.7,30.0,0.0,1.3,0.4,0.8,3.0,0.17,2.7,0.442607717115197
14.0,11.8,9.4,23.6,10.4,43.6,0.0,0.5,14.0,30.0,0.105,0.05,2.0,27.0,0.07,0.01,0.1,0.3,1.0,1.4,2.2,3.3,23.0,26.0,3.0,4.2,4.8,4.4,0.13,1.3,0.489250486130157
44.0,5.8,3.4,21.2,20.0,17.2,0.0,0.51,14.0,25.0,0.14,0.04,2.0,22.0,0.07,0.05,0.1,0.03,1.3,3.2,4.1,3.0,23.0,19.0,1.4,4.5,0.1,0.6,0.42,2.6,0.5417647669360011
16.4,13.0,10.6,20.0,15.2,7.6,0.0,0.5,14.0,7.0,0.14,0.1,2.0,13.0,0.14,0.01,0.1,0.24,1.2,0.5,4.6,4.9,28.0,15.0,4.2,0.1,2.4,2.5,0.21,1.8,0.509298354472817
10.4,3.4,13.0,21.2,8.0,40.0,0.0,0.51,14.0,34.0,0.07,0.04,2.0,32.0,0.105,0.03,0.1,0.39,0.8,1.7,4.7,3.1,9.0,20.0,3.2,4.4,4.6,3.8,0.52,1.8,0.40326467099536
51.2,11.8,11.8,21.2,12.8,36.4,0.0,0.51,14.0,33.0,0.14,0.01,2.0,35.0,0.175,0.06,0.1,0.35,1.1,2.1,2.9,4.4,12.0,28.0,3.1,2.1,0.9,2.9,0.85,1.4,0.681791426909347
51.2,4.6,11.8,23.6,9.2,24.4,0.0,0.51,14.0,29.0,0.14,0.04,2.0,27.0,0.105,0.09,0.1,0.23,1.0,3.5,4.2,4.8,24.0,28.0,0.3,0.5,4.4,3.5,0.56,2.3,0.5733015770269879
20.0,5.8,10.6,22.4,15.2,7.6,0.0,0.51,14.0,30.0,0.105,0.02,2.0,8.0,0.14,0.05,0.1,0.12,1.0,1.6,3.7,3.6,15.0,18.0,1.5,1.0,0.5,3.2,0.72,3.3,0.284110787535227
39.2,10.6,7.0,26.0,22.4,7.6,0.0,0.51,14.0,26.0,0.175,0.06,2.0,27.0,0.14,0.1,0.1,0.06,1.6,0.9,4.6,4.3,2.0,15.0,3.6,4.6,0.6,4.1,0.46,2.2,0.49170043032405
17.6,7.0,13.0,11.6,23.6,23.2,0.0,0.51,14.0,32.0,0.175,0.02,2.0,21.0,0.07,0.04,0.1,0.33,2.6,1.3,4.6,4.1,9.0,5.0,0.7,2.3,1.9,4.5,0.71,2.6,0.422092073572638
18.8,2.2,7.0,21.2,6.8,36.4,0.0,0.5,14.0,33.0,0.105,0.05,2.0,27.0,0.07,0.05,0.1,0.46,0.5,3.2,5.0,1.7,8.0,10.0,3.9,0.9,3.2,3.3,0.13,1.2,0.76492011394907
18.8,8.2,11.8,14.0,23.6,23.2,0.0,0.5,14.0,19.0,0.105,0.04,2.0,14.0,0.07,0.06,0.1,0.35,2.2,0.6,4.8,4.8,22.0,6.0,1.1,2.7,4.0,3.9,0.31,2.5,0.473594184786021
34.4,11.8,2.2,5.6,15.2,23.2,0.0,0.5,14.0,26.0,0.14,0.01,2.0,13.0,0.175,0.04,0.1,0.32,1.2,0.7,4.2,2.2,30.0,17.0,1.5,4.7,2.9,4.0,0.6,1.4,0.400704116454414
39.2,7.0,10.6,16.4,21.2,8.8,0.0,0.51,14.0,26.0,0.105,0.01,2.0,15.0,0.07,0.04,0.1,0.05,1.9,1.7,3.9,4.5,25.0,24.0,2.0,1.3,1.9,0.4,1.28,2.7,0.494901213256113
14.0,8.2,11.8,9.2,18.8,35.2,0.0,0.5,14.0,27.0,0.175,0.07,2.0,27.0,0.105,0.01,0.1,0.31,2.2,2.9,4.6,4.6,16.0,12.0,1.9,2.4,4.2,3.0,0.53,1.3,0.528678028324712
29.6,9.4,3.4,10.4,8.0,42.4,0.0,0.51,14.0,28.0,0.175,0.09,2.0,16.0,0.105,0.09,0.1,0.29,0.6,3.3,2.3,3.2,12.0,22.0,4.5,0.6,3.0,2.3,0.44,1.6,0.458845569241863
29.6,10.6,7.0,15.2,14.0,8.8,0.0,0.51,14.0,20.0,0.07,0.01,2.0,16.0,0.035,0.02,0.1,0.0,1.6,1.8,3.5,1.3,30.0,5.0,4.5,1.7,3.1,3.6,1.54,1.2,0.609110596073283
50.0,5.8,4.6,11.6,23.6,18.4,0.0,0.5,14.0,25.0,0.175,0.1,2.0,19.0,0.105,0.06,0.1,0.4,2.8,1.7,4.6,3.2,11.0,7.0,4.8,1.6,3.2,0.2,1.16,2.8,0.703595491534104
38.0,2.2,2.2,17.6,21.2,35.2,0.0,0.5,14.0,32.0,0.105,0.05,2.0,19.0,0.175,0.03,0.1,0.28,1.5,2.4,4.6,3.7,29.0,20.0,5.0,3.1,0.4,1.5,0.76,1.9,0.539236958866049
34.4,1.0,3.4,17.6,5.6,46.0,0.0,0.5,14.0,16.0,0.175,0.06,2.0,22.0,0.105,0.02,0.1,0.42,0.6,0.8,3.8,4.3,6.0,16.0,4.9,1.4,0.1,3.2,0.46,1.4,0.507333327057995
46.4,9.4,13.0,21.2,11.6,25.6,0.0,0.51,14.0,28.0,0.07,0.07,2.0,33.0,0.14,0.06,0.1,0.04,0.7,1.6,4.3,4.5,28.0,4.0,3.3,1.4,1.2,3.4,0.41,1.5,0.503122956409277
52.4,10.6,13.0,18.8,8.0,18.4,0.0,0.5,14.0,16.0,0.175,0.07,2.0,32.0,0.175,0.03,0.1,0.02,0.9,0.4,2.3,1.6,1.0,20.0,1.4,3.4,4.8,2.0,0.1,1.0,0.6096316477460479
46.4,1.0,11.8,3.2,15.2,4.0,0.0,0.51,14.0,35.0,0.07,0.01,2.0,19.0,0.105,0.01,0.1,0.09,0.8,4.8,3.9,3.9,28.0,14.0,2.0,3.9,1.4,5.0,0.26,1.5,0.441796784781341
42.8,5.8,8.2,16.4,12.8,31.6,0.0,0.51,14.0,16.0,0.14,0.02,2.0,24.0,0.175,0.05,0.1,0.21,1.5,1.2,3.9,4.8,6.0,3.0,0.2,4.0,0.2,3.8,0.19,2.0,0.514659219316149
36.8,13.0,11.8,26.0,6.8,18.4,0.0,0.51,14.0,34.0,0.175,0.04,2.0,32.0,0.14,0.03,0.1,0.24,0.8,4.0,2.9,3.2,13.0,3.0,2.7,4.1,0.2,5.0,0.16,2.0,0.670285965511745
17.6,9.4,8.2,12.8,11.6,23.2,0.0,0.51,14.0,8.0,0.175,0.05,2.0,22.0,0.105,0.02,0.1,0.36,0.6,0.8,5.0,5.0,3.0,24.0,0.2,1.6,2.6,1.8,0.32,1.4,0.475898283010264
29.6,10.6,3.4,16.4,10.4,37.6,0.0,0.5,14.0,31.0,0.105,0.05,2.0,18.0,0.175,0.07,0.1,0.39,0.6,1.7,3.8,3.1,15.0,28.0,2.5,5.0,0.5,2.4,0.24,1.7,0.4902915356312
10.4,10.6,7.0,6.8,16.4,38.8,0.0,0.51,14.0,22.0,0.105,0.07,2.0,32.0,0.105,0.02,0.1,0.15,0.8,0.7,3.7,3.3,12.0,25.0,4.5,2.2,2.4,2.1,0.13,2.8,0.209850221034223
17.6,4.6,13.0,23.6,9.2,24.4,0.0,0.5,14.0,18.0,0.105,0.06,2.0,13.0,0.035,0.01,0.1,0.16,0.8,0.8,4.7,3.9,23.0,25.0,0.4,2.1,4.8,2.8,0.61,1.9,0.359318286657004
4.4,4.6,13.0,20.0,5.6,36.4,0.0,0.51,14.0,19.0,0.175,0.06,2.0,34.0,0.035,0.01,0.1,0.3,0.6,1.2,3.6,1.5,30.0,2.0,3.9,1.8,2.5,5.0,0.48,1.1,0.406658931331899
24.8,2.2,5.8,16.4,15.2,38.8,0.0,0.5,14.0,20.0,0.175,0.06,2.0,29.0,0.175,0.09,0.1,0.23,1.7,2.6,5.0,4.6,16.0,18.0,0.4,4.9,3.1,0.4,0.64,3.4,0.378218595782388
14.0,10.6,4.6,9.2,12.8,28.0,0.0,0.51,14.0,32.0,0.035,0.01,2.0,35.0,0.105,0.03,0.1,0.25,1.0,2.0,4.0,3.5,13.0,18.0,4.7,1.8,5.0,4.7,0.66,3.1,0.247347720268512
18.8,2.2,10.6,16.4,16.4,8.8,0.0,0.5,14.0,20.0,0.175,0.05,2.0,11.0,0.14,0.03,0.1,0.31,1.5,1.4,3.1,4.3,15.0,22.0,2.7,3.3,1.3,3.6,0.13,2.6,0.377525651068325
42.8,8.2,8.2,15.2,16.4,14.8,0.0,0.51,14.0,34.0,0.035,0.03,2.0,9.0,0.035,0.03,0.1,0.1,1.4,4.3,4.7,1.5,22.0,26.0,4.4,1.4,1.8,3.0,1.28,1.1,0.799621419920285
40.4,1.0,9.4,20.0,12.8,14.8,0.0,0.5,14.0,32.0,0.14,0.02,2.0,15.0,0.07,0.07,0.1,0.3,1.6,1.0,3.9,5.0,13.0,26.0,3.8,4.1,3.9,0.8,0.3,3.2,0.435693395599982
32.0,10.6,3.4,9.2,20.0,38.8,0.0,0.51,14.0,31.0,0.105,0.05,2.0,12.0,0.14,0.05,0.1,0.24,1.7,2.3,4.9,4.1,30.0,18.0,4.6,1.9,2.6,2.5,1.28,1.2,0.557356723605065
9.2,7.0,11.8,21.2,20.0,37.6,0.0,0.5,14.0,28.0,0.175,0.06,2.0,34.0,0.105,0.02,0.1,0.46,1.1,2.9,4.5,4.3,3.0,9.0,2.1,4.8,1.4,2.3,0.35,1.9,0.457984636682372
16.4,4.6,4.6,10.4,6.8,13.6,0.0,0.51,14.0,20.0,0.14,0.09,2.0,34.0,0.175,0.09,0.1,0.06,0.3,2.1,3.6,4.2,10.0,28.0,3.4,3.5,1.9,1.7,0.1,1.3,0.738120688163436
