w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,k1
52.4,11.8,3.4,6.8,10.4,44.8,0.0,0.51,14.0,17.0,0.14,0.09,2.0,30.0,0.175,0.06,0.1,0.2,1.4,1.8,4.0,2.7,25.0,0.0,4.0,2.2,3.5,2.5,0.27,1.0,0.98833442784226
45.2,9.4,11.8,9.2,21.2,34.0,0.0,0.5,14.0,25.0,0.105,0.02,2.0,32.0,0.105,0.02,0.1,0.45,2.0,2.1,4.9,3.7,24.0,27.0,0.5,1.9,3.9,4.4,0.23,3.6,0.992056289204336
16.4,10.6,10.6,9.2,3.2,35.2,0.0,0.51,14.0,26.0,0.14,0.08,2.0,3.0,0.07,0.01,0.1,0.26,0.4,2.5,1.7,1.8,22.0,23.0,1.5,1.6,4.9,0.7,0.18,1.0,0.982136835089904
33.2,3.4,5.8,16.4,5.6,7.6,0.0,0.5,14.0,33.0,0.14,0.05,2.0,22.0,0.035,0.01,0.1,0.12,0.3,0.6,2.6,2.8,8.0,3.0,1.2,3.8,3.7,1.7,0.17,1.4,0.987447397119122
10.4,7.0,11.8,18.8,14.0,41.2,0.0,0.5,14.0,19.0,0.175,0.08,2.0,17.0,0.035,0.01,0.1,0.31,0.9,1.6,3.4,4.8,6.0,19.0,3.7,0.3,3.7,2.8,0.26,1.9,0.982354179611438
28.4,10.6,2.2,21.2,9.2,14.8,0.0,0.5,14.0,14.0,0.105,0.07,2.0,13.0,0.14,0.03,0.1,0.17,0.7,1.4,3.9,4.9,12.0,12.0,4.8,4.4,2.5,4.7,0.26,2.5,0.994060388094623
47.6,13.0,9.4,21.2,18.8,30.4,0.0,0.5,14.0,10.0,0.07,0.02,2.0,17.0,0.14,0.09,0.1,0.24,1.2,1.0,4.6,3.8,25.0,23.0,4.2,4.2,1.3,1.6,0.91,2.9,0.997028522601938
47.6,10.6,13.0,6.8,8.0,30.4,0.0,0.5,14.0,26.0,0.07,0.05,2.0,15.0,0.175,0.05,0.1,0.33,0.4,0.3,2.1,3.4,2.0,8.0,0.6,0.2,0.7,1.3,0.16,1.2,0.991081833045043
42.8,11.8,2.2,22.4,5.6,20.8,0.0,0.5,14.0,14.0,0.105,0.09,2.0,34.0,0.14,0.02,0.1,0.42,0.5,0.5,3.1,3.5,20.0,29.0,2.1,4.8,0.7,3.4,0.46,1.7,0.99427835892419
39.2,3.4,9.4,14.0,20.0,19.6,0.0,0.5,14.0,18.0,0.175,0.09,2.0,26.0,0.07,0.07,0.1,0.38,2.5,2.0,4.9,4.7,25.0,26.0,3.0,4.8,0.6,1.8,0.41,2.3,0.985591142096124
28.4,2.2,7.0,26.0,12.8,31.6,0.0,0.51,14.0,30.0,0.105,0.03,2.0,27.0,0.035,0.01,0.1,0.27,1.0,3.1,4.5,4.2,29.0,17.0,1.6,2.0,0.4,4.1,0.26,1.7,0.979518667832381
23.6,4.6,13.0,3.2,14.0,50.8,0.0,0.5,14.0,28.0,0.105,0.07,2.0,26.0,0.175,0.01,0.1,0.29,1.3,0.7,4.5,2.5,28.0,16.0,0.2,1.7,3.0,4.8,0.33,1.1,0.973005016481476
50.0,4.6,13.0,2.0,8.0,41.2,0.0,0.5,14.0,4.0,0.07,0.02,2.0,25.0,0.14,0.03,0.1,0.26,0.7,0.4,4.1,4.4,26.0,29.0,3.1,0.9,2.0,2.3,0.12,3.2,0.980311413081461
21.2,9.4,13.0,9.2,6.8,49.6,0.0,0.51,14.0,32.0,0.105,0.08,2.0,13.0,0.035,0.02,0.1,0.05,0.8,2.2,2.1,3.2,0.0,23.0,1.1,1.8,3.4,0.9,0.35,1.3,0.985893479241635
42.8,11.8,1.0,6.8,5.6,11.2,0.0,0.5,14.0,34.0,0.175,0.06,2.0,24.0,0.175,0.07,0.1,0.18,0.6,3.7,2.9,4.6,20.0,9.0,2.0,2.9,4.3,2.1,0.27,2.0,0.991680330563169
44.0,8.2,5.8,26.0,21.2,41.2,0.0,0.5,14.0,28.0,0.175,0.04,2.0,28.0,0.07,0.05,0.1,0.43,1.4,1.8,4.1,3.1,17.0,29.0,0.1,2.0,3.4,2.9,0.18,2.6,0.993563345704598
17.6,5.8,2.2,8.0,14.0,18.4,0.0,0.51,14.0,25.0,0.175,0.03,2.0,25.0,0.14,0.02,0.1,0.5,0.7,1.8,4.7,4.0,27.0,12.0,1.7,2.7,3.8,0.9,0.34,3.0,0.982742626444784
27.2,4.6,1.0,26.0,6.8,36.4,0.0,0.51,14.0,3.0,0.035,0.02,2.0,13.0,0.105,0.07,0.1,0.3,0.9,0.3,4.8,4.6,2.0,4.0,1.8,2.4,3.2,3.3,0.21,1.3,0.980530549566767
17.6,4.6,13.0,18.8,3.2,14.8,0.0,0.5,14.0,28.0,0.105,0.01,2.0,22.0,0.14,0.05,0.1,0.44,0.3,1.5,1.7,2.2,2.0,20.0,4.9,2.9,2.0,3.3,0.15,1.3,0.9826772917335
22.4,13.0,10.6,11.6,26.0,20.8,0.0,0.51,14.0,14.0,0.14,0.1,2.0,17.0,0.14,0.04,0.1,0.37,1.8,1.0,4.8,3.7,0.0,19.0,4.3,4.4,4.0,1.2,0.33,3.4,0.991906283085225
33.2,5.8,3.4,15.2,15.2,25.6,0.0,0.5,14.0,25.0,0.035,0.01,2.0,12.0,0.105,0.08,0.1,0.32,1.4,1.2,3.0,4.1,18.0,20.0,1.5,2.1,3.0,1.4,1.07,2.8,0.992347807599927
26.0,2.2,11.8,22.4,5.6,53.2,0.0,0.5,14.0,30.0,0.14,0.08,2.0,19.0,0.14,0.01,0.1,0.32,0.3,0.6,3.4,4.1,12.0,22.0,4.7,2.4,4.0,1.8,0.21,2.0,0.976269192137891
11.6,11.8,4.6,11.6,18.8,13.6,0.0,0.51,14.0,33.0,0.14,0.05,2.0,19.0,0.07,0.06,0.1,0.25,0.9,2.9,4.4,2.2,24.0,17.0,0.9,3.5,0.7,0.8,0.7,1.5,0.979235167135049
45.2,5.8,1.0,18.8,3.2,23.2,0.0,0.51,14.0,23.0,0.105,0.01,2.0,33.0,0.175,0.03,0.1,0.38,0.4,0.4,1.9,3.8,23.0,29.0,0.2,0.7,1.2,2.8,0.25,1.0,0.990674266047561
42.8,5.8,8.2,4.4,4.4,43.6,0.0,0.51,14.0,7.0,0.07,0.06,2.0,30.0,0.14,0.01,0.1,0.15,0.2,0.7,1.3,4.5,12.0,8.0,2.8,4.6,0.4,4.3,0.12,1.0,0.986627742284866
44.0,8.2,10.6,22.4,5.6,48.4,0.0,0.5,14.0,35.0,0.105,0.08,2.0,33.0,0.14,0.03,0.1,0.17,0.5,0.5,2.6,2.5,8.0,20.0,1.4,4.9,4.9,2.1,0.24,2.4,0.995498522048564
51.2,4.6,5.8,6.8,4.4,38.8,0.0,0.5,14.0,35.0,0.14,0.09,2.0,15.0,0.175,0.1,0.1,0.27,0.5,1.8,1.7,2.0,30.0,28.0,2.0,1.7,1.0,4.8,0.28,1.3,0.990376534868604
16.4,10.6,8.2,20.0,5.6,49.6,0.0,0.51,14.0,26.0,0.105,0.06,2.0,33.0,0.07,0.01,0.1,0.16,0.4,3.1,4.3,4.1,20.0,1.0,1.3,4.3,1.5,3.9,0.23,1.1,0.980350665720132
16.4,2.2,1.0,9.2,8.0,50.8,0.0,0.51,14.0,22.0,0.175,0.05,2.0,9.0,0.175,0.09,0.1,0.29,0.9,2.0,3.0,3.2,13.0,25.0,2.2,4.5,0.4,0.1,0.47,2.1,0.97427982209503
46.4,4.6,9.4,12.8,18.8,25.6,0.0,0.5,14.0,15.0,0.175,0.06,2.0,31.0,0.175,0.1,0.1,0.25,1.3,1.8,4.9,2.7,20.0,23.0,1.5,2.6,4.2,1.3,1.22,1.7,0.992006742244714
23.6,2.2,11.8,18.8,9.2,4.0,0.0,0.5,14.0,28.0,0.14,0.09,2.0,27.0,0.07,0.06,0.1,0.36,1.1,3.4,2.4,2.1,0.0,17.0,3.4,1.9,1.4,3.2,0.68,1.4,0.972350717914409
12.8,2.2,9.4,17.6,6.8,30.4,0.0,0.51,14.0,10.0,0.175,0.04,2.0,29.0,0.07,0.05,0.1,0.06,0.5,0.8,4.1,2.3,5.0,14.0,3.8,0.8,3.5,4.1,0.18,1.3,0.969811568189782
22.4,2.2,5.8,22.4,15.2,28.0,0.0,0.5,14.0,13.0,0.105,0.07,2.0,19.0,0.035,0.02,0.1,0.33,1.6,1.5,2.9,4.9,12.0,27.0,1.6,2.3,2.5,2.4,0.66,2.5,0.980805673962279
28.4,11.8,13.0,4.4,10.4,22.0,0.0,0.51,14.0,24.0,0.105,0.08,2.0,31.0,0.175,0.09,0.1,0.28,0.5,0.8,4.8,3.9,30.0,24.0,2.1,4.9,2.0,4.5,0.29,3.1,0.984121445022521
41.6,2.2,13.0,6.8,14.0,25.6,0.0,0.51,14.0,28.0,0.14,0.07,2.0,10.0,0.14,0.1,0.1,0.48,1.4,3.0,3.2,3.9,4.0,6.0,1.3,1.8,4.4,3.2,0.42,1.1,0.978062318636392
29.6,8.2,8.2,14.0,10.4,31.6,0.0,0.5,14.0,16.0,0.14,0.1,2.0,34.0,0.07,0.03,0.1,0.12,0.9,1.9,4.5,4.7,1.0,5.0,4.3,2.6,2.6,4.0,0.49,2.1,0.992800367476137
52.4,11.8,3.4,3.2,8.0,7.6,0.0,0.51,14.0,31.0,0.105,0.1,2.0,19.0,0.175,0.02,0.1,0.36,0.7,2.1,2.8,4.2,2.0,0.0,1.6,1.7,0.5,4.3,0.55,1.1,0.987770169388026
48.8,11.8,2.2,20.0,5.6,40.0,0.0,0.5,14.0,27.0,0.175,0.04,2.0,29.0,0.14,0.08,0.1,0.24,0.5,2.3,2.5,3.4,18.0,8.0,3.1,1.5,2.3,4.2,0.15,2.2,0.994792857133313
48.8,13.0,2.2,14.0,15.2,29.2,0.0,0.51,14.0,30.0,0.175,0.07,2.0,35.0,0.07,0.03,0.1,0.27,2.0,1.5,3.6,1.9,3.0,18.0,1.0,4.9,2.4,4.8,0.3,1.6,0.990509473684229
40.4,10.6,3.4,10.4,9.2,46.0,0.0,0.51,14.0,31.0,0.07,0.07,2.0,11.0,0.14,0.09,0.1,0.23,1.1,3.0,3.9,4.5,18.0,22.0,3.2,3.0,1.1,2.7,0.85,3.5,0.994424726304758
15.2,9.4,4.6,24.8,5.6,38.8,0.0,0.51,14.0,33.0,0.175,0.09,2.0,12.0,0.105,0.07,0.1,0.4,0.6,1.6,2.0,3.5,22.0,8.0,3.0,2.1,1.5,1.2,0.14,1.0,0.985588774676692
50.0,4.6,5.8,9.2,3.2,48.4,0.0,0.5,14.0,26.0,0.14,0.09,2.0,34.0,0.175,0.01,0.1,0.45,0.4,0.4,1.3,5.0,0.0,16.0,4.3,0.6,3.2,2.3,0.27,1.2,0.988405589809951
41.6,7.0,2.2,3.2,3.2,44.8,0.0,0.5,14.0,31.0,0.175,0.06,2.0,11.0,0.105,0.01,0.1,0.19,0.3,4.0,1.1,2.7,21.0,5.0,2.1,3.2,1.0,2.4,0.2,1.0,0.980908095842147
50.0,1.0,2.2,11.6,12.8,28.0,0.0,0.51,14.0,17.0,0.105,0.09,2.0,27.0,0.14,0.08,0.1,0.2,1.6,2.2,3.3,2.2,18.0,7.0,0.8,2.5,1.9,2.1,0.16,1.1,0.970827661129102
26.0,1.0,3.4,10.4,11.6,52.0,0.0,0.5,14.0,32.0,0.14,0.05,2.0,21.0,0.175,0.07,0.1,0.24,1.3,3.4,3.0,3.7,0.0,11.0,3.3,3.1,0.9,2.5,0.39,2.7,0.96983489901188
10.4,11.8,4.6,16.4,26.0,25.6,0.0,0.5,14.0,11.0,0.14,0.1,2.0,26.0,0.07,0.02,0.1,0.35,3.5,0.5,4.5,4.5,27.0,10.0,2.0,3.0,4.6,0.5,0.12,3.8,0.974121301622809
18.8,10.6,9.4,21.2,26.0,36.4,0.0,0.5,14.0,28.0,0.035,0.01,2.0,31.0,0.07,0.07,0.1,0.26,2.3,2.8,4.9,4.5,1.0,30.0,1.7,3.2,4.9,2.0,0.97,2.9,0.987638519944641
20.0,1.0,2.2,10.4,3.2,36.4,0.0,0.5,14.0,33.0,0.105,0.02,2.0,31.0,0.07,0.04,0.1,0.42,0.3,0.9,1.1,1.9,7.0,13.0,0.4,4.2,1.7,1.2,0.21,1.0,0.964661204125645
16.4,9.4,2.2,21.2,10.4,41.2,0.0,0.5,14.0,29.0,0.175,0.01,2.0,12.0,0.105,0.08,0.1,0.46,1.1,2.7,4.7,1.7,23.0,26.0,3.6,3.9,0.5,1.0,0.73,1.0,0.979794308141321
33.2,8.2,4.6,6.8,8.0,16.0,0.0,0.51,14.0,24.0,0.175,0.09,2.0,17.0,0.175,0.08,0.1,0.48,0.8,1.9,3.2,3.1,19.0,2.0,3.2,2.5,3.2,1.6,0.4,2.7,0.991264350489706
8.0,3.4,3.4,10.4,20.0,52.0,0.0,0.51,14.0,33.0,0.175,0.01,2.0,14.0,0.07,0.07,0.1,0.38,1.1,2.3,4.5,3.6,5.0,25.0,4.9,1.7,2.3,4.3,1.02,2.8,0.965602383608554
12.8,7.0,4.6,23.6,20.0,49.6,0.0,0.51,14.0,31.0,0.14,0.04,2.0,19.0,0.035,0.02,0.1,0.05,2.4,2.9,4.6,2.4,27.0,30.0,1.5,3.5,2.5,1.3,1.24,1.6,0.971387634466881
16.4,3.4,4.6,18.8,3.2,20.8,0.0,0.51,14.0,18.0,0.175,0.07,2.0,7.0,0.07,0.01,0.1,0.5,0.3,1.2,1.2,2.8,23.0,16.0,2.3,2.6,1.1,3.3,0.24,1.0,0.977642569763894
45.2,5.8,8.2,8.0,5.6,32.8,0.0,0.5,14.0,33.0,0.105,0.01,2.0,33.0,0.105,0.05,0.1,0.42,0.4,0.9,3.5,1.8,1.0,24.0,4.4,0.4,0.4,4.6,0.22,1.3,0.986884611791424
45.2,3.4,5.8,3.2,6.8,25.6,0.0,0.51,14.0,27.0,0.14,0.03,2.0,31.0,0.07,0.05,0.1,0.19,0.7,2.1,3.8,2.6,21.0,3.0,0.6,3.7,1.9,4.5,0.56,2.3,0.985719705788317
51.2,9.4,8.2,8.0,20.0,41.2,0.0,0.51,14.0,32.0,0.07,0.02,2.0,9.0,0.07,0.04,0.1,0.34,2.4,2.4,5.0,4.3,25.0,9.0,2.8,1.9,4.4,0.8,1.15,1.7,0.987680664986284
6.8,13.0,8.2,14.0,4.4,38.8,0.0,0.5,14.0,8.0,0.105,0.04,2.0,20.0,0.105,0.1,0.1,0.21,0.5,0.5,2.1,2.1,2.0,19.0,5.0,2.8,2.4,0.8,0.29,1.0,0.979254724025851
11.6,8.2,5.8,21.2,5.6,24.4,0.0,0.51,14.0,21.0,0.175,0.1,2.0,33.0,0.175,0.05,0.1,0.38,0.4,0.6,2.4,3.3,23.0,3.0,1.2,0.7,3.2,2.4,0.35,1.3,0.984757123914681
48.8,5.8,9.4,21.2,4.4,12.4,0.0,0.51,14.0,5.0,0.105,0.06,2.0,35.0,0.175,0.06,0.1,0.3,0.5,0.5,2.7,2.2,24.0,20.0,3.7,1.4,0.1,4.1,0.48,1.3,0.99463302184654
9.2,11.8,11.8,9.2,26.0,11.2,0.0,0.5,14.0,24.0,0.175,0.03,2.0,34.0,0.07,0.03,0.1,0.45,2.0,2.4,4.7,4.8,19.0,22.0,3.0,4.8,4.2,3.2,0.99,3.2,0.976952102089793
22.4,3.4,7.0,14.0,12.8,22.0,0.0,0.5,14.0,11.0,0.07,0.04,2.0,12.0,0.105,0.1,0.1,0.36,1.2,0.6,3.8,3.8,20.0,1.0,3.7,4.4,4.2,1.2,0.46,1.4,0.98420436404735
36.8,10.6,7.0,15.2,8.0,32.8,0.0,0.51,14.0,19.0,0.14,0.04,2.0,8.0,0.14,0.02,0.1,0.37,0.4,1.0,4.8,1.7,15.0,18.0,2.5,5.0,1.3,1.2,0.17,1.3,0.989781782404689
44.0,9.4,3.4,14.0,10.4,42.4,0.0,0.5,14.0,14.0,0.175,0.06,2.0,29.0,0.105,0.04,0.1,0.41,1.1,1.8,1.7,4.3,30.0,19.0,1.4,1.7,2.9,3.8,0.79,1.5,0.991001328141385
38.0,13.0,11.8,21.2,16.4,28.0,0.0,0.5,14.0,25.0,0.035,0.03,2.0,31.0,0.035,0.01,0.1,0.12,1.7,3.0,4.7,3.4,12.0,12.0,0.3,3.1,3.1,0.8,1.64,2.2,0.99332873284043
23.6,13.0,3.4,5.6,4.4,7.6,0.0,0.5,14.0,23.0,0.14,0.06,2.0,15.0,0.14,0.08,0.1,0.17,0.3,2.8,1.7,1.6,5.0,18.0,4.8,0.8,4.1,3.3,0.29,1.3,0.98565596137592
8.0,7.0,4.6,11.6,16.4,24.4,0.0,0.5,14.0,18.0,0.175,0.03,2.0,26.0,0.175,0.02,0.1,0.28,1.1,1.3,3.4,3.9,24.0,15.0,4.9,3.7,1.5,4.0,0.48,2.5,0.979301404865925
11.6,2.2,10.6,14.0,21.2,44.8,0.0,0.51,14.0,18.0,0.175,0.03,2.0,27.0,0.07,0.01,0.1,0.34,1.9,1.4,4.9,3.1,23.0,16.0,2.5,4.7,3.9,2.2,1.17,2.8,0.972546894374765
45.2,2.2,9.4,21.2,18.8,50.8,0.0,0.51,14.0,11.0,0.14,0.07,2.0,24.0,0.175,0.05,0.1,0.18,1.9,1.3,4.8,3.4,23.0,14.0,0.6,1.3,0.7,4.3,1.09,2.5,0.988772032559685
33.2,3.4,10.6,16.4,14.0,11.2,0.0,0.5,14.0,21.0,0.07,0.03,2.0,31.0,0.105,0.09,0.1,0.28,1.6,1.1,3.8,4.6,0.0,0.0,2.3,1.4,4.2,1.0,0.54,1.1,0.985773144486782
20.0,5.8,2.2,23.6,11.6,7.6,0.0,0.51,14.0,31.0,0.105,0.09,2.0,30.0,0.07,0.02,0.1,0.36,0.8,2.2,4.4,4.6,20.0,2.0,5.0,2.8,2.2,3.8,0.62,4.3,0.990423528809788
38.0,11.8,11.8,23.6,6.8,46.0,0.0,0.51,14.0,8.0,0.07,0.03,2.0,25.0,0.07,0.06,0.1,0.17,0.7,0.9,3.3,3.0,19.0,26.0,0.5,2.2,3.1,0.2,0.15,2.9,0.996011935709905
34.4,11.8,7.0,24.8,3.2,19.6,0.0,0.5,14.0,26.0,0.105,0.06,2.0,26.0,0.175,0.03,0.1,0.44,0.4,1.8,1.5,4.4,10.0,9.0,2.9,1.5,1.8,4.9,0.24,1.2,0.993772385566198
33.2,1.0,7.0,24.8,9.2,52.0,0.0,0.5,14.0,31.0,0.175,0.05,2.0,16.0,0.14,0.06,0.1,0.3,1.0,1.0,1.7,4.4,0.0,29.0,3.1,3.3,0.9,2.4,0.5,1.6,0.974820968584232
39.2,1.0,1.0,18.8,12.8,40.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,31.0,0.175,0.09,0.1,0.39,0.6,0.9,4.6,2.2,17.0,14.0,0.1,4.1,0.9,2.5,0.25,1.3,0.973725881801952
11.6,11.8,9.4,12.8,11.6,19.6,0.0,0.5,14.0,20.0,0.175,0.02,2.0,32.0,0.07,0.04,0.1,0.34,1.2,1.4,4.6,4.9,0.0,11.0,2.0,0.7,3.0,1.7,0.8,2.1,0.986304818236983
41.6,13.0,10.6,10.4,14.0,40.0,0.0,0.5,14.0,24.0,0.035,0.02,2.0,7.0,0.105,0.01,0.1,0.46,1.7,1.4,3.5,3.3,0.0,5.0,2.2,1.2,4.1,3.5,0.36,1.1,0.989248068524408
28.4,10.6,13.0,17.6,8.0,48.4,0.0,0.5,14.0,32.0,0.14,0.04,2.0,33.0,0.14,0.03,0.1,0.22,1.0,3.5,3.5,2.5,7.0,9.0,2.7,4.2,0.3,2.3,0.7,1.6,0.990074143852906
26.0,8.2,13.0,9.2,18.8,6.4,0.0,0.51,14.0,27.0,0.14,0.07,2.0,27.0,0.07,0.02,0.1,0.19,1.5,3.5,5.0,2.9,6.0,5.0,4.1,2.5,3.7,3.8,1.17,1.3,0.984931106816589
34.4,11.8,10.6,17.6,21.2,10.0,0.0,0.51,14.0,11.0,0.14,0.1,2.0,9.0,0.105,0.06,0.1,0.35,0.9,1.0,4.9,3.5,1.0,28.0,1.1,0.7,0.3,3.7,0.29,3.0,0.995168030728121
15.2,9.4,11.8,11.6,12.8,22.0,0.0,0.5,14.0,33.0,0.175,0.06,2.0,17.0,0.105,0.06,0.1,0.33,1.5,2.9,3.3,2.5,17.0,30.0,1.9,3.9,0.4,3.5,0.43,1.8,0.980902976022164
22.4,9.4,1.0,6.8,8.0,29.2,0.0,0.51,14.0,30.0,0.035,0.01,2.0,28.0,0.105,0.05,0.1,0.44,0.8,1.3,3.9,1.3,7.0,18.0,4.6,3.0,1.6,1.0,0.45,1.2,0.983181317556852
11.6,9.4,9.4,4.4,6.8,16.0,0.0,0.51,14.0,30.0,0.035,0.03,2.0,30.0,0.175,0.09,0.1,0.5,0.8,3.2,4.9,3.8,4.0,24.0,1.2,4.1,1.7,2.1,0.56,1.4,0.965912706306371
42.8,2.2,10.6,5.6,26.0,19.6,0.0,0.51,14.0,17.0,0.105,0.1,2.0,22.0,0.07,0.02,0.1,0.23,2.1,1.8,4.3,5.0,11.0,6.0,2.1,4.1,3.2,4.8,0.18,4.0,0.985338031671604
34.4,5.8,11.8,18.8,18.8,13.6,0.0,0.5,14.0,28.0,0.105,0.01,2.0,26.0,0.07,0.03,0.1,0.43,1.8,2.7,4.7,4.3,2.0,16.0,1.0,4.1,2.7,2.6,0.71,3.0,0.991163824561849
22.4,13.0,7.0,6.8,12.8,38.8,0.0,0.5,14.0,32.0,0.14,0.03,2.0,34.0,0.14,0.04,0.1,0.49,1.5,3.6,3.9,2.1,12.0,6.0,0.3,0.8,4.9,1.0,0.23,1.8,0.980317088289551
40.4,9.4,9.4,20.0,21.2,5.2,0.0,0.5,14.0,14.0,0.07,0.07,2.0,13.0,0.105,0.04,0.1,0.17,2.2,0.9,3.5,4.2,12.0,11.0,4.7,2.8,1.0,3.8,0.53,3.1,0.992299416609081
38.0,13.0,5.8,20.0,15.2,13.6,0.0,0.51,14.0,35.0,0.105,0.04,2.0,32.0,0.07,0.02,0.1,0.44,1.2,3.3,4.3,4.7,20.0,1.0,2.6,0.9,0.2,0.8,0.53,3.5,0.994933179747492
12.8,8.2,7.0,4.4,15.2,13.6,0.0,0.51,14.0,27.0,0.175,0.03,2.0,32.0,0.175,0.05,0.1,0.45,1.4,3.5,4.5,4.3,5.0,0.0,1.1,2.5,4.4,4.0,0.18,3.4,0.972379637550781
45.2,8.2,8.2,6.8,20.0,16.0,0.0,0.51,14.0,33.0,0.035,0.01,2.0,14.0,0.175,0.1,0.1,0.4,1.2,2.8,4.0,4.4,22.0,27.0,2.6,0.2,4.1,0.1,0.96,2.4,0.992131967883873
26.0,1.0,3.4,2.0,8.0,52.0,0.0,0.5,14.0,24.0,0.105,0.04,2.0,14.0,0.07,0.07,0.1,0.24,0.8,0.8,4.5,3.6,28.0,23.0,3.5,0.5,1.7,4.3,0.52,2.2,0.964923223116188
44.0,5.8,4.6,16.4,14.0,37.6,0.0,0.5,14.0,14.0,0.105,0.01,2.0,24.0,0.14,0.01,0.1,0.44,0.6,1.5,4.6,2.6,19.0,28.0,0.3,1.1,1.0,3.5,0.22,1.8,0.99031967707159
22.4,1.0,3.4,4.4,8.0,22.0,0.0,0.5,14.0,25.0,0.07,0.02,2.0,19.0,0.14,0.01,0.1,0.37,1.0,2.0,3.6,3.8,13.0,5.0,1.2,2.2,4.7,3.1,0.19,2.4,0.969583437367117
52.4,1.0,4.6,3.2,14.0,25.6,0.0,0.5,14.0,20.0,0.14,0.08,2.0,18.0,0.07,0.02,0.1,0.5,0.6,1.2,2.8,4.4,14.0,30.0,2.1,1.0,4.2,0.3,0.49,1.7,0.979805590761715
21.2,10.6,4.6,10.4,5.6,11.2,0.0,0.51,14.0,29.0,0.175,0.07,2.0,17.0,0.14,0.07,0.1,0.23,0.5,1.0,2.2,1.6,25.0,17.0,2.3,4.1,3.1,2.3,0.14,1.2,0.989882223621297
23.6,5.8,5.8,15.2,18.8,41.2,0.0,0.51,14.0,25.0,0.07,0.03,2.0,27.0,0.14,0.03,0.1,0.26,2.0,2.8,3.9,4.4,3.0,21.0,0.7,0.9,3.4,0.6,0.83,3.4,0.986823509563459
23.6,5.8,5.8,6.8,15.2,36.4,0.0,0.51,14.0,18.0,0.14,0.08,2.0,26.0,0.07,0.07,0.1,0.39,1.4,2.1,3.6,2.2,11.0,26.0,2.4,3.8,3.8,2.9,1.13,1.1,0.978837702463564
40.4,5.8,9.4,5.6,8.0,11.2,0.0,0.5,14.0,25.0,0.175,0.08,2.0,32.0,0.07,0.02,0.1,0.5,0.7,3.0,3.0,3.4,8.0,26.0,0.1,1.8,3.0,4.5,0.51,2.2,0.988872159425929
24.8,5.8,13.0,16.4,11.6,53.2,0.0,0.5,14.0,35.0,0.105,0.01,2.0,24.0,0.105,0.08,0.1,0.33,0.6,2.3,3.6,4.9,27.0,17.0,3.5,3.8,4.6,0.6,0.56,3.4,0.990607347871886
30.8,13.0,11.8,12.8,22.4,20.8,0.0,0.5,14.0,21.0,0.14,0.02,2.0,20.0,0.105,0.03,0.1,0.33,2.5,1.8,4.5,3.8,24.0,20.0,2.1,4.6,2.0,3.3,0.92,3.4,0.991753776797919
44.0,7.0,10.6,16.4,5.6,20.8,0.0,0.5,14.0,16.0,0.105,0.09,2.0,27.0,0.035,0.03,0.1,0.35,0.7,2.1,2.3,3.2,7.0,8.0,1.7,4.6,1.1,4.1,0.16,1.5,0.992767856189066
34.4,13.0,2.2,5.6,4.4,48.4,0.0,0.5,14.0,15.0,0.175,0.04,2.0,21.0,0.14,0.06,0.1,0.44,0.5,0.9,2.2,2.0,30.0,22.0,2.9,1.2,3.5,3.0,0.27,1.6,0.988867503238321
52.4,13.0,7.0,18.8,5.6,22.0,0.0,0.5,14.0,34.0,0.14,0.1,2.0,31.0,0.07,0.03,0.1,0.31,0.5,4.0,1.6,2.4,12.0,5.0,4.9,0.2,1.5,4.7,0.29,1.5,0.994211719987996
23.6,11.8,5.8,22.4,3.2,11.2,0.0,0.5,14.0,35.0,0.105,0.1,2.0,5.0,0.14,0.09,0.1,0.41,0.3,1.1,1.3,3.1,27.0,30.0,0.5,0.3,4.1,2.6,0.26,1.0,0.992187894604291
26.0,8.2,5.8,6.8,3.2,40.0,0.0,0.51,14.0,19.0,0.07,0.03,2.0,8.0,0.035,0.02,0.1,0.45,0.2,1.1,1.5,2.7,22.0,29.0,1.2,0.3,3.5,0.5,0.18,1.0,0.982289832791552
30.8,2.2,9.4,14.0,22.4,36.4,0.0,0.5,14.0,18.0,0.105,0.01,2.0,27.0,0.14,0.07,0.1,0.35,2.3,1.9,4.7,5.0,2.0,30.0,2.8,4.3,3.5,2.0,0.95,3.3,0.984337427405901
24.8,11.8,7.0,12.8,4.4,42.4,0.0,0.51,14.0,22.0,0.14,0.07,2.0,13.0,0.035,0.02,0.1,0.47,0.5,0.8,2.3,3.5,27.0,25.0,3.4,0.8,4.7,4.1,0.26,1.0,0.989724404232015
46.4,5.8,10.6,21.2,22.4,19.6,0.0,0.51,14.0,17.0,0.105,0.02,2.0,19.0,0.175,0.07,0.1,0.49,2.9,1.3,5.0,5.0,19.0,0.0,1.0,1.3,2.6,0.4,0.14,4.5,0.992368337808487
