w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llr1_uH
32.0,3.4,2.2,11.6,16.4,49.6,0.0,0.51,14.0,28.0,0.07,0.05,2.0,29.0,0.07,0.01,0.1,0.43,1.9,2.9,4.4,5.0,16.0,30.0,0.6,0.6,2.8,2.1,1.52,3.1,0.446386053245875
52.4,9.4,11.8,6.8,8.0,6.4,0.0,0.5,14.0,15.0,0.07,0.02,2.0,32.0,0.14,0.01,0.1,0.44,0.7,0.9,4.1,1.6,10.0,6.0,2.3,1.0,1.3,0.8,0.24,1.1,0.557248696152718
4.4,1.0,5.8,4.4,12.8,53.2,0.0,0.51,14.0,31.0,0.14,0.09,2.0,27.0,0.105,0.1,0.1,0.34,0.6,2.9,2.9,3.6,12.0,6.0,2.9,0.2,4.5,0.8,0.18,1.4,0.275183121464043
10.4,5.8,7.0,16.4,16.4,6.4,0.0,0.5,14.0,24.0,0.175,0.02,2.0,25.0,0.07,0.05,0.1,0.34,0.9,2.0,4.9,4.5,5.0,2.0,2.7,2.5,1.1,2.6,0.26,4.4,0.273682186643417
32.0,4.6,7.0,4.4,16.4,5.2,0.0,0.51,14.0,21.0,0.07,0.04,2.0,31.0,0.07,0.07,0.1,0.38,1.1,2.0,4.2,4.4,21.0,15.0,3.7,4.6,2.2,3.6,0.9,3.4,0.255986967712673
11.6,13.0,5.8,20.0,8.0,53.2,0.0,0.5,14.0,32.0,0.035,0.02,2.0,28.0,0.07,0.06,0.1,0.35,0.7,4.2,3.7,5.0,12.0,11.0,1.3,0.1,3.3,0.4,0.32,1.3,0.540827756116847
24.8,2.2,4.6,21.2,14.0,17.2,0.0,0.5,14.0,13.0,0.07,0.02,2.0,20.0,0.105,0.09,0.1,0.41,1.1,1.0,2.4,5.0,7.0,10.0,5.0,1.3,2.2,1.4,0.61,2.0,0.420344933040028
45.2,5.8,3.4,6.8,10.4,29.2,0.0,0.51,14.0,18.0,0.175,0.01,2.0,11.0,0.175,0.04,0.1,0.17,1.3,1.6,4.9,2.0,0.0,9.0,2.0,1.4,2.8,4.9,0.25,1.3,0.498912692329926
22.4,8.2,3.4,24.8,18.8,7.6,0.0,0.51,14.0,22.0,0.07,0.05,2.0,17.0,0.105,0.01,0.1,0.17,1.6,1.9,4.7,3.8,29.0,24.0,2.4,0.4,3.9,2.6,0.26,1.8,0.531081861060073
20.0,5.8,8.2,8.0,10.4,37.6,0.0,0.5,14.0,26.0,0.105,0.06,2.0,24.0,0.07,0.01,0.1,0.47,1.1,2.7,3.0,3.4,19.0,9.0,0.5,2.6,0.2,1.3,0.36,2.6,0.346865222965071
9.2,11.8,3.4,14.0,17.6,49.6,0.0,0.5,14.0,31.0,0.07,0.03,2.0,33.0,0.07,0.02,0.1,0.41,2.3,3.3,4.8,1.9,22.0,1.0,1.2,1.2,2.0,3.1,0.67,1.8,0.554018509974415
21.2,2.2,1.0,16.4,4.4,26.8,0.0,0.5,14.0,15.0,0.105,0.1,2.0,14.0,0.14,0.1,0.1,0.44,0.4,1.7,3.0,3.9,30.0,2.0,3.0,3.9,3.4,2.2,0.39,1.0,0.521926754788802
16.4,9.4,4.6,17.6,12.8,44.8,0.0,0.51,14.0,33.0,0.175,0.02,2.0,27.0,0.07,0.06,0.1,0.09,1.2,1.4,2.5,4.1,9.0,2.0,2.7,3.4,2.3,2.5,0.87,2.3,0.3311618725674949
29.6,7.0,5.8,20.0,12.8,34.0,0.0,0.51,14.0,12.0,0.175,0.03,2.0,15.0,0.105,0.08,0.1,0.06,0.9,1.1,3.8,4.2,29.0,26.0,2.0,1.2,3.9,1.9,0.37,3.6,0.2767607516816739
6.8,13.0,10.6,16.4,4.4,14.8,0.0,0.51,14.0,21.0,0.105,0.05,2.0,33.0,0.14,0.07,0.1,0.38,0.3,2.0,1.7,3.9,1.0,0.0,2.1,3.8,1.9,3.7,0.23,1.0,0.409626883693623
14.0,13.0,13.0,15.2,8.0,34.0,0.0,0.5,14.0,35.0,0.07,0.02,2.0,22.0,0.175,0.07,0.1,0.0,0.5,2.5,4.5,4.7,9.0,1.0,2.1,2.5,2.9,1.2,0.28,2.3,0.409895892196116
22.4,10.6,8.2,17.6,21.2,24.4,0.0,0.5,14.0,30.0,0.035,0.03,2.0,15.0,0.105,0.03,0.1,0.47,2.0,2.2,3.9,4.6,25.0,5.0,2.0,2.0,1.5,0.8,0.41,3.6,0.364259885394273
38.0,11.8,8.2,14.0,24.8,28.0,0.0,0.51,14.0,21.0,0.14,0.03,2.0,33.0,0.105,0.07,0.1,0.49,2.8,2.2,4.7,3.3,15.0,11.0,0.4,4.6,0.1,1.6,1.16,3.0,0.620366638450344
24.8,1.0,3.4,11.6,14.0,6.4,0.0,0.5,14.0,22.0,0.14,0.08,2.0,14.0,0.07,0.01,0.1,0.03,1.7,2.0,4.6,3.0,29.0,4.0,1.5,3.8,2.9,0.3,1.0,1.4,0.512458459907638
11.6,3.4,2.2,10.4,10.4,11.2,0.0,0.51,14.0,35.0,0.105,0.1,2.0,29.0,0.14,0.01,0.1,0.16,1.3,3.6,3.9,1.8,5.0,27.0,4.7,0.8,3.1,4.9,0.28,1.7,0.446289332003746
10.4,3.4,10.6,16.4,5.6,47.2,0.0,0.51,14.0,16.0,0.105,0.01,2.0,12.0,0.035,0.02,0.1,0.32,0.5,1.8,2.2,2.6,20.0,15.0,4.9,2.9,4.5,2.0,0.48,1.5,0.362141330819868
30.8,9.4,11.8,24.8,20.0,35.2,0.0,0.5,14.0,17.0,0.105,0.02,2.0,29.0,0.14,0.1,0.1,0.23,2.0,1.4,4.5,3.0,23.0,10.0,2.1,0.4,4.3,1.7,0.5,1.6,0.598521210893387
10.4,10.6,9.4,22.4,26.0,40.0,0.0,0.5,14.0,24.0,0.07,0.04,2.0,29.0,0.14,0.02,0.1,0.49,2.2,0.7,4.6,4.2,25.0,5.0,4.2,3.1,0.3,1.4,0.19,4.0,0.389687728232
40.4,4.6,8.2,22.4,6.8,17.2,0.0,0.51,14.0,28.0,0.14,0.1,2.0,35.0,0.105,0.05,0.1,0.5,0.6,3.1,3.8,4.8,10.0,21.0,4.2,0.1,0.9,1.9,0.3,1.2,0.742221963979251
27.2,11.8,4.6,3.2,8.0,46.0,0.0,0.51,14.0,27.0,0.07,0.05,2.0,35.0,0.14,0.04,0.1,0.4,0.7,3.3,3.7,2.2,28.0,4.0,4.5,4.5,2.3,1.6,0.58,1.5,0.387444750049933
24.8,7.0,8.2,6.8,4.4,13.6,0.0,0.51,14.0,32.0,0.14,0.03,2.0,12.0,0.175,0.04,0.1,0.19,0.5,2.1,1.6,2.3,26.0,15.0,1.8,3.5,3.1,4.6,0.11,1.1,0.382602389521292
40.4,4.6,10.6,3.2,6.8,50.8,0.0,0.51,14.0,34.0,0.105,0.03,2.0,26.0,0.07,0.03,0.1,0.28,0.7,4.3,3.4,2.9,9.0,10.0,3.0,3.4,1.9,4.9,0.54,1.5,0.423891929141575
36.8,3.4,2.2,23.6,24.8,17.2,0.0,0.5,14.0,32.0,0.105,0.08,2.0,27.0,0.105,0.1,0.1,0.5,1.5,3.0,4.4,4.6,9.0,6.0,1.8,1.8,1.3,3.1,1.34,3.3,0.483473177422128
41.6,4.6,7.0,18.8,22.4,16.0,0.0,0.5,14.0,11.0,0.105,0.07,2.0,28.0,0.14,0.02,0.1,0.43,0.9,1.1,5.0,4.1,4.0,29.0,1.3,1.8,0.9,1.5,0.72,2.1,0.4377674364666959
11.6,4.6,7.0,16.4,15.2,52.0,0.0,0.5,14.0,32.0,0.175,0.06,2.0,20.0,0.105,0.09,0.1,0.2,1.4,4.1,5.0,4.2,6.0,10.0,2.4,1.3,4.1,4.0,0.55,3.6,0.379974534564748
14.0,9.4,2.2,23.6,11.6,34.0,0.0,0.51,14.0,21.0,0.07,0.07,2.0,14.0,0.14,0.05,0.1,0.04,0.6,1.5,2.5,2.4,17.0,1.0,4.5,4.5,3.6,3.1,0.36,1.6,0.3783883447967019
28.4,5.8,8.2,24.8,9.2,16.0,0.0,0.51,14.0,23.0,0.175,0.09,2.0,29.0,0.07,0.03,0.1,0.16,1.0,3.1,3.4,1.7,12.0,24.0,4.6,2.9,0.2,4.6,0.25,1.2,0.699652768447346
46.4,1.0,7.0,5.6,10.4,46.0,0.0,0.51,14.0,25.0,0.175,0.01,2.0,34.0,0.035,0.03,0.1,0.48,0.6,1.9,2.5,4.5,1.0,16.0,3.0,4.0,2.0,1.4,0.48,2.2,0.379294133638537
44.0,9.4,8.2,15.2,11.6,19.6,0.0,0.5,14.0,13.0,0.14,0.05,2.0,11.0,0.175,0.04,0.1,0.21,1.0,1.5,3.0,4.5,26.0,25.0,4.5,2.3,2.9,2.3,0.77,1.1,0.581075252518911
20.0,2.2,2.2,10.4,3.2,34.0,0.0,0.51,14.0,27.0,0.175,0.03,2.0,11.0,0.07,0.05,0.1,0.25,0.4,3.2,1.1,1.7,29.0,9.0,0.6,0.2,1.4,3.9,0.1,1.0,0.48376456569004
11.6,10.6,9.4,24.8,23.6,41.2,0.0,0.5,14.0,24.0,0.14,0.05,2.0,31.0,0.07,0.06,0.1,0.14,1.7,3.0,5.0,3.6,19.0,23.0,2.4,1.3,2.5,4.8,1.27,2.7,0.457474720990857
26.0,9.4,7.0,11.6,22.4,37.6,0.0,0.51,14.0,20.0,0.14,0.08,2.0,15.0,0.14,0.08,0.1,0.14,1.0,1.6,4.4,4.4,8.0,9.0,4.5,2.9,2.7,3.1,0.99,4.2,0.227785977673445
36.8,3.4,13.0,23.6,17.6,26.8,0.0,0.5,14.0,29.0,0.035,0.02,2.0,21.0,0.105,0.04,0.1,0.04,1.0,2.2,3.9,4.0,26.0,27.0,0.6,2.7,0.6,4.2,0.68,3.6,0.318191226894944
9.2,10.6,3.4,22.4,16.4,26.8,0.0,0.51,14.0,17.0,0.14,0.08,2.0,30.0,0.175,0.03,0.1,0.33,1.0,1.4,3.9,2.4,26.0,3.0,3.8,2.1,2.9,3.2,0.62,2.2,0.351839088301515
27.2,7.0,13.0,5.6,20.0,7.6,0.0,0.51,14.0,24.0,0.175,0.04,2.0,26.0,0.105,0.1,0.1,0.35,1.6,3.0,4.6,4.3,23.0,10.0,3.6,1.2,4.7,3.7,1.13,1.5,0.492795886798336
38.0,10.6,3.4,6.8,4.4,26.8,0.0,0.5,14.0,18.0,0.035,0.03,2.0,14.0,0.105,0.06,0.1,0.46,0.5,1.8,2.3,2.1,14.0,16.0,3.9,0.8,1.6,3.5,0.12,1.8,0.439992197390296
26.0,3.4,5.8,18.8,18.8,13.6,0.0,0.5,14.0,21.0,0.07,0.02,2.0,20.0,0.105,0.06,0.1,0.06,1.9,0.8,4.3,2.6,25.0,14.0,2.4,0.2,1.6,0.7,0.46,1.9,0.431521704874776
12.8,9.4,8.2,20.0,5.6,47.2,0.0,0.51,14.0,25.0,0.07,0.05,2.0,23.0,0.105,0.04,0.1,0.27,0.3,3.0,2.8,3.6,5.0,13.0,4.2,3.5,2.3,0.5,0.14,1.6,0.560942914264296
17.6,8.2,11.8,15.2,5.6,41.2,0.0,0.5,14.0,26.0,0.14,0.01,2.0,22.0,0.14,0.01,0.1,0.12,0.7,0.8,2.7,3.8,28.0,1.0,0.4,4.5,1.0,4.6,0.36,1.5,0.313757550942117
33.2,9.4,3.4,3.2,9.2,31.6,0.0,0.5,14.0,13.0,0.175,0.09,2.0,21.0,0.035,0.03,0.1,0.35,1.0,0.6,3.4,3.9,30.0,26.0,3.1,4.0,3.9,1.8,0.1,1.8,0.34759268998834
34.4,13.0,7.0,8.0,10.4,48.4,0.0,0.51,14.0,12.0,0.14,0.05,2.0,21.0,0.175,0.05,0.1,0.27,1.0,1.2,4.8,4.6,7.0,6.0,4.2,0.4,2.4,0.2,0.27,2.0,0.3548561023967549
44.0,4.6,5.8,16.4,22.4,36.4,0.0,0.51,14.0,32.0,0.175,0.02,2.0,24.0,0.035,0.01,0.1,0.36,2.9,1.6,4.7,3.9,17.0,21.0,2.5,0.6,0.9,4.0,0.18,3.1,0.656127981491009
44.0,10.6,10.6,16.4,22.4,32.8,0.0,0.5,14.0,29.0,0.07,0.05,2.0,19.0,0.175,0.08,0.1,0.25,2.8,1.6,4.6,3.4,24.0,4.0,3.3,4.6,1.4,4.8,0.31,2.8,0.664381246711939
11.6,5.8,13.0,21.2,24.8,48.4,0.0,0.51,14.0,34.0,0.035,0.01,2.0,35.0,0.14,0.03,0.1,0.49,2.0,3.0,4.7,4.7,15.0,29.0,2.7,2.8,4.3,4.2,0.12,3.8,0.454915748193129
11.6,3.4,10.6,24.8,21.2,37.6,0.0,0.5,14.0,21.0,0.105,0.08,2.0,12.0,0.175,0.01,0.1,0.41,2.7,2.2,4.0,4.0,14.0,6.0,3.9,1.3,2.8,4.8,0.59,2.9,0.494290413640417
48.8,1.0,3.4,8.0,10.4,42.4,0.0,0.51,14.0,24.0,0.14,0.04,2.0,24.0,0.14,0.1,0.1,0.21,0.8,3.3,3.5,4.9,23.0,27.0,0.8,2.4,0.3,2.2,0.1,2.0,0.440746056048149
11.6,5.8,2.2,5.6,16.4,7.6,0.0,0.5,14.0,26.0,0.14,0.01,2.0,28.0,0.105,0.03,0.1,0.36,1.8,2.4,3.2,3.0,24.0,18.0,2.4,4.9,0.8,4.3,0.32,2.4,0.383152108898167
26.0,2.2,9.4,23.6,8.0,14.8,0.0,0.51,14.0,34.0,0.14,0.04,2.0,16.0,0.07,0.05,0.1,0.13,1.0,1.8,4.2,4.3,19.0,14.0,0.6,4.3,4.3,1.1,0.18,3.0,0.349571537063314
48.8,3.4,2.2,23.6,6.8,31.6,0.0,0.5,14.0,18.0,0.07,0.06,2.0,20.0,0.105,0.08,0.1,0.38,0.8,0.7,4.4,3.9,8.0,9.0,4.5,1.1,4.2,3.9,0.5,1.5,0.553336581323037
30.8,10.6,5.8,6.8,5.6,20.8,0.0,0.5,14.0,35.0,0.175,0.04,2.0,5.0,0.14,0.08,0.1,0.32,0.4,0.8,2.6,2.9,16.0,21.0,1.9,4.2,4.1,1.9,0.16,1.1,0.425383817593255
34.4,8.2,11.8,8.0,15.2,14.8,0.0,0.5,14.0,31.0,0.035,0.01,2.0,30.0,0.175,0.03,0.1,0.36,1.8,4.1,3.7,4.3,3.0,2.0,1.0,1.3,1.6,2.2,1.13,1.7,0.627282182225488
26.0,10.6,13.0,14.0,4.4,13.6,0.0,0.5,14.0,30.0,0.14,0.07,2.0,11.0,0.175,0.07,0.1,0.13,0.5,1.8,1.9,2.0,13.0,5.0,2.6,1.7,3.9,3.0,0.49,1.8,0.373360596104541
35.6,13.0,10.6,10.4,3.2,28.0,0.0,0.5,14.0,30.0,0.175,0.1,2.0,13.0,0.07,0.06,0.1,0.18,0.4,0.3,1.7,3.7,29.0,21.0,4.9,0.9,0.6,3.7,0.26,1.1,0.49594866765634
27.2,11.8,8.2,24.8,17.6,35.2,0.0,0.5,14.0,31.0,0.105,0.04,2.0,16.0,0.14,0.05,0.1,0.04,0.9,1.1,4.4,1.5,3.0,12.0,0.6,4.6,4.6,0.1,0.25,1.3,0.489508481297758
29.6,8.2,10.6,20.0,11.6,34.0,0.0,0.5,14.0,18.0,0.14,0.1,2.0,25.0,0.14,0.06,0.1,0.39,1.1,2.3,2.4,3.4,7.0,11.0,4.7,3.8,3.6,3.2,0.53,1.7,0.550038845536401
20.0,7.0,5.8,24.8,12.8,7.6,0.0,0.5,14.0,25.0,0.07,0.01,2.0,23.0,0.07,0.03,0.1,0.27,1.0,1.3,4.8,3.9,22.0,21.0,1.6,2.2,3.9,3.5,0.52,2.6,0.344082749906074
17.6,2.2,9.4,16.4,20.0,22.0,0.0,0.5,14.0,15.0,0.07,0.07,2.0,29.0,0.105,0.08,0.1,0.04,0.8,0.6,4.9,2.4,11.0,24.0,2.8,4.5,1.9,4.5,0.44,2.2,0.281890271902783
27.2,9.4,13.0,5.6,11.6,32.8,0.0,0.51,14.0,34.0,0.07,0.02,2.0,32.0,0.14,0.07,0.1,0.12,0.7,1.6,2.9,4.6,26.0,7.0,4.8,4.2,0.2,2.5,0.53,2.0,0.257464363109089
46.4,7.0,5.8,26.0,10.4,5.2,0.0,0.51,14.0,16.0,0.105,0.01,2.0,14.0,0.07,0.03,0.1,0.29,1.2,1.8,4.7,3.2,12.0,1.0,2.9,2.0,1.9,2.2,0.94,1.9,0.5519545156781159
15.2,2.2,3.4,21.2,15.2,8.8,0.0,0.51,14.0,27.0,0.105,0.09,2.0,32.0,0.175,0.03,0.1,0.01,1.9,1.1,3.9,2.7,13.0,15.0,0.2,3.0,2.9,0.7,1.07,1.5,0.451472595557187
34.4,11.8,3.4,10.4,20.0,13.6,0.0,0.51,14.0,16.0,0.175,0.01,2.0,28.0,0.175,0.04,0.1,0.1,1.5,1.4,4.1,4.6,4.0,15.0,4.3,2.9,4.6,2.8,0.62,2.6,0.355775720103061
35.6,7.0,9.4,17.6,15.2,11.2,0.0,0.51,14.0,29.0,0.14,0.04,2.0,13.0,0.07,0.04,0.1,0.5,1.1,3.1,4.6,2.3,14.0,14.0,0.8,0.3,0.6,2.1,1.09,1.4,0.643064259558462
10.4,9.4,5.8,9.2,17.6,10.0,0.0,0.51,14.0,20.0,0.105,0.07,2.0,9.0,0.175,0.04,0.1,0.45,2.4,0.3,4.0,4.8,4.0,25.0,3.8,1.2,2.2,3.6,0.22,2.1,0.483733120822274
20.0,10.6,10.6,9.2,16.4,52.0,0.0,0.51,14.0,18.0,0.105,0.01,2.0,19.0,0.07,0.05,0.1,0.24,1.8,2.0,5.0,4.9,10.0,23.0,3.9,3.6,1.0,0.9,0.43,3.7,0.2983917938848799
20.0,2.2,5.8,18.8,24.8,43.6,0.0,0.5,14.0,28.0,0.105,0.07,2.0,29.0,0.175,0.01,0.1,0.25,1.4,2.1,4.0,3.9,27.0,17.0,1.0,3.5,2.9,2.5,1.1,3.6,0.295259551765052
29.6,11.8,8.2,21.2,14.0,34.0,0.0,0.51,14.0,28.0,0.07,0.01,2.0,35.0,0.175,0.05,0.1,0.21,1.4,2.7,4.6,3.5,27.0,10.0,0.3,2.0,1.6,1.0,0.53,2.9,0.433240258694541
35.6,11.8,9.4,10.4,23.6,7.6,0.0,0.5,14.0,26.0,0.035,0.01,2.0,9.0,0.14,0.03,0.1,0.16,2.9,2.7,4.4,4.0,0.0,0.0,3.7,3.4,4.3,2.2,0.47,3.4,0.731750630498555
17.6,13.0,7.0,4.4,6.8,48.4,0.0,0.51,14.0,12.0,0.14,0.1,2.0,14.0,0.175,0.08,0.1,0.4,0.8,1.2,4.3,1.9,24.0,16.0,3.8,2.3,0.6,0.7,0.79,1.4,0.289461686027178
52.4,8.2,5.8,5.6,11.6,6.4,0.0,0.5,14.0,14.0,0.105,0.01,2.0,30.0,0.105,0.04,0.1,0.31,1.3,1.8,4.5,4.5,12.0,29.0,4.2,3.8,3.4,3.2,0.75,3.6,0.293785005695747
14.0,9.4,4.6,8.0,3.2,19.6,0.0,0.5,14.0,32.0,0.105,0.03,2.0,18.0,0.14,0.02,0.1,0.27,0.2,0.3,1.8,4.7,25.0,7.0,1.3,3.3,3.3,0.2,0.1,1.1,0.430034687693787
44.0,13.0,13.0,26.0,21.2,48.4,0.0,0.51,14.0,24.0,0.105,0.08,2.0,13.0,0.14,0.07,0.1,0.3,2.5,2.4,4.8,4.2,18.0,30.0,0.5,0.3,3.0,3.3,2.13,2.8,0.638168995740959
14.0,11.8,8.2,5.6,15.2,32.8,0.0,0.51,14.0,32.0,0.035,0.03,2.0,30.0,0.035,0.01,0.1,0.27,0.8,1.7,4.6,4.7,12.0,5.0,3.4,3.5,4.8,2.2,0.13,4.3,0.234568549707909
27.2,2.2,3.4,22.4,11.6,22.0,0.0,0.5,14.0,32.0,0.14,0.06,2.0,27.0,0.14,0.02,0.1,0.35,1.1,1.0,2.8,3.1,8.0,16.0,3.8,0.7,2.2,3.7,0.2,2.7,0.356425135495616
16.4,7.0,11.8,5.6,16.4,24.4,0.0,0.5,14.0,20.0,0.14,0.02,2.0,17.0,0.14,0.08,0.1,0.46,1.8,1.3,4.0,3.4,22.0,3.0,1.3,4.7,4.4,2.7,1.29,2.2,0.314369001964093
4.4,2.2,3.4,6.8,8.0,46.0,0.0,0.51,14.0,30.0,0.14,0.04,2.0,9.0,0.035,0.01,0.1,0.11,0.7,4.0,4.0,4.4,1.0,7.0,4.0,2.5,4.1,2.7,0.66,1.5,0.316268786910615
14.0,2.2,11.8,9.2,23.6,47.2,0.0,0.5,14.0,12.0,0.14,0.02,2.0,32.0,0.175,0.01,0.1,0.39,2.7,0.9,4.3,4.3,21.0,18.0,3.8,2.2,4.2,2.0,0.2,4.1,0.318751302230093
38.0,13.0,2.2,17.6,10.4,25.6,0.0,0.5,14.0,34.0,0.175,0.07,2.0,10.0,0.07,0.03,0.1,0.37,0.5,2.3,5.0,4.9,26.0,15.0,1.8,2.5,4.5,4.3,0.46,4.7,0.509233910716784
52.4,5.8,3.4,26.0,11.6,49.6,0.0,0.5,14.0,33.0,0.105,0.1,2.0,9.0,0.14,0.08,0.1,0.21,1.3,2.4,4.0,4.0,4.0,17.0,0.1,2.3,4.2,4.4,0.7,1.2,0.717847407664302
42.8,1.0,11.8,6.8,11.6,18.4,0.0,0.51,14.0,33.0,0.14,0.08,2.0,29.0,0.07,0.03,0.1,0.11,1.1,1.5,3.8,2.2,11.0,7.0,0.3,0.9,4.2,1.5,0.47,2.1,0.339837903907326
14.0,7.0,10.6,22.4,16.4,31.6,0.0,0.5,14.0,32.0,0.105,0.01,2.0,29.0,0.105,0.02,0.1,0.49,2.2,1.2,3.6,4.9,7.0,2.0,4.1,1.3,0.9,0.5,0.14,2.3,0.46807823061296
33.2,2.2,5.8,15.2,18.8,28.0,0.0,0.5,14.0,22.0,0.175,0.03,2.0,12.0,0.07,0.06,0.1,0.35,2.0,2.5,4.6,3.8,3.0,17.0,0.1,1.4,3.3,3.6,1.58,3.5,0.431266567758976
50.0,10.6,10.6,9.2,20.0,13.6,0.0,0.5,14.0,12.0,0.07,0.03,2.0,23.0,0.105,0.06,0.1,0.18,1.0,1.1,4.6,2.5,6.0,0.0,4.6,3.7,0.3,1.8,0.27,2.0,0.381445042846754
4.4,8.2,13.0,5.6,4.4,32.8,0.0,0.5,14.0,30.0,0.14,0.04,2.0,10.0,0.07,0.05,0.1,0.23,0.5,3.1,2.0,3.0,28.0,8.0,3.7,2.2,2.2,2.7,0.28,1.7,0.263248722063691
44.0,7.0,4.6,23.6,9.2,11.2,0.0,0.5,14.0,22.0,0.14,0.01,2.0,12.0,0.14,0.1,0.1,0.14,0.6,2.8,4.0,1.9,10.0,29.0,5.0,3.8,4.2,4.8,0.42,1.0,0.731446598816323
44.0,9.4,8.2,3.2,10.4,11.2,0.0,0.51,14.0,30.0,0.175,0.01,2.0,18.0,0.07,0.06,0.1,0.06,1.3,3.2,4.0,2.6,29.0,20.0,4.8,1.9,3.5,2.1,0.6,2.2,0.403652974291964
35.6,11.8,9.4,5.6,3.2,32.8,0.0,0.5,14.0,34.0,0.175,0.07,2.0,20.0,0.14,0.05,0.1,0.14,0.3,3.5,1.6,4.5,17.0,16.0,2.8,3.9,1.2,0.6,0.22,1.4,0.3928136866967079
17.6,7.0,7.0,12.8,9.2,52.0,0.0,0.51,14.0,34.0,0.14,0.05,2.0,26.0,0.07,0.05,0.1,0.27,0.6,2.7,4.5,4.7,12.0,9.0,3.2,0.2,1.4,2.3,0.11,2.6,0.423488381335942
41.6,7.0,4.6,14.0,21.2,7.6,0.0,0.51,14.0,29.0,0.175,0.05,2.0,31.0,0.105,0.1,0.1,0.21,1.6,1.7,4.8,3.1,14.0,3.0,3.9,2.9,3.8,2.6,1.04,2.5,0.44646344315973
15.2,5.8,3.4,20.0,14.0,37.6,0.0,0.51,14.0,29.0,0.175,0.07,2.0,12.0,0.07,0.05,0.1,0.24,1.8,1.4,5.0,4.1,17.0,12.0,1.2,1.6,3.3,0.9,0.82,2.1,0.389590551791571
30.8,7.0,7.0,22.4,3.2,5.2,0.0,0.51,14.0,24.0,0.105,0.02,2.0,22.0,0.14,0.08,0.1,0.27,0.4,1.3,1.3,2.1,5.0,16.0,0.9,2.1,1.9,4.9,0.29,1.2,0.466730104243287
36.8,7.0,5.8,11.6,4.4,53.2,0.0,0.5,14.0,18.0,0.035,0.03,2.0,18.0,0.175,0.1,0.1,0.46,0.4,1.9,2.6,3.5,23.0,21.0,2.6,4.7,4.8,1.8,0.2,1.3,0.502142090033163
14.0,7.0,8.2,6.8,8.0,23.2,0.0,0.5,14.0,21.0,0.14,0.05,2.0,31.0,0.105,0.07,0.1,0.15,0.5,0.5,2.4,3.4,19.0,21.0,3.6,4.2,1.7,4.4,0.33,1.2,0.273664736158339
17.6,7.0,11.8,4.4,14.0,47.2,0.0,0.51,14.0,23.0,0.175,0.03,2.0,35.0,0.07,0.04,0.1,0.25,0.9,1.1,4.5,2.9,3.0,2.0,1.6,4.4,4.5,2.6,0.76,2.8,0.218902000383627
48.8,4.6,9.4,10.4,22.4,11.2,0.0,0.51,14.0,29.0,0.07,0.03,2.0,30.0,0.035,0.01,0.1,0.18,1.9,1.9,4.9,4.3,16.0,7.0,1.6,3.7,2.7,3.8,0.15,1.9,0.63558173302067
50.0,8.2,4.6,8.0,14.0,35.2,0.0,0.51,14.0,24.0,0.105,0.01,2.0,10.0,0.105,0.06,0.1,0.41,1.4,1.3,4.6,4.6,3.0,7.0,0.3,0.1,2.3,2.1,1.12,3.8,0.292573320438878
34.4,4.6,10.6,15.2,22.4,43.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,9.0,0.105,0.03,0.1,0.07,1.4,3.2,3.9,3.4,7.0,6.0,3.1,4.7,1.0,2.4,0.24,3.3,0.404594832144969
42.8,7.0,8.2,3.2,6.8,30.4,0.0,0.5,14.0,21.0,0.07,0.01,2.0,15.0,0.07,0.07,0.1,0.49,0.8,0.8,4.7,3.0,27.0,26.0,2.6,1.4,2.3,3.2,0.26,1.1,0.46288677508037
52.4,3.4,1.0,24.8,6.8,31.6,0.0,0.51,14.0,14.0,0.035,0.01,2.0,11.0,0.07,0.07,0.1,0.1,0.7,1.7,2.6,5.0,18.0,4.0,0.5,0.6,2.9,3.1,0.63,1.4,0.462730192633184
16.4,7.0,11.8,24.8,3.2,31.6,0.0,0.5,14.0,30.0,0.07,0.02,2.0,11.0,0.175,0.02,0.1,0.25,0.3,2.1,1.6,3.3,11.0,15.0,2.8,3.6,5.0,3.8,0.29,1.0,0.488500933827227
17.6,7.0,11.8,17.6,20.0,34.0,0.0,0.5,14.0,34.0,0.07,0.06,2.0,28.0,0.175,0.1,0.1,0.42,1.3,3.9,4.3,4.4,14.0,23.0,4.3,0.4,4.9,2.3,1.06,1.8,0.501130054562971
12.8,9.4,8.2,11.6,23.6,7.6,0.0,0.5,14.0,33.0,0.175,0.03,2.0,9.0,0.14,0.03,0.1,0.35,3.0,1.8,4.3,4.7,4.0,17.0,4.8,0.6,3.4,3.3,0.31,3.4,0.47394635145851
40.4,5.8,5.8,6.8,26.0,35.2,0.0,0.5,14.0,34.0,0.175,0.08,2.0,31.0,0.105,0.08,0.1,0.12,2.8,2.8,4.6,4.7,12.0,27.0,3.9,0.8,1.5,2.4,0.79,3.8,0.504996901545834
