w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P2_Tx_W
11.6,10.6,5.8,17.6,22.4,35.2,0.0,0.51,14.0,30.0,0.14,0.01,2.0,9.0,0.175,0.02,0.1,0.17,3.0,2.4,4.8,3.3,3.0,2.0,1.4,0.5,1.6,2.5,0.62,2.9,0.588641202634843
33.2,2.2,8.2,18.8,14.0,28.0,0.0,0.51,14.0,33.0,0.105,0.09,2.0,18.0,0.07,0.06,0.1,0.24,1.1,0.4,3.6,2.9,12.0,15.0,0.2,4.1,0.6,4.4,0.15,2.5,0.801805426234102
48.8,8.2,5.8,12.8,15.2,28.0,0.0,0.5,14.0,20.0,0.175,0.05,2.0,8.0,0.035,0.01,0.1,0.49,1.8,1.1,3.6,2.0,30.0,25.0,0.1,2.0,3.1,1.7,0.35,1.7,0.0782668483167653
36.8,8.2,7.0,14.0,26.0,50.8,0.0,0.5,14.0,11.0,0.175,0.09,2.0,22.0,0.105,0.05,0.1,0.48,2.5,0.8,4.5,4.2,13.0,29.0,2.7,2.9,3.4,4.8,0.15,3.7,0.190232823076066
42.8,13.0,10.6,20.0,9.2,26.8,0.0,0.5,14.0,7.0,0.14,0.01,2.0,29.0,0.07,0.07,0.1,0.09,0.6,0.6,3.4,3.6,20.0,12.0,0.9,2.3,0.9,0.8,0.44,1.6,0.0449323202550769
38.0,7.0,5.8,6.8,6.8,7.6,0.0,0.5,14.0,15.0,0.105,0.09,2.0,9.0,0.105,0.08,0.1,0.46,0.8,1.8,2.0,2.2,4.0,12.0,0.5,2.9,4.7,0.1,0.79,1.5,0.361932958447752
23.6,13.0,3.4,14.0,17.6,30.4,0.0,0.51,14.0,23.0,0.105,0.04,2.0,11.0,0.14,0.07,0.1,0.18,1.8,2.6,3.8,3.8,28.0,4.0,3.8,1.4,1.5,1.7,0.77,1.8,0.236879959684087
16.4,3.4,11.8,6.8,10.4,4.0,0.0,0.51,14.0,33.0,0.175,0.07,2.0,14.0,0.07,0.07,0.1,0.3,1.1,0.8,5.0,2.9,29.0,6.0,4.5,0.9,4.7,4.5,0.46,1.3,0.971793786096331
39.2,3.4,8.2,11.6,22.4,35.2,0.0,0.51,14.0,35.0,0.105,0.02,2.0,14.0,0.14,0.06,0.1,0.37,2.8,2.3,4.0,4.1,4.0,12.0,2.3,3.9,1.9,4.9,2.03,3.5,0.297066211150631
33.2,8.2,8.2,10.4,18.8,24.4,0.0,0.51,14.0,31.0,0.07,0.02,2.0,6.0,0.14,0.08,0.1,0.5,0.9,2.8,4.4,2.5,5.0,25.0,0.1,5.0,3.6,5.0,0.39,1.4,0.297721428566101
46.4,7.0,9.4,22.4,11.6,46.0,0.0,0.51,14.0,19.0,0.105,0.03,2.0,4.0,0.105,0.02,0.1,0.09,1.2,1.7,2.4,1.3,30.0,14.0,3.3,0.2,3.9,3.0,0.17,1.1,0.139688906596607
21.2,9.4,13.0,21.2,8.0,5.2,0.0,0.5,14.0,20.0,0.14,0.01,2.0,11.0,0.105,0.01,0.1,0.17,0.9,1.6,1.7,4.6,17.0,17.0,1.7,4.2,1.2,4.6,0.81,1.5,0.158105563247092
17.6,10.6,9.4,16.4,18.8,28.0,0.0,0.51,14.0,22.0,0.14,0.04,2.0,19.0,0.14,0.07,0.1,0.43,1.4,1.3,4.3,4.6,28.0,5.0,2.0,4.3,0.8,2.5,1.09,3.6,0.248852278240518
35.6,2.2,4.6,9.2,20.0,4.0,0.0,0.5,14.0,25.0,0.035,0.02,2.0,32.0,0.105,0.07,0.1,0.48,2.2,1.7,4.8,3.8,0.0,20.0,4.9,0.3,0.5,3.5,1.18,3.5,0.667850674807341
17.6,11.8,3.4,3.2,5.6,7.6,0.0,0.5,14.0,14.0,0.175,0.02,2.0,12.0,0.035,0.01,0.1,0.29,0.5,0.9,1.6,2.2,26.0,24.0,1.9,0.1,0.8,3.9,0.23,1.1,2.03914472328473
47.6,4.6,10.6,8.0,11.6,19.6,0.0,0.5,14.0,29.0,0.14,0.02,2.0,31.0,0.105,0.04,0.1,0.34,0.9,2.2,4.2,4.2,10.0,14.0,2.6,0.9,4.3,0.3,0.46,3.6,0.20124638261444
30.8,3.4,2.2,21.2,24.8,28.0,0.0,0.5,14.0,16.0,0.14,0.03,2.0,12.0,0.105,0.03,0.1,0.33,3.2,1.4,4.5,3.9,16.0,17.0,2.4,1.5,2.4,2.6,1.33,3.6,0.219275103830972
48.8,8.2,2.2,14.0,12.8,36.4,0.0,0.5,14.0,30.0,0.14,0.08,2.0,6.0,0.105,0.05,0.1,0.47,0.8,3.4,4.1,1.9,6.0,12.0,0.7,4.4,1.6,1.3,0.55,1.6,0.0802601582734601
28.4,2.2,1.0,21.2,11.6,13.6,0.0,0.5,14.0,29.0,0.105,0.09,2.0,8.0,0.175,0.1,0.1,0.44,0.7,3.6,5.0,4.4,11.0,25.0,4.7,4.2,0.2,3.3,0.28,3.2,0.901935858801303
6.8,11.8,2.2,11.6,10.4,19.6,0.0,0.51,14.0,10.0,0.175,0.1,2.0,8.0,0.105,0.07,0.1,0.41,0.9,1.1,4.3,3.0,27.0,25.0,4.6,3.1,2.3,2.6,0.79,1.4,1.56220562795507
46.4,8.2,10.6,18.8,10.4,46.0,0.0,0.5,14.0,9.0,0.14,0.02,2.0,33.0,0.175,0.03,0.1,0.26,1.2,0.3,3.1,1.7,1.0,9.0,0.9,4.3,1.6,2.5,0.28,1.6,0.0668052382555208
17.6,5.8,7.0,9.2,11.6,49.6,0.0,0.5,14.0,19.0,0.07,0.01,2.0,10.0,0.14,0.02,0.1,0.38,0.7,2.3,2.9,2.3,11.0,23.0,4.9,4.2,3.3,0.5,0.51,1.3,0.997571917667412
35.6,11.8,10.6,23.6,11.6,42.4,0.0,0.5,14.0,31.0,0.175,0.03,2.0,18.0,0.14,0.03,0.1,0.26,1.2,2.5,3.5,5.0,14.0,9.0,4.5,4.7,1.8,2.6,1.12,2.6,0.0598590707643964
30.8,13.0,8.2,26.0,8.0,37.6,0.0,0.5,14.0,28.0,0.175,0.03,2.0,17.0,0.175,0.07,0.1,0.38,1.0,3.7,3.3,4.9,18.0,6.0,1.3,4.1,2.1,4.5,0.44,2.1,0.0540694156569324
52.4,2.2,1.0,5.6,9.2,44.8,0.0,0.51,14.0,22.0,0.14,0.08,2.0,21.0,0.07,0.01,0.1,0.41,1.1,1.7,2.7,3.3,2.0,8.0,4.6,4.6,3.5,2.0,0.95,2.3,0.604987930009128
44.0,1.0,8.2,12.8,9.2,7.6,0.0,0.5,14.0,24.0,0.14,0.06,2.0,14.0,0.175,0.02,0.1,0.46,0.6,2.6,4.2,4.6,8.0,7.0,0.2,0.7,0.1,0.3,0.16,4.1,1.18820933296497
35.6,3.4,7.0,16.4,24.8,41.2,0.0,0.51,14.0,27.0,0.14,0.05,2.0,34.0,0.105,0.01,0.1,0.35,2.0,1.9,4.7,3.7,19.0,28.0,0.6,0.5,2.9,3.5,1.81,3.3,0.144751602447219
8.0,8.2,2.2,11.6,22.4,35.2,0.0,0.51,14.0,29.0,0.105,0.1,2.0,34.0,0.105,0.09,0.1,0.17,1.0,2.1,5.0,4.2,28.0,6.0,4.0,2.1,0.6,3.7,0.84,1.8,1.61131430865907
18.8,11.8,9.4,23.6,15.2,19.6,0.0,0.51,14.0,27.0,0.105,0.04,2.0,21.0,0.14,0.01,0.1,0.44,1.9,2.0,4.7,2.9,6.0,28.0,3.6,1.3,1.3,4.4,1.0,1.7,0.160842260988305
22.4,13.0,9.4,26.0,10.4,52.0,0.0,0.5,14.0,35.0,0.07,0.01,2.0,23.0,0.035,0.03,0.1,0.44,1.2,3.1,2.8,4.7,13.0,17.0,2.5,3.6,4.5,3.1,0.88,2.6,0.139561279581273
45.2,5.8,4.6,21.2,9.2,19.6,0.0,0.5,14.0,34.0,0.105,0.02,2.0,29.0,0.105,0.01,0.1,0.14,0.7,3.2,4.6,4.6,6.0,30.0,1.4,3.4,1.1,2.9,0.61,2.6,0.0769395354160631
26.0,10.6,13.0,5.6,5.6,35.2,0.0,0.5,14.0,24.0,0.07,0.07,2.0,17.0,0.105,0.01,0.1,0.32,0.7,1.9,2.2,4.3,1.0,23.0,1.1,3.1,4.4,1.2,0.42,1.5,0.744629318685935
14.0,13.0,8.2,21.2,11.6,24.4,0.0,0.5,14.0,16.0,0.07,0.02,2.0,22.0,0.07,0.07,0.1,0.45,0.5,2.0,3.4,1.6,14.0,9.0,2.3,5.0,1.0,4.1,0.12,1.2,1.04532281711157
26.0,5.8,3.4,14.0,24.8,46.0,0.0,0.5,14.0,20.0,0.175,0.03,2.0,19.0,0.175,0.05,0.1,0.26,2.6,2.0,5.0,3.7,28.0,14.0,4.2,3.7,4.8,2.0,1.4,2.8,0.257047526757523
8.0,7.0,2.2,15.2,12.8,29.2,0.0,0.5,14.0,35.0,0.07,0.01,2.0,31.0,0.175,0.07,0.1,0.31,1.4,3.4,3.8,4.6,24.0,14.0,1.5,2.1,3.6,4.5,0.85,1.7,2.16420003377046
38.0,7.0,11.8,17.6,10.4,7.6,0.0,0.5,14.0,27.0,0.14,0.08,2.0,9.0,0.14,0.05,0.1,0.42,0.9,1.9,4.5,1.8,27.0,29.0,3.8,2.4,4.3,2.0,0.52,1.2,0.0671338125598384
27.2,4.6,9.4,23.6,22.4,20.8,0.0,0.51,14.0,17.0,0.105,0.01,2.0,20.0,0.035,0.02,0.1,0.33,1.9,0.5,4.3,4.7,19.0,29.0,1.3,3.5,1.9,1.8,0.22,3.8,0.317112927390746
46.4,10.6,2.2,21.2,14.0,28.0,0.0,0.51,14.0,30.0,0.105,0.06,2.0,29.0,0.07,0.01,0.1,0.3,1.8,2.3,4.9,4.4,8.0,24.0,4.0,1.3,1.6,3.5,0.45,1.1,0.0641492198722447
26.0,13.0,10.6,10.4,22.4,18.4,0.0,0.51,14.0,33.0,0.105,0.03,2.0,33.0,0.14,0.03,0.1,0.47,2.4,3.8,4.8,4.5,18.0,3.0,5.0,4.3,4.3,5.0,1.05,4.4,0.364995236161576
44.0,10.6,4.6,15.2,24.8,50.8,0.0,0.51,14.0,27.0,0.035,0.03,2.0,33.0,0.07,0.06,0.1,0.23,1.9,1.5,4.5,3.8,11.0,27.0,0.6,0.7,4.8,3.7,1.33,3.2,0.115766819697596
27.2,8.2,10.6,17.6,11.6,37.6,0.0,0.51,14.0,34.0,0.07,0.02,2.0,29.0,0.175,0.06,0.1,0.31,0.7,3.3,3.0,2.7,1.0,0.0,0.8,3.1,1.0,4.8,0.48,1.9,0.209288755161476
27.2,4.6,13.0,9.2,26.0,32.8,0.0,0.51,14.0,25.0,0.14,0.05,2.0,21.0,0.175,0.07,0.1,0.29,2.7,2.7,4.7,4.8,24.0,2.0,0.4,3.3,1.5,1.1,1.55,3.3,0.405377256848296
47.6,7.0,5.8,12.8,4.4,11.2,0.0,0.51,14.0,35.0,0.105,0.06,2.0,10.0,0.14,0.03,0.1,0.39,0.5,3.3,2.5,4.5,7.0,11.0,4.4,4.0,4.0,2.9,0.18,1.7,0.172776217364789
33.2,3.4,8.2,8.0,15.2,6.4,0.0,0.5,14.0,30.0,0.105,0.1,2.0,31.0,0.105,0.06,0.1,0.28,1.3,3.6,4.4,3.0,24.0,5.0,2.8,2.5,2.9,4.1,0.63,1.7,0.366809272698659
33.2,10.6,4.6,22.4,24.8,13.6,0.0,0.5,14.0,27.0,0.07,0.04,2.0,29.0,0.105,0.06,0.1,0.3,2.5,1.7,4.4,4.6,8.0,15.0,1.0,0.9,4.1,1.0,1.09,3.2,0.0947572741496466
45.2,7.0,3.4,24.8,10.4,50.8,0.0,0.51,14.0,19.0,0.175,0.09,2.0,14.0,0.14,0.07,0.1,0.31,0.5,0.7,3.2,2.1,8.0,13.0,4.8,0.6,0.7,3.3,0.3,1.7,0.0508991085925647
18.8,13.0,8.2,21.2,12.8,11.2,0.0,0.5,14.0,33.0,0.105,0.01,2.0,27.0,0.175,0.08,0.1,0.46,1.1,1.8,3.9,2.8,19.0,25.0,5.0,0.8,2.4,4.7,0.76,2.0,0.0
48.8,5.8,2.2,23.6,8.0,35.2,0.0,0.5,14.0,22.0,0.035,0.02,2.0,21.0,0.14,0.07,0.1,0.36,0.8,2.3,4.4,4.4,4.0,24.0,4.8,0.4,1.1,4.8,0.72,1.7,0.128098811004161
46.4,9.4,8.2,22.4,26.0,44.8,0.0,0.51,14.0,27.0,0.175,0.09,2.0,13.0,0.175,0.02,0.1,0.48,3.5,0.5,4.4,4.7,15.0,10.0,2.0,3.4,2.8,3.2,0.3,4.0,0.0512333362286141
15.2,10.6,5.8,26.0,9.2,23.2,0.0,0.51,14.0,24.0,0.175,0.02,2.0,15.0,0.175,0.02,0.1,0.49,1.0,0.6,4.5,3.8,22.0,11.0,3.7,2.2,0.4,2.7,0.37,3.5,0.172762799465423
42.8,8.2,10.6,8.0,8.0,5.2,0.0,0.5,14.0,30.0,0.175,0.02,2.0,19.0,0.14,0.04,0.1,0.16,0.6,1.7,2.7,3.4,2.0,20.0,2.1,3.8,2.2,5.0,0.24,1.6,0.163505612310462
12.8,9.4,5.8,17.6,16.4,38.8,0.0,0.5,14.0,34.0,0.07,0.04,2.0,29.0,0.14,0.09,0.1,0.45,1.0,3.2,4.6,2.6,15.0,29.0,0.9,1.5,4.5,2.3,0.67,2.5,0.574668072769657
23.6,3.4,4.6,18.8,24.8,29.2,0.0,0.51,14.0,26.0,0.175,0.09,2.0,14.0,0.105,0.07,0.1,0.5,1.6,1.9,4.8,3.2,7.0,18.0,1.6,0.9,2.3,3.0,0.36,3.1,0.279523709858578
17.6,5.8,13.0,16.4,21.2,29.2,0.0,0.51,14.0,18.0,0.14,0.01,2.0,21.0,0.14,0.08,0.1,0.28,2.7,1.5,4.8,4.7,16.0,26.0,4.8,0.1,5.0,3.3,1.32,4.5,0.349867775857278
20.0,3.4,7.0,18.8,9.2,50.8,0.0,0.5,14.0,23.0,0.14,0.04,2.0,23.0,0.105,0.01,0.1,0.36,0.6,0.6,4.8,3.4,22.0,18.0,3.4,4.2,2.7,1.3,0.14,1.0,0.912726111656751
30.8,11.8,11.8,14.0,4.4,4.0,0.0,0.5,14.0,27.0,0.14,0.01,2.0,35.0,0.14,0.03,0.1,0.33,0.4,1.9,1.3,3.2,8.0,0.0,3.6,0.2,1.0,4.8,0.3,1.0,0.116661074754959
14.0,4.6,2.2,14.0,24.8,8.8,0.0,0.5,14.0,29.0,0.105,0.08,2.0,12.0,0.14,0.04,0.1,0.44,1.2,3.3,4.6,3.5,11.0,5.0,4.7,4.2,3.2,4.0,0.83,2.9,0.738559916224474
42.8,5.8,7.0,21.2,26.0,17.2,0.0,0.51,14.0,24.0,0.07,0.01,2.0,31.0,0.07,0.02,0.1,0.24,1.6,1.5,4.3,4.7,10.0,6.0,1.3,2.4,0.9,0.5,0.76,4.2,0.0944582088607691
39.2,4.6,13.0,6.8,9.2,37.6,0.0,0.5,14.0,29.0,0.105,0.05,2.0,33.0,0.035,0.01,0.1,0.14,0.5,1.7,4.8,1.9,30.0,0.0,2.1,1.8,2.2,5.0,0.43,1.3,0.390586665461138
40.4,8.2,2.2,20.0,18.8,13.6,0.0,0.51,14.0,20.0,0.14,0.06,2.0,22.0,0.105,0.04,0.1,0.45,2.2,2.3,4.1,3.6,16.0,15.0,1.3,0.9,2.2,4.4,1.95,3.1,0.081436071201694
33.2,5.8,9.4,16.4,8.0,23.2,0.0,0.51,14.0,35.0,0.105,0.05,2.0,21.0,0.07,0.06,0.1,0.29,0.8,3.1,3.0,2.6,16.0,12.0,1.8,2.5,4.5,1.5,0.35,1.6,0.178963386281114
52.4,9.4,13.0,22.4,20.0,52.0,0.0,0.51,14.0,35.0,0.175,0.05,2.0,15.0,0.07,0.04,0.1,0.5,2.0,4.3,3.8,3.5,16.0,11.0,0.2,4.6,2.3,1.5,1.7,2.4,0.0465193573584192
42.8,7.0,2.2,5.6,5.6,42.4,0.0,0.5,14.0,34.0,0.105,0.08,2.0,19.0,0.14,0.03,0.1,0.32,0.5,3.9,3.4,5.0,21.0,4.0,3.7,4.7,1.2,2.2,0.3,1.4,0.456583959756238
38.0,13.0,7.0,16.4,24.8,52.0,0.0,0.51,14.0,35.0,0.14,0.09,2.0,34.0,0.14,0.02,0.1,0.33,1.6,4.0,5.0,3.9,24.0,13.0,4.7,3.0,1.8,1.2,1.47,3.2,0.077022088384687
45.2,10.6,3.4,16.4,24.8,25.6,0.0,0.5,14.0,35.0,0.105,0.02,2.0,15.0,0.035,0.03,0.1,0.22,1.5,4.1,4.6,4.0,16.0,3.0,4.8,0.3,5.0,3.2,1.02,3.2,0.103988376661223
16.4,11.8,9.4,21.2,23.6,22.0,0.0,0.51,14.0,29.0,0.105,0.1,2.0,28.0,0.14,0.03,0.1,0.5,1.4,1.4,5.0,5.0,1.0,18.0,2.5,1.8,0.1,3.7,0.72,4.5,0.152108594939106
24.8,4.6,11.8,16.4,23.6,32.8,0.0,0.5,14.0,23.0,0.175,0.03,2.0,24.0,0.105,0.1,0.1,0.43,1.6,1.4,4.7,3.8,19.0,10.0,4.9,2.7,1.6,3.5,0.35,3.6,0.223272004829787
27.2,2.2,1.0,4.4,9.2,25.6,0.0,0.5,14.0,28.0,0.105,0.07,2.0,19.0,0.035,0.02,0.1,0.21,0.6,1.0,3.1,3.9,23.0,17.0,0.4,1.9,4.7,0.2,0.5,2.9,1.39176912311232
34.4,7.0,2.2,20.0,4.4,7.6,0.0,0.5,14.0,23.0,0.105,0.07,2.0,24.0,0.105,0.1,0.1,0.22,0.5,0.7,2.1,4.1,24.0,11.0,0.6,4.0,3.8,5.0,0.27,1.2,0.1204522538185
21.2,10.6,9.4,9.2,16.4,34.0,0.0,0.5,14.0,24.0,0.175,0.01,2.0,11.0,0.105,0.01,0.1,0.47,1.5,2.5,4.6,4.2,24.0,2.0,0.3,4.4,0.4,3.1,1.35,1.2,0.670408440763654
44.0,1.0,3.4,15.2,11.6,37.6,0.0,0.5,14.0,24.0,0.07,0.03,2.0,35.0,0.14,0.07,0.1,0.36,1.1,3.0,2.7,3.8,29.0,17.0,1.6,3.1,1.2,1.0,0.93,1.3,0.627353311825975
45.2,4.6,7.0,14.0,26.0,37.6,0.0,0.5,14.0,18.0,0.07,0.06,2.0,12.0,0.07,0.05,0.1,0.36,1.9,1.8,4.3,4.4,26.0,30.0,1.5,4.4,1.9,2.3,1.55,3.8,0.13549098613757
26.0,10.6,7.0,11.6,8.0,36.4,0.0,0.51,14.0,27.0,0.105,0.06,2.0,11.0,0.14,0.04,0.1,0.27,1.0,2.0,3.5,1.4,16.0,3.0,1.8,0.1,3.6,0.2,0.7,1.2,0.241734442872592
38.0,5.8,8.2,24.8,22.4,34.0,0.0,0.51,14.0,24.0,0.105,0.06,2.0,34.0,0.105,0.06,0.1,0.29,2.6,3.2,4.5,5.0,9.0,6.0,2.1,0.3,4.7,1.9,0.43,4.0,0.114287290775716
46.4,2.2,9.4,14.0,10.4,34.0,0.0,0.51,14.0,35.0,0.14,0.06,2.0,20.0,0.035,0.03,0.1,0.32,1.2,3.8,3.6,3.2,4.0,25.0,4.1,5.0,2.7,1.8,0.94,1.1,0.256262882546537
45.2,8.2,10.6,18.8,21.2,50.8,0.0,0.51,14.0,9.0,0.07,0.04,2.0,33.0,0.175,0.05,0.1,0.43,2.5,0.8,5.0,4.0,23.0,2.0,3.6,0.2,4.5,3.2,0.39,3.6,0.11086568788401
39.2,7.0,3.4,17.6,15.2,34.0,0.0,0.51,14.0,24.0,0.14,0.06,2.0,30.0,0.07,0.03,0.1,0.34,0.9,2.0,4.6,3.0,3.0,10.0,1.3,1.2,2.2,3.8,0.85,2.9,0.0885345479210347
29.6,7.0,5.8,10.4,11.6,29.2,0.0,0.5,14.0,18.0,0.07,0.03,2.0,24.0,0.035,0.02,0.1,0.07,1.0,1.7,3.0,4.0,25.0,27.0,0.9,2.4,3.9,4.1,0.75,1.1,0.355697702878924
35.6,5.8,11.8,6.8,3.2,30.4,0.0,0.51,14.0,34.0,0.14,0.01,2.0,29.0,0.035,0.02,0.1,0.11,0.4,1.1,1.6,4.9,24.0,14.0,3.9,1.8,2.5,2.6,0.2,1.3,0.409630664609406
29.6,11.8,2.2,8.0,20.0,32.8,0.0,0.5,14.0,29.0,0.14,0.1,2.0,33.0,0.175,0.1,0.1,0.32,2.6,3.5,4.3,3.3,13.0,22.0,1.6,4.8,2.4,3.2,0.5,2.0,0.301176199823574
16.4,7.0,5.8,9.2,3.2,5.2,0.0,0.51,14.0,29.0,0.105,0.03,2.0,16.0,0.175,0.1,0.1,0.31,0.4,2.2,1.7,2.5,15.0,26.0,0.7,2.4,3.9,0.4,0.26,1.1,0.81980816237557
36.8,1.0,1.0,16.4,5.6,24.4,0.0,0.51,14.0,34.0,0.105,0.01,2.0,28.0,0.175,0.1,0.1,0.48,0.4,2.5,3.4,4.6,6.0,18.0,1.1,1.2,3.4,2.6,0.18,1.8,2.07027828958269
18.8,13.0,7.0,16.4,23.6,52.0,0.0,0.5,14.0,33.0,0.175,0.07,2.0,9.0,0.105,0.01,0.1,0.1,2.7,3.6,5.0,3.0,0.0,24.0,1.8,2.8,4.7,0.7,0.12,2.5,0.593917213107544
38.0,13.0,9.4,8.0,6.8,42.4,0.0,0.51,14.0,24.0,0.035,0.02,2.0,26.0,0.035,0.01,0.1,0.11,0.4,1.9,2.8,4.9,19.0,8.0,1.7,2.5,4.0,2.0,0.21,1.0,0.739956567593332
14.0,9.4,8.2,17.6,26.0,52.0,0.0,0.5,14.0,34.0,0.14,0.09,2.0,30.0,0.035,0.01,0.1,0.23,1.6,1.1,4.2,4.9,26.0,16.0,3.1,1.7,2.5,1.9,0.43,4.0,0.325284439260448
38.0,1.0,7.0,4.4,21.2,36.4,0.0,0.51,14.0,34.0,0.175,0.09,2.0,28.0,0.07,0.03,0.1,0.16,1.4,1.0,4.4,4.5,3.0,28.0,1.1,2.9,4.6,0.2,0.88,3.9,0.876431215800628
33.2,5.8,10.6,18.8,21.2,18.4,0.0,0.5,14.0,17.0,0.07,0.03,2.0,12.0,0.07,0.03,0.1,0.29,0.9,0.8,4.4,5.0,28.0,17.0,2.2,2.1,4.9,2.6,0.47,2.6,0.15523545740399
28.4,8.2,3.4,22.4,4.4,34.0,0.0,0.5,14.0,23.0,0.175,0.01,2.0,5.0,0.175,0.06,0.1,0.4,0.4,2.9,1.7,2.2,2.0,4.0,1.5,1.9,0.2,4.6,0.17,1.6,0.167094054251809
14.0,10.6,13.0,11.6,10.4,44.8,0.0,0.51,14.0,34.0,0.105,0.03,2.0,21.0,0.14,0.04,0.1,0.27,1.3,2.2,3.8,4.6,12.0,7.0,4.6,0.3,1.6,4.4,0.39,3.3,0.664473943086752
27.2,8.2,9.4,16.4,10.4,32.8,0.0,0.5,14.0,29.0,0.14,0.1,2.0,12.0,0.14,0.06,0.1,0.46,0.9,1.3,3.0,3.3,24.0,6.0,1.2,0.1,1.3,0.8,0.46,2.2,0.101537955658807
23.6,8.2,1.0,8.0,4.4,43.6,0.0,0.51,14.0,30.0,0.14,0.08,2.0,20.0,0.07,0.04,0.1,0.39,0.4,1.9,2.8,1.9,24.0,16.0,3.2,3.0,0.4,4.7,0.24,1.4,0.550443374877067
20.0,11.8,8.2,18.8,17.6,23.2,0.0,0.5,14.0,18.0,0.105,0.03,2.0,9.0,0.14,0.03,0.1,0.3,2.0,2.0,4.9,3.6,21.0,25.0,1.8,1.0,2.4,2.3,1.69,2.9,0.216033481589275
21.2,5.8,1.0,14.0,8.0,34.0,0.0,0.51,14.0,28.0,0.07,0.06,2.0,22.0,0.14,0.04,0.1,0.19,0.5,2.0,4.8,3.7,4.0,29.0,2.7,4.8,1.3,4.9,0.13,1.9,1.82178923566043
28.4,13.0,5.8,24.8,22.4,42.4,0.0,0.51,14.0,17.0,0.175,0.09,2.0,14.0,0.175,0.06,0.1,0.28,2.3,1.7,4.9,3.0,30.0,22.0,2.5,4.1,1.5,4.3,0.49,2.5,0.0598571215227874
12.8,4.6,3.4,22.4,5.6,43.6,0.0,0.51,14.0,28.0,0.105,0.01,2.0,21.0,0.105,0.06,0.1,0.36,0.6,3.6,1.8,3.3,30.0,16.0,4.5,0.6,4.7,0.1,0.52,1.4,0.892688568960201
24.8,3.4,3.4,10.4,8.0,30.4,0.0,0.5,14.0,29.0,0.07,0.04,2.0,29.0,0.07,0.01,0.1,0.43,0.6,3.4,3.5,5.0,19.0,14.0,4.6,1.2,3.7,4.3,0.23,2.0,1.44811996136394
38.0,11.8,9.4,14.0,18.8,5.2,0.0,0.51,14.0,27.0,0.07,0.03,2.0,35.0,0.14,0.1,0.1,0.29,1.9,1.7,4.2,4.5,21.0,19.0,2.1,0.4,1.5,4.7,1.1,3.9,0.133952713582494
35.6,13.0,7.0,12.8,10.4,23.2,0.0,0.51,14.0,17.0,0.14,0.01,2.0,27.0,0.175,0.1,0.1,0.25,1.3,1.0,3.6,5.0,23.0,2.0,4.1,4.4,4.8,0.6,0.52,3.5,0.111963397019392
28.4,8.2,10.6,17.6,10.4,5.2,0.0,0.51,14.0,26.0,0.105,0.06,2.0,21.0,0.07,0.07,0.1,0.35,1.0,1.4,1.9,3.0,1.0,8.0,4.9,3.1,2.8,1.8,0.86,1.6,0.132531602782874
12.8,8.2,3.4,12.8,20.0,17.2,0.0,0.5,14.0,34.0,0.105,0.07,2.0,20.0,0.14,0.02,0.1,0.44,1.1,4.1,4.0,4.0,19.0,21.0,1.4,1.0,1.1,0.3,0.45,2.3,0.827281328737925
23.6,13.0,11.8,18.8,11.6,49.6,0.0,0.5,14.0,19.0,0.175,0.09,2.0,21.0,0.14,0.09,0.1,0.23,0.8,2.3,3.8,3.9,14.0,9.0,3.0,2.6,1.3,1.9,0.56,1.9,0.108051036459048
21.2,11.8,5.8,20.0,24.8,37.6,0.0,0.51,14.0,26.0,0.14,0.05,2.0,19.0,0.175,0.09,0.1,0.41,2.8,0.2,4.0,3.9,7.0,6.0,4.9,4.1,1.1,4.8,0.18,3.7,0.279023687648295
40.4,8.2,8.2,24.8,9.2,43.6,0.0,0.51,14.0,25.0,0.14,0.02,2.0,11.0,0.035,0.03,0.1,0.1,0.5,0.8,2.6,2.6,29.0,21.0,0.2,4.7,1.1,3.9,0.34,1.4,0.0577091310175867
52.4,13.0,8.2,24.8,3.2,14.8,0.0,0.51,14.0,31.0,0.175,0.01,2.0,20.0,0.175,0.06,0.1,0.4,0.3,1.9,1.5,2.3,24.0,13.0,4.9,0.6,0.6,0.6,0.14,1.3,0.0381014251723299
46.4,9.4,8.2,12.8,15.2,25.6,0.0,0.51,14.0,13.0,0.07,0.05,2.0,7.0,0.175,0.04,0.1,0.49,1.0,1.5,4.3,3.2,20.0,27.0,4.9,4.6,0.3,3.7,0.96,2.2,0.107786114109504
36.8,8.2,7.0,11.6,3.2,19.6,0.0,0.51,14.0,34.0,0.07,0.02,2.0,30.0,0.14,0.02,0.1,0.39,0.4,1.3,1.4,2.0,0.0,3.0,3.0,0.2,3.9,2.1,0.27,1.2,0.229144790843926
41.6,13.0,2.2,20.0,10.4,24.4,0.0,0.51,14.0,26.0,0.14,0.02,2.0,14.0,0.07,0.07,0.1,0.25,0.9,1.4,2.8,4.7,24.0,8.0,4.8,4.8,2.5,2.3,0.88,2.2,0.0660996471012502
