w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,k2
46.4,8.2,7.0,22.4,26.0,19.6,0.0,0.51,14.0,8.0,0.035,0.02,2.0,9.0,0.105,0.05,0.1,0.35,1.9,0.9,4.9,4.1,30.0,4.0,4.2,2.1,4.5,3.6,0.35,3.1,0.994494585826048
47.6,2.2,13.0,17.6,10.4,16.0,0.0,0.51,14.0,26.0,0.105,0.01,2.0,32.0,0.105,0.01,0.1,0.03,1.3,1.9,3.2,1.7,16.0,0.0,1.9,3.5,2.8,2.9,0.15,1.0,0.98297307744069
38.0,1.0,5.8,17.6,6.8,22.0,0.0,0.51,14.0,27.0,0.07,0.03,2.0,24.0,0.14,0.05,0.1,0.07,0.6,1.0,5.0,3.1,7.0,21.0,0.3,0.3,3.9,5.0,0.45,1.1,0.972981991767334
35.6,1.0,9.4,2.0,10.4,7.6,0.0,0.5,14.0,10.0,0.14,0.02,2.0,28.0,0.07,0.04,0.1,0.35,0.9,1.2,1.7,3.7,14.0,10.0,0.9,2.6,0.7,1.6,0.81,1.5,0.963870257447494
36.8,9.4,11.8,24.8,20.0,44.8,0.0,0.51,14.0,31.0,0.105,0.09,2.0,23.0,0.175,0.08,0.1,0.32,1.9,2.2,3.8,2.5,20.0,1.0,0.4,2.6,2.8,2.6,1.86,2.4,0.9921910775676
34.4,13.0,3.4,18.8,18.8,36.4,0.0,0.5,14.0,29.0,0.105,0.05,2.0,21.0,0.175,0.1,0.1,0.46,1.5,3.8,3.8,4.5,30.0,10.0,0.7,2.0,3.5,3.6,0.35,3.0,0.991584104343912
11.6,9.4,10.6,18.8,5.6,16.0,0.0,0.51,14.0,32.0,0.175,0.02,2.0,15.0,0.175,0.09,0.1,0.23,0.7,2.2,4.1,4.1,30.0,2.0,0.3,1.6,2.5,4.8,0.26,1.1,0.981402815246355
18.8,3.4,4.6,11.6,24.8,10.0,0.0,0.51,14.0,23.0,0.14,0.05,2.0,20.0,0.07,0.04,0.1,0.26,1.5,2.3,4.6,4.3,11.0,0.0,3.6,1.2,3.5,2.1,0.61,3.9,0.985759172138416
51.2,11.8,5.8,18.8,12.8,43.6,0.0,0.51,14.0,31.0,0.175,0.09,2.0,14.0,0.14,0.07,0.1,0.18,1.3,4.1,4.3,3.4,28.0,25.0,1.1,2.8,0.9,1.0,0.97,2.8,0.994539172093344
12.8,10.6,3.4,15.2,18.8,32.8,0.0,0.51,14.0,16.0,0.14,0.05,2.0,15.0,0.14,0.07,0.1,0.07,2.2,1.1,4.9,2.9,30.0,21.0,1.3,1.3,3.4,0.8,0.33,2.3,0.983454469270154
38.0,2.2,5.8,12.8,4.4,30.4,0.0,0.5,14.0,26.0,0.105,0.05,2.0,26.0,0.105,0.07,0.1,0.26,0.5,3.2,2.4,2.0,29.0,30.0,2.1,4.1,0.8,5.0,0.4,1.1,0.981557829326299
22.4,8.2,11.8,9.2,23.6,50.8,0.0,0.51,14.0,30.0,0.175,0.02,2.0,28.0,0.175,0.1,0.1,0.06,2.1,3.6,4.9,4.4,27.0,29.0,2.0,0.8,0.9,5.0,1.01,2.6,0.983346630863774
34.4,9.4,10.6,24.8,10.4,40.0,0.0,0.5,14.0,34.0,0.14,0.02,2.0,10.0,0.105,0.01,0.1,0.14,0.7,3.6,3.7,3.8,7.0,4.0,1.1,4.7,1.2,4.6,0.12,3.1,0.992939081882359
30.8,8.2,7.0,22.4,10.4,10.0,0.0,0.51,14.0,23.0,0.105,0.08,2.0,19.0,0.105,0.06,0.1,0.47,0.5,2.8,4.6,3.7,14.0,21.0,4.9,3.4,0.2,4.1,0.14,3.1,0.990131187124532
12.8,2.2,10.6,18.8,6.8,5.2,0.0,0.51,14.0,33.0,0.14,0.01,2.0,16.0,0.105,0.05,0.1,0.13,0.4,4.3,2.6,4.7,21.0,9.0,1.8,0.4,2.6,1.4,0.24,2.1,0.963753543188791
46.4,2.2,4.6,12.8,8.0,22.0,0.0,0.51,14.0,25.0,0.14,0.03,2.0,33.0,0.035,0.03,0.1,0.22,0.7,1.3,4.9,3.6,21.0,13.0,0.3,2.9,0.4,4.6,0.62,2.1,0.987350617548458
45.2,7.0,9.4,11.6,10.4,8.8,0.0,0.51,14.0,13.0,0.14,0.03,2.0,30.0,0.14,0.05,0.1,0.17,1.3,0.8,4.5,4.2,1.0,28.0,4.6,4.2,4.2,4.9,0.37,3.3,0.994864064905003
40.4,4.6,5.8,26.0,14.0,11.2,0.0,0.5,14.0,18.0,0.14,0.07,2.0,6.0,0.175,0.1,0.1,0.26,1.3,1.2,4.4,1.5,4.0,25.0,2.3,4.2,3.5,2.8,0.27,1.2,0.989718533178305
24.8,11.8,11.8,26.0,20.0,13.6,0.0,0.5,14.0,25.0,0.07,0.06,2.0,18.0,0.105,0.05,0.1,0.19,1.5,2.8,4.9,4.1,28.0,22.0,2.4,0.8,1.3,1.2,0.21,3.0,0.992439895551583
39.2,9.4,9.4,2.0,3.2,11.2,0.0,0.51,14.0,32.0,0.07,0.01,2.0,11.0,0.14,0.02,0.1,0.26,0.3,1.5,2.0,4.7,22.0,21.0,2.6,1.5,2.2,1.7,0.28,1.1,0.975874452802129
29.6,13.0,13.0,10.4,23.6,19.6,0.0,0.51,14.0,35.0,0.14,0.1,2.0,16.0,0.105,0.07,0.1,0.41,1.1,4.3,3.8,3.7,11.0,29.0,2.4,3.3,0.1,3.7,0.96,3.3,0.991624283955127
18.8,9.4,3.4,12.8,9.2,43.6,0.0,0.5,14.0,31.0,0.175,0.1,2.0,21.0,0.175,0.01,0.1,0.16,1.1,2.1,4.8,3.4,24.0,22.0,1.6,3.8,1.7,2.5,1.09,1.0,0.984055090671552
40.4,7.0,7.0,26.0,14.0,44.8,0.0,0.5,14.0,33.0,0.175,0.07,2.0,31.0,0.14,0.06,0.1,0.45,1.3,3.6,2.7,4.0,3.0,16.0,2.9,0.9,0.1,3.3,0.16,1.9,0.989865244013959
14.0,4.6,3.4,8.0,15.2,12.4,0.0,0.5,14.0,15.0,0.105,0.04,2.0,23.0,0.14,0.06,0.1,0.23,0.8,1.2,3.5,2.5,11.0,17.0,1.9,2.4,2.4,2.4,0.32,1.4,0.97921967646627
10.4,5.8,3.4,18.8,23.6,8.8,0.0,0.5,14.0,31.0,0.105,0.08,2.0,30.0,0.14,0.08,0.1,0.28,2.6,2.3,4.9,5.0,10.0,30.0,4.9,3.0,0.5,1.1,0.29,3.2,0.972548849257868
24.8,3.4,2.2,6.8,14.0,10.0,0.0,0.51,14.0,26.0,0.07,0.07,2.0,24.0,0.175,0.07,0.1,0.03,0.6,2.4,4.2,1.6,14.0,7.0,2.7,1.6,3.5,0.7,0.2,1.3,0.978321107256766
30.8,1.0,7.0,4.4,12.8,25.6,0.0,0.5,14.0,31.0,0.175,0.04,2.0,22.0,0.035,0.01,0.1,0.42,1.6,1.2,4.7,4.8,16.0,18.0,3.6,1.2,1.9,0.3,0.17,2.5,0.972029665181895
44.0,8.2,13.0,10.4,21.2,25.6,0.0,0.5,14.0,28.0,0.105,0.1,2.0,29.0,0.175,0.09,0.1,0.05,1.5,1.3,4.4,4.0,24.0,29.0,5.0,1.5,4.1,5.0,0.3,3.2,0.994392851829281
48.8,11.8,9.4,15.2,9.2,12.4,0.0,0.51,14.0,26.0,0.175,0.02,2.0,22.0,0.175,0.03,0.1,0.46,1.2,3.2,2.8,2.4,10.0,15.0,0.1,0.1,3.3,2.9,0.24,2.0,0.99301848351016
21.2,2.2,7.0,22.4,9.2,38.8,0.0,0.51,14.0,25.0,0.175,0.04,2.0,31.0,0.175,0.03,0.1,0.28,1.1,2.8,4.2,3.7,1.0,3.0,3.3,4.7,4.2,3.4,0.36,1.0,0.970170022079031
51.2,13.0,8.2,8.0,24.8,7.6,0.0,0.51,14.0,33.0,0.105,0.05,2.0,25.0,0.035,0.02,0.1,0.32,2.9,2.8,4.6,3.7,12.0,12.0,2.0,4.8,1.6,4.6,1.52,3.1,0.986356129859539
51.2,13.0,10.6,8.0,8.0,49.6,0.0,0.5,14.0,15.0,0.175,0.06,2.0,10.0,0.14,0.09,0.1,0.13,0.8,0.7,2.7,4.5,22.0,21.0,3.4,1.9,3.9,2.5,0.5,2.6,0.994707724000027
33.2,9.4,11.8,5.6,24.8,32.8,0.0,0.5,14.0,28.0,0.105,0.08,2.0,26.0,0.105,0.04,0.1,0.25,2.7,3.1,4.4,4.8,4.0,10.0,3.3,1.9,2.4,0.6,1.58,3.6,0.98395008284257
35.6,13.0,2.2,14.0,5.6,10.0,0.0,0.51,14.0,28.0,0.07,0.06,2.0,20.0,0.035,0.02,0.1,0.25,0.5,2.0,1.4,3.3,23.0,13.0,2.2,2.4,0.6,1.3,0.25,1.3,0.992998403387536
40.4,10.6,7.0,16.4,18.8,7.6,0.0,0.51,14.0,35.0,0.14,0.06,2.0,23.0,0.105,0.06,0.1,0.14,1.6,3.9,4.1,4.4,3.0,11.0,2.8,1.5,3.5,2.9,1.33,2.8,0.993142998297387
23.6,4.6,4.6,6.8,4.4,10.0,0.0,0.5,14.0,17.0,0.175,0.05,2.0,27.0,0.14,0.07,0.1,0.02,0.5,0.3,1.7,2.0,12.0,23.0,0.1,4.6,5.0,3.5,0.13,1.5,0.98746284555
39.2,4.6,7.0,10.4,5.6,42.4,0.0,0.5,14.0,7.0,0.175,0.02,2.0,15.0,0.105,0.02,0.1,0.21,0.5,0.7,2.4,3.1,7.0,3.0,2.3,3.9,1.6,1.8,0.47,2.1,0.99193943625943
24.8,13.0,11.8,16.4,15.2,41.2,0.0,0.5,14.0,21.0,0.07,0.04,2.0,29.0,0.175,0.01,0.1,0.06,1.4,2.2,3.7,3.0,12.0,23.0,4.0,3.8,1.2,1.4,1.17,2.7,0.992318381370358
46.4,4.6,2.2,4.4,23.6,17.2,0.0,0.5,14.0,14.0,0.07,0.06,2.0,19.0,0.07,0.03,0.1,0.42,2.5,1.6,4.9,2.9,26.0,8.0,3.9,2.1,1.8,0.5,1.05,2.4,0.980332812440232
35.6,11.8,11.8,24.8,17.6,22.0,0.0,0.51,14.0,15.0,0.14,0.05,2.0,21.0,0.14,0.07,0.1,0.13,1.8,1.5,4.9,3.5,11.0,14.0,1.6,2.0,2.9,3.0,1.49,1.6,0.993606891985839
23.6,5.8,2.2,10.4,22.4,26.8,0.0,0.51,14.0,31.0,0.105,0.05,2.0,18.0,0.14,0.01,0.1,0.13,1.2,2.2,4.4,4.6,27.0,22.0,4.5,3.2,4.5,3.7,1.05,3.0,0.98933909095343
52.4,2.2,3.4,4.4,16.4,17.2,0.0,0.5,14.0,29.0,0.175,0.06,2.0,3.0,0.07,0.03,0.1,0.37,1.3,1.2,3.8,1.5,22.0,0.0,3.0,1.3,0.5,0.1,0.37,1.4,0.981945139782695
8.0,7.0,4.6,16.4,8.0,40.0,0.0,0.51,14.0,31.0,0.175,0.09,2.0,33.0,0.105,0.09,0.1,0.28,0.9,3.1,3.0,4.2,22.0,2.0,3.7,1.6,2.6,1.4,0.33,2.5,0.973540372269075
51.2,11.8,10.6,21.2,26.0,12.4,0.0,0.51,14.0,34.0,0.175,0.09,2.0,27.0,0.105,0.02,0.1,0.23,1.4,2.9,4.9,4.3,23.0,27.0,2.7,4.5,3.7,4.2,0.39,4.0,0.996316239381063
33.2,8.2,11.8,24.8,3.2,31.6,0.0,0.5,14.0,27.0,0.105,0.07,2.0,6.0,0.175,0.08,0.1,0.17,0.3,2.5,1.8,2.8,5.0,27.0,4.8,2.8,1.6,0.9,0.15,1.2,0.99053722327216
15.2,7.0,9.4,9.2,22.4,36.4,0.0,0.51,14.0,24.0,0.14,0.03,2.0,21.0,0.14,0.02,0.1,0.12,2.2,2.4,3.6,4.8,16.0,23.0,0.8,4.4,2.8,0.4,1.61,3.2,0.981012858905411
40.4,3.4,7.0,16.4,22.4,13.6,0.0,0.5,14.0,34.0,0.105,0.07,2.0,14.0,0.035,0.03,0.1,0.22,2.8,1.8,4.8,5.0,23.0,20.0,4.6,3.6,0.5,2.1,1.66,3.4,0.987414695171218
46.4,11.8,3.4,11.6,9.2,38.8,0.0,0.51,14.0,24.0,0.14,0.02,2.0,24.0,0.07,0.01,0.1,0.38,1.0,1.8,4.6,4.4,8.0,26.0,1.2,4.8,0.7,2.9,0.62,3.0,0.994676768786375
47.6,13.0,9.4,8.0,10.4,50.8,0.0,0.51,14.0,22.0,0.105,0.09,2.0,28.0,0.175,0.1,0.1,0.15,0.7,2.4,3.9,3.3,29.0,15.0,1.7,2.5,0.4,3.3,0.59,1.7,0.992348358623037
34.4,9.4,4.6,23.6,6.8,23.2,0.0,0.51,14.0,21.0,0.175,0.02,2.0,17.0,0.105,0.08,0.1,0.26,0.6,0.3,3.5,4.9,1.0,24.0,4.5,2.5,1.2,0.5,0.26,2.7,0.991387470721271
45.2,4.6,2.2,22.4,14.0,36.4,0.0,0.51,14.0,29.0,0.175,0.02,2.0,34.0,0.175,0.09,0.1,0.06,1.1,3.8,3.3,2.6,25.0,9.0,4.6,0.9,3.7,2.4,0.73,1.2,0.987290781995811
50.0,10.6,4.6,23.6,6.8,29.2,0.0,0.5,14.0,12.0,0.14,0.04,2.0,35.0,0.07,0.07,0.1,0.07,0.6,1.4,3.4,1.4,20.0,17.0,3.2,2.1,1.2,4.5,0.56,1.3,0.994782673533026
41.6,1.0,3.4,16.4,5.6,10.0,0.0,0.5,14.0,9.0,0.14,0.1,2.0,10.0,0.175,0.04,0.1,0.32,0.3,0.8,4.2,2.9,10.0,14.0,3.9,3.7,3.1,0.3,0.15,1.1,0.967231641840654
22.4,13.0,9.4,5.6,5.6,11.2,0.0,0.51,14.0,18.0,0.175,0.08,2.0,22.0,0.105,0.02,0.1,0.45,0.5,0.5,1.9,3.2,18.0,24.0,2.3,2.8,4.4,2.0,0.2,1.5,0.986122039709681
27.2,11.8,5.8,10.4,14.0,26.8,0.0,0.51,14.0,33.0,0.105,0.07,2.0,18.0,0.14,0.08,0.1,0.1,1.7,2.2,3.5,3.5,19.0,14.0,2.1,2.3,5.0,0.8,1.02,1.8,0.988201695701156
39.2,5.8,8.2,17.6,9.2,46.0,0.0,0.51,14.0,26.0,0.105,0.07,2.0,31.0,0.14,0.05,0.1,0.24,1.2,1.4,3.3,4.0,8.0,17.0,4.1,4.5,3.2,2.9,0.33,1.9,0.991807909956016
46.4,5.8,5.8,14.0,11.6,10.0,0.0,0.5,14.0,33.0,0.14,0.03,2.0,20.0,0.105,0.02,0.1,0.18,1.4,3.8,3.9,3.7,26.0,26.0,1.9,3.2,2.4,2.6,0.31,2.0,0.990617851926927
11.6,10.6,7.0,24.8,20.0,26.8,0.0,0.51,14.0,34.0,0.07,0.01,2.0,10.0,0.105,0.1,0.1,0.41,1.1,3.6,4.6,4.3,21.0,24.0,2.2,0.6,2.0,4.7,0.37,3.3,0.983711988921887
46.4,7.0,4.6,11.6,6.8,20.8,0.0,0.5,14.0,33.0,0.14,0.1,2.0,8.0,0.105,0.06,0.1,0.41,0.5,3.7,3.8,2.9,9.0,22.0,4.7,0.2,1.2,0.8,0.47,1.4,0.988744640120848
40.4,10.6,5.8,26.0,11.6,52.0,0.0,0.5,14.0,18.0,0.07,0.04,2.0,34.0,0.175,0.1,0.1,0.12,1.5,1.7,2.3,4.9,30.0,16.0,3.1,2.5,3.5,3.7,0.58,2.2,0.993186259193957
24.8,10.6,7.0,17.6,11.6,30.4,0.0,0.5,14.0,29.0,0.14,0.01,2.0,29.0,0.105,0.1,0.1,0.12,1.3,3.1,3.1,4.7,8.0,0.0,2.7,4.5,3.2,4.3,0.11,1.0,0.986715100125317
33.2,8.2,2.2,15.2,9.2,34.0,0.0,0.5,14.0,27.0,0.14,0.07,2.0,21.0,0.105,0.07,0.1,0.33,1.1,1.3,4.9,2.7,6.0,28.0,4.0,0.3,1.9,2.8,0.62,1.7,0.991444560991071
52.4,8.2,7.0,16.4,20.0,18.4,0.0,0.5,14.0,32.0,0.105,0.1,2.0,28.0,0.105,0.04,0.1,0.16,1.8,1.2,5.0,3.4,11.0,27.0,4.7,0.4,1.0,4.3,0.79,2.2,0.994200908939527
6.8,3.4,11.8,15.2,22.4,7.6,0.0,0.51,14.0,33.0,0.105,0.05,2.0,23.0,0.175,0.02,0.1,0.0,1.0,1.5,4.0,4.1,19.0,0.0,4.8,3.4,1.9,2.5,0.68,3.6,0.979359192494656
24.8,11.8,10.6,21.2,12.8,28.0,0.0,0.51,14.0,30.0,0.07,0.07,2.0,13.0,0.07,0.03,0.1,0.17,0.6,0.8,4.4,4.2,27.0,19.0,3.6,3.8,3.4,1.5,0.52,4.1,0.993733573119311
18.8,11.8,7.0,18.8,21.2,37.6,0.0,0.5,14.0,32.0,0.105,0.02,2.0,33.0,0.14,0.06,0.1,0.24,2.4,3.9,5.0,2.2,0.0,7.0,1.7,3.9,0.6,1.0,1.17,2.0,0.982746503138044
26.0,5.8,1.0,5.6,5.6,36.4,0.0,0.51,14.0,31.0,0.175,0.02,2.0,28.0,0.14,0.05,0.1,0.3,0.5,0.6,2.1,2.7,23.0,19.0,0.8,0.8,0.3,4.8,0.11,1.6,0.984890575595761
33.2,4.6,5.8,4.4,17.6,52.0,0.0,0.5,14.0,34.0,0.175,0.09,2.0,9.0,0.105,0.05,0.1,0.08,2.1,3.8,4.3,2.7,12.0,24.0,1.9,0.3,1.1,1.9,1.17,1.3,0.970489109078357
28.4,8.2,13.0,15.2,17.6,4.0,0.0,0.51,14.0,25.0,0.105,0.03,2.0,30.0,0.175,0.05,0.1,0.01,1.3,0.9,4.4,4.3,1.0,11.0,3.7,1.1,2.9,2.2,0.75,3.4,0.994961093653132
32.0,10.6,9.4,23.6,10.4,31.6,0.0,0.51,14.0,27.0,0.14,0.07,2.0,26.0,0.105,0.02,0.1,0.05,1.2,2.4,4.5,2.1,22.0,21.0,3.6,3.7,0.9,3.9,0.25,2.0,0.992619730992577
27.2,13.0,5.8,4.4,4.4,47.2,0.0,0.51,14.0,32.0,0.105,0.05,2.0,21.0,0.175,0.06,0.1,0.39,0.5,3.7,2.8,1.9,15.0,30.0,0.2,0.2,2.5,5.0,0.29,1.3,0.978468755222759
36.8,3.4,8.2,10.4,26.0,43.6,0.0,0.5,14.0,21.0,0.07,0.03,2.0,31.0,0.175,0.02,0.1,0.04,3.0,1.6,4.9,4.0,30.0,19.0,2.5,2.8,1.4,0.9,0.96,3.7,0.985946530984803
26.0,8.2,1.0,3.2,4.4,50.8,0.0,0.5,14.0,21.0,0.175,0.09,2.0,26.0,0.105,0.07,0.1,0.22,0.4,2.1,2.4,3.1,20.0,26.0,0.9,3.0,2.1,3.9,0.37,1.4,0.976456663981411
9.2,7.0,2.2,16.4,15.2,23.2,0.0,0.5,14.0,27.0,0.105,0.01,2.0,14.0,0.07,0.01,0.1,0.48,1.1,1.1,3.7,4.5,18.0,29.0,4.3,5.0,3.1,3.8,0.29,1.2,0.973089703924141
46.4,5.8,11.8,15.2,23.6,52.0,0.0,0.51,14.0,34.0,0.07,0.03,2.0,23.0,0.07,0.02,0.1,0.2,1.9,4.4,4.5,3.4,18.0,21.0,2.5,0.2,4.0,3.6,1.15,2.9,0.990031988830833
41.6,5.8,10.6,11.6,15.2,31.6,0.0,0.5,14.0,15.0,0.175,0.08,2.0,25.0,0.14,0.01,0.1,0.44,0.9,1.7,4.3,1.8,26.0,18.0,1.9,2.3,2.9,3.4,0.71,1.4,0.990290285775431
23.6,11.8,11.8,6.8,11.6,41.2,0.0,0.5,14.0,17.0,0.105,0.04,2.0,15.0,0.175,0.1,0.1,0.45,0.7,0.8,4.1,4.1,10.0,4.0,5.0,2.8,4.4,0.6,0.27,1.6,0.986199151611262
11.6,7.0,4.6,16.4,22.4,38.8,0.0,0.5,14.0,34.0,0.105,0.03,2.0,24.0,0.105,0.02,0.1,0.18,1.7,4.5,5.0,3.2,25.0,5.0,1.9,3.1,2.4,2.9,0.73,2.9,0.973870022825888
15.2,5.8,3.4,12.8,21.2,7.6,0.0,0.5,14.0,18.0,0.105,0.06,2.0,27.0,0.175,0.07,0.1,0.38,1.7,1.9,4.4,3.1,26.0,2.0,4.7,4.8,3.7,3.2,1.02,2.0,0.979816460063937
10.4,8.2,7.0,12.8,12.8,44.8,0.0,0.51,14.0,18.0,0.14,0.1,2.0,31.0,0.14,0.04,0.1,0.39,1.2,0.8,3.3,2.7,11.0,1.0,4.7,0.9,2.6,0.4,0.74,1.2,0.977938322285145
45.2,7.0,2.2,21.2,5.6,35.2,0.0,0.51,14.0,30.0,0.14,0.08,2.0,35.0,0.14,0.01,0.1,0.26,0.6,1.9,2.0,4.6,7.0,21.0,3.8,2.5,1.1,4.2,0.58,1.9,0.99381950600784
29.6,13.0,11.8,24.8,24.8,24.4,0.0,0.51,14.0,28.0,0.105,0.04,2.0,12.0,0.14,0.06,0.1,0.08,1.6,3.3,5.0,4.1,11.0,0.0,4.3,2.0,2.8,1.3,0.85,2.5,0.992899618699273
29.6,8.2,4.6,8.0,22.4,19.6,0.0,0.5,14.0,19.0,0.105,0.01,2.0,31.0,0.07,0.02,0.1,0.42,1.0,0.9,4.2,4.6,1.0,27.0,4.2,1.5,2.2,2.5,0.35,3.9,0.991782501317304
45.2,5.8,13.0,22.4,8.0,8.8,0.0,0.51,14.0,9.0,0.14,0.03,2.0,35.0,0.105,0.1,0.1,0.43,0.8,0.9,4.7,2.7,3.0,29.0,0.6,2.8,2.9,1.5,0.46,2.3,0.993900263209753
32.0,13.0,3.4,17.6,23.6,11.2,0.0,0.51,14.0,29.0,0.14,0.03,2.0,29.0,0.105,0.04,0.1,0.16,2.5,3.6,4.7,4.2,23.0,25.0,0.7,3.4,3.1,3.3,0.84,4.1,0.990562784330965
15.2,9.4,2.2,22.4,10.4,34.0,0.0,0.51,14.0,28.0,0.07,0.01,2.0,9.0,0.105,0.06,0.1,0.1,0.5,0.6,4.2,4.6,12.0,9.0,4.8,4.5,2.8,4.2,0.36,3.3,0.985099750036666
36.8,11.8,9.4,9.2,4.4,43.6,0.0,0.5,14.0,28.0,0.105,0.02,2.0,33.0,0.07,0.07,0.1,0.34,0.3,2.7,2.9,4.1,18.0,6.0,4.1,4.1,0.4,1.2,0.17,1.0,0.985508460104648
21.2,3.4,11.8,21.2,4.4,42.4,0.0,0.5,14.0,33.0,0.105,0.07,2.0,29.0,0.105,0.1,0.1,0.0,0.5,4.4,2.5,2.8,23.0,15.0,3.8,3.0,0.2,0.4,0.24,1.7,0.97865456195783
12.8,4.6,9.4,6.8,9.2,12.4,0.0,0.51,14.0,34.0,0.105,0.07,2.0,26.0,0.14,0.01,0.1,0.27,1.0,0.3,1.6,3.7,6.0,2.0,0.5,3.2,2.2,1.3,0.29,1.4,0.970461908717083
47.6,11.8,3.4,5.6,15.2,10.0,0.0,0.5,14.0,34.0,0.07,0.04,2.0,9.0,0.175,0.07,0.1,0.27,1.3,2.5,4.6,5.0,15.0,2.0,2.3,4.5,3.1,1.8,0.14,2.0,0.989825232428163
27.2,11.8,10.6,26.0,10.4,23.2,0.0,0.51,14.0,27.0,0.105,0.01,2.0,30.0,0.14,0.1,0.1,0.24,0.7,0.7,4.1,4.8,12.0,19.0,2.1,1.7,3.6,0.9,0.55,1.5,0.992990476413959
21.2,1.0,7.0,16.4,15.2,8.8,0.0,0.51,14.0,16.0,0.175,0.05,2.0,34.0,0.035,0.02,0.1,0.48,0.8,0.3,4.4,1.7,15.0,2.0,4.5,0.1,3.8,2.2,0.11,1.5,0.968870331335884
33.2,2.2,1.0,5.6,17.6,44.8,0.0,0.5,14.0,29.0,0.07,0.01,2.0,12.0,0.175,0.06,0.1,0.35,1.9,3.4,4.3,4.4,9.0,25.0,3.2,2.6,0.9,4.1,0.1,1.8,0.966381507695731
21.2,5.8,9.4,12.8,17.6,43.6,0.0,0.5,14.0,30.0,0.14,0.03,2.0,17.0,0.14,0.01,0.1,0.01,2.0,0.4,4.5,5.0,5.0,25.0,2.4,3.5,2.1,3.0,0.32,2.1,0.982008157625705
51.2,9.4,2.2,26.0,3.2,8.8,0.0,0.51,14.0,31.0,0.07,0.04,2.0,28.0,0.035,0.02,0.1,0.03,0.3,2.3,1.8,2.4,21.0,16.0,0.1,1.1,4.5,3.5,0.17,1.3,0.993999505560468
22.4,9.4,11.8,12.8,4.4,47.2,0.0,0.5,14.0,23.0,0.07,0.04,2.0,25.0,0.175,0.09,0.1,0.14,0.3,2.5,1.9,1.5,10.0,16.0,2.7,2.0,4.4,1.3,0.23,1.3,0.986059223057383
24.8,11.8,1.0,14.0,4.4,41.2,0.0,0.51,14.0,21.0,0.175,0.09,2.0,32.0,0.07,0.05,0.1,0.39,0.5,1.4,2.9,5.0,12.0,25.0,4.5,1.3,1.2,3.6,0.31,1.3,0.988530862021756
38.0,3.4,2.2,26.0,8.0,32.8,0.0,0.51,14.0,21.0,0.175,0.03,2.0,16.0,0.105,0.1,0.1,0.5,0.6,0.7,2.2,2.4,8.0,19.0,4.1,2.9,4.6,2.4,0.4,1.6,0.988998796970089
42.8,3.4,7.0,23.6,26.0,37.6,0.0,0.5,14.0,24.0,0.175,0.05,2.0,21.0,0.07,0.07,0.1,0.35,3.2,1.5,4.5,4.5,22.0,20.0,5.0,2.2,3.3,0.3,0.4,4.3,0.988424380508598
45.2,10.6,10.6,24.8,11.6,43.6,0.0,0.51,14.0,20.0,0.175,0.06,2.0,26.0,0.105,0.04,0.1,0.11,0.8,2.7,3.2,3.5,11.0,1.0,4.4,3.8,0.7,1.2,0.38,1.4,0.99386778571352
23.6,13.0,13.0,23.6,3.2,8.8,0.0,0.5,14.0,34.0,0.14,0.02,2.0,34.0,0.14,0.03,0.1,0.39,0.3,0.8,2.0,2.3,13.0,0.0,4.6,0.9,1.0,2.7,0.19,1.0,0.991437735866287
41.6,13.0,13.0,20.0,22.4,46.0,0.0,0.51,14.0,24.0,0.035,0.02,2.0,11.0,0.105,0.03,0.1,0.5,1.7,2.9,4.6,2.8,8.0,8.0,3.4,4.5,2.5,3.2,1.28,2.3,0.992990509505057
26.0,3.4,8.2,17.6,4.4,41.2,0.0,0.5,14.0,28.0,0.14,0.1,2.0,28.0,0.105,0.08,0.1,0.09,0.5,2.8,3.0,1.8,2.0,20.0,3.7,1.9,0.4,3.4,0.41,1.1,0.980868746597122
21.2,10.6,3.4,11.6,15.2,20.8,0.0,0.51,14.0,27.0,0.105,0.1,2.0,14.0,0.175,0.03,0.1,0.1,0.8,2.3,4.2,2.4,10.0,0.0,0.6,4.1,2.3,1.3,0.73,1.6,0.988069758223582
27.2,4.6,2.2,23.6,6.8,43.6,0.0,0.51,14.0,32.0,0.105,0.04,2.0,20.0,0.14,0.01,0.1,0.29,0.3,1.9,1.6,2.2,19.0,5.0,3.9,0.2,2.1,1.2,0.17,1.4,0.985680458890734
32.0,8.2,2.2,20.0,6.8,38.8,0.0,0.5,14.0,26.0,0.105,0.07,2.0,26.0,0.105,0.01,0.1,0.19,0.5,2.2,2.5,4.5,27.0,18.0,1.3,4.9,4.8,3.0,0.41,1.9,0.99223527562005
22.4,11.8,5.8,18.8,16.4,8.8,0.0,0.51,14.0,29.0,0.105,0.03,2.0,29.0,0.14,0.07,0.1,0.42,0.8,3.3,4.4,4.5,24.0,13.0,2.5,2.1,2.3,3.0,0.31,3.0,0.991034209249694
