w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Tx_W
18.8,7.0,7.0,12.8,12.8,14.8,0.0,0.51,14.0,34.0,0.14,0.05,2.0,29.0,0.14,0.07,0.1,0.37,0.8,1.6,3.1,4.3,3.0,18.0,4.8,4.5,1.3,4.6,0.52,1.1,4.42701389446
29.6,4.6,2.2,3.2,3.2,12.4,0.0,0.51,14.0,17.0,0.105,0.09,2.0,33.0,0.105,0.04,0.1,0.33,0.3,0.4,1.5,1.4,27.0,2.0,0.6,2.3,1.9,0.6,0.24,1.3,8.67007056425641
11.6,9.4,13.0,20.0,5.6,17.2,0.0,0.51,14.0,25.0,0.105,0.09,2.0,17.0,0.07,0.04,0.1,0.28,0.6,0.8,1.2,1.6,16.0,11.0,0.1,4.2,2.9,1.6,0.36,1.0,6.20916129501657
44.0,7.0,7.0,20.0,21.2,37.6,0.0,0.5,14.0,30.0,0.105,0.05,2.0,11.0,0.175,0.06,0.1,0.38,2.0,4.0,4.9,2.0,5.0,16.0,2.2,2.8,3.2,2.4,1.03,1.6,6.80285669004835
15.2,8.2,13.0,6.8,3.2,22.0,0.0,0.5,14.0,32.0,0.14,0.05,2.0,25.0,0.035,0.01,0.1,0.29,0.3,0.5,1.8,4.1,2.0,3.0,2.4,0.5,3.8,2.4,0.26,1.1,4.92452022524198
22.4,1.0,3.4,10.4,3.2,43.6,0.0,0.51,14.0,33.0,0.14,0.06,2.0,6.0,0.14,0.05,0.1,0.43,0.3,1.7,1.2,2.7,17.0,23.0,4.8,2.5,1.7,2.4,0.16,1.1,11.3243371453797
46.4,2.2,4.6,14.0,26.0,31.6,0.0,0.5,14.0,24.0,0.105,0.06,2.0,34.0,0.035,0.01,0.1,0.15,1.6,1.2,4.9,4.0,25.0,26.0,0.8,3.6,2.2,0.5,0.89,2.9,5.147813201301
12.8,10.6,1.0,3.2,6.8,13.6,0.0,0.5,14.0,18.0,0.105,0.06,2.0,14.0,0.14,0.03,0.1,0.4,0.8,0.9,3.2,2.2,28.0,23.0,1.8,1.9,4.7,2.7,0.17,1.3,9.19976511696175
44.0,13.0,11.8,16.4,26.0,35.2,0.0,0.5,14.0,35.0,0.07,0.04,2.0,10.0,0.14,0.04,0.1,0.3,1.3,3.6,4.6,4.3,28.0,12.0,1.1,3.1,4.6,4.8,0.46,4.1,15.5682037400403
18.8,5.8,8.2,12.8,17.6,17.2,0.0,0.51,14.0,20.0,0.105,0.06,2.0,8.0,0.175,0.06,0.1,0.48,2.1,0.8,4.2,3.1,20.0,19.0,1.2,4.5,1.7,4.6,0.61,2.6,4.84530952366795
21.2,11.8,9.4,17.6,16.4,32.8,0.0,0.51,14.0,22.0,0.105,0.01,2.0,23.0,0.105,0.09,0.1,0.48,0.9,0.7,4.5,3.7,10.0,3.0,4.8,1.2,3.4,3.1,0.56,3.1,5.27679914670764
34.4,13.0,3.4,10.4,18.8,20.8,0.0,0.51,14.0,35.0,0.14,0.05,2.0,23.0,0.035,0.02,0.1,0.37,1.3,4.7,4.9,3.4,30.0,28.0,1.6,2.3,3.4,3.6,0.94,1.0,7.03363959196179
51.2,2.2,9.4,11.6,21.2,31.6,0.0,0.51,14.0,20.0,0.14,0.07,2.0,35.0,0.105,0.1,0.1,0.24,2.4,1.9,4.3,4.4,22.0,1.0,0.7,0.1,0.5,2.2,1.06,2.9,4.82554618604898
35.6,7.0,2.2,12.8,5.6,10.0,0.0,0.5,14.0,28.0,0.105,0.09,2.0,13.0,0.105,0.08,0.1,0.36,0.7,3.3,2.6,3.8,27.0,1.0,3.4,1.6,3.2,1.8,0.18,1.4,20.7993688554618
27.2,2.2,9.4,15.2,26.0,4.0,0.0,0.5,14.0,21.0,0.07,0.04,2.0,21.0,0.105,0.02,0.1,0.12,3.0,2.6,4.5,4.7,22.0,18.0,1.9,2.9,1.4,4.4,1.4,4.4,6.38486442258173
26.0,10.6,7.0,11.6,23.6,35.2,0.0,0.51,14.0,35.0,0.175,0.1,2.0,11.0,0.105,0.06,0.1,0.46,2.2,2.5,5.0,4.3,1.0,28.0,4.0,0.9,1.5,0.3,1.9,3.4,3.75468745467007
42.8,2.2,5.8,5.6,16.4,52.0,0.0,0.51,14.0,34.0,0.175,0.06,2.0,24.0,0.07,0.03,0.1,0.21,1.5,2.5,3.9,3.9,19.0,29.0,2.9,4.0,3.0,1.5,0.36,1.3,6.78180613534594
5.6,1.0,7.0,3.2,5.6,23.2,0.0,0.51,14.0,33.0,0.175,0.03,2.0,25.0,0.175,0.01,0.1,0.5,0.6,0.9,1.8,2.9,10.0,6.0,4.8,1.9,4.9,4.9,0.37,1.1,2.1585330342586
44.0,13.0,4.6,22.4,20.0,5.2,0.0,0.5,14.0,28.0,0.175,0.05,2.0,34.0,0.14,0.02,0.1,0.3,1.6,1.2,4.8,1.9,18.0,20.0,0.6,1.7,4.1,4.2,0.85,1.3,5.99236089101901
52.4,1.0,8.2,14.0,9.2,42.4,0.0,0.51,14.0,17.0,0.105,0.08,2.0,12.0,0.175,0.04,0.1,0.23,1.0,1.4,4.4,1.7,15.0,14.0,4.2,3.0,0.2,2.3,0.62,1.2,7.34920975780574
17.6,8.2,2.2,20.0,10.4,34.0,0.0,0.5,14.0,19.0,0.175,0.07,2.0,7.0,0.105,0.09,0.1,0.27,0.7,1.9,4.2,3.2,18.0,12.0,4.9,3.3,4.3,0.4,0.63,1.5,3.80711972811894
35.6,10.6,4.6,10.4,18.8,16.0,0.0,0.51,14.0,29.0,0.14,0.06,2.0,17.0,0.175,0.05,0.1,0.48,1.7,1.3,4.2,4.9,13.0,5.0,2.7,4.2,4.0,4.3,0.22,2.0,11.4998580824273
35.6,4.6,11.8,23.6,9.2,7.6,0.0,0.5,14.0,28.0,0.105,0.08,2.0,10.0,0.07,0.02,0.1,0.32,1.1,1.7,3.6,4.5,21.0,1.0,4.9,3.0,4.6,2.0,0.53,1.4,7.6998517417726
6.8,2.2,4.6,4.4,23.6,25.6,0.0,0.51,14.0,28.0,0.175,0.06,2.0,14.0,0.14,0.01,0.1,0.14,2.5,1.8,4.4,3.2,10.0,6.0,3.9,2.4,0.1,2.1,1.03,2.7,2.26377229300653
23.6,2.2,5.8,15.2,12.8,6.4,0.0,0.5,14.0,33.0,0.105,0.03,2.0,28.0,0.105,0.06,0.1,0.12,1.3,2.8,3.1,2.4,3.0,11.0,3.2,4.8,2.1,3.2,1.29,1.1,5.86122208669074
27.2,3.4,3.4,16.4,5.6,8.8,0.0,0.5,14.0,32.0,0.105,0.05,2.0,16.0,0.07,0.07,0.1,0.42,0.7,3.6,2.6,3.8,2.0,3.0,0.8,3.8,4.7,3.6,0.28,1.1,13.0652672730668
27.2,7.0,9.4,11.6,20.0,23.2,0.0,0.5,14.0,34.0,0.175,0.05,2.0,17.0,0.14,0.09,0.1,0.4,2.4,1.6,4.9,3.4,26.0,27.0,1.8,4.5,4.7,1.0,1.17,1.4,4.13509150444466
35.6,5.8,2.2,24.8,6.8,20.8,0.0,0.51,14.0,28.0,0.105,0.05,2.0,30.0,0.07,0.01,0.1,0.44,0.8,2.8,4.6,2.3,0.0,18.0,4.1,3.8,4.9,3.6,0.49,1.9,8.99139545954826
14.0,7.0,3.4,24.8,23.6,17.2,0.0,0.5,14.0,31.0,0.14,0.06,2.0,10.0,0.105,0.1,0.1,0.13,2.7,0.8,4.6,3.9,26.0,22.0,4.2,2.2,1.0,0.7,0.58,3.0,4.55529658663265
11.6,9.4,9.4,5.6,6.8,37.6,0.0,0.51,14.0,23.0,0.14,0.03,2.0,7.0,0.14,0.09,0.1,0.42,0.5,1.1,4.8,4.7,10.0,19.0,1.9,1.5,3.4,3.9,0.42,1.2,3.65033098770096
26.0,5.8,2.2,12.8,8.0,28.0,0.0,0.51,14.0,28.0,0.14,0.07,2.0,17.0,0.105,0.05,0.1,0.43,0.9,0.5,3.6,4.2,19.0,27.0,1.4,2.0,4.1,3.1,0.16,3.0,11.5569912490332
38.0,11.8,7.0,21.2,18.8,48.4,0.0,0.51,14.0,25.0,0.035,0.02,2.0,31.0,0.035,0.03,0.1,0.4,1.3,1.0,4.6,4.2,19.0,27.0,3.9,4.4,0.2,1.7,0.51,1.3,21.7387736360043
48.8,9.4,5.8,12.8,26.0,34.0,0.0,0.5,14.0,34.0,0.035,0.03,2.0,12.0,0.105,0.05,0.1,0.22,2.9,2.9,5.0,4.5,26.0,15.0,2.6,3.3,3.5,4.1,2.2,2.9,9.79375726672956
48.8,13.0,11.8,11.6,11.6,31.6,0.0,0.5,14.0,26.0,0.105,0.04,2.0,22.0,0.175,0.07,0.1,0.26,1.4,2.9,4.0,2.8,8.0,25.0,4.0,4.0,0.6,4.6,0.2,1.5,22.0622851312979
10.4,11.8,2.2,18.8,9.2,52.0,0.0,0.51,14.0,22.0,0.105,0.08,2.0,18.0,0.175,0.04,0.1,0.44,0.6,0.5,1.9,4.7,5.0,20.0,2.2,0.5,2.0,4.1,0.12,1.8,15.8769394384999
34.4,9.4,7.0,11.6,26.0,48.4,0.0,0.51,14.0,30.0,0.14,0.05,2.0,13.0,0.105,0.07,0.1,0.13,2.4,2.9,4.9,5.0,9.0,5.0,0.2,1.0,2.4,2.4,1.91,4.8,4.47414949442732
22.4,7.0,5.8,5.6,24.8,29.2,0.0,0.5,14.0,34.0,0.07,0.04,2.0,20.0,0.175,0.04,0.1,0.47,1.9,2.0,4.8,4.6,10.0,7.0,1.7,4.9,3.2,1.7,1.81,4.0,5.06161101321069
29.6,11.8,3.4,8.0,24.8,38.8,0.0,0.51,14.0,29.0,0.14,0.1,2.0,18.0,0.105,0.03,0.1,0.49,1.5,1.7,4.1,4.4,13.0,15.0,1.5,3.1,2.4,4.6,0.92,4.0,3.72899454125431
41.6,8.2,4.6,6.8,21.2,23.2,0.0,0.5,14.0,32.0,0.14,0.07,2.0,25.0,0.105,0.1,0.1,0.17,2.3,2.0,5.0,3.6,19.0,25.0,0.4,3.4,1.6,4.6,0.63,1.8,6.30410429363232
6.8,7.0,9.4,6.8,14.0,52.0,0.0,0.5,14.0,21.0,0.14,0.01,2.0,15.0,0.105,0.02,0.1,0.12,1.4,0.6,4.2,4.3,1.0,24.0,2.7,0.2,1.8,2.9,0.46,2.0,3.11200937109547
29.6,11.8,10.6,8.0,5.6,53.2,0.0,0.5,14.0,26.0,0.175,0.02,2.0,7.0,0.105,0.09,0.1,0.16,0.4,1.4,2.2,4.4,3.0,26.0,2.3,1.9,1.2,1.6,0.18,1.3,8.93532346153775
16.4,11.8,3.4,9.2,10.4,16.0,0.0,0.51,14.0,35.0,0.07,0.01,2.0,13.0,0.035,0.01,0.1,0.05,1.1,1.6,3.7,5.0,13.0,13.0,0.5,2.1,1.0,0.8,0.75,2.9,5.80412219396819
41.6,3.4,10.6,17.6,17.6,42.4,0.0,0.5,14.0,33.0,0.175,0.08,2.0,32.0,0.14,0.06,0.1,0.14,2.1,2.3,3.8,2.8,22.0,29.0,0.4,3.2,0.6,0.1,1.99,2.4,5.60256119040049
32.0,7.0,7.0,26.0,26.0,36.4,0.0,0.5,14.0,29.0,0.14,0.01,2.0,16.0,0.105,0.06,0.1,0.23,2.5,3.6,4.7,4.5,8.0,24.0,2.3,1.8,0.4,0.9,1.18,3.1,5.09057849789814
42.8,10.6,5.8,24.8,17.6,12.4,0.0,0.51,14.0,35.0,0.14,0.09,2.0,31.0,0.105,0.09,0.1,0.31,0.8,3.1,4.0,4.9,6.0,25.0,1.5,3.8,1.0,2.4,0.55,1.3,7.36996421104041
23.6,8.2,7.0,15.2,21.2,42.4,0.0,0.51,14.0,29.0,0.14,0.09,2.0,24.0,0.07,0.05,0.1,0.14,1.3,3.9,4.3,4.6,28.0,8.0,4.5,2.2,1.2,1.7,0.35,3.8,8.18165171463405
5.6,10.6,3.4,12.8,3.2,40.0,0.0,0.5,14.0,24.0,0.175,0.02,2.0,18.0,0.14,0.02,0.1,0.22,0.4,2.6,1.7,2.8,11.0,26.0,2.5,0.2,2.6,1.1,0.17,1.2,7.44495466717255
24.8,8.2,5.8,9.2,11.6,4.0,0.0,0.5,14.0,29.0,0.14,0.09,2.0,24.0,0.035,0.01,0.1,0.12,1.3,3.9,3.9,3.1,16.0,28.0,2.3,1.3,4.6,3.5,0.55,1.3,6.2547867332198
28.4,8.2,1.0,26.0,3.2,38.8,0.0,0.5,14.0,21.0,0.14,0.03,2.0,9.0,0.175,0.1,0.1,0.39,0.2,0.2,1.2,2.9,10.0,25.0,3.3,3.9,1.5,0.5,0.11,1.1,19.2157470320847
28.4,2.2,5.8,9.2,14.0,23.2,0.0,0.51,14.0,33.0,0.14,0.02,2.0,16.0,0.14,0.03,0.1,0.14,1.6,2.9,3.5,4.0,24.0,29.0,3.2,3.9,0.5,3.5,0.88,1.2,4.41724522620694
24.8,9.4,10.6,16.4,24.8,8.8,0.0,0.51,14.0,22.0,0.175,0.04,2.0,27.0,0.105,0.06,0.1,0.27,2.3,2.7,4.7,3.9,16.0,1.0,4.5,3.3,3.3,4.3,1.55,3.4,4.04035384868897
39.2,10.6,1.0,10.4,9.2,14.8,0.0,0.5,14.0,16.0,0.14,0.01,2.0,17.0,0.035,0.03,0.1,0.03,1.1,1.4,2.4,4.3,27.0,19.0,3.0,1.3,3.7,1.9,0.9,2.1,5.90675016361384
11.6,10.6,5.8,17.6,22.4,35.2,0.0,0.51,14.0,30.0,0.14,0.01,2.0,9.0,0.175,0.02,0.1,0.17,3.0,2.4,4.8,3.3,3.0,2.0,1.4,0.5,1.6,2.5,0.62,2.9,4.68498346556438
33.2,2.2,8.2,18.8,14.0,28.0,0.0,0.51,14.0,33.0,0.105,0.09,2.0,18.0,0.07,0.06,0.1,0.24,1.1,0.4,3.6,2.9,12.0,15.0,0.2,4.1,0.6,4.4,0.15,2.5,20.3587965492822
48.8,8.2,5.8,12.8,15.2,28.0,0.0,0.5,14.0,20.0,0.175,0.05,2.0,8.0,0.035,0.01,0.1,0.49,1.8,1.1,3.6,2.0,30.0,25.0,0.1,2.0,3.1,1.7,0.35,1.7,7.69046321387481
36.8,8.2,7.0,14.0,26.0,50.8,0.0,0.5,14.0,11.0,0.175,0.09,2.0,22.0,0.105,0.05,0.1,0.48,2.5,0.8,4.5,4.2,13.0,29.0,2.7,2.9,3.4,4.8,0.15,3.7,14.3774771944186
42.8,13.0,10.6,20.0,9.2,26.8,0.0,0.5,14.0,7.0,0.14,0.01,2.0,29.0,0.07,0.07,0.1,0.09,0.6,0.6,3.4,3.6,20.0,12.0,0.9,2.3,0.9,0.8,0.44,1.6,7.57066300418249
38.0,7.0,5.8,6.8,6.8,7.6,0.0,0.5,14.0,15.0,0.105,0.09,2.0,9.0,0.105,0.08,0.1,0.46,0.8,1.8,2.0,2.2,4.0,12.0,0.5,2.9,4.7,0.1,0.79,1.5,6.8418600697145
23.6,13.0,3.4,14.0,17.6,30.4,0.0,0.51,14.0,23.0,0.105,0.04,2.0,11.0,0.14,0.07,0.1,0.18,1.8,2.6,3.8,3.8,28.0,4.0,3.8,1.4,1.5,1.7,0.77,1.8,5.82409142096771
16.4,3.4,11.8,6.8,10.4,4.0,0.0,0.51,14.0,33.0,0.175,0.07,2.0,14.0,0.07,0.07,0.1,0.3,1.1,0.8,5.0,2.9,29.0,6.0,4.5,0.9,4.7,4.5,0.46,1.3,3.19493808829817
23.6,1.0,1.0,11.6,3.2,30.4,0.0,0.51,14.0,30.0,0.175,0.1,2.0,21.0,0.07,0.05,0.1,0.26,0.3,3.8,1.6,1.7,19.0,10.0,0.2,4.6,3.2,3.5,0.2,1.3,9.89044908805587
39.2,3.4,8.2,11.6,22.4,35.2,0.0,0.51,14.0,35.0,0.105,0.02,2.0,14.0,0.14,0.06,0.1,0.37,2.8,2.3,4.0,4.1,4.0,12.0,2.3,3.9,1.9,4.9,2.03,3.5,4.87872136965303
33.2,8.2,8.2,10.4,18.8,24.4,0.0,0.51,14.0,31.0,0.07,0.02,2.0,6.0,0.14,0.08,0.1,0.5,0.9,2.8,4.4,2.5,5.0,25.0,0.1,5.0,3.6,5.0,0.39,1.4,13.7992762467843
21.2,9.4,13.0,21.2,8.0,5.2,0.0,0.5,14.0,20.0,0.14,0.01,2.0,11.0,0.105,0.01,0.1,0.17,0.9,1.6,1.7,4.6,17.0,17.0,1.7,4.2,1.2,4.6,0.81,1.5,5.05818843003856
17.6,10.6,9.4,16.4,18.8,28.0,0.0,0.51,14.0,22.0,0.14,0.04,2.0,19.0,0.14,0.07,0.1,0.43,1.4,1.3,4.3,4.6,28.0,5.0,2.0,4.3,0.8,2.5,1.09,3.6,3.14479273997157
8.0,5.8,2.2,14.0,23.6,12.4,0.0,0.51,14.0,26.0,0.14,0.03,2.0,15.0,0.14,0.03,0.1,0.17,2.0,2.8,4.9,4.0,28.0,26.0,1.0,1.1,1.2,2.2,0.2,3.3,10.4655399573973
35.6,2.2,4.6,9.2,20.0,4.0,0.0,0.5,14.0,25.0,0.035,0.02,2.0,32.0,0.105,0.07,0.1,0.48,2.2,1.7,4.8,3.8,0.0,20.0,4.9,0.3,0.5,3.5,1.18,3.5,9.9081909332911
17.6,11.8,3.4,3.2,5.6,7.6,0.0,0.5,14.0,14.0,0.175,0.02,2.0,12.0,0.035,0.01,0.1,0.29,0.5,0.9,1.6,2.2,26.0,24.0,1.9,0.1,0.8,3.9,0.23,1.1,4.94653338493412
47.6,4.6,10.6,8.0,11.6,19.6,0.0,0.5,14.0,29.0,0.14,0.02,2.0,31.0,0.105,0.04,0.1,0.34,0.9,2.2,4.2,4.2,10.0,14.0,2.6,0.9,4.3,0.3,0.46,3.6,7.25251120421392
30.8,3.4,2.2,21.2,24.8,28.0,0.0,0.5,14.0,16.0,0.14,0.03,2.0,12.0,0.105,0.03,0.1,0.33,3.2,1.4,4.5,3.9,16.0,17.0,2.4,1.5,2.4,2.6,1.33,3.6,3.5922648557841
48.8,8.2,2.2,14.0,12.8,36.4,0.0,0.5,14.0,30.0,0.14,0.08,2.0,6.0,0.105,0.05,0.1,0.47,0.8,3.4,4.1,1.9,6.0,12.0,0.7,4.4,1.6,1.3,0.55,1.6,7.31416105092418
14.0,2.2,7.0,4.4,17.6,37.6,0.0,0.5,14.0,11.0,0.07,0.05,2.0,17.0,0.175,0.08,0.1,0.25,1.2,1.4,3.1,3.7,11.0,18.0,0.5,4.9,2.4,4.0,0.26,2.4,11.2727814931543
28.4,2.2,1.0,21.2,11.6,13.6,0.0,0.5,14.0,29.0,0.105,0.09,2.0,8.0,0.175,0.1,0.1,0.44,0.7,3.6,5.0,4.4,11.0,25.0,4.7,4.2,0.2,3.3,0.28,3.2,13.9157794106307
8.0,2.2,11.8,16.4,23.6,8.8,0.0,0.51,14.0,31.0,0.14,0.06,2.0,29.0,0.175,0.07,0.1,0.19,3.2,2.9,4.9,4.2,26.0,3.0,2.8,4.9,2.3,0.2,0.3,3.9,8.29546245703426
6.8,11.8,2.2,11.6,10.4,19.6,0.0,0.51,14.0,10.0,0.175,0.1,2.0,8.0,0.105,0.07,0.1,0.41,0.9,1.1,4.3,3.0,27.0,25.0,4.6,3.1,2.3,2.6,0.79,1.4,2.40416363071017
46.4,8.2,10.6,18.8,10.4,46.0,0.0,0.5,14.0,9.0,0.14,0.02,2.0,33.0,0.175,0.03,0.1,0.26,1.2,0.3,3.1,1.7,1.0,9.0,0.9,4.3,1.6,2.5,0.28,1.6,10.3698650624755
17.6,5.8,7.0,9.2,11.6,49.6,0.0,0.5,14.0,19.0,0.07,0.01,2.0,10.0,0.14,0.02,0.1,0.38,0.7,2.3,2.9,2.3,11.0,23.0,4.9,4.2,3.3,0.5,0.51,1.3,7.80221426643654
35.6,11.8,10.6,23.6,11.6,42.4,0.0,0.5,14.0,31.0,0.175,0.03,2.0,18.0,0.14,0.03,0.1,0.26,1.2,2.5,3.5,5.0,14.0,9.0,4.5,4.7,1.8,2.6,1.12,2.6,4.88093554495425
30.8,13.0,8.2,26.0,8.0,37.6,0.0,0.5,14.0,28.0,0.175,0.03,2.0,17.0,0.175,0.07,0.1,0.38,1.0,3.7,3.3,4.9,18.0,6.0,1.3,4.1,2.1,4.5,0.44,2.1,6.81977479685404
52.4,2.2,1.0,5.6,9.2,44.8,0.0,0.51,14.0,22.0,0.14,0.08,2.0,21.0,0.07,0.01,0.1,0.41,1.1,1.7,2.7,3.3,2.0,8.0,4.6,4.6,3.5,2.0,0.95,2.3,5.16957486832161
44.0,1.0,8.2,12.8,9.2,7.6,0.0,0.5,14.0,24.0,0.14,0.06,2.0,14.0,0.175,0.02,0.1,0.46,0.6,2.6,4.2,4.6,8.0,7.0,0.2,0.7,0.1,0.3,0.16,4.1,18.104375892979
35.6,3.4,7.0,16.4,24.8,41.2,0.0,0.51,14.0,27.0,0.14,0.05,2.0,34.0,0.105,0.01,0.1,0.35,2.0,1.9,4.7,3.7,19.0,28.0,0.6,0.5,2.9,3.5,1.81,3.3,3.78390999366215
8.0,8.2,2.2,11.6,22.4,35.2,0.0,0.51,14.0,29.0,0.105,0.1,2.0,34.0,0.105,0.09,0.1,0.17,1.0,2.1,5.0,4.2,28.0,6.0,4.0,2.1,0.6,3.7,0.84,1.8,3.2620659638175
12.8,10.6,5.8,6.8,9.2,17.2,0.0,0.51,14.0,32.0,0.105,0.04,2.0,33.0,0.035,0.01,0.1,0.09,1.0,0.3,3.2,2.3,6.0,21.0,2.2,2.5,2.7,0.8,0.11,1.9,14.2545906578349
18.8,11.8,9.4,23.6,15.2,19.6,0.0,0.51,14.0,27.0,0.105,0.04,2.0,21.0,0.14,0.01,0.1,0.44,1.9,2.0,4.7,2.9,6.0,28.0,3.6,1.3,1.3,4.4,1.0,1.7,5.14475392393061
22.4,13.0,9.4,26.0,10.4,52.0,0.0,0.5,14.0,35.0,0.07,0.01,2.0,23.0,0.035,0.03,0.1,0.44,1.2,3.1,2.8,4.7,13.0,17.0,2.5,3.6,4.5,3.1,0.88,2.6,7.68654325144794
11.6,1.0,5.8,17.6,6.8,5.2,0.0,0.51,14.0,10.0,0.14,0.02,2.0,26.0,0.07,0.02,0.1,0.25,0.7,0.8,3.4,4.4,27.0,26.0,1.1,2.2,0.5,4.6,0.15,1.5,10.2272262873714
45.2,5.8,4.6,21.2,9.2,19.6,0.0,0.5,14.0,34.0,0.105,0.02,2.0,29.0,0.105,0.01,0.1,0.14,0.7,3.2,4.6,4.6,6.0,30.0,1.4,3.4,1.1,2.9,0.61,2.6,8.9581277665321
26.0,10.6,13.0,5.6,5.6,35.2,0.0,0.5,14.0,24.0,0.07,0.07,2.0,17.0,0.105,0.01,0.1,0.32,0.7,1.9,2.2,4.3,1.0,23.0,1.1,3.1,4.4,1.2,0.42,1.5,9.66085871282838
26.0,5.8,3.4,14.0,24.8,46.0,0.0,0.5,14.0,20.0,0.175,0.03,2.0,19.0,0.175,0.05,0.1,0.26,2.6,2.0,5.0,3.7,28.0,14.0,4.2,3.7,4.8,2.0,1.4,2.8,3.57153159803345
8.0,7.0,2.2,15.2,12.8,29.2,0.0,0.5,14.0,35.0,0.07,0.01,2.0,31.0,0.175,0.07,0.1,0.31,1.4,3.4,3.8,4.6,24.0,14.0,1.5,2.1,3.6,4.5,0.85,1.7,5.7560710871111
38.0,7.0,11.8,17.6,10.4,7.6,0.0,0.5,14.0,27.0,0.14,0.08,2.0,9.0,0.14,0.05,0.1,0.42,0.9,1.9,4.5,1.8,27.0,29.0,3.8,2.4,4.3,2.0,0.52,1.2,6.29618577406846
27.2,4.6,9.4,23.6,22.4,20.8,0.0,0.51,14.0,17.0,0.105,0.01,2.0,20.0,0.035,0.02,0.1,0.33,1.9,0.5,4.3,4.7,19.0,29.0,1.3,3.5,1.9,1.8,0.22,3.8,14.9515020022909
46.4,10.6,2.2,21.2,14.0,28.0,0.0,0.51,14.0,30.0,0.105,0.06,2.0,29.0,0.07,0.01,0.1,0.3,1.8,2.3,4.9,4.4,8.0,24.0,4.0,1.3,1.6,3.5,0.45,1.1,10.7298112521134
26.0,13.0,10.6,10.4,22.4,18.4,0.0,0.51,14.0,33.0,0.105,0.03,2.0,33.0,0.14,0.03,0.1,0.47,2.4,3.8,4.8,4.5,18.0,3.0,5.0,4.3,4.3,5.0,1.05,4.4,6.13846970032605
44.0,10.6,4.6,15.2,24.8,50.8,0.0,0.51,14.0,27.0,0.035,0.03,2.0,33.0,0.07,0.06,0.1,0.23,1.9,1.5,4.5,3.8,11.0,27.0,0.6,0.7,4.8,3.7,1.33,3.2,10.4879211060477
14.0,2.2,7.0,10.4,5.6,30.4,0.0,0.51,14.0,28.0,0.07,0.03,2.0,25.0,0.105,0.07,0.1,0.3,0.3,2.8,3.3,3.3,3.0,0.0,1.6,2.1,3.1,2.5,0.27,1.3,13.4031775024486
27.2,8.2,10.6,17.6,11.6,37.6,0.0,0.51,14.0,34.0,0.07,0.02,2.0,29.0,0.175,0.06,0.1,0.31,0.7,3.3,3.0,2.7,1.0,0.0,0.8,3.1,1.0,4.8,0.48,1.9,11.6859033758153
27.2,4.6,13.0,9.2,26.0,32.8,0.0,0.51,14.0,25.0,0.14,0.05,2.0,21.0,0.175,0.07,0.1,0.29,2.7,2.7,4.7,4.8,24.0,2.0,0.4,3.3,1.5,1.1,1.55,3.3,4.03390657815936
47.6,7.0,5.8,12.8,4.4,11.2,0.0,0.51,14.0,35.0,0.105,0.06,2.0,10.0,0.14,0.03,0.1,0.39,0.5,3.3,2.5,4.5,7.0,11.0,4.4,4.0,4.0,2.9,0.18,1.7,23.5284005697521
33.2,3.4,8.2,8.0,15.2,6.4,0.0,0.5,14.0,30.0,0.105,0.1,2.0,31.0,0.105,0.06,0.1,0.28,1.3,3.6,4.4,3.0,24.0,5.0,2.8,2.5,2.9,4.1,0.63,1.7,6.6311562664409
33.2,10.6,4.6,22.4,24.8,13.6,0.0,0.5,14.0,27.0,0.07,0.04,2.0,29.0,0.105,0.06,0.1,0.3,2.5,1.7,4.4,4.6,8.0,15.0,1.0,0.9,4.1,1.0,1.09,3.2,7.48130854302008
45.2,7.0,3.4,24.8,10.4,50.8,0.0,0.51,14.0,19.0,0.175,0.09,2.0,14.0,0.14,0.07,0.1,0.31,0.5,0.7,3.2,2.1,8.0,13.0,4.8,0.6,0.7,3.3,0.3,1.7,8.05328275144099
18.8,13.0,8.2,21.2,12.8,11.2,0.0,0.5,14.0,33.0,0.105,0.01,2.0,27.0,0.175,0.08,0.1,0.46,1.1,1.8,3.9,2.8,19.0,25.0,5.0,0.8,2.4,4.7,0.76,2.0,5.36999444240892
9.2,1.0,5.8,21.2,6.8,12.4,0.0,0.5,14.0,34.0,0.035,0.01,2.0,17.0,0.07,0.05,0.1,0.32,0.4,1.4,4.5,2.0,22.0,23.0,1.6,0.5,1.3,4.3,0.38,1.5,17.402446257628
48.8,5.8,2.2,23.6,8.0,35.2,0.0,0.5,14.0,22.0,0.035,0.02,2.0,21.0,0.14,0.07,0.1,0.36,0.8,2.3,4.4,4.4,4.0,24.0,4.8,0.4,1.1,4.8,0.72,1.7,19.2521679964872
46.4,9.4,8.2,22.4,26.0,44.8,0.0,0.51,14.0,27.0,0.175,0.09,2.0,13.0,0.175,0.02,0.1,0.48,3.5,0.5,4.4,4.7,15.0,10.0,2.0,3.4,2.8,3.2,0.3,4.0,9.61124320696393
