w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_top_right_T
32.0,3.4,10.6,10.4,18.8,16.0,0.0,0.51,14.0,19.0,0.105,0.02,2.0,16.0,0.105,0.04,0.1,0.34,1.5,0.7,3.4,4.0,3.0,7.0,3.5,1.7,3.0,0.6,0.63,2.7,0.0315261206283925
16.4,1.0,10.6,15.2,8.0,32.8,0.0,0.51,14.0,13.0,0.14,0.01,2.0,35.0,0.14,0.08,0.1,0.15,0.8,0.3,2.6,3.1,6.0,27.0,1.5,1.5,3.3,4.6,0.15,1.9,0.0580245325762976
10.4,3.4,5.8,4.4,18.8,31.6,0.0,0.51,14.0,26.0,0.105,0.05,2.0,14.0,0.035,0.02,0.1,0.47,1.7,1.7,4.2,4.0,27.0,12.0,0.2,2.7,1.9,0.9,0.91,2.8,0.182463315811288
48.8,3.4,9.4,5.6,5.6,23.2,0.0,0.5,14.0,31.0,0.105,0.07,2.0,7.0,0.07,0.04,0.1,0.16,0.7,3.2,3.3,2.1,20.0,7.0,0.8,0.9,0.1,2.4,0.31,1.3,0.0243003768454184
30.8,3.4,9.4,22.4,21.2,34.0,0.0,0.5,14.0,19.0,0.175,0.01,2.0,24.0,0.14,0.05,0.1,0.41,1.1,1.4,4.6,2.0,15.0,25.0,2.9,2.0,3.6,3.7,0.96,1.8,0.0365049122566716
35.6,7.0,8.2,22.4,6.8,23.2,0.0,0.5,14.0,32.0,0.175,0.05,2.0,27.0,0.105,0.06,0.1,0.17,0.7,2.4,4.2,3.9,1.0,16.0,2.6,3.8,1.8,1.3,0.33,1.6,0.0377911315413483
46.4,2.2,5.8,4.4,18.8,49.6,0.0,0.5,14.0,21.0,0.14,0.05,2.0,29.0,0.035,0.01,0.1,0.17,2.4,2.7,5.0,4.2,25.0,30.0,3.1,4.5,3.7,4.4,0.41,3.1,0.0398918037394042
33.2,8.2,10.6,16.4,26.0,44.8,0.0,0.5,14.0,30.0,0.07,0.01,2.0,15.0,0.035,0.03,0.1,0.05,3.2,3.2,4.2,4.2,1.0,17.0,2.6,5.0,2.1,2.1,2.55,3.9,0.0300378524815615
24.8,3.4,9.4,23.6,16.4,12.4,0.0,0.51,14.0,27.0,0.105,0.1,2.0,34.0,0.175,0.02,0.1,0.38,1.9,3.5,4.6,2.1,8.0,17.0,1.0,1.2,2.1,0.5,0.84,1.2,0.0439694142217966
51.2,8.2,2.2,10.4,24.8,28.0,0.0,0.51,14.0,33.0,0.175,0.06,2.0,13.0,0.105,0.07,0.1,0.42,1.6,3.6,4.2,4.2,29.0,13.0,4.7,3.9,1.9,1.9,1.04,3.4,0.0911443844361858
46.4,4.6,1.0,6.8,12.8,12.4,0.0,0.51,14.0,33.0,0.14,0.02,2.0,14.0,0.105,0.07,0.1,0.27,1.0,1.2,2.7,4.4,20.0,24.0,0.9,3.0,1.1,1.7,0.95,2.4,0.0609242678391065
41.6,9.4,10.6,23.6,4.4,35.2,0.0,0.51,14.0,28.0,0.105,0.01,2.0,23.0,0.07,0.04,0.1,0.4,0.4,2.7,2.6,2.5,17.0,14.0,0.3,2.4,2.4,0.9,0.3,1.4,0.02491310713022
39.2,7.0,10.6,24.8,4.4,47.2,0.0,0.5,14.0,29.0,0.175,0.03,2.0,15.0,0.14,0.06,0.1,0.4,0.5,3.1,2.2,4.5,0.0,0.0,3.0,3.2,4.0,2.3,0.26,2.0,0.0262493046789529
50.0,8.2,8.2,4.4,16.4,5.2,0.0,0.5,14.0,18.0,0.105,0.04,2.0,9.0,0.175,0.09,0.1,0.33,1.3,1.9,4.5,3.6,1.0,3.0,4.0,3.2,3.5,0.4,0.15,2.1,0.0261014838487797
26.0,8.2,2.2,8.0,9.2,22.0,0.0,0.5,14.0,25.0,0.14,0.01,2.0,27.0,0.14,0.01,0.1,0.41,1.2,2.1,3.1,2.5,24.0,2.0,5.0,2.0,2.5,1.6,0.23,2.3,0.182757658588702
6.8,5.8,9.4,22.4,3.2,10.0,0.0,0.5,14.0,24.0,0.175,0.03,2.0,8.0,0.14,0.02,0.1,0.4,0.3,0.8,1.8,5.0,22.0,3.0,3.5,4.8,0.1,3.8,0.12,1.3,0.17481062925791
42.8,1.0,2.2,14.0,9.2,11.2,0.0,0.51,14.0,31.0,0.105,0.04,2.0,15.0,0.175,0.1,0.1,0.5,0.7,3.9,4.3,4.8,13.0,10.0,1.6,0.3,2.8,0.2,0.18,3.8,0.110090029401892
32.0,4.6,7.0,12.8,23.6,26.8,0.0,0.5,14.0,18.0,0.175,0.02,2.0,11.0,0.07,0.04,0.1,0.31,2.0,1.9,4.9,5.0,22.0,10.0,0.7,1.1,0.3,4.1,0.22,3.2,0.049455934983406
35.6,10.6,2.2,9.2,5.6,34.0,0.0,0.51,14.0,33.0,0.175,0.01,2.0,25.0,0.175,0.09,0.1,0.5,0.7,1.0,3.3,3.6,5.0,3.0,0.5,4.8,4.5,2.3,0.36,2.0,0.131264111677178
12.8,13.0,13.0,23.6,9.2,17.2,0.0,0.51,14.0,22.0,0.175,0.03,2.0,34.0,0.07,0.02,0.1,0.26,1.1,2.9,4.3,3.9,18.0,3.0,3.2,3.3,2.2,1.7,0.63,1.5,0.0648452971059163
28.4,2.2,7.0,17.6,21.2,6.4,0.0,0.51,14.0,29.0,0.105,0.1,2.0,32.0,0.105,0.08,0.1,0.35,1.3,1.0,4.4,4.4,5.0,11.0,2.0,1.2,4.0,1.1,0.54,2.3,0.0517156722457924
34.4,3.4,4.6,17.6,8.0,35.2,0.0,0.5,14.0,19.0,0.14,0.03,2.0,29.0,0.07,0.07,0.1,0.38,0.8,1.5,4.6,4.9,26.0,29.0,1.1,2.2,4.6,3.2,0.26,1.2,0.067392102540312
40.4,8.2,11.8,11.6,17.6,19.6,0.0,0.5,14.0,26.0,0.14,0.05,2.0,23.0,0.035,0.01,0.1,0.02,2.1,1.5,4.2,2.9,29.0,21.0,3.0,1.3,3.0,4.6,1.35,2.3,0.022056887707671
12.8,2.2,7.0,17.6,23.6,48.4,0.0,0.5,14.0,18.0,0.14,0.07,2.0,10.0,0.105,0.1,0.1,0.31,1.3,1.8,5.0,3.2,8.0,20.0,0.8,1.3,4.5,4.8,0.76,2.8,0.109761908621064
40.4,4.6,8.2,17.6,14.0,49.6,0.0,0.5,14.0,25.0,0.105,0.06,2.0,7.0,0.105,0.07,0.1,0.5,1.5,3.1,3.4,1.5,14.0,5.0,4.9,3.5,3.1,2.3,1.05,1.3,0.0309885161815782
50.0,13.0,3.4,16.4,24.8,24.4,0.0,0.51,14.0,26.0,0.105,0.04,2.0,15.0,0.175,0.07,0.1,0.23,3.1,2.3,4.3,4.1,22.0,26.0,0.9,0.3,1.2,2.5,1.32,3.8,0.0619641341074796
20.0,5.8,13.0,15.2,17.6,4.0,0.0,0.51,14.0,35.0,0.14,0.1,2.0,7.0,0.14,0.01,0.1,0.41,2.2,4.3,4.8,3.6,27.0,25.0,1.3,1.0,2.4,2.9,0.8,2.2,0.0411650137042673
48.8,11.8,13.0,6.8,22.4,42.4,0.0,0.51,14.0,33.0,0.07,0.07,2.0,28.0,0.14,0.06,0.1,0.48,1.2,3.5,4.1,3.9,0.0,30.0,3.2,0.1,0.3,0.4,0.41,2.8,0.0166516700035402
10.4,10.6,8.2,8.0,10.4,20.8,0.0,0.5,14.0,27.0,0.035,0.01,2.0,31.0,0.14,0.07,0.1,0.41,1.2,2.2,3.5,3.3,10.0,29.0,0.6,4.8,3.0,1.3,0.69,2.6,0.12547718783787
21.2,4.6,7.0,15.2,6.8,46.0,0.0,0.5,14.0,22.0,0.14,0.08,2.0,21.0,0.035,0.02,0.1,0.36,0.5,2.4,4.9,2.0,1.0,19.0,4.9,2.8,4.4,3.5,0.36,1.3,0.0716159162726799
52.4,13.0,13.0,16.4,22.4,22.0,0.0,0.5,14.0,24.0,0.14,0.03,2.0,18.0,0.07,0.01,0.1,0.27,2.1,2.8,4.4,3.6,4.0,30.0,3.9,2.7,0.5,0.6,0.69,3.1,0.0148992463116488
47.6,10.6,4.6,16.4,9.2,16.0,0.0,0.5,14.0,15.0,0.105,0.03,2.0,12.0,0.07,0.06,0.1,0.26,0.7,1.0,4.2,4.0,24.0,16.0,3.1,4.6,2.8,2.8,0.56,1.8,0.0492559964237561
44.0,5.8,13.0,18.8,15.2,46.0,0.0,0.5,14.0,33.0,0.14,0.08,2.0,35.0,0.175,0.03,0.1,0.4,1.9,3.6,3.3,3.2,23.0,10.0,0.7,2.6,3.4,2.0,1.22,1.8,0.0185956691912682
18.8,9.4,3.4,20.0,20.0,19.6,0.0,0.5,14.0,21.0,0.035,0.01,2.0,31.0,0.07,0.07,0.1,0.12,1.9,1.6,3.8,3.0,7.0,10.0,3.1,0.8,1.4,0.4,0.68,2.8,0.162034736455978
27.2,3.4,2.2,12.8,22.4,29.2,0.0,0.5,14.0,31.0,0.14,0.04,2.0,9.0,0.14,0.03,0.1,0.26,2.1,2.3,4.5,4.6,5.0,29.0,4.8,0.8,4.1,4.2,0.52,2.9,0.174400958782577
39.2,11.8,4.6,15.2,24.8,47.2,0.0,0.51,14.0,28.0,0.07,0.07,2.0,27.0,0.175,0.09,0.1,0.5,2.8,3.5,4.9,4.3,23.0,5.0,2.3,3.8,3.6,1.5,0.28,2.6,0.0586995571706008
47.6,1.0,2.2,20.0,6.8,52.0,0.0,0.51,14.0,21.0,0.175,0.05,2.0,10.0,0.175,0.08,0.1,0.44,0.5,2.4,4.5,3.4,6.0,1.0,0.5,0.4,1.8,1.3,0.12,1.8,0.0948664925193377
51.2,2.2,9.4,15.2,22.4,11.2,0.0,0.51,14.0,17.0,0.035,0.01,2.0,22.0,0.035,0.03,0.1,0.33,2.2,1.3,4.4,2.9,16.0,19.0,3.1,3.8,0.6,4.3,0.5,2.4,0.0228912915436028
5.6,1.0,8.2,10.4,8.0,29.2,0.0,0.5,14.0,35.0,0.175,0.05,2.0,14.0,0.175,0.02,0.1,0.19,0.6,3.3,2.8,3.5,26.0,18.0,3.8,2.0,0.7,0.4,0.41,2.3,0.216089109405887
48.8,1.0,13.0,10.4,8.0,34.0,0.0,0.51,14.0,18.0,0.175,0.09,2.0,14.0,0.14,0.03,0.1,0.41,0.6,1.1,3.9,3.8,28.0,1.0,1.7,3.0,2.5,4.3,0.38,3.0,0.015891442798648
44.0,10.6,5.8,26.0,18.8,37.6,0.0,0.5,14.0,23.0,0.105,0.1,2.0,8.0,0.175,0.03,0.1,0.49,1.8,2.3,4.6,3.8,30.0,15.0,3.5,3.8,4.6,0.2,0.64,3.7,0.0405276445630075
35.6,13.0,2.2,8.0,24.8,34.0,0.0,0.5,14.0,30.0,0.035,0.03,2.0,12.0,0.105,0.1,0.1,0.32,2.1,2.9,4.6,3.6,21.0,4.0,2.2,4.2,3.1,2.6,0.16,3.1,0.136035106743809
40.4,8.2,13.0,9.2,20.0,43.6,0.0,0.5,14.0,24.0,0.105,0.09,2.0,15.0,0.105,0.03,0.1,0.36,1.5,0.9,4.1,5.0,22.0,26.0,2.7,3.9,4.9,1.3,0.34,3.2,0.0195978752692165
46.4,13.0,8.2,10.4,17.6,50.8,0.0,0.51,14.0,34.0,0.14,0.09,2.0,4.0,0.14,0.09,0.1,0.39,1.3,4.1,4.7,2.3,22.0,21.0,0.4,0.9,1.6,3.4,0.99,1.1,0.0272803477941107
42.8,5.8,11.8,22.4,4.4,43.6,0.0,0.51,14.0,26.0,0.175,0.04,2.0,16.0,0.14,0.08,0.1,0.29,0.3,1.6,2.9,4.0,2.0,11.0,4.5,4.6,1.6,2.7,0.19,1.3,0.0217666671828383
47.6,2.2,3.4,23.6,16.4,44.8,0.0,0.51,14.0,13.0,0.175,0.02,2.0,8.0,0.175,0.05,0.1,0.39,1.0,1.0,4.5,3.9,24.0,5.0,4.3,2.8,0.2,3.4,0.74,2.0,0.0636037272912849
44.0,8.2,4.6,12.8,6.8,5.2,0.0,0.51,14.0,33.0,0.07,0.02,2.0,26.0,0.105,0.1,0.1,0.2,0.7,3.5,2.2,3.5,2.0,4.0,0.2,1.7,1.7,4.2,0.31,1.4,0.0528846802101006
20.0,5.8,9.4,6.8,21.2,23.2,0.0,0.5,14.0,33.0,0.105,0.1,2.0,31.0,0.175,0.01,0.1,0.42,1.4,1.7,4.6,2.9,2.0,24.0,0.5,4.4,2.4,4.3,1.27,2.5,0.0568441051263707
44.0,9.4,4.6,15.2,10.4,46.0,0.0,0.51,14.0,22.0,0.07,0.07,2.0,14.0,0.14,0.02,0.1,0.31,1.4,2.3,2.7,2.8,30.0,17.0,4.9,0.1,4.9,1.1,0.23,2.3,0.051614740118957
33.2,8.2,5.8,22.4,17.6,7.6,0.0,0.51,14.0,27.0,0.07,0.07,2.0,14.0,0.14,0.09,0.1,0.29,2.0,2.4,4.1,2.5,1.0,25.0,0.9,3.8,5.0,2.2,1.48,1.5,0.056886170129338
50.0,7.0,11.8,10.4,3.2,31.6,0.0,0.5,14.0,11.0,0.105,0.02,2.0,16.0,0.035,0.03,0.1,0.09,0.2,1.3,1.9,5.0,7.0,17.0,1.7,3.7,2.5,0.4,0.11,1.1,0.0190349463606918
26.0,10.6,9.4,18.8,10.4,29.2,0.0,0.5,14.0,30.0,0.14,0.03,2.0,23.0,0.035,0.03,0.1,0.45,1.1,1.6,2.9,3.3,27.0,26.0,2.8,2.7,3.4,3.1,0.23,1.5,0.044073884607656
47.6,3.4,5.8,22.4,12.8,35.2,0.0,0.51,14.0,20.0,0.105,0.04,2.0,12.0,0.105,0.07,0.1,0.32,0.7,2.5,2.9,4.0,18.0,7.0,0.6,2.0,3.5,1.6,0.36,2.2,0.0376323255489624
47.6,3.4,8.2,18.8,14.0,30.4,0.0,0.51,14.0,27.0,0.14,0.08,2.0,16.0,0.175,0.05,0.1,0.48,1.5,1.9,5.0,3.0,27.0,13.0,0.6,0.5,2.9,2.9,0.47,2.0,0.0267027525343694
16.4,9.4,10.6,21.2,14.0,53.2,0.0,0.5,14.0,32.0,0.07,0.02,2.0,7.0,0.175,0.02,0.1,0.29,0.9,1.2,2.7,2.6,16.0,11.0,0.3,0.5,2.9,4.0,0.12,1.9,0.0606223422115439
42.8,7.0,13.0,8.0,9.2,11.2,0.0,0.5,14.0,23.0,0.105,0.05,2.0,8.0,0.175,0.02,0.1,0.25,0.7,2.0,4.4,3.9,19.0,28.0,0.3,1.6,3.0,2.7,0.32,3.6,0.0187438291659529
18.8,2.2,5.8,14.0,21.2,7.6,0.0,0.5,14.0,16.0,0.175,0.1,2.0,25.0,0.14,0.1,0.1,0.36,1.7,1.9,3.8,4.7,18.0,20.0,5.0,0.6,3.9,0.1,0.64,2.7,0.0922296146620072
8.0,7.0,11.8,22.4,6.8,36.4,0.0,0.5,14.0,15.0,0.105,0.03,2.0,8.0,0.07,0.07,0.1,0.38,0.7,1.9,3.2,5.0,14.0,22.0,1.9,4.5,3.6,3.3,0.63,2.1,0.111474729156317
30.8,9.4,3.4,5.6,18.8,25.6,0.0,0.51,14.0,30.0,0.07,0.05,2.0,10.0,0.105,0.04,0.1,0.35,2.1,3.4,4.1,4.6,4.0,26.0,1.9,0.1,3.8,0.9,0.29,3.4,0.103762361955708
38.0,1.0,4.6,11.6,5.6,42.4,0.0,0.51,14.0,28.0,0.14,0.01,2.0,24.0,0.175,0.06,0.1,0.2,0.5,2.1,4.0,2.9,25.0,18.0,1.2,2.3,1.5,3.8,0.47,1.2,0.0609349754477376
41.6,8.2,9.4,24.8,5.6,36.4,0.0,0.51,14.0,6.0,0.175,0.09,2.0,14.0,0.035,0.03,0.1,0.17,0.6,0.4,3.2,4.9,18.0,4.0,0.5,1.0,4.6,1.9,0.1,2.0,0.0263488472730013
45.2,3.4,11.8,18.8,24.8,10.0,0.0,0.5,14.0,34.0,0.07,0.06,2.0,13.0,0.105,0.08,0.1,0.37,3.3,4.6,4.4,4.1,22.0,4.0,3.6,2.8,1.4,1.6,0.2,3.1,0.0199331381836338
44.0,5.8,11.8,18.8,5.6,26.8,0.0,0.5,14.0,31.0,0.175,0.02,2.0,25.0,0.105,0.06,0.1,0.23,0.4,3.9,4.1,4.8,19.0,13.0,2.5,3.1,4.1,1.2,0.34,1.3,0.0209318283377917
47.6,9.4,10.6,24.8,17.6,35.2,0.0,0.5,14.0,25.0,0.175,0.03,2.0,28.0,0.14,0.08,0.1,0.22,2.0,2.9,5.0,3.3,18.0,4.0,4.3,4.4,2.5,1.1,1.13,1.6,0.0207151726644227
46.4,5.8,2.2,5.6,26.0,31.6,0.0,0.51,14.0,23.0,0.105,0.1,2.0,24.0,0.14,0.08,0.1,0.34,1.5,2.2,4.8,4.0,14.0,14.0,3.5,3.8,1.7,4.9,0.84,3.8,0.101155783874463
35.6,8.2,9.4,14.0,9.2,25.6,0.0,0.5,14.0,28.0,0.175,0.06,2.0,17.0,0.14,0.03,0.1,0.42,0.8,1.3,2.6,3.8,10.0,16.0,1.2,0.8,3.9,0.3,0.79,2.5,0.0317061278586353
40.4,11.8,3.4,24.8,5.6,38.8,0.0,0.5,14.0,19.0,0.07,0.03,2.0,15.0,0.14,0.03,0.1,0.49,0.7,0.7,3.5,1.6,24.0,1.0,1.9,3.5,3.6,2.2,0.3,1.2,0.0796721021788808
44.0,2.2,4.6,9.2,24.8,37.6,0.0,0.51,14.0,17.0,0.175,0.01,2.0,16.0,0.175,0.01,0.1,0.23,1.0,1.5,4.8,4.3,4.0,14.0,2.1,4.7,3.5,2.6,0.72,3.3,0.0530514461474811
21.2,3.4,11.8,10.4,26.0,41.2,0.0,0.5,14.0,19.0,0.105,0.1,2.0,11.0,0.175,0.07,0.1,0.24,3.1,1.6,4.6,4.3,12.0,9.0,3.8,2.9,0.3,4.6,0.44,3.9,0.0431850055504184
28.4,2.2,11.8,11.6,18.8,7.6,0.0,0.5,14.0,23.0,0.175,0.02,2.0,24.0,0.035,0.03,0.1,0.36,2.4,2.1,4.3,2.9,4.0,28.0,1.2,1.6,2.0,0.7,0.25,2.7,0.0315438010002707
28.4,1.0,2.2,17.6,14.0,11.2,0.0,0.5,14.0,17.0,0.175,0.1,2.0,28.0,0.105,0.06,0.1,0.37,0.9,0.7,3.6,4.1,14.0,23.0,2.9,3.5,0.1,4.8,0.22,3.4,0.157880362163495
11.6,4.6,8.2,9.2,3.2,12.4,0.0,0.51,14.0,24.0,0.175,0.04,2.0,19.0,0.105,0.06,0.1,0.25,0.4,1.0,1.7,2.8,25.0,10.0,1.4,2.9,5.0,2.0,0.2,1.4,0.11808932335579
23.6,13.0,8.2,22.4,6.8,7.6,0.0,0.5,14.0,28.0,0.14,0.02,2.0,35.0,0.175,0.04,0.1,0.18,0.8,3.6,4.5,3.3,30.0,5.0,2.3,4.0,1.5,1.7,0.63,1.2,0.0550157446912236
12.8,10.6,8.2,5.6,26.0,8.8,0.0,0.51,14.0,21.0,0.105,0.06,2.0,32.0,0.105,0.04,0.1,0.47,2.4,0.7,4.6,4.1,18.0,2.0,4.5,3.8,4.8,2.2,0.3,4.0,0.102047067061627
44.0,10.6,5.8,11.6,3.2,26.8,0.0,0.51,14.0,30.0,0.07,0.05,2.0,14.0,0.175,0.04,0.1,0.31,0.2,3.5,2.0,3.9,15.0,9.0,0.4,3.4,1.8,1.9,0.18,1.1,0.0417390238849379
11.6,7.0,7.0,11.6,18.8,48.4,0.0,0.51,14.0,30.0,0.07,0.02,2.0,20.0,0.14,0.06,0.1,0.32,1.1,3.1,4.7,5.0,27.0,9.0,2.8,2.5,4.2,3.6,0.48,4.6,0.129047369201978
28.4,13.0,10.6,23.6,8.0,8.8,0.0,0.51,14.0,5.0,0.14,0.04,2.0,35.0,0.14,0.06,0.1,0.24,0.6,0.2,2.6,2.8,26.0,12.0,2.2,3.8,3.3,4.7,0.15,1.4,0.0341884855172973
45.2,9.4,5.8,17.6,10.4,18.4,0.0,0.5,14.0,29.0,0.14,0.09,2.0,30.0,0.07,0.04,0.1,0.41,1.1,2.6,3.2,4.5,20.0,4.0,0.8,3.1,3.9,2.8,0.91,2.3,0.0412910506940544
17.6,3.4,11.8,20.0,16.4,22.0,0.0,0.51,14.0,14.0,0.175,0.05,2.0,15.0,0.14,0.08,0.1,0.41,1.1,0.6,3.1,4.9,24.0,23.0,3.4,4.5,2.0,0.9,0.25,2.6,0.0497419226678932
50.0,5.8,11.8,15.2,21.2,40.0,0.0,0.51,14.0,13.0,0.14,0.01,2.0,10.0,0.14,0.07,0.1,0.35,1.7,1.1,4.1,3.9,4.0,10.0,0.2,1.8,3.4,4.8,0.91,3.2,0.0176659544287101
30.8,1.0,4.6,8.0,9.2,13.6,0.0,0.51,14.0,23.0,0.175,0.03,2.0,16.0,0.175,0.1,0.1,0.25,0.7,2.0,2.5,1.7,15.0,17.0,1.2,4.8,4.3,2.0,0.54,1.5,0.0722374662621842
29.6,10.6,10.6,26.0,3.2,46.0,0.0,0.51,14.0,27.0,0.14,0.08,2.0,13.0,0.105,0.06,0.1,0.18,0.3,0.8,1.7,1.9,3.0,6.0,0.4,2.9,3.6,2.0,0.19,1.3,0.0342648830205578
29.6,9.4,5.8,20.0,12.8,48.4,0.0,0.5,14.0,34.0,0.175,0.08,2.0,22.0,0.07,0.05,0.1,0.47,0.7,2.9,4.8,3.5,0.0,29.0,4.0,3.3,0.9,0.2,0.29,2.5,0.0593595735377946
15.2,7.0,11.8,24.8,18.8,16.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,21.0,0.14,0.09,0.1,0.48,2.3,2.9,5.0,2.9,19.0,7.0,3.8,1.6,0.7,4.9,1.62,2.7,0.0589320978119345
50.0,10.6,2.2,26.0,10.4,53.2,0.0,0.5,14.0,30.0,0.14,0.01,2.0,20.0,0.14,0.02,0.1,0.46,0.5,1.8,3.0,2.2,22.0,25.0,4.5,1.9,2.5,1.1,0.25,1.9,0.0963970294275389
44.0,2.2,13.0,11.6,21.2,4.0,0.0,0.5,14.0,18.0,0.105,0.05,2.0,16.0,0.07,0.03,0.1,0.48,2.6,2.2,5.0,1.9,7.0,13.0,2.5,0.8,4.0,0.5,1.64,1.8,0.0192435050861953
26.0,2.2,5.8,5.6,16.4,19.6,0.0,0.5,14.0,26.0,0.07,0.03,2.0,33.0,0.035,0.03,0.1,0.18,1.9,2.0,3.4,4.0,25.0,0.0,4.5,3.7,1.6,0.1,0.86,1.6,0.0710486584638575
9.2,3.4,9.4,8.0,14.0,28.0,0.0,0.51,14.0,34.0,0.14,0.09,2.0,32.0,0.175,0.02,0.1,0.48,1.3,4.5,3.9,4.7,28.0,14.0,2.6,0.9,1.3,4.2,0.73,2.4,0.119132532930029
39.2,13.0,4.6,15.2,20.0,14.8,0.0,0.5,14.0,30.0,0.175,0.07,2.0,16.0,0.14,0.05,0.1,0.42,1.0,1.8,3.7,4.1,7.0,19.0,4.0,0.4,2.0,1.2,0.91,3.4,0.0569293838584689
52.4,1.0,13.0,12.8,10.4,48.4,0.0,0.51,14.0,16.0,0.14,0.09,2.0,34.0,0.07,0.04,0.1,0.25,1.3,1.5,2.0,2.1,29.0,20.0,0.6,3.8,3.0,4.7,0.89,1.4,0.0148347289110116
28.4,11.8,4.6,22.4,14.0,18.4,0.0,0.51,14.0,25.0,0.105,0.02,2.0,19.0,0.14,0.04,0.1,0.37,1.8,0.6,3.6,4.7,8.0,1.0,2.4,4.4,1.9,5.0,0.51,1.7,0.0819753460822046
16.4,4.6,5.8,12.8,10.4,19.6,0.0,0.5,14.0,26.0,0.07,0.05,2.0,7.0,0.07,0.03,0.1,0.19,1.2,2.5,2.7,2.5,19.0,22.0,4.4,2.2,3.5,1.3,0.11,1.0,0.110997447373866
36.8,5.8,10.6,18.8,8.0,28.0,0.0,0.5,14.0,31.0,0.105,0.03,2.0,11.0,0.07,0.01,0.1,0.4,0.5,1.2,4.2,4.3,19.0,23.0,2.2,3.5,1.8,0.9,0.35,2.4,0.0274572139439368
15.2,11.8,10.6,24.8,18.8,40.0,0.0,0.5,14.0,27.0,0.07,0.05,2.0,31.0,0.14,0.06,0.1,0.32,1.4,2.3,4.6,3.6,27.0,30.0,4.0,4.1,3.0,0.9,0.43,2.2,0.0639428249248635
26.0,4.6,10.6,16.4,14.0,31.6,0.0,0.5,14.0,32.0,0.105,0.02,2.0,20.0,0.175,0.1,0.1,0.24,1.1,3.9,4.6,2.6,6.0,13.0,4.5,2.6,4.1,4.4,0.88,2.3,0.0373541681258211
50.0,11.8,5.8,24.8,17.6,32.8,0.0,0.5,14.0,35.0,0.07,0.07,2.0,8.0,0.175,0.03,0.1,0.2,1.7,3.9,4.5,3.4,18.0,24.0,3.8,1.9,0.1,3.1,0.65,2.3,0.0464378013677011
20.0,3.4,8.2,20.0,17.6,29.2,0.0,0.51,14.0,33.0,0.14,0.09,2.0,28.0,0.14,0.03,0.1,0.25,1.3,3.4,4.7,4.2,23.0,6.0,3.4,1.1,3.5,2.3,0.33,2.5,0.0613177318640317
12.8,9.4,5.8,10.4,26.0,6.4,0.0,0.51,14.0,31.0,0.105,0.1,2.0,15.0,0.175,0.07,0.1,0.3,2.6,2.3,4.9,4.3,28.0,4.0,5.0,1.2,2.7,4.9,0.43,3.2,0.1454387765239
30.8,10.6,10.6,12.8,21.2,19.6,0.0,0.51,14.0,33.0,0.14,0.06,2.0,10.0,0.14,0.07,0.1,0.16,1.1,3.1,3.7,3.1,14.0,15.0,4.6,4.5,0.2,2.7,0.24,3.0,0.0325962777876367
32.0,9.4,7.0,14.0,8.0,13.6,0.0,0.51,14.0,13.0,0.105,0.08,2.0,9.0,0.105,0.05,0.1,0.23,0.8,1.4,5.0,2.5,10.0,10.0,4.4,4.5,1.5,2.5,0.44,1.9,0.0483924522843183
6.8,5.8,9.4,6.8,14.0,29.2,0.0,0.51,14.0,24.0,0.175,0.04,2.0,10.0,0.175,0.08,0.1,0.32,1.4,2.1,4.6,4.9,20.0,13.0,4.6,1.7,4.4,1.2,0.55,2.4,0.167912881488892
40.4,11.8,10.6,14.0,5.6,22.0,0.0,0.5,14.0,19.0,0.105,0.08,2.0,10.0,0.105,0.1,0.1,0.34,0.5,1.3,2.9,2.1,13.0,21.0,3.0,2.4,4.7,3.8,0.22,1.5,0.0253910053398585
30.8,13.0,2.2,10.4,20.0,30.4,0.0,0.51,14.0,25.0,0.105,0.06,2.0,23.0,0.07,0.02,0.1,0.24,2.1,3.0,5.0,4.9,21.0,12.0,0.8,1.3,4.7,0.5,0.19,1.3,0.1570186083443
30.8,9.4,7.0,8.0,17.6,36.4,0.0,0.51,14.0,17.0,0.105,0.05,2.0,21.0,0.175,0.02,0.1,0.47,1.3,2.0,4.9,4.2,5.0,14.0,1.0,2.2,1.7,3.9,1.19,4.1,0.0483940637861872
28.4,11.8,11.8,11.6,4.4,10.0,0.0,0.51,14.0,26.0,0.175,0.01,2.0,11.0,0.07,0.04,0.1,0.33,0.5,2.5,2.6,4.7,13.0,1.0,4.5,2.6,0.1,1.4,0.21,1.4,0.0312903261421289
18.8,7.0,3.4,4.4,9.2,19.6,0.0,0.51,14.0,29.0,0.14,0.09,2.0,20.0,0.105,0.08,0.1,0.21,0.4,2.3,2.0,4.4,25.0,25.0,0.7,4.2,3.7,4.2,0.39,1.6,0.1634005150217
24.8,1.0,13.0,8.0,17.6,24.4,0.0,0.5,14.0,28.0,0.175,0.07,2.0,26.0,0.175,0.05,0.1,0.33,1.7,1.8,5.0,2.4,17.0,7.0,0.7,2.2,2.7,4.9,1.66,1.7,0.0321284631540737
