w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llt_uH
26.0,5.8,3.4,24.8,18.8,18.4,0.0,0.5,14.0,34.0,0.105,0.01,2.0,17.0,0.175,0.08,0.1,0.32,2.0,3.4,3.9,3.4,11.0,22.0,3.8,0.5,4.8,2.5,1.31,3.1,14.1573741254418
17.6,7.0,9.4,15.2,22.4,47.2,0.0,0.5,14.0,25.0,0.14,0.01,2.0,11.0,0.035,0.03,0.1,0.23,2.8,1.7,5.0,3.9,27.0,14.0,2.9,2.9,3.4,0.6,0.85,3.3,10.1735649033138
17.6,2.2,3.4,26.0,8.0,7.6,0.0,0.5,14.0,30.0,0.175,0.07,2.0,25.0,0.175,0.05,0.1,0.32,0.9,2.8,4.3,4.0,6.0,24.0,2.2,1.2,4.9,0.4,0.38,1.2,13.2988397405149
36.8,8.2,10.6,16.4,22.4,44.8,0.0,0.5,14.0,18.0,0.105,0.04,2.0,20.0,0.07,0.03,0.1,0.36,2.1,2.1,5.0,3.6,4.0,21.0,1.8,3.5,1.6,3.4,1.34,3.2,11.4929867793144
3.2,2.2,3.4,12.8,3.2,40.0,0.0,0.51,14.0,27.0,0.14,0.07,2.0,14.0,0.14,0.01,0.1,0.32,0.4,0.2,1.3,1.6,6.0,1.0,2.6,4.7,3.5,4.0,0.18,1.1,6.91786331015923
12.8,3.4,3.4,8.0,21.2,37.6,0.0,0.5,14.0,35.0,0.175,0.05,2.0,19.0,0.175,0.04,0.1,0.41,2.6,4.1,4.2,4.5,10.0,10.0,2.9,0.2,1.8,4.2,2.14,3.0,10.7961711177221
24.8,8.2,8.2,20.0,8.0,41.2,0.0,0.51,14.0,29.0,0.105,0.09,2.0,19.0,0.175,0.01,0.1,0.19,0.7,3.2,2.3,3.8,10.0,6.0,2.5,3.4,4.7,4.5,0.39,1.3,12.7561879049337
12.8,9.4,13.0,9.2,20.0,4.0,0.0,0.5,14.0,27.0,0.035,0.03,2.0,33.0,0.105,0.1,0.1,0.23,1.7,1.1,4.5,3.9,27.0,2.0,1.1,0.4,1.2,4.2,0.18,3.3,6.61560239497404
32.0,7.0,8.2,23.6,15.2,17.2,0.0,0.5,14.0,16.0,0.07,0.01,2.0,17.0,0.175,0.03,0.1,0.29,1.0,1.7,4.3,4.1,23.0,19.0,0.5,0.3,1.1,4.8,0.66,2.7,8.78111722200314
44.0,7.0,8.2,10.4,5.6,26.8,0.0,0.5,14.0,18.0,0.035,0.01,2.0,30.0,0.14,0.08,0.1,0.5,0.3,1.9,3.0,4.5,23.0,24.0,1.5,0.9,4.0,4.8,0.15,1.5,16.9970207252224
42.8,13.0,5.8,8.0,15.2,38.8,0.0,0.51,14.0,33.0,0.035,0.03,2.0,17.0,0.175,0.05,0.1,0.36,1.8,1.1,3.5,3.2,9.0,23.0,2.2,3.7,2.2,3.9,0.53,2.6,10.8473429764539
21.2,3.4,7.0,10.4,11.6,38.8,0.0,0.5,14.0,22.0,0.105,0.09,2.0,24.0,0.14,0.05,0.1,0.36,1.3,2.3,3.5,5.0,30.0,1.0,3.1,4.6,2.9,4.7,0.19,2.1,9.27344509261274
4.4,5.8,3.4,23.6,3.2,43.6,0.0,0.5,14.0,24.0,0.035,0.01,2.0,12.0,0.035,0.02,0.1,0.15,0.4,0.5,1.9,3.7,4.0,16.0,0.8,4.4,4.6,3.4,0.27,1.0,9.61699292686797
40.4,2.2,5.8,5.6,15.2,10.0,0.0,0.51,14.0,30.0,0.07,0.04,2.0,15.0,0.14,0.07,0.1,0.32,0.9,3.7,4.3,3.7,6.0,7.0,0.1,4.7,0.3,3.3,0.62,1.1,11.9770124679794
24.8,9.4,13.0,10.4,20.0,36.4,0.0,0.5,14.0,17.0,0.105,0.06,2.0,32.0,0.105,0.07,0.1,0.37,1.9,2.3,4.9,2.9,15.0,1.0,2.0,1.7,4.0,0.5,0.3,1.3,13.7045842468921
28.4,2.2,5.8,18.8,6.8,23.2,0.0,0.5,14.0,16.0,0.14,0.07,2.0,11.0,0.14,0.09,0.1,0.17,0.3,1.7,2.8,4.8,8.0,12.0,1.3,3.8,4.0,2.5,0.16,2.0,11.9774540701384
33.2,10.6,1.0,4.4,5.6,18.4,0.0,0.5,14.0,34.0,0.07,0.04,2.0,23.0,0.14,0.01,0.1,0.36,0.7,0.9,2.5,1.6,23.0,5.0,1.5,1.5,0.5,1.6,0.46,1.1,8.61495988141542
10.4,7.0,9.4,16.4,11.6,16.0,0.0,0.51,14.0,12.0,0.105,0.08,2.0,22.0,0.07,0.02,0.1,0.21,1.5,1.4,5.0,4.0,6.0,7.0,4.4,2.4,2.9,0.2,0.4,2.3,7.61736498587859
40.4,10.6,3.4,15.2,6.8,31.6,0.0,0.5,14.0,21.0,0.14,0.03,2.0,23.0,0.07,0.07,0.1,0.13,0.7,2.6,3.5,2.1,10.0,10.0,4.2,0.9,1.9,0.3,0.2,1.1,14.3479655469846
38.0,4.6,3.4,18.8,21.2,47.2,0.0,0.51,14.0,17.0,0.175,0.05,2.0,33.0,0.105,0.08,0.1,0.45,2.5,1.4,4.8,4.8,16.0,3.0,4.2,1.9,4.3,0.6,0.88,4.0,11.1721951615289
40.4,5.8,11.8,12.8,16.4,52.0,0.0,0.51,14.0,24.0,0.105,0.03,2.0,35.0,0.175,0.04,0.1,0.43,1.2,0.7,4.8,2.2,7.0,16.0,1.2,3.8,0.8,2.9,0.14,1.6,11.0684956507622
9.2,10.6,13.0,11.6,22.4,53.2,0.0,0.5,14.0,35.0,0.14,0.1,2.0,28.0,0.175,0.02,0.1,0.5,2.6,4.5,4.5,4.4,4.0,20.0,2.8,1.2,4.3,0.6,0.29,2.7,13.0411866295889
42.8,4.6,4.6,6.8,21.2,48.4,0.0,0.5,14.0,22.0,0.175,0.09,2.0,12.0,0.035,0.01,0.1,0.23,2.4,2.7,4.1,4.0,0.0,11.0,0.3,1.2,2.4,0.8,1.16,3.6,12.276797366041
8.0,10.6,7.0,8.0,5.6,4.0,0.0,0.5,14.0,17.0,0.07,0.07,2.0,34.0,0.07,0.07,0.1,0.22,0.6,1.5,3.1,1.7,21.0,5.0,3.1,4.2,0.7,1.3,0.5,1.0,7.65590983750909
40.4,5.8,1.0,10.4,11.6,20.8,0.0,0.51,14.0,30.0,0.105,0.05,2.0,10.0,0.07,0.03,0.1,0.25,0.9,4.1,4.3,1.6,6.0,16.0,4.9,0.3,0.7,4.9,0.11,1.1,15.8541136925169
17.6,10.6,1.0,11.6,3.2,34.0,0.0,0.51,14.0,33.0,0.14,0.04,2.0,14.0,0.14,0.05,0.1,0.16,0.3,1.9,1.3,1.8,28.0,17.0,3.6,2.8,2.8,2.8,0.22,1.0,9.41890775566983
41.6,11.8,11.8,9.2,14.0,35.2,0.0,0.51,14.0,20.0,0.105,0.07,2.0,7.0,0.07,0.05,0.1,0.38,1.0,0.9,4.3,1.3,22.0,9.0,5.0,2.7,3.2,0.6,0.6,1.0,12.7291609230842
4.4,3.4,8.2,18.8,4.4,48.4,0.0,0.51,14.0,27.0,0.07,0.04,2.0,14.0,0.175,0.08,0.1,0.46,0.4,2.1,1.7,3.6,18.0,21.0,3.8,2.5,2.6,3.4,0.22,1.2,8.89859181588921
33.2,2.2,10.6,9.2,5.6,19.6,0.0,0.51,14.0,28.0,0.07,0.02,2.0,6.0,0.035,0.01,0.1,0.43,0.6,1.7,2.4,3.7,13.0,9.0,2.8,1.0,1.8,2.9,0.2,1.8,9.33039350067432
24.8,13.0,4.6,15.2,20.0,53.2,0.0,0.5,14.0,21.0,0.035,0.03,2.0,11.0,0.105,0.05,0.1,0.47,1.5,2.4,5.0,4.3,0.0,2.0,3.2,0.8,4.8,4.2,1.05,3.3,8.76016073735084
12.8,10.6,7.0,23.6,22.4,22.0,0.0,0.51,14.0,18.0,0.14,0.07,2.0,29.0,0.07,0.07,0.1,0.12,1.3,1.3,4.6,4.7,18.0,21.0,2.7,0.3,0.6,0.6,0.14,4.0,6.53496838241622
47.6,11.8,13.0,3.2,9.2,52.0,0.0,0.5,14.0,31.0,0.07,0.02,2.0,16.0,0.07,0.03,0.1,0.26,1.2,2.6,2.5,4.0,23.0,28.0,3.8,1.5,5.0,2.8,0.27,2.0,11.7596317272297
14.0,3.4,9.4,17.6,14.0,44.8,0.0,0.5,14.0,35.0,0.07,0.03,2.0,24.0,0.175,0.1,0.1,0.48,1.0,4.7,4.6,2.1,6.0,0.0,3.1,3.5,2.2,1.7,0.59,1.9,13.3201585999205
45.2,3.4,10.6,16.4,26.0,48.4,0.0,0.51,14.0,23.0,0.175,0.09,2.0,34.0,0.105,0.08,0.1,0.14,2.2,2.2,4.8,4.1,15.0,17.0,0.3,1.8,4.5,0.3,0.36,4.0,11.0625951539992
40.4,7.0,13.0,15.2,5.6,25.6,0.0,0.5,14.0,33.0,0.175,0.06,2.0,16.0,0.175,0.05,0.1,0.42,0.6,1.4,3.7,3.0,8.0,17.0,2.8,1.6,0.8,2.7,0.37,1.6,12.4977588948097
52.4,13.0,1.0,9.2,6.8,38.8,0.0,0.51,14.0,35.0,0.07,0.06,2.0,5.0,0.105,0.06,0.1,0.3,0.8,1.1,1.5,2.7,13.0,14.0,0.4,4.0,3.3,2.4,0.38,1.1,14.4733980538341
29.6,3.4,8.2,10.4,3.2,50.8,0.0,0.5,14.0,28.0,0.175,0.01,2.0,22.0,0.175,0.1,0.1,0.48,0.3,2.5,2.0,1.2,24.0,6.0,4.5,3.6,1.2,4.1,0.17,1.1,14.2469532020681
18.8,5.8,7.0,10.4,17.6,37.6,0.0,0.5,14.0,25.0,0.14,0.06,2.0,25.0,0.175,0.09,0.1,0.27,2.2,3.3,4.3,2.2,23.0,27.0,0.4,3.1,2.9,1.6,0.17,1.0,15.8857318587017
40.4,10.6,3.4,10.4,16.4,26.8,0.0,0.51,14.0,26.0,0.105,0.1,2.0,28.0,0.175,0.09,0.1,0.32,2.0,1.6,4.9,4.7,7.0,25.0,1.0,3.7,4.0,1.9,1.01,4.5,7.78721857273215
15.2,9.4,7.0,17.6,12.8,36.4,0.0,0.51,14.0,25.0,0.105,0.09,2.0,17.0,0.14,0.04,0.1,0.29,1.7,0.4,3.6,2.8,30.0,24.0,0.8,4.6,1.1,3.7,0.35,2.0,9.96668682904149
22.4,4.6,3.4,11.6,20.0,24.4,0.0,0.5,14.0,26.0,0.105,0.05,2.0,23.0,0.105,0.02,0.1,0.1,1.1,2.8,4.5,2.1,26.0,28.0,4.6,1.0,3.7,3.1,0.19,1.9,10.0916577676707
28.4,5.8,11.8,14.0,9.2,17.2,0.0,0.5,14.0,30.0,0.175,0.06,2.0,23.0,0.105,0.1,0.1,0.41,0.7,3.7,3.3,3.6,18.0,13.0,4.4,0.1,3.8,2.7,0.4,2.4,11.0073571865938
46.4,3.4,13.0,22.4,4.4,28.0,0.0,0.51,14.0,22.0,0.175,0.04,2.0,33.0,0.14,0.07,0.1,0.25,0.5,2.8,2.2,4.3,30.0,5.0,1.8,1.5,0.3,3.5,0.23,1.7,13.5951500896017
8.0,2.2,2.2,22.4,17.6,16.0,0.0,0.51,14.0,27.0,0.175,0.1,2.0,9.0,0.175,0.09,0.1,0.31,1.0,2.2,4.7,3.4,4.0,14.0,4.3,1.7,3.4,3.6,0.5,2.7,8.22486454516856
24.8,5.8,9.4,11.6,11.6,49.6,0.0,0.5,14.0,29.0,0.07,0.02,2.0,35.0,0.105,0.09,0.1,0.19,1.0,2.0,4.0,4.6,15.0,0.0,4.1,4.7,1.2,1.7,0.27,3.0,6.90110322840773
30.8,11.8,11.8,10.4,24.8,8.8,0.0,0.5,14.0,32.0,0.175,0.01,2.0,21.0,0.175,0.09,0.1,0.34,1.3,0.5,4.3,4.3,28.0,9.0,3.4,0.9,0.7,3.3,0.12,4.1,8.24454288087386
40.4,10.6,11.8,5.6,3.2,35.2,0.0,0.51,14.0,11.0,0.14,0.02,2.0,8.0,0.07,0.03,0.1,0.34,0.4,0.8,1.3,1.7,10.0,3.0,4.4,2.8,0.3,1.3,0.15,1.1,10.3018246551529
46.4,3.4,7.0,23.6,12.8,12.4,0.0,0.5,14.0,13.0,0.175,0.1,2.0,14.0,0.105,0.09,0.1,0.47,0.6,1.6,3.8,3.2,10.0,25.0,4.2,0.7,0.5,3.9,0.51,1.2,16.1935933446994
47.6,10.6,13.0,12.8,26.0,11.2,0.0,0.51,14.0,27.0,0.14,0.03,2.0,22.0,0.035,0.01,0.1,0.04,1.6,1.1,5.0,4.2,7.0,1.0,2.9,3.7,5.0,1.6,0.61,3.3,8.42127109787571
51.2,7.0,9.4,5.6,3.2,41.2,0.0,0.5,14.0,18.0,0.105,0.06,2.0,30.0,0.175,0.1,0.1,0.28,0.4,1.3,1.4,3.6,9.0,15.0,4.8,4.0,3.1,2.6,0.12,1.1,9.73397146600189
45.2,1.0,7.0,4.4,12.8,34.0,0.0,0.5,14.0,21.0,0.105,0.04,2.0,32.0,0.105,0.08,0.1,0.35,1.4,1.0,3.3,4.4,9.0,2.0,3.9,2.7,1.2,3.0,0.98,1.2,12.0989372223103
47.6,5.8,2.2,14.0,15.2,17.2,0.0,0.51,14.0,26.0,0.105,0.1,2.0,23.0,0.07,0.02,0.1,0.17,1.6,2.3,4.3,3.0,26.0,25.0,3.1,3.2,5.0,4.6,0.16,1.6,16.0401521012868
42.8,2.2,3.4,17.6,6.8,12.4,0.0,0.5,14.0,32.0,0.175,0.01,2.0,35.0,0.07,0.04,0.1,0.07,0.7,3.1,1.7,4.3,13.0,9.0,4.6,1.5,0.5,3.4,0.38,1.0,15.5565467181694
26.0,3.4,7.0,12.8,9.2,25.6,0.0,0.5,14.0,23.0,0.035,0.02,2.0,32.0,0.035,0.02,0.1,0.18,1.2,2.4,4.5,5.0,21.0,23.0,4.5,1.2,4.1,4.9,0.17,1.3,11.977636323878
24.8,10.6,4.6,15.2,26.0,10.0,0.0,0.5,14.0,17.0,0.105,0.06,2.0,21.0,0.105,0.07,0.1,0.21,2.1,1.3,4.7,4.8,2.0,14.0,2.8,1.2,4.0,2.5,0.95,3.3,9.06181736574968
45.2,1.0,5.8,15.2,5.6,25.6,0.0,0.51,14.0,12.0,0.07,0.02,2.0,5.0,0.14,0.06,0.1,0.28,0.5,0.9,1.8,1.9,13.0,6.0,4.9,2.8,0.7,3.2,0.3,1.3,9.83443864374059
33.2,5.8,11.8,4.4,18.8,5.2,0.0,0.51,14.0,23.0,0.14,0.07,2.0,14.0,0.175,0.1,0.1,0.31,2.2,1.2,3.8,2.6,1.0,17.0,0.8,2.3,2.2,4.6,0.25,2.1,15.3942752328831
17.6,2.2,4.6,11.6,3.2,10.0,0.0,0.51,14.0,31.0,0.105,0.01,2.0,12.0,0.07,0.05,0.1,0.43,0.3,1.1,1.7,3.9,22.0,12.0,5.0,2.5,3.5,2.9,0.17,1.2,9.11175199247806
45.2,2.2,13.0,24.8,26.0,18.4,0.0,0.51,14.0,18.0,0.035,0.01,2.0,10.0,0.07,0.07,0.1,0.39,1.4,0.9,4.3,4.3,0.0,12.0,1.3,0.9,1.7,0.9,0.59,3.8,9.15054207492248
18.8,10.6,7.0,15.2,5.6,24.4,0.0,0.5,14.0,33.0,0.14,0.07,2.0,7.0,0.14,0.04,0.1,0.5,0.7,3.9,2.4,4.1,11.0,0.0,4.3,0.7,3.3,1.0,0.49,2.1,11.1581511600525
50.0,5.8,3.4,9.2,14.0,12.4,0.0,0.51,14.0,30.0,0.105,0.06,2.0,27.0,0.14,0.06,0.1,0.35,1.0,3.8,4.7,4.7,15.0,2.0,0.2,0.8,0.5,0.4,0.31,4.3,9.42934012548574
34.4,11.8,4.6,4.4,3.2,7.6,0.0,0.51,14.0,31.0,0.175,0.1,2.0,30.0,0.105,0.02,0.1,0.47,0.3,3.2,2.0,4.3,6.0,4.0,1.3,2.2,3.5,1.7,0.25,1.1,13.3472055024446
32.0,3.4,10.6,10.4,18.8,16.0,0.0,0.51,14.0,19.0,0.105,0.02,2.0,16.0,0.105,0.04,0.1,0.34,1.5,0.7,3.4,4.0,3.0,7.0,3.5,1.7,3.0,0.6,0.63,2.7,8.92187813764017
16.4,1.0,10.6,15.2,8.0,32.8,0.0,0.51,14.0,13.0,0.14,0.01,2.0,35.0,0.14,0.08,0.1,0.15,0.8,0.3,2.6,3.1,6.0,27.0,1.5,1.5,3.3,4.6,0.15,1.9,9.14435786406277
10.4,3.4,5.8,4.4,18.8,31.6,0.0,0.51,14.0,26.0,0.105,0.05,2.0,14.0,0.035,0.02,0.1,0.47,1.7,1.7,4.2,4.0,27.0,12.0,0.2,2.7,1.9,0.9,0.91,2.8,6.39843401003423
48.8,3.4,9.4,5.6,5.6,23.2,0.0,0.5,14.0,31.0,0.105,0.07,2.0,7.0,0.07,0.04,0.1,0.16,0.7,3.2,3.3,2.1,20.0,7.0,0.8,0.9,0.1,2.4,0.31,1.3,11.251838031704
15.2,9.4,1.0,4.4,5.6,38.8,0.0,0.5,14.0,7.0,0.14,0.08,2.0,34.0,0.14,0.01,0.1,0.2,0.6,0.7,1.8,4.8,8.0,15.0,0.7,0.2,4.0,1.6,0.39,1.3,6.23309059589122
35.6,7.0,8.2,22.4,6.8,23.2,0.0,0.5,14.0,32.0,0.175,0.05,2.0,27.0,0.105,0.06,0.1,0.17,0.7,2.4,4.2,3.9,1.0,16.0,2.6,3.8,1.8,1.3,0.33,1.6,13.3872695930649
46.4,2.2,5.8,4.4,18.8,49.6,0.0,0.5,14.0,21.0,0.14,0.05,2.0,29.0,0.035,0.01,0.1,0.17,2.4,2.7,5.0,4.2,25.0,30.0,3.1,4.5,3.7,4.4,0.41,3.1,12.7797503646005
24.8,3.4,9.4,23.6,16.4,12.4,0.0,0.51,14.0,27.0,0.105,0.1,2.0,34.0,0.175,0.02,0.1,0.38,1.9,3.5,4.6,2.1,8.0,17.0,1.0,1.2,2.1,0.5,0.84,1.2,19.8607680797016
51.2,8.2,2.2,10.4,24.8,28.0,0.0,0.51,14.0,33.0,0.175,0.06,2.0,13.0,0.105,0.07,0.1,0.42,1.6,3.6,4.2,4.2,29.0,13.0,4.7,3.9,1.9,1.9,1.04,3.4,11.9857810328866
46.4,4.6,1.0,6.8,12.8,12.4,0.0,0.51,14.0,33.0,0.14,0.02,2.0,14.0,0.105,0.07,0.1,0.27,1.0,1.2,2.7,4.4,20.0,24.0,0.9,3.0,1.1,1.7,0.95,2.4,8.10472341936705
41.6,9.4,10.6,23.6,4.4,35.2,0.0,0.51,14.0,28.0,0.105,0.01,2.0,23.0,0.07,0.04,0.1,0.4,0.4,2.7,2.6,2.5,17.0,14.0,0.3,2.4,2.4,0.9,0.3,1.4,18.0580958253355
39.2,7.0,10.6,24.8,4.4,47.2,0.0,0.5,14.0,29.0,0.175,0.03,2.0,15.0,0.14,0.06,0.1,0.4,0.5,3.1,2.2,4.5,0.0,0.0,3.0,3.2,4.0,2.3,0.26,2.0,14.3707543306477
50.0,8.2,8.2,4.4,16.4,5.2,0.0,0.5,14.0,18.0,0.105,0.04,2.0,9.0,0.175,0.09,0.1,0.33,1.3,1.9,4.5,3.6,1.0,3.0,4.0,3.2,3.5,0.4,0.15,2.1,10.5429591739276
26.0,8.2,2.2,8.0,9.2,22.0,0.0,0.5,14.0,25.0,0.14,0.01,2.0,27.0,0.14,0.01,0.1,0.41,1.2,2.1,3.1,2.5,24.0,2.0,5.0,2.0,2.5,1.6,0.23,2.3,9.34003571493953
6.8,5.8,9.4,22.4,3.2,10.0,0.0,0.5,14.0,24.0,0.175,0.03,2.0,8.0,0.14,0.02,0.1,0.4,0.3,0.8,1.8,5.0,22.0,3.0,3.5,4.8,0.1,3.8,0.12,1.3,9.73247464808799
42.8,1.0,2.2,14.0,9.2,11.2,0.0,0.51,14.0,31.0,0.105,0.04,2.0,15.0,0.175,0.1,0.1,0.5,0.7,3.9,4.3,4.8,13.0,10.0,1.6,0.3,2.8,0.2,0.18,3.8,12.1843365641736
32.0,4.6,7.0,12.8,23.6,26.8,0.0,0.5,14.0,18.0,0.175,0.02,2.0,11.0,0.07,0.04,0.1,0.31,2.0,1.9,4.9,5.0,22.0,10.0,0.7,1.1,0.3,4.1,0.22,3.2,10.3933931172306
35.6,10.6,2.2,9.2,5.6,34.0,0.0,0.51,14.0,33.0,0.175,0.01,2.0,25.0,0.175,0.09,0.1,0.5,0.7,1.0,3.3,3.6,5.0,3.0,0.5,4.8,4.5,2.3,0.36,2.0,8.82568244266348
12.8,13.0,13.0,23.6,9.2,17.2,0.0,0.51,14.0,22.0,0.175,0.03,2.0,34.0,0.07,0.02,0.1,0.26,1.1,2.9,4.3,3.9,18.0,3.0,3.2,3.3,2.2,1.7,0.63,1.5,12.9475636176169
28.4,2.2,7.0,17.6,21.2,6.4,0.0,0.51,14.0,29.0,0.105,0.1,2.0,32.0,0.105,0.08,0.1,0.35,1.3,1.0,4.4,4.4,5.0,11.0,2.0,1.2,4.0,1.1,0.54,2.3,8.62401694784595
12.8,9.4,2.2,23.6,6.8,41.2,0.0,0.51,14.0,24.0,0.14,0.09,2.0,21.0,0.14,0.1,0.1,0.35,0.4,0.8,2.4,4.7,22.0,9.0,3.3,1.5,0.5,4.5,0.24,1.3,10.1745401086855
34.4,3.4,4.6,17.6,8.0,35.2,0.0,0.5,14.0,19.0,0.14,0.03,2.0,29.0,0.07,0.07,0.1,0.38,0.8,1.5,4.6,4.9,26.0,29.0,1.1,2.2,4.6,3.2,0.26,1.2,12.7361459573891
12.8,2.2,7.0,17.6,23.6,48.4,0.0,0.5,14.0,18.0,0.14,0.07,2.0,10.0,0.105,0.1,0.1,0.31,1.3,1.8,5.0,3.2,8.0,20.0,0.8,1.3,4.5,4.8,0.76,2.8,7.50932250591508
40.4,4.6,8.2,17.6,14.0,49.6,0.0,0.5,14.0,25.0,0.105,0.06,2.0,7.0,0.105,0.07,0.1,0.5,1.5,3.1,3.4,1.5,14.0,5.0,4.9,3.5,3.1,2.3,1.05,1.3,19.2595121243534
50.0,13.0,3.4,16.4,24.8,24.4,0.0,0.51,14.0,26.0,0.105,0.04,2.0,15.0,0.175,0.07,0.1,0.23,3.1,2.3,4.3,4.1,22.0,26.0,0.9,0.3,1.2,2.5,1.32,3.8,16.7295239983
20.0,5.8,13.0,15.2,17.6,4.0,0.0,0.51,14.0,35.0,0.14,0.1,2.0,7.0,0.14,0.01,0.1,0.41,2.2,4.3,4.8,3.6,27.0,25.0,1.3,1.0,2.4,2.9,0.8,2.2,17.6768813368684
48.8,11.8,13.0,6.8,22.4,42.4,0.0,0.51,14.0,33.0,0.07,0.07,2.0,28.0,0.14,0.06,0.1,0.48,1.2,3.5,4.1,3.9,0.0,30.0,3.2,0.1,0.3,0.4,0.41,2.8,10.7409183316795
10.4,10.6,8.2,8.0,10.4,20.8,0.0,0.5,14.0,27.0,0.035,0.01,2.0,31.0,0.14,0.07,0.1,0.41,1.2,2.2,3.5,3.3,10.0,29.0,0.6,4.8,3.0,1.3,0.69,2.6,6.78801790490933
21.2,4.6,7.0,15.2,6.8,46.0,0.0,0.5,14.0,22.0,0.14,0.08,2.0,21.0,0.035,0.02,0.1,0.36,0.5,2.4,4.9,2.0,1.0,19.0,4.9,2.8,4.4,3.5,0.36,1.3,15.2073606943676
52.4,13.0,13.0,16.4,22.4,22.0,0.0,0.5,14.0,24.0,0.14,0.03,2.0,18.0,0.07,0.01,0.1,0.27,2.1,2.8,4.4,3.6,4.0,30.0,3.9,2.7,0.5,0.6,0.69,3.1,15.9492386076278
47.6,10.6,4.6,16.4,9.2,16.0,0.0,0.5,14.0,15.0,0.105,0.03,2.0,12.0,0.07,0.06,0.1,0.26,0.7,1.0,4.2,4.0,24.0,16.0,3.1,4.6,2.8,2.8,0.56,1.8,10.9214074783364
18.8,9.4,3.4,20.0,20.0,19.6,0.0,0.5,14.0,21.0,0.035,0.01,2.0,31.0,0.07,0.07,0.1,0.12,1.9,1.6,3.8,3.0,7.0,10.0,3.1,0.8,1.4,0.4,0.68,2.8,9.67829649033136
27.2,3.4,2.2,12.8,22.4,29.2,0.0,0.5,14.0,31.0,0.14,0.04,2.0,9.0,0.14,0.03,0.1,0.26,2.1,2.3,4.5,4.6,5.0,29.0,4.8,0.8,4.1,4.2,0.52,2.9,10.5006034443787
39.2,11.8,4.6,15.2,24.8,47.2,0.0,0.51,14.0,28.0,0.07,0.07,2.0,27.0,0.175,0.09,0.1,0.5,2.8,3.5,4.9,4.3,23.0,5.0,2.3,3.8,3.6,1.5,0.28,2.6,18.547373623043
47.6,1.0,2.2,20.0,6.8,52.0,0.0,0.51,14.0,21.0,0.175,0.05,2.0,10.0,0.175,0.08,0.1,0.44,0.5,2.4,4.5,3.4,6.0,1.0,0.5,0.4,1.8,1.3,0.12,1.8,18.8434850314648
51.2,2.2,9.4,15.2,22.4,11.2,0.0,0.51,14.0,17.0,0.035,0.01,2.0,22.0,0.035,0.03,0.1,0.33,2.2,1.3,4.4,2.9,16.0,19.0,3.1,3.8,0.6,4.3,0.5,2.4,16.1565637633822
5.6,1.0,8.2,10.4,8.0,29.2,0.0,0.5,14.0,35.0,0.175,0.05,2.0,14.0,0.175,0.02,0.1,0.19,0.6,3.3,2.8,3.5,26.0,18.0,3.8,2.0,0.7,0.4,0.41,2.3,6.9086509936891
3.2,2.2,2.2,6.8,9.2,8.8,0.0,0.51,14.0,21.0,0.035,0.01,2.0,20.0,0.105,0.06,0.1,0.26,1.0,1.5,4.1,4.8,0.0,15.0,3.0,2.0,4.2,2.7,0.43,3.8,3.82735003168445
48.8,1.0,13.0,10.4,8.0,34.0,0.0,0.51,14.0,18.0,0.175,0.09,2.0,14.0,0.14,0.03,0.1,0.41,0.6,1.1,3.9,3.8,28.0,1.0,1.7,3.0,2.5,4.3,0.38,3.0,10.1803943555312
44.0,10.6,5.8,26.0,18.8,37.6,0.0,0.5,14.0,23.0,0.105,0.1,2.0,8.0,0.175,0.03,0.1,0.49,1.8,2.3,4.6,3.8,30.0,15.0,3.5,3.8,4.6,0.2,0.64,3.7,12.318186056911
35.6,13.0,2.2,8.0,24.8,34.0,0.0,0.5,14.0,30.0,0.035,0.03,2.0,12.0,0.105,0.1,0.1,0.32,2.1,2.9,4.6,3.6,21.0,4.0,2.2,4.2,3.1,2.6,0.16,3.1,12.5429031434058
40.4,8.2,13.0,9.2,20.0,43.6,0.0,0.5,14.0,24.0,0.105,0.09,2.0,15.0,0.105,0.03,0.1,0.36,1.5,0.9,4.1,5.0,22.0,26.0,2.7,3.9,4.9,1.3,0.34,3.2,8.77891302920031
10.4,10.6,2.2,11.6,18.8,53.2,0.0,0.5,14.0,29.0,0.07,0.07,2.0,31.0,0.14,0.01,0.1,0.21,2.1,1.7,4.0,3.9,17.0,9.0,2.6,0.5,0.7,4.2,1.46,2.1,8.6647536288257
46.4,13.0,8.2,10.4,17.6,50.8,0.0,0.51,14.0,34.0,0.14,0.09,2.0,4.0,0.14,0.09,0.1,0.39,1.3,4.1,4.7,2.3,22.0,21.0,0.4,0.9,1.6,3.4,0.99,1.1,17.1438455803905
42.8,5.8,11.8,22.4,4.4,43.6,0.0,0.51,14.0,26.0,0.175,0.04,2.0,16.0,0.14,0.08,0.1,0.29,0.3,1.6,2.9,4.0,2.0,11.0,4.5,4.6,1.6,2.7,0.19,1.3,17.7378197747048
