w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,k1
22.4,13.0,8.2,15.2,6.8,50.8,0.0,0.51,14.0,16.0,0.07,0.06,2.0,33.0,0.14,0.05,0.1,0.26,0.6,1.6,4.1,2.8,26.0,30.0,0.4,0.2,3.7,1.9,0.27,1.2,0.989072031410441
38.0,13.0,3.4,22.4,15.2,50.8,0.0,0.5,14.0,20.0,0.175,0.05,2.0,26.0,0.07,0.07,0.1,0.22,1.5,2.4,2.8,2.6,17.0,18.0,3.9,2.8,4.4,1.1,1.47,2.0,0.992030127790321
45.2,8.2,13.0,18.8,21.2,36.4,0.0,0.51,14.0,29.0,0.14,0.07,2.0,25.0,0.175,0.04,0.1,0.46,1.3,3.0,4.6,4.4,20.0,17.0,3.8,3.2,0.9,1.4,0.33,3.6,0.994645235093641
39.2,8.2,5.8,3.2,12.8,44.8,0.0,0.5,14.0,29.0,0.105,0.1,2.0,25.0,0.105,0.03,0.1,0.14,1.0,3.1,3.6,2.3,15.0,7.0,3.9,3.4,0.4,4.2,0.49,1.1,0.980115484280963
14.0,13.0,2.2,4.4,11.6,13.6,0.0,0.51,14.0,20.0,0.105,0.09,2.0,23.0,0.07,0.03,0.1,0.19,1.2,0.6,4.3,2.3,15.0,24.0,1.0,4.0,4.2,1.6,0.25,1.8,0.979302753660408
18.8,11.8,9.4,16.4,4.4,34.0,0.0,0.51,14.0,35.0,0.105,0.09,2.0,14.0,0.035,0.02,0.1,0.19,0.3,4.6,1.3,4.0,15.0,7.0,0.2,2.3,1.6,2.5,0.15,1.1,0.985857861818741
36.8,2.2,4.6,20.0,6.8,42.4,0.0,0.51,14.0,22.0,0.175,0.07,2.0,31.0,0.105,0.08,0.1,0.16,0.8,2.2,3.9,4.6,30.0,21.0,3.9,0.9,2.4,1.2,0.35,2.5,0.987901196551815
15.2,5.8,7.0,17.6,17.6,26.8,0.0,0.51,14.0,33.0,0.14,0.02,2.0,28.0,0.14,0.05,0.1,0.25,2.0,3.5,4.9,4.8,13.0,25.0,0.6,3.2,2.6,0.7,0.99,3.6,0.982989885696482
50.0,2.2,9.4,21.2,5.6,8.8,0.0,0.51,14.0,10.0,0.14,0.06,2.0,11.0,0.105,0.01,0.1,0.19,0.6,0.7,2.6,4.0,12.0,2.0,1.8,1.0,1.2,3.5,0.4,1.8,0.991598672504807
21.2,4.6,11.8,3.2,12.8,40.0,0.0,0.51,14.0,17.0,0.175,0.08,2.0,23.0,0.105,0.09,0.1,0.45,1.5,1.9,3.4,4.2,19.0,18.0,1.1,2.3,5.0,3.5,1.35,2.2,0.971794810491903
24.8,7.0,7.0,4.4,20.0,16.0,0.0,0.5,14.0,28.0,0.07,0.04,2.0,15.0,0.105,0.09,0.1,0.48,1.6,3.4,4.9,3.5,15.0,13.0,1.1,2.4,4.7,2.9,0.53,1.6,0.9760464523059
47.6,1.0,7.0,15.2,9.2,46.0,0.0,0.5,14.0,32.0,0.14,0.05,2.0,31.0,0.07,0.01,0.1,0.16,1.2,2.0,2.0,4.1,30.0,22.0,2.2,1.2,4.9,1.7,0.21,1.8,0.976408967608291
22.4,7.0,8.2,10.4,3.2,13.6,0.0,0.51,14.0,29.0,0.105,0.1,2.0,30.0,0.14,0.08,0.1,0.22,0.2,3.0,1.3,3.6,18.0,16.0,0.7,2.6,1.7,2.8,0.1,1.0,0.984791882794611
47.6,8.2,13.0,15.2,17.6,7.6,0.0,0.51,14.0,28.0,0.14,0.06,2.0,7.0,0.105,0.03,0.1,0.35,1.2,2.5,3.4,3.5,20.0,7.0,2.8,4.7,3.1,0.7,0.65,3.2,0.995045170420293
28.4,5.8,8.2,9.2,16.4,19.6,0.0,0.51,14.0,21.0,0.14,0.08,2.0,26.0,0.14,0.09,0.1,0.33,1.3,0.3,5.0,4.5,28.0,16.0,1.7,4.4,2.7,2.7,0.27,4.1,0.98936612267383
24.8,4.6,7.0,20.0,16.4,32.8,0.0,0.51,14.0,14.0,0.175,0.05,2.0,25.0,0.07,0.05,0.1,0.33,2.0,1.7,4.7,2.5,25.0,16.0,3.9,2.2,0.1,0.2,1.34,1.2,0.982523160378356
29.6,2.2,10.6,20.0,10.4,8.8,0.0,0.51,14.0,34.0,0.105,0.03,2.0,27.0,0.105,0.07,0.1,0.48,0.5,3.6,3.5,3.7,18.0,8.0,0.3,4.7,2.2,0.9,0.28,2.7,0.981033056278812
46.4,4.6,8.2,5.6,18.8,31.6,0.0,0.5,14.0,18.0,0.175,0.02,2.0,13.0,0.035,0.03,0.1,0.41,1.0,2.2,4.2,4.9,21.0,8.0,0.5,2.6,2.3,1.5,0.94,1.7,0.988242135624999
21.2,4.6,7.0,24.8,18.8,12.4,0.0,0.51,14.0,33.0,0.175,0.05,2.0,19.0,0.07,0.06,0.1,0.23,1.4,4.2,5.0,2.7,28.0,15.0,1.4,2.3,0.2,3.8,0.23,2.2,0.982369809035277
34.4,5.8,7.0,14.0,20.0,18.4,0.0,0.5,14.0,21.0,0.105,0.08,2.0,9.0,0.14,0.01,0.1,0.17,2.2,1.0,3.5,4.4,17.0,15.0,1.9,1.2,0.4,1.0,0.43,2.9,0.990436784141085
46.4,2.2,5.8,10.4,15.2,22.0,0.0,0.5,14.0,33.0,0.14,0.01,2.0,31.0,0.175,0.06,0.1,0.27,1.8,3.3,4.9,4.9,28.0,27.0,1.6,2.6,4.5,0.7,0.37,1.3,0.981311340358599
41.6,11.8,7.0,15.2,16.4,32.8,0.0,0.51,14.0,33.0,0.14,0.1,2.0,31.0,0.14,0.02,0.1,0.32,1.2,3.7,3.1,4.6,18.0,12.0,0.5,2.4,1.9,4.7,0.51,2.6,0.993368115354804
50.0,1.0,10.6,4.4,20.0,52.0,0.0,0.51,14.0,16.0,0.105,0.01,2.0,17.0,0.175,0.05,0.1,0.21,2.0,1.3,4.2,2.9,3.0,7.0,2.7,0.1,4.6,2.4,0.22,2.8,0.97681558658375
52.4,13.0,3.4,23.6,16.4,31.6,0.0,0.5,14.0,25.0,0.07,0.04,2.0,21.0,0.07,0.03,0.1,0.33,1.9,2.3,4.8,3.0,20.0,27.0,1.6,2.1,0.8,4.7,0.9,1.1,0.991984381840698
41.6,13.0,8.2,20.0,26.0,29.2,0.0,0.51,14.0,33.0,0.175,0.08,2.0,13.0,0.105,0.09,0.1,0.5,1.3,2.0,4.4,4.7,22.0,26.0,1.7,2.7,0.2,1.3,0.38,3.9,0.995862235931259
35.6,9.4,7.0,9.2,26.0,42.4,0.0,0.51,14.0,23.0,0.175,0.02,2.0,18.0,0.105,0.05,0.1,0.32,2.1,2.7,5.0,4.5,1.0,10.0,2.6,1.0,0.1,0.8,1.44,4.4,0.991819361640025
16.4,9.4,3.4,3.2,3.2,29.2,0.0,0.51,14.0,34.0,0.175,0.01,2.0,16.0,0.07,0.01,0.1,0.2,0.4,3.3,1.2,1.7,13.0,8.0,4.6,4.6,0.3,1.0,0.12,1.0,0.966743375295879
41.6,2.2,4.6,12.8,4.4,22.0,0.0,0.51,14.0,31.0,0.105,0.07,2.0,15.0,0.14,0.01,0.1,0.47,0.3,1.0,1.5,1.9,5.0,24.0,0.6,1.2,0.6,0.5,0.1,1.2,0.985449654471196
51.2,5.8,9.4,6.8,6.8,19.6,0.0,0.5,14.0,23.0,0.175,0.01,2.0,9.0,0.175,0.1,0.1,0.42,0.5,1.4,3.3,4.3,5.0,13.0,1.9,3.0,2.7,5.0,0.41,1.6,0.990284352051501
11.6,5.8,7.0,24.8,14.0,47.2,0.0,0.5,14.0,23.0,0.035,0.01,2.0,26.0,0.175,0.01,0.1,0.36,1.5,1.2,4.4,4.9,29.0,21.0,1.5,0.2,2.5,5.0,0.46,3.4,0.985434271529192
14.0,10.6,5.8,20.0,8.0,43.6,0.0,0.51,14.0,18.0,0.105,0.03,2.0,15.0,0.14,0.07,0.1,0.39,0.9,0.8,4.0,4.4,30.0,22.0,2.4,2.9,3.5,1.0,0.27,2.5,0.989042335353721
15.2,9.4,9.4,6.8,12.8,36.4,0.0,0.51,14.0,21.0,0.105,0.1,2.0,10.0,0.175,0.01,0.1,0.39,1.3,2.1,2.3,5.0,12.0,22.0,2.4,2.5,1.3,1.8,0.56,1.6,0.977810164742574
47.6,13.0,3.4,8.0,21.2,28.0,0.0,0.5,14.0,17.0,0.035,0.03,2.0,23.0,0.07,0.03,0.1,0.36,1.5,1.9,4.6,2.7,26.0,17.0,1.5,4.3,1.7,2.2,1.26,1.8,0.99110682894008
39.2,9.4,11.8,20.0,18.8,22.0,0.0,0.5,14.0,30.0,0.105,0.09,2.0,17.0,0.105,0.1,0.1,0.17,2.2,1.3,4.8,4.3,10.0,30.0,4.8,1.9,1.5,4.4,0.55,3.6,0.99485003640098
11.6,2.2,13.0,26.0,11.6,36.4,0.0,0.5,14.0,18.0,0.035,0.01,2.0,12.0,0.07,0.06,0.1,0.29,0.9,1.7,4.8,4.3,27.0,19.0,0.1,1.2,0.8,0.1,0.33,2.4,0.972645861499457
10.4,13.0,9.4,17.6,14.0,35.2,0.0,0.51,14.0,34.0,0.14,0.09,2.0,35.0,0.07,0.06,0.1,0.18,0.8,2.2,3.5,5.0,2.0,21.0,1.3,2.0,4.9,4.0,0.19,1.1,0.982196399371901
20.0,13.0,10.6,11.6,9.2,20.8,0.0,0.5,14.0,30.0,0.07,0.03,2.0,8.0,0.105,0.05,0.1,0.14,0.6,2.7,4.3,3.5,30.0,30.0,0.7,1.8,3.1,3.8,0.15,2.5,0.988049446644431
41.6,9.4,3.4,12.8,22.4,31.6,0.0,0.5,14.0,17.0,0.105,0.1,2.0,18.0,0.14,0.02,0.1,0.49,1.7,1.7,4.9,4.4,25.0,4.0,3.8,0.7,3.6,1.6,1.66,3.4,0.993972362137956
21.2,8.2,2.2,26.0,21.2,44.8,0.0,0.5,14.0,25.0,0.07,0.07,2.0,29.0,0.14,0.09,0.1,0.36,1.4,2.6,4.0,5.0,11.0,14.0,4.9,4.4,0.7,0.3,0.65,3.5,0.989456861495183
14.0,3.4,13.0,24.8,22.4,31.6,0.0,0.51,14.0,20.0,0.07,0.05,2.0,34.0,0.14,0.06,0.1,0.21,1.5,2.7,4.3,4.0,27.0,13.0,3.9,3.1,0.6,3.8,0.43,3.5,0.980478523973221
18.8,10.6,4.6,15.2,21.2,28.0,0.0,0.5,14.0,27.0,0.175,0.09,2.0,18.0,0.035,0.01,0.1,0.26,2.2,2.3,4.8,4.6,1.0,1.0,1.3,3.2,1.3,4.5,1.1,1.6,0.983950926470264
24.8,10.6,3.4,20.0,23.6,29.2,0.0,0.51,14.0,35.0,0.14,0.01,2.0,25.0,0.175,0.03,0.1,0.38,2.1,4.2,4.0,4.0,1.0,22.0,2.3,4.8,2.7,3.4,0.98,3.3,0.987496607610792
29.6,9.4,11.8,4.4,8.0,13.6,0.0,0.51,14.0,29.0,0.07,0.01,2.0,19.0,0.14,0.04,0.1,0.16,0.9,0.8,3.0,4.4,0.0,10.0,4.6,1.9,0.7,4.5,0.71,1.6,0.988811681118548
50.0,10.6,4.6,9.2,9.2,44.8,0.0,0.51,14.0,34.0,0.14,0.08,2.0,26.0,0.07,0.01,0.1,0.21,0.7,0.9,3.3,4.1,13.0,19.0,4.1,4.5,4.3,4.5,0.37,2.7,0.994942983672344
24.8,3.4,13.0,4.4,21.2,31.6,0.0,0.5,14.0,33.0,0.14,0.07,2.0,9.0,0.175,0.1,0.1,0.41,2.0,2.4,4.5,4.6,26.0,1.0,1.5,0.2,4.9,2.5,0.6,4.0,0.980537254079039
34.4,9.4,11.8,14.0,16.4,23.2,0.0,0.51,14.0,13.0,0.105,0.09,2.0,5.0,0.175,0.08,0.1,0.41,0.9,1.7,4.5,1.7,19.0,22.0,4.7,4.8,2.4,0.5,0.63,1.5,0.992301432173513
14.0,5.8,13.0,11.6,6.8,25.6,0.0,0.5,14.0,34.0,0.07,0.05,2.0,27.0,0.07,0.07,0.1,0.14,0.4,0.8,3.1,1.9,17.0,10.0,0.8,1.9,2.0,1.4,0.22,1.6,0.983278240350003
36.8,9.4,4.6,6.8,21.2,41.2,0.0,0.5,14.0,29.0,0.105,0.06,2.0,22.0,0.035,0.02,0.1,0.5,0.9,1.0,3.6,4.8,21.0,24.0,3.8,3.9,3.2,3.1,0.11,3.5,0.99144031573524
10.4,8.2,8.2,10.4,26.0,5.2,0.0,0.51,14.0,30.0,0.105,0.09,2.0,20.0,0.14,0.04,0.1,0.33,2.2,1.7,5.0,3.6,26.0,11.0,1.8,4.1,3.1,0.5,1.4,3.1,0.978571688412281
32.0,4.6,5.8,23.6,8.0,23.2,0.0,0.51,14.0,25.0,0.105,0.02,2.0,35.0,0.175,0.01,0.1,0.44,1.0,2.2,4.7,3.2,20.0,27.0,0.5,4.7,3.6,1.6,0.1,1.5,0.987983729656266
51.2,11.8,11.8,8.0,6.8,49.6,0.0,0.5,14.0,23.0,0.07,0.01,2.0,32.0,0.175,0.1,0.1,0.43,0.6,2.8,3.3,5.0,29.0,10.0,1.1,4.7,2.1,4.4,0.33,2.7,0.993046768224692
47.6,8.2,11.8,23.6,24.8,48.4,0.0,0.51,14.0,31.0,0.14,0.08,2.0,35.0,0.035,0.03,0.1,0.19,3.1,0.7,4.2,4.2,28.0,23.0,2.8,2.5,2.1,0.6,0.56,3.5,0.992443672748866
47.6,4.6,9.4,21.2,5.6,4.0,0.0,0.51,14.0,27.0,0.175,0.07,2.0,29.0,0.14,0.01,0.1,0.35,0.5,2.8,2.0,1.9,15.0,4.0,0.5,2.6,0.9,1.3,0.11,1.1,0.990612176963909
35.6,2.2,5.8,8.0,12.8,31.6,0.0,0.51,14.0,28.0,0.14,0.03,2.0,35.0,0.105,0.05,0.1,0.12,0.8,1.1,2.8,1.4,5.0,30.0,2.4,1.4,1.2,2.3,0.53,1.2,0.98516800418036
33.2,7.0,5.8,26.0,22.4,52.0,0.0,0.5,14.0,32.0,0.14,0.01,2.0,25.0,0.105,0.04,0.1,0.39,1.1,3.1,4.1,4.7,17.0,6.0,4.7,0.5,0.5,3.3,0.12,3.5,0.992013267656411
33.2,2.2,3.4,6.8,20.0,40.0,0.0,0.5,14.0,16.0,0.175,0.04,2.0,26.0,0.14,0.07,0.1,0.15,2.5,1.5,5.0,4.3,18.0,24.0,2.3,1.2,0.6,3.8,0.78,2.7,0.979537492363474
44.0,10.6,10.6,8.0,4.4,7.6,0.0,0.5,14.0,35.0,0.07,0.06,2.0,18.0,0.105,0.01,0.1,0.22,0.5,3.1,2.5,4.7,1.0,2.0,4.2,0.4,1.5,3.2,0.17,1.3,0.992259537644978
50.0,5.8,8.2,26.0,24.8,42.4,0.0,0.5,14.0,17.0,0.14,0.05,2.0,22.0,0.07,0.04,0.1,0.11,2.9,1.5,4.4,4.7,24.0,14.0,4.2,1.2,3.3,0.1,0.65,4.2,0.992882006826712
10.4,2.2,8.2,23.6,26.0,20.8,0.0,0.5,14.0,25.0,0.175,0.07,2.0,30.0,0.14,0.08,0.1,0.3,2.8,2.3,4.8,4.9,10.0,24.0,1.6,1.2,0.7,3.8,1.97,4.3,0.969201001002769
38.0,2.2,3.4,6.8,3.2,44.8,0.0,0.51,14.0,32.0,0.105,0.06,2.0,32.0,0.14,0.01,0.1,0.33,0.3,1.5,1.4,4.6,30.0,0.0,2.0,2.6,4.9,4.9,0.24,1.3,0.983970801275868
38.0,5.8,5.8,24.8,18.8,43.6,0.0,0.5,14.0,32.0,0.07,0.02,2.0,20.0,0.14,0.04,0.1,0.23,2.2,3.5,4.5,4.4,3.0,14.0,3.4,4.4,4.3,3.2,1.65,3.9,0.991011195369404
15.2,5.8,9.4,14.0,17.6,34.0,0.0,0.5,14.0,35.0,0.035,0.01,2.0,19.0,0.175,0.1,0.1,0.46,1.7,2.0,3.2,3.7,16.0,12.0,2.0,2.4,4.5,2.7,0.77,2.8,0.983255814000454
51.2,8.2,9.4,17.6,11.6,20.8,0.0,0.51,14.0,26.0,0.07,0.05,2.0,18.0,0.14,0.08,0.1,0.39,1.4,1.9,2.5,4.1,2.0,23.0,0.7,0.6,2.8,3.1,0.1,2.3,0.993396181317736
46.4,13.0,8.2,11.6,14.0,19.6,0.0,0.5,14.0,32.0,0.14,0.08,2.0,11.0,0.07,0.03,0.1,0.49,0.6,0.9,4.8,3.1,1.0,9.0,4.7,1.1,0.4,1.7,0.29,2.3,0.992944305171004
8.0,13.0,7.0,12.8,6.8,43.6,0.0,0.5,14.0,15.0,0.14,0.02,2.0,26.0,0.175,0.08,0.1,0.43,0.3,1.0,1.5,3.1,2.0,1.0,3.2,4.7,3.5,0.1,0.25,1.4,0.980269213162285
17.6,5.8,9.4,21.2,21.2,12.4,0.0,0.5,14.0,27.0,0.035,0.01,2.0,10.0,0.105,0.05,0.1,0.43,2.6,2.9,3.6,3.6,19.0,30.0,0.7,3.8,0.2,2.8,0.23,3.0,0.97915535269715
44.0,3.4,13.0,22.4,18.8,35.2,0.0,0.5,14.0,32.0,0.14,0.09,2.0,8.0,0.175,0.07,0.1,0.48,2.2,3.0,3.6,4.2,29.0,11.0,3.0,2.1,4.8,2.9,2.15,3.1,0.988259594855477
23.6,10.6,3.4,20.0,15.2,31.6,0.0,0.5,14.0,33.0,0.07,0.04,2.0,17.0,0.105,0.1,0.1,0.41,0.7,3.5,3.1,3.2,30.0,18.0,4.8,2.1,4.4,5.0,0.21,2.4,0.989332658856492
5.6,3.4,8.2,18.8,12.8,11.2,0.0,0.5,14.0,21.0,0.035,0.02,2.0,31.0,0.105,0.09,0.1,0.22,0.9,2.0,4.3,5.0,25.0,24.0,2.8,3.9,2.7,1.3,0.77,4.0,0.972420251752512
22.4,1.0,4.6,10.4,4.4,52.0,0.0,0.5,14.0,32.0,0.105,0.06,2.0,7.0,0.105,0.08,0.1,0.17,0.4,0.7,1.4,3.8,14.0,3.0,3.8,1.2,2.7,3.2,0.36,1.2,0.975722546482308
30.8,13.0,4.6,15.2,21.2,38.8,0.0,0.5,14.0,9.0,0.105,0.1,2.0,22.0,0.035,0.01,0.1,0.46,2.4,0.8,4.2,2.6,27.0,21.0,0.5,0.6,1.5,1.9,0.67,2.3,0.990507473119086
23.6,7.0,8.2,22.4,4.4,43.6,0.0,0.5,14.0,12.0,0.105,0.1,2.0,28.0,0.14,0.02,0.1,0.23,0.5,1.6,2.1,3.3,8.0,20.0,4.7,4.6,2.1,1.4,0.3,1.8,0.991420417910647
41.6,10.6,5.8,12.8,3.2,35.2,0.0,0.5,14.0,16.0,0.07,0.05,2.0,17.0,0.105,0.1,0.1,0.41,0.4,0.6,1.2,4.1,30.0,13.0,2.1,0.7,4.5,2.3,0.17,1.0,0.992528561556141
14.0,4.6,4.6,24.8,17.6,44.8,0.0,0.5,14.0,33.0,0.105,0.02,2.0,33.0,0.07,0.07,0.1,0.14,1.2,2.8,4.5,4.2,18.0,25.0,1.4,1.5,0.9,0.5,0.18,3.1,0.980562497083075
14.0,5.8,11.8,17.6,23.6,8.8,0.0,0.51,14.0,34.0,0.105,0.09,2.0,22.0,0.105,0.06,0.1,0.35,2.2,4.0,5.0,4.7,17.0,13.0,0.2,2.5,4.5,1.8,1.15,3.4,0.979831519128202
29.6,1.0,11.8,11.6,10.4,28.0,0.0,0.5,14.0,18.0,0.14,0.03,2.0,9.0,0.14,0.1,0.1,0.16,0.9,1.1,3.3,4.7,2.0,4.0,2.2,2.6,1.1,1.0,0.71,1.4,0.980531108596656
45.2,5.8,4.6,11.6,23.6,53.2,0.0,0.5,14.0,18.0,0.105,0.01,2.0,34.0,0.105,0.02,0.1,0.26,2.1,0.4,4.4,4.6,18.0,11.0,0.2,3.4,0.8,3.0,0.31,4.3,0.990713034845554
6.8,13.0,7.0,16.4,11.6,48.4,0.0,0.51,14.0,15.0,0.14,0.06,2.0,34.0,0.07,0.05,0.1,0.17,0.7,0.5,4.0,2.9,8.0,28.0,3.2,4.1,3.0,2.6,0.38,1.1,0.977384733326473
36.8,7.0,1.0,3.2,6.8,14.8,0.0,0.5,14.0,28.0,0.105,0.02,2.0,31.0,0.14,0.05,0.1,0.31,0.8,1.4,4.2,4.2,16.0,18.0,2.2,3.9,4.3,1.6,0.79,1.1,0.982996765359791
34.4,1.0,8.2,10.4,8.0,5.2,0.0,0.51,14.0,13.0,0.14,0.05,2.0,5.0,0.175,0.01,0.1,0.4,1.0,1.4,3.9,2.0,16.0,14.0,1.9,0.3,3.9,1.4,0.62,1.3,0.976764233979941
22.4,9.4,11.8,18.8,10.4,17.2,0.0,0.5,14.0,29.0,0.07,0.04,2.0,31.0,0.175,0.06,0.1,0.32,1.0,0.2,2.2,1.7,18.0,5.0,2.1,0.7,3.8,3.5,0.19,1.0,0.98850139435316
14.0,7.0,13.0,9.2,21.2,31.6,0.0,0.51,14.0,16.0,0.14,0.02,2.0,11.0,0.07,0.04,0.1,0.48,2.4,0.2,4.0,4.3,1.0,24.0,2.6,2.4,1.9,0.6,0.1,3.4,0.972939339182713
21.2,4.6,7.0,24.8,18.8,12.4,0.0,0.51,14.0,33.0,0.175,0.05,2.0,19.0,0.07,0.06,0.1,0.23,1.4,4.2,5.0,2.7,28.0,15.0,1.4,2.3,0.2,3.8,0.23,2.2,0.982369809035277
10.4,5.8,10.6,11.6,24.8,52.0,0.0,0.51,14.0,32.0,0.14,0.06,2.0,18.0,0.105,0.03,0.1,0.46,1.9,3.2,5.0,4.6,17.0,12.0,4.7,0.7,3.7,3.3,0.1,3.0,0.970374271385704
30.8,8.2,2.2,16.4,16.4,25.6,0.0,0.5,14.0,26.0,0.14,0.07,2.0,11.0,0.175,0.06,0.1,0.23,2.0,2.8,4.6,2.5,24.0,8.0,4.5,0.9,2.7,2.1,1.16,2.4,0.988340485224733
51.2,7.0,7.0,16.4,18.8,8.8,0.0,0.5,14.0,9.0,0.175,0.07,2.0,20.0,0.175,0.1,0.1,0.32,1.6,0.5,4.8,3.9,17.0,25.0,2.9,2.4,0.9,0.5,0.3,1.9,0.993151512508927
15.2,10.6,10.6,26.0,10.4,32.8,0.0,0.5,14.0,20.0,0.035,0.02,2.0,17.0,0.175,0.06,0.1,0.27,1.2,2.6,3.4,3.7,2.0,30.0,2.8,2.9,2.0,4.8,1.03,3.2,0.989933436909091
35.6,8.2,13.0,9.2,10.4,24.4,0.0,0.51,14.0,25.0,0.175,0.05,2.0,12.0,0.105,0.1,0.1,0.18,0.7,1.3,3.7,2.7,3.0,2.0,2.3,1.6,1.1,3.2,0.62,2.1,0.993154971235725
52.4,7.0,11.8,4.4,3.2,7.6,0.0,0.5,14.0,26.0,0.105,0.05,2.0,34.0,0.14,0.09,0.1,0.39,0.3,0.9,1.6,4.8,19.0,8.0,5.0,4.8,0.2,3.8,0.26,1.0,0.988712198260313
9.2,7.0,10.6,22.4,22.4,43.6,0.0,0.51,14.0,34.0,0.14,0.01,2.0,11.0,0.07,0.07,0.1,0.3,2.0,2.2,4.2,3.5,13.0,10.0,4.7,4.7,0.8,4.8,1.21,2.6,0.976776484671943
17.6,8.2,5.8,4.4,12.8,8.8,0.0,0.5,14.0,34.0,0.07,0.06,2.0,34.0,0.105,0.04,0.1,0.25,1.4,2.7,4.1,3.2,6.0,12.0,1.6,1.8,3.4,4.9,0.61,2.0,0.976433382984424
11.6,5.8,10.6,4.4,3.2,34.0,0.0,0.51,14.0,15.0,0.07,0.01,2.0,34.0,0.175,0.01,0.1,0.31,0.2,1.5,1.7,3.1,4.0,1.0,3.4,4.6,0.4,1.5,0.11,1.4,0.964675790456187
18.8,7.0,4.6,24.8,18.8,19.6,0.0,0.5,14.0,28.0,0.035,0.02,2.0,24.0,0.14,0.01,0.1,0.25,1.9,3.1,4.4,4.4,21.0,23.0,4.8,2.3,1.7,2.6,1.78,4.1,0.98836928536193
22.4,8.2,2.2,26.0,18.8,46.0,0.0,0.51,14.0,21.0,0.105,0.1,2.0,16.0,0.105,0.03,0.1,0.25,2.1,2.2,4.5,2.8,20.0,9.0,1.4,3.9,5.0,2.9,1.98,1.4,0.983349692613915
52.4,3.4,5.8,6.8,22.4,22.0,0.0,0.51,14.0,18.0,0.07,0.02,2.0,8.0,0.175,0.03,0.1,0.22,1.6,2.0,3.7,3.2,21.0,27.0,0.3,0.7,4.1,3.8,0.37,3.1,0.990087121887331
36.8,13.0,2.2,14.0,11.6,7.6,0.0,0.5,14.0,18.0,0.105,0.07,2.0,10.0,0.14,0.06,0.1,0.4,0.8,1.0,4.5,4.9,30.0,8.0,2.9,3.6,1.2,1.4,0.17,1.0,0.992080289064529
33.2,7.0,9.4,12.8,16.4,5.2,0.0,0.51,14.0,31.0,0.105,0.04,2.0,13.0,0.07,0.03,0.1,0.12,2.1,3.8,4.6,4.1,17.0,27.0,1.1,2.3,3.0,0.4,0.63,1.8,0.984521428463364
20.0,1.0,9.4,24.8,9.2,52.0,0.0,0.5,14.0,6.0,0.07,0.03,2.0,26.0,0.175,0.09,0.1,0.28,0.7,0.4,3.8,2.6,23.0,12.0,0.7,1.4,0.8,3.2,0.33,2.2,0.971680182180146
9.2,10.6,10.6,17.6,10.4,7.6,0.0,0.51,14.0,19.0,0.14,0.01,2.0,7.0,0.07,0.06,0.1,0.33,1.0,2.1,3.5,4.1,0.0,25.0,0.3,3.9,0.2,1.8,0.98,2.5,0.984970685689947
11.6,11.8,2.2,14.0,6.8,7.6,0.0,0.51,14.0,24.0,0.14,0.01,2.0,19.0,0.14,0.1,0.1,0.2,0.4,2.0,3.6,2.3,27.0,7.0,2.6,2.4,0.1,4.3,0.13,1.3,0.979075912901899
51.2,8.2,4.6,22.4,10.4,29.2,0.0,0.5,14.0,32.0,0.175,0.04,2.0,18.0,0.105,0.08,0.1,0.32,1.4,2.2,3.5,4.3,20.0,3.0,0.9,4.9,1.6,4.2,0.11,1.2,0.99200103869694
46.4,7.0,5.8,26.0,5.6,12.4,0.0,0.51,14.0,27.0,0.07,0.04,2.0,8.0,0.14,0.1,0.1,0.4,0.3,0.8,2.7,2.7,20.0,9.0,2.9,3.2,3.3,1.1,0.21,1.4,0.992976563034709
47.6,3.4,2.2,21.2,9.2,29.2,0.0,0.51,14.0,22.0,0.07,0.07,2.0,28.0,0.105,0.03,0.1,0.47,0.9,2.6,3.3,4.1,6.0,13.0,4.5,0.7,3.6,4.2,0.86,1.2,0.988400760636847
46.4,11.8,9.4,14.0,4.4,37.6,0.0,0.5,14.0,28.0,0.175,0.01,2.0,10.0,0.14,0.04,0.1,0.36,0.4,2.6,1.8,2.8,11.0,24.0,3.5,4.1,4.4,1.0,0.15,1.1,0.992817228981933
30.8,10.6,13.0,23.6,11.6,23.2,0.0,0.5,14.0,25.0,0.175,0.09,2.0,31.0,0.07,0.01,0.1,0.34,0.6,0.8,3.5,2.1,10.0,22.0,1.2,1.6,4.6,5.0,0.14,2.0,0.994097201052309
23.6,8.2,2.2,26.0,14.0,50.8,0.0,0.5,14.0,31.0,0.175,0.04,2.0,25.0,0.175,0.09,0.1,0.38,1.7,3.9,5.0,3.2,22.0,20.0,1.1,3.8,2.3,2.3,0.53,2.6,0.985442532786296
38.0,2.2,9.4,5.6,10.4,37.6,0.0,0.51,14.0,32.0,0.07,0.03,2.0,7.0,0.035,0.01,0.1,0.24,0.4,0.9,3.1,3.3,26.0,16.0,2.0,0.4,3.4,4.8,0.35,1.0,0.978992692420915
