w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_top_right_T
24.8,13.0,5.8,6.8,4.4,16.0,0.0,0.5,14.0,24.0,0.14,0.09,2.0,24.0,0.175,0.1,0.1,0.46,0.3,2.9,2.4,1.5,22.0,4.0,1.6,2.4,5.0,3.4,0.18,1.2,0.0730434474250449
52.4,5.8,9.4,14.0,10.4,46.0,0.0,0.5,14.0,34.0,0.175,0.09,2.0,35.0,0.14,0.08,0.1,0.17,1.3,2.5,5.0,3.5,17.0,13.0,3.4,4.8,2.3,2.4,0.11,2.8,0.0206794082551844
44.0,8.2,2.2,22.4,10.4,8.8,0.0,0.5,14.0,7.0,0.105,0.09,2.0,13.0,0.035,0.03,0.1,0.43,0.5,0.4,3.2,3.6,15.0,0.0,2.0,4.6,2.5,4.6,0.37,1.2,0.110058249922182
39.2,2.2,9.4,11.6,11.6,28.0,0.0,0.5,14.0,24.0,0.175,0.09,2.0,29.0,0.175,0.03,0.1,0.48,1.2,1.5,3.8,2.9,15.0,21.0,3.1,1.6,1.2,4.1,0.23,2.2,0.0280095642437353
14.0,5.8,13.0,14.0,8.0,48.4,0.0,0.5,14.0,31.0,0.175,0.02,2.0,26.0,0.14,0.09,0.1,0.4,0.6,4.0,4.6,2.9,7.0,30.0,3.6,3.7,3.2,5.0,0.22,2.6,0.06179999948762
9.2,7.0,8.2,22.4,22.4,10.0,0.0,0.51,14.0,27.0,0.07,0.02,2.0,15.0,0.14,0.04,0.1,0.25,2.5,3.0,4.3,5.0,25.0,24.0,0.9,5.0,0.3,1.7,2.39,3.3,0.143451352450602
48.8,5.8,4.6,20.0,14.0,31.6,0.0,0.51,14.0,34.0,0.07,0.03,2.0,35.0,0.035,0.03,0.1,0.19,1.0,3.7,3.5,2.7,4.0,25.0,1.6,2.7,1.2,1.0,0.9,2.6,0.047772994641386
23.6,9.4,11.8,15.2,8.0,16.0,0.0,0.51,14.0,30.0,0.14,0.04,2.0,21.0,0.07,0.05,0.1,0.36,0.9,0.9,3.0,4.2,15.0,21.0,2.7,4.6,2.1,3.7,0.44,1.5,0.0387386468301099
28.4,2.2,11.8,3.2,9.2,5.2,0.0,0.51,14.0,34.0,0.07,0.03,2.0,29.0,0.14,0.03,0.1,0.39,0.5,4.1,3.5,4.1,6.0,23.0,0.3,4.2,4.3,1.5,0.29,3.3,0.0311113674311568
30.8,4.6,5.8,17.6,11.6,10.0,0.0,0.51,14.0,33.0,0.175,0.1,2.0,15.0,0.105,0.1,0.1,0.33,1.2,3.1,4.5,4.7,16.0,17.0,4.9,3.9,3.1,2.6,0.18,1.3,0.059298061693325
34.4,2.2,3.4,22.4,18.8,49.6,0.0,0.5,14.0,35.0,0.07,0.01,2.0,31.0,0.175,0.05,0.1,0.28,1.7,0.8,5.0,4.5,25.0,11.0,1.1,3.9,1.9,4.4,0.65,3.7,0.084786203273143
15.2,3.4,11.8,20.0,17.6,41.2,0.0,0.5,14.0,25.0,0.105,0.06,2.0,20.0,0.07,0.03,0.1,0.08,1.6,2.5,3.5,3.8,11.0,20.0,0.6,3.7,0.2,3.4,1.21,2.5,0.0595430593677093
32.0,4.6,4.6,5.6,8.0,19.6,0.0,0.51,14.0,21.0,0.14,0.01,2.0,29.0,0.105,0.06,0.1,0.38,0.9,2.1,3.8,3.7,11.0,30.0,0.1,1.8,1.3,3.8,0.84,2.5,0.0715479854668624
24.8,9.4,8.2,14.0,22.4,38.8,0.0,0.5,14.0,30.0,0.07,0.07,2.0,30.0,0.07,0.06,0.1,0.21,2.7,3.3,4.4,4.3,10.0,5.0,0.8,4.3,4.2,1.5,0.43,3.2,0.0524330130847398
28.4,7.0,10.6,10.4,26.0,44.8,0.0,0.5,14.0,28.0,0.105,0.04,2.0,24.0,0.07,0.07,0.1,0.18,2.4,3.6,4.2,4.1,3.0,22.0,0.6,4.7,0.1,1.8,1.0,4.0,0.0356530868608809
20.0,2.2,7.0,24.8,23.6,32.8,0.0,0.5,14.0,28.0,0.175,0.09,2.0,28.0,0.07,0.04,0.1,0.3,2.3,0.6,4.8,4.1,16.0,0.0,2.5,4.4,4.8,2.6,0.16,2.3,0.0704126246892312
9.2,3.4,11.8,15.2,5.6,32.8,0.0,0.51,14.0,26.0,0.035,0.01,2.0,19.0,0.14,0.08,0.1,0.5,0.6,0.6,3.5,4.4,29.0,28.0,3.7,4.5,3.9,4.7,0.14,1.8,0.0964903751090734
14.0,11.8,9.4,20.0,14.0,23.2,0.0,0.5,14.0,32.0,0.14,0.01,2.0,35.0,0.14,0.01,0.1,0.16,1.5,4.0,3.7,3.3,6.0,18.0,3.4,0.4,1.9,2.1,0.54,3.1,0.0814967256255085
11.6,5.8,7.0,12.8,18.8,34.0,0.0,0.5,14.0,23.0,0.175,0.08,2.0,19.0,0.07,0.02,0.1,0.2,0.9,2.6,3.8,5.0,29.0,26.0,1.2,4.9,1.1,4.4,0.13,2.5,0.133746755750633
20.0,3.4,3.4,6.8,17.6,19.6,0.0,0.5,14.0,8.0,0.105,0.06,2.0,29.0,0.14,0.08,0.1,0.37,1.4,0.6,4.9,4.5,28.0,22.0,0.1,2.1,2.0,1.4,0.15,4.3,0.154028529166668
33.2,3.4,2.2,17.6,6.8,46.0,0.0,0.51,14.0,19.0,0.14,0.02,2.0,27.0,0.14,0.09,0.1,0.48,0.6,1.4,1.7,4.1,25.0,18.0,2.0,1.7,0.4,5.0,0.39,1.2,0.133116691170019
36.8,9.4,2.2,10.4,8.0,47.2,0.0,0.51,14.0,32.0,0.07,0.07,2.0,19.0,0.07,0.01,0.1,0.22,0.7,3.7,3.5,1.5,9.0,23.0,1.5,1.1,1.0,3.2,0.54,1.0,0.132147930394489
33.2,3.4,7.0,21.2,16.4,10.0,0.0,0.5,14.0,16.0,0.14,0.08,2.0,14.0,0.035,0.02,0.1,0.3,1.4,1.5,4.0,1.6,21.0,17.0,0.2,3.2,0.7,0.4,0.99,1.0,0.0431814053219391
30.8,10.6,2.2,10.4,8.0,20.8,0.0,0.51,14.0,31.0,0.105,0.02,2.0,10.0,0.14,0.02,0.1,0.23,0.4,2.6,3.7,4.3,21.0,24.0,0.4,1.6,1.8,2.8,0.14,2.7,0.15794998175536
10.4,5.8,4.6,12.8,22.4,44.8,0.0,0.5,14.0,25.0,0.07,0.07,2.0,25.0,0.105,0.08,0.1,0.38,2.5,1.5,3.9,3.5,26.0,9.0,0.1,1.1,4.7,0.8,0.34,2.9,0.217793672031488
26.0,13.0,4.6,23.6,14.0,48.4,0.0,0.51,14.0,31.0,0.14,0.06,2.0,31.0,0.14,0.08,0.1,0.43,0.7,2.7,3.3,1.9,18.0,14.0,0.6,3.6,4.2,4.7,0.31,1.7,0.0922967164698487
50.0,10.6,3.4,12.8,6.8,30.4,0.0,0.5,14.0,21.0,0.105,0.06,2.0,32.0,0.035,0.02,0.1,0.47,0.8,1.0,2.7,4.9,26.0,19.0,2.2,3.2,4.7,3.0,0.6,2.6,0.0673681133018322
29.6,7.0,5.8,24.8,14.0,7.6,0.0,0.5,14.0,29.0,0.14,0.07,2.0,21.0,0.105,0.1,0.1,0.34,1.5,3.4,4.7,4.3,14.0,0.0,5.0,2.0,0.9,1.5,0.2,1.7,0.0608681944163112
36.8,1.0,13.0,12.8,10.4,4.0,0.0,0.51,14.0,29.0,0.175,0.08,2.0,16.0,0.105,0.04,0.1,0.32,1.2,2.4,4.8,4.0,10.0,2.0,1.3,2.9,3.4,2.1,1.07,1.2,0.0219467984971977
44.0,4.6,8.2,20.0,18.8,38.8,0.0,0.51,14.0,34.0,0.07,0.01,2.0,9.0,0.14,0.03,0.1,0.16,1.4,1.0,4.2,4.4,16.0,22.0,3.4,2.9,0.4,2.5,0.68,2.5,0.0293058788443005
22.4,3.4,4.6,17.6,12.8,8.8,0.0,0.51,14.0,33.0,0.105,0.01,2.0,23.0,0.14,0.06,0.1,0.35,1.2,3.9,3.0,4.0,2.0,22.0,3.8,4.8,3.8,3.7,0.47,2.8,0.102912131106173
36.8,10.6,8.2,4.4,9.2,17.2,0.0,0.51,14.0,19.0,0.14,0.08,2.0,24.0,0.105,0.1,0.1,0.46,0.7,0.6,1.9,2.0,6.0,25.0,1.7,4.4,2.3,4.0,0.48,1.0,0.035279577676356
34.4,9.4,11.8,10.4,12.8,32.8,0.0,0.5,14.0,17.0,0.14,0.05,2.0,14.0,0.105,0.08,0.1,0.22,0.8,1.9,3.0,3.0,5.0,6.0,2.9,2.7,1.5,4.8,0.69,1.7,0.0260495077585939
24.8,11.8,5.8,3.2,9.2,24.4,0.0,0.5,14.0,21.0,0.175,0.01,2.0,31.0,0.105,0.07,0.1,0.36,1.2,2.6,4.9,4.9,6.0,5.0,4.1,4.3,0.6,1.9,0.31,1.3,0.07465047069968
11.6,8.2,10.6,23.6,21.2,31.6,0.0,0.5,14.0,26.0,0.14,0.02,2.0,20.0,0.07,0.01,0.1,0.27,1.6,2.3,4.1,4.1,14.0,11.0,4.4,4.5,2.8,1.3,0.21,4.0,0.0855020573366353
51.2,11.8,5.8,6.8,18.8,53.2,0.0,0.5,14.0,33.0,0.14,0.04,2.0,26.0,0.14,0.02,0.1,0.29,1.9,4.3,4.0,2.7,22.0,10.0,2.3,1.4,3.1,2.1,0.84,1.7,0.0354003734261747
45.2,9.4,13.0,23.6,23.6,46.0,0.0,0.5,14.0,29.0,0.105,0.01,2.0,14.0,0.14,0.03,0.1,0.14,1.5,1.1,4.6,4.7,29.0,5.0,4.2,3.4,2.9,0.1,0.86,4.4,0.0173211173360941
29.6,7.0,9.4,23.6,20.0,41.2,0.0,0.5,14.0,20.0,0.105,0.05,2.0,10.0,0.07,0.07,0.1,0.15,1.7,0.8,4.5,3.9,11.0,21.0,2.3,4.8,2.4,2.7,0.22,3.7,0.0373481739411809
17.6,4.6,8.2,11.6,20.0,6.4,0.0,0.5,14.0,29.0,0.175,0.09,2.0,34.0,0.07,0.06,0.1,0.15,2.3,2.3,4.3,4.0,29.0,1.0,3.1,1.9,0.6,2.3,2.13,3.6,0.0733901314787467
46.4,8.2,7.0,9.2,16.4,12.4,0.0,0.5,14.0,33.0,0.175,0.1,2.0,9.0,0.14,0.1,0.1,0.41,0.8,1.0,3.9,3.1,15.0,14.0,4.4,1.6,1.9,3.5,0.33,1.2,0.033565222066478
38.0,7.0,10.6,2.0,4.4,50.8,0.0,0.51,14.0,15.0,0.175,0.02,2.0,9.0,0.175,0.1,0.1,0.44,0.5,1.8,1.5,3.8,24.0,16.0,1.9,3.7,2.1,4.7,0.41,1.2,0.0307399818925099
20.0,9.4,8.2,24.8,18.8,37.6,0.0,0.51,14.0,34.0,0.14,0.03,2.0,26.0,0.175,0.01,0.1,0.29,1.4,3.4,4.9,4.3,18.0,18.0,0.3,3.8,4.4,1.4,0.59,3.6,0.0649344207522697
50.0,1.0,7.0,11.6,9.2,10.0,0.0,0.5,14.0,35.0,0.07,0.07,2.0,30.0,0.175,0.03,0.1,0.46,1.2,4.7,4.7,2.5,14.0,17.0,0.3,1.7,3.5,4.2,0.4,2.2,0.0302128242286018
34.4,2.2,3.4,10.4,12.8,35.2,0.0,0.51,14.0,25.0,0.14,0.03,2.0,32.0,0.105,0.1,0.1,0.14,1.5,2.1,4.3,4.0,0.0,15.0,3.1,1.9,0.4,3.1,0.66,3.6,0.0877614294501424
50.0,4.6,10.6,9.2,15.2,36.4,0.0,0.51,14.0,15.0,0.105,0.03,2.0,14.0,0.105,0.1,0.1,0.32,1.2,1.8,4.6,3.4,13.0,13.0,3.9,0.9,2.1,1.7,0.89,1.3,0.0199916799159912
52.4,11.8,9.4,10.4,15.2,24.4,0.0,0.5,14.0,21.0,0.07,0.04,2.0,18.0,0.07,0.04,0.1,0.12,1.6,0.3,4.1,3.3,4.0,1.0,2.8,1.6,4.7,3.3,0.25,2.7,0.0221618452754015
16.4,1.0,11.8,18.8,14.0,35.2,0.0,0.51,14.0,24.0,0.105,0.1,2.0,11.0,0.07,0.07,0.1,0.34,1.7,2.7,3.1,4.4,4.0,27.0,0.8,1.8,4.6,2.9,0.4,3.0,0.0521965922199383
24.8,4.6,8.2,20.0,12.8,16.0,0.0,0.51,14.0,34.0,0.14,0.02,2.0,29.0,0.105,0.02,0.1,0.42,1.6,2.4,3.0,3.0,23.0,22.0,0.9,2.7,5.0,2.0,0.8,2.2,0.0511650520904366
21.2,3.4,3.4,15.2,26.0,17.2,0.0,0.51,14.0,25.0,0.07,0.06,2.0,18.0,0.14,0.03,0.1,0.48,3.0,1.3,4.6,5.0,26.0,0.0,2.7,2.9,2.1,4.6,0.33,3.5,0.150860208561915
38.0,4.6,13.0,12.8,18.8,43.6,0.0,0.51,14.0,35.0,0.14,0.09,2.0,24.0,0.14,0.07,0.1,0.44,1.5,3.2,4.9,5.0,14.0,10.0,2.4,2.8,5.0,2.9,0.8,1.6,0.0204044522696093
42.8,5.8,10.6,26.0,26.0,23.2,0.0,0.5,14.0,33.0,0.07,0.07,2.0,21.0,0.105,0.01,0.1,0.26,3.2,3.3,4.3,4.1,9.0,26.0,2.1,0.3,3.9,3.0,1.12,3.6,0.0231552245674754
47.6,10.6,9.4,18.8,11.6,47.2,0.0,0.51,14.0,13.0,0.175,0.09,2.0,18.0,0.175,0.05,0.1,0.24,0.6,1.6,3.8,4.4,6.0,9.0,0.7,0.3,2.4,1.5,0.58,1.5,0.0238527271972419
38.0,7.0,3.4,5.6,8.0,53.2,0.0,0.51,14.0,28.0,0.14,0.07,2.0,13.0,0.07,0.02,0.1,0.44,0.8,1.4,4.7,2.9,26.0,11.0,4.4,1.0,3.5,4.5,0.2,1.8,0.0857192082614485
32.0,4.6,7.0,9.2,3.2,43.6,0.0,0.5,14.0,29.0,0.175,0.06,2.0,5.0,0.105,0.03,0.1,0.15,0.3,1.0,1.6,3.2,23.0,29.0,3.6,3.7,3.8,3.5,0.2,1.5,0.0490862843072142
52.4,2.2,8.2,18.8,10.4,43.6,0.0,0.51,14.0,26.0,0.105,0.01,2.0,16.0,0.14,0.03,0.1,0.33,0.8,1.7,4.4,3.8,11.0,19.0,3.2,1.3,3.4,4.0,0.22,2.6,0.0240903028843428
28.4,7.0,2.2,24.8,21.2,30.4,0.0,0.5,14.0,17.0,0.14,0.1,2.0,14.0,0.105,0.03,0.1,0.25,2.0,2.0,4.3,3.5,20.0,18.0,1.2,1.7,1.4,4.4,0.79,3.0,0.181286054880149
52.4,9.4,13.0,6.8,17.6,14.8,0.0,0.51,14.0,20.0,0.14,0.02,2.0,20.0,0.14,0.01,0.1,0.46,0.9,0.7,4.6,3.0,16.0,19.0,2.0,0.6,1.4,2.5,0.38,1.9,0.0152702227270136
45.2,10.6,3.4,6.8,8.0,20.8,0.0,0.51,14.0,16.0,0.175,0.05,2.0,16.0,0.175,0.05,0.1,0.44,1.0,0.9,4.0,4.2,25.0,19.0,3.5,2.6,3.9,0.4,0.59,1.4,0.0696135833228325
28.4,10.6,7.0,8.0,6.8,20.8,0.0,0.51,14.0,11.0,0.07,0.04,2.0,34.0,0.07,0.02,0.1,0.2,0.8,1.1,1.1,3.6,14.0,13.0,0.4,3.2,2.8,1.1,0.52,1.0,0.0540795527489554
5.6,7.0,9.4,6.8,6.8,28.0,0.0,0.5,14.0,24.0,0.175,0.02,2.0,14.0,0.07,0.03,0.1,0.4,0.8,2.9,2.2,4.5,29.0,11.0,0.3,4.4,3.9,0.8,0.72,1.1,0.203454767761006
42.8,13.0,4.6,5.6,8.0,30.4,0.0,0.51,14.0,32.0,0.14,0.1,2.0,25.0,0.105,0.08,0.1,0.25,0.7,0.5,2.6,4.0,17.0,2.0,1.6,3.5,0.5,1.9,0.38,2.2,0.0568919496370492
48.8,2.2,7.0,6.8,10.4,16.0,0.0,0.5,14.0,14.0,0.175,0.03,2.0,11.0,0.175,0.04,0.1,0.2,1.1,1.0,4.9,3.8,24.0,8.0,5.0,1.9,0.9,3.8,0.52,3.1,0.0305213919189965
41.6,3.4,8.2,17.6,22.4,29.2,0.0,0.5,14.0,35.0,0.14,0.03,2.0,23.0,0.105,0.09,0.1,0.22,2.5,3.0,4.2,3.6,14.0,7.0,1.3,0.4,2.8,1.3,2.44,3.3,0.0306715938555369
36.8,5.8,3.4,14.0,26.0,23.2,0.0,0.5,14.0,32.0,0.07,0.07,2.0,31.0,0.175,0.07,0.1,0.38,3.1,1.6,4.5,4.7,15.0,15.0,0.2,0.2,4.9,4.2,0.83,4.0,0.0890803692512673
52.4,7.0,11.8,11.6,15.2,8.8,0.0,0.51,14.0,28.0,0.105,0.04,2.0,10.0,0.07,0.01,0.1,0.22,1.7,2.4,4.3,4.2,21.0,22.0,1.6,3.4,2.6,4.5,0.5,3.8,0.0170994666379479
22.4,11.8,5.8,20.0,8.0,18.4,0.0,0.51,14.0,28.0,0.105,0.04,2.0,30.0,0.105,0.05,0.1,0.19,0.8,1.6,2.9,4.0,11.0,20.0,3.9,3.1,1.1,3.8,0.58,2.3,0.0847429635901832
8.0,7.0,7.0,8.0,22.4,16.0,0.0,0.51,14.0,16.0,0.14,0.06,2.0,12.0,0.105,0.05,0.1,0.25,1.0,2.0,4.3,4.0,14.0,0.0,2.6,3.0,5.0,4.0,0.62,3.2,0.191019415689039
21.2,3.4,4.6,20.0,15.2,37.6,0.0,0.5,14.0,35.0,0.07,0.01,2.0,11.0,0.175,0.06,0.1,0.27,1.9,2.3,3.5,3.9,13.0,13.0,1.0,2.8,2.4,4.4,0.6,1.9,0.106744590797802
22.4,5.8,13.0,20.0,3.2,44.8,0.0,0.5,14.0,35.0,0.14,0.02,2.0,24.0,0.105,0.04,0.1,0.28,0.2,3.8,1.9,4.4,28.0,12.0,1.0,0.3,0.4,4.0,0.15,1.1,0.0379219654676732
47.6,8.2,7.0,17.6,23.6,50.8,0.0,0.51,14.0,31.0,0.07,0.03,2.0,21.0,0.105,0.03,0.1,0.23,2.3,3.0,4.0,4.2,30.0,29.0,1.8,2.1,0.8,4.3,0.21,3.6,0.0318818049997981
20.0,4.6,5.8,21.2,21.2,46.0,0.0,0.5,14.0,19.0,0.175,0.02,2.0,20.0,0.105,0.01,0.1,0.31,2.6,2.3,4.7,2.9,18.0,15.0,2.0,4.6,1.2,4.9,1.33,2.3,0.0928177608640507
35.6,11.8,4.6,11.6,11.6,26.8,0.0,0.5,14.0,34.0,0.105,0.06,2.0,16.0,0.14,0.09,0.1,0.21,0.8,3.2,2.2,3.1,27.0,0.0,0.1,2.5,4.1,1.5,0.71,2.1,0.0633302664276277
36.8,7.0,11.8,5.6,22.4,43.6,0.0,0.5,14.0,14.0,0.07,0.02,2.0,25.0,0.07,0.04,0.1,0.21,2.3,1.8,4.6,3.5,3.0,24.0,0.2,5.0,0.5,3.8,0.24,3.4,0.0247859654815053
46.4,11.8,9.4,18.8,24.8,37.6,0.0,0.51,14.0,32.0,0.175,0.08,2.0,33.0,0.175,0.03,0.1,0.42,3.1,2.8,4.9,2.7,8.0,13.0,3.5,0.6,0.8,1.9,1.07,2.6,0.024001490534042
39.2,10.6,2.2,26.0,21.2,43.6,0.0,0.51,14.0,33.0,0.14,0.01,2.0,15.0,0.07,0.03,0.1,0.16,2.8,1.0,4.5,4.8,23.0,30.0,1.0,0.5,2.6,4.5,0.4,4.4,0.120409375862439
24.8,4.6,13.0,16.4,15.2,8.8,0.0,0.51,14.0,24.0,0.14,0.1,2.0,35.0,0.175,0.1,0.1,0.27,1.1,1.4,3.9,4.0,0.0,0.0,3.1,0.7,0.8,1.6,0.94,1.1,0.0333038784839335
24.8,7.0,5.8,8.0,8.0,17.2,0.0,0.5,14.0,34.0,0.14,0.02,2.0,27.0,0.105,0.09,0.1,0.17,0.9,1.0,3.0,5.0,28.0,5.0,2.4,4.0,4.5,1.9,0.25,2.2,0.0693279283404511
11.6,8.2,5.8,18.8,10.4,24.4,0.0,0.51,14.0,33.0,0.07,0.01,2.0,16.0,0.105,0.05,0.1,0.48,1.3,1.7,2.1,3.9,3.0,3.0,0.5,4.9,3.9,2.3,0.18,1.5,0.155743784224625
39.2,1.0,10.6,9.2,9.2,19.6,0.0,0.5,14.0,20.0,0.07,0.07,2.0,33.0,0.14,0.04,0.1,0.43,0.7,2.5,3.3,4.5,23.0,19.0,1.0,2.9,1.1,4.1,0.36,1.9,0.0240697626873587
35.6,2.2,8.2,9.2,6.8,26.8,0.0,0.51,14.0,30.0,0.105,0.1,2.0,23.0,0.14,0.01,0.1,0.16,0.9,1.6,4.4,2.9,25.0,26.0,5.0,2.7,1.1,2.1,0.1,1.4,0.0379990747465527
12.8,13.0,13.0,20.0,17.6,36.4,0.0,0.5,14.0,22.0,0.07,0.01,2.0,27.0,0.175,0.01,0.1,0.46,1.6,1.8,4.5,2.8,27.0,15.0,0.1,2.8,1.9,1.6,1.56,1.2,0.0633380106985599
32.0,13.0,13.0,16.4,21.2,31.6,0.0,0.5,14.0,30.0,0.105,0.05,2.0,26.0,0.105,0.09,0.1,0.33,1.7,1.3,4.5,4.6,18.0,28.0,2.4,2.6,0.1,4.8,1.05,4.2,0.0250209682085693
26.0,2.2,8.2,14.0,8.0,10.0,0.0,0.5,14.0,28.0,0.07,0.07,2.0,32.0,0.14,0.09,0.1,0.28,0.4,0.7,2.3,2.4,24.0,17.0,1.3,3.8,1.0,4.6,0.16,1.2,0.0488793914028998
8.0,13.0,13.0,8.0,9.2,42.4,0.0,0.51,14.0,35.0,0.14,0.07,2.0,31.0,0.105,0.04,0.1,0.43,0.7,4.2,3.8,3.2,19.0,7.0,3.3,3.8,1.2,0.4,0.21,3.0,0.10213282078365
35.6,13.0,10.6,14.0,6.8,19.6,0.0,0.5,14.0,33.0,0.175,0.07,2.0,16.0,0.035,0.02,0.1,0.45,0.5,4.0,2.4,1.8,11.0,16.0,1.6,1.1,3.0,2.9,0.27,1.7,0.0279254628359352
50.0,13.0,5.8,21.2,20.0,47.2,0.0,0.5,14.0,8.0,0.14,0.01,2.0,34.0,0.175,0.07,0.1,0.41,2.5,0.4,4.6,4.3,29.0,10.0,1.9,5.0,1.2,1.5,0.1,2.4,0.0358261195111806
26.0,13.0,10.6,8.0,21.2,20.8,0.0,0.5,14.0,17.0,0.035,0.03,2.0,29.0,0.035,0.01,0.1,0.36,1.6,1.7,4.3,3.5,1.0,7.0,1.9,3.5,0.6,0.8,0.7,3.0,0.0380889008716141
11.6,8.2,8.2,18.8,12.8,23.2,0.0,0.5,14.0,16.0,0.105,0.05,2.0,34.0,0.07,0.04,0.1,0.26,0.7,1.9,4.1,4.9,0.0,8.0,2.6,0.5,1.0,0.7,0.45,3.4,0.112063301461988
15.2,13.0,3.4,9.2,24.8,18.4,0.0,0.5,14.0,30.0,0.14,0.1,2.0,27.0,0.07,0.03,0.1,0.33,2.3,2.0,3.9,4.0,18.0,23.0,3.7,4.3,4.4,2.6,1.46,3.7,0.204908096240146
24.8,7.0,5.8,21.2,15.2,5.2,0.0,0.5,14.0,32.0,0.175,0.02,2.0,33.0,0.175,0.03,0.1,0.26,1.1,2.2,3.9,4.1,25.0,26.0,2.7,3.9,3.3,3.4,0.3,2.7,0.0777339531083133
41.6,11.8,3.4,17.6,11.6,44.8,0.0,0.51,14.0,15.0,0.175,0.09,2.0,5.0,0.175,0.06,0.1,0.34,1.5,0.9,4.9,1.9,6.0,12.0,2.2,4.1,0.6,4.3,0.69,1.4,0.0745370400078064
21.2,8.2,7.0,16.4,5.6,10.0,0.0,0.51,14.0,27.0,0.14,0.02,2.0,14.0,0.105,0.02,0.1,0.35,0.6,0.9,1.6,5.0,2.0,1.0,1.0,0.4,0.8,3.8,0.58,1.5,0.0738937477195707
39.2,13.0,9.4,11.6,9.2,7.6,0.0,0.51,14.0,21.0,0.14,0.04,2.0,35.0,0.105,0.02,0.1,0.38,0.4,1.3,2.1,2.6,4.0,6.0,1.2,0.8,3.3,4.3,0.18,1.6,0.0288643789381891
21.2,5.8,11.8,15.2,23.6,49.6,0.0,0.51,14.0,30.0,0.07,0.04,2.0,12.0,0.14,0.08,0.1,0.42,3.2,2.1,3.8,4.8,26.0,20.0,2.6,1.9,1.8,4.3,0.34,3.7,0.0422621557701909
45.2,2.2,5.8,12.8,20.0,13.6,0.0,0.51,14.0,22.0,0.175,0.09,2.0,22.0,0.105,0.08,0.1,0.39,2.2,0.5,4.3,4.2,21.0,15.0,2.4,1.8,0.4,1.5,0.36,3.4,0.0398762674767135
14.0,1.0,13.0,16.4,6.8,53.2,0.0,0.5,14.0,24.0,0.14,0.09,2.0,22.0,0.175,0.06,0.1,0.5,0.7,3.2,4.1,2.0,1.0,8.0,0.9,2.8,2.7,2.5,0.31,1.0,0.0533262062300297
24.8,9.4,5.8,21.2,14.0,5.2,0.0,0.5,14.0,19.0,0.105,0.08,2.0,32.0,0.175,0.05,0.1,0.48,1.8,1.6,5.0,3.5,27.0,23.0,0.2,3.8,1.9,3.8,0.74,1.0,0.0750488377681201
38.0,2.2,10.6,20.0,20.0,48.4,0.0,0.5,14.0,19.0,0.14,0.1,2.0,21.0,0.14,0.07,0.1,0.35,1.6,1.5,4.7,3.2,23.0,23.0,1.9,1.6,3.5,3.1,0.42,1.8,0.0279931766682341
29.6,5.8,7.0,8.0,18.8,14.8,0.0,0.51,14.0,34.0,0.175,0.04,2.0,28.0,0.175,0.05,0.1,0.31,0.9,4.2,3.2,3.3,19.0,27.0,0.9,4.8,0.9,2.3,0.83,2.7,0.0487840443997011
30.8,7.0,9.4,5.6,23.6,16.0,0.0,0.51,14.0,27.0,0.175,0.05,2.0,10.0,0.07,0.02,0.1,0.09,1.0,0.6,4.8,3.5,17.0,22.0,2.8,1.3,1.1,0.5,0.58,3.0,0.0379200252320362
35.6,5.8,9.4,11.6,4.4,32.8,0.0,0.51,14.0,34.0,0.14,0.04,2.0,13.0,0.07,0.07,0.1,0.36,0.4,1.2,1.8,3.9,10.0,3.0,4.2,3.8,2.5,1.3,0.23,1.3,0.0330000107155056
36.8,2.2,13.0,9.2,6.8,40.0,0.0,0.5,14.0,27.0,0.14,0.01,2.0,21.0,0.175,0.07,0.1,0.43,0.3,2.4,2.9,4.6,14.0,26.0,4.8,1.7,4.2,1.2,0.21,2.4,0.0227116356105527
23.6,13.0,9.4,22.4,24.8,49.6,0.0,0.5,14.0,15.0,0.14,0.07,2.0,10.0,0.105,0.07,0.1,0.39,2.2,0.9,4.1,4.2,4.0,20.0,0.4,4.2,2.3,3.7,0.55,3.4,0.0473750017111095
52.4,13.0,8.2,12.8,6.8,11.2,0.0,0.51,14.0,35.0,0.035,0.01,2.0,19.0,0.14,0.06,0.1,0.45,0.5,1.9,1.6,1.9,16.0,10.0,0.2,4.6,1.9,2.9,0.21,1.1,0.0244354098449895
15.2,11.8,8.2,4.4,9.2,41.2,0.0,0.5,14.0,29.0,0.035,0.03,2.0,7.0,0.035,0.02,0.1,0.2,0.8,3.4,2.1,3.0,15.0,21.0,3.9,4.0,3.6,4.0,0.24,1.0,0.0876272361311538
18.8,8.2,4.6,22.4,15.2,11.2,0.0,0.51,14.0,33.0,0.14,0.09,2.0,13.0,0.07,0.05,0.1,0.12,1.7,2.5,5.0,3.6,29.0,3.0,4.1,0.8,0.3,1.2,0.3,1.2,0.124413495304795
24.8,9.4,10.6,5.6,6.8,5.2,0.0,0.5,14.0,22.0,0.035,0.02,2.0,25.0,0.175,0.08,0.1,0.28,0.8,0.7,2.6,4.9,14.0,27.0,1.9,2.2,3.8,3.3,0.63,2.0,0.0409717202706635
