w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_bottom_left_T
14.0,1.0,13.0,8.0,17.6,46.0,0.0,0.5,14.0,30.0,0.105,0.02,2.0,4.0,0.14,0.07,0.1,0.33,2.2,1.7,4.9,2.1,12.0,17.0,4.4,0.7,4.6,5.0,0.18,1.3,0.0574790458932202
27.2,11.8,3.4,17.6,3.2,18.4,0.0,0.51,14.0,17.0,0.175,0.03,2.0,35.0,0.07,0.04,0.1,0.0,0.4,2.1,1.6,3.5,14.0,29.0,2.2,0.1,0.7,1.2,0.18,1.0,0.119801430642759
14.0,8.2,3.4,8.0,10.4,14.8,0.0,0.5,14.0,32.0,0.14,0.07,2.0,25.0,0.105,0.03,0.1,0.46,0.8,0.5,4.5,2.4,23.0,25.0,5.0,3.8,2.5,2.5,0.26,2.3,0.215874689671395
50.0,13.0,2.2,26.0,11.6,36.4,0.0,0.5,14.0,30.0,0.105,0.1,2.0,23.0,0.105,0.06,0.1,0.17,1.1,1.8,4.7,3.3,13.0,28.0,4.1,0.7,1.2,1.4,0.34,2.0,0.100944702914051
52.4,4.6,8.2,17.6,8.0,4.0,0.0,0.51,14.0,29.0,0.105,0.04,2.0,12.0,0.07,0.06,0.1,0.06,0.5,2.3,4.8,2.8,29.0,23.0,0.3,0.2,5.0,0.9,0.38,2.4,0.0244869171737983
36.8,11.8,2.2,10.4,4.4,53.2,0.0,0.5,14.0,12.0,0.175,0.09,2.0,8.0,0.14,0.03,0.1,0.1,0.4,0.7,2.7,2.5,17.0,19.0,0.6,3.9,2.5,2.7,0.36,1.2,0.124018602987768
46.4,5.8,9.4,12.8,22.4,17.2,0.0,0.51,14.0,18.0,0.035,0.01,2.0,24.0,0.105,0.08,0.1,0.13,1.5,1.2,4.6,4.0,2.0,24.0,1.4,4.3,0.3,0.1,0.2,2.9,0.0072275518663488
52.4,7.0,10.6,12.8,21.2,5.2,0.0,0.5,14.0,26.0,0.175,0.08,2.0,24.0,0.14,0.08,0.1,0.45,2.3,1.7,4.1,3.2,14.0,1.0,0.4,1.1,3.9,2.4,0.16,2.7,0.0197657203187765
40.4,8.2,2.2,18.8,23.6,10.0,0.0,0.5,14.0,33.0,0.14,0.01,2.0,23.0,0.07,0.02,0.1,0.46,2.7,3.7,3.7,3.9,7.0,10.0,2.2,0.7,4.9,0.8,0.39,3.4,0.119891624274759
36.8,5.8,3.4,8.0,20.0,43.6,0.0,0.51,14.0,28.0,0.14,0.08,2.0,23.0,0.175,0.1,0.1,0.21,2.2,0.8,4.9,2.8,30.0,20.0,2.4,0.7,5.0,2.0,0.19,1.8,0.0376221669983869
15.2,7.0,9.4,21.2,8.0,6.4,0.0,0.51,14.0,28.0,0.175,0.01,2.0,34.0,0.07,0.01,0.1,0.26,0.7,3.3,2.6,3.2,29.0,17.0,3.8,2.9,4.6,3.4,0.25,2.5,0.0762216422665466
34.4,3.4,11.8,22.4,20.0,11.2,0.0,0.51,14.0,21.0,0.14,0.03,2.0,31.0,0.14,0.01,0.1,0.45,2.5,1.5,4.9,2.6,24.0,5.0,2.2,2.9,1.3,0.7,1.42,2.3,0.0258904317719562
39.2,13.0,9.4,17.6,26.0,20.8,0.0,0.51,14.0,34.0,0.14,0.04,2.0,29.0,0.175,0.05,0.1,0.16,2.8,2.7,4.2,3.7,11.0,12.0,0.1,2.3,3.1,2.1,1.83,3.6,0.0287324119443944
27.2,9.4,9.4,5.6,8.0,5.2,0.0,0.51,14.0,29.0,0.14,0.01,2.0,6.0,0.07,0.04,0.1,0.29,0.9,2.5,3.8,3.9,21.0,7.0,4.1,0.2,1.9,1.3,0.82,1.6,0.0416530760493877
26.0,9.4,11.8,12.8,15.2,50.8,0.0,0.5,14.0,34.0,0.14,0.1,2.0,23.0,0.105,0.01,0.1,0.11,1.6,2.2,3.4,4.2,8.0,0.0,2.2,3.2,0.9,0.1,1.44,2.0,0.0338227801379586
32.0,3.4,2.2,11.6,16.4,49.6,0.0,0.51,14.0,28.0,0.07,0.05,2.0,29.0,0.07,0.01,0.1,0.43,1.9,2.9,4.4,5.0,16.0,30.0,0.6,0.6,2.8,2.1,1.52,3.1,0.148760792868792
52.4,9.4,11.8,6.8,8.0,6.4,0.0,0.5,14.0,15.0,0.07,0.02,2.0,32.0,0.14,0.01,0.1,0.44,0.7,0.9,4.1,1.6,10.0,6.0,2.3,1.0,1.3,0.8,0.24,1.1,0.0169683905638719
10.4,5.8,7.0,16.4,16.4,6.4,0.0,0.5,14.0,24.0,0.175,0.02,2.0,25.0,0.07,0.05,0.1,0.34,0.9,2.0,4.9,4.5,5.0,2.0,2.7,2.5,1.1,2.6,0.26,4.4,0.143918496897033
24.8,2.2,4.6,21.2,14.0,17.2,0.0,0.5,14.0,13.0,0.07,0.02,2.0,20.0,0.105,0.09,0.1,0.41,1.1,1.0,2.4,5.0,7.0,10.0,5.0,1.3,2.2,1.4,0.61,2.0,0.0890008486131834
20.0,5.8,8.2,8.0,10.4,37.6,0.0,0.5,14.0,26.0,0.105,0.06,2.0,24.0,0.07,0.01,0.1,0.47,1.1,2.7,3.0,3.4,19.0,9.0,0.5,2.6,0.2,1.3,0.36,2.6,0.0685684362785607
16.4,9.4,4.6,17.6,12.8,44.8,0.0,0.51,14.0,33.0,0.175,0.02,2.0,27.0,0.07,0.06,0.1,0.09,1.2,1.4,2.5,4.1,9.0,2.0,2.7,3.4,2.3,2.5,0.87,2.3,0.138673355340122
38.0,11.8,8.2,14.0,24.8,28.0,0.0,0.51,14.0,21.0,0.14,0.03,2.0,33.0,0.105,0.07,0.1,0.49,2.8,2.2,4.7,3.3,15.0,11.0,0.4,4.6,0.1,1.6,1.16,3.0,0.0334910142596713
24.8,1.0,3.4,11.6,14.0,6.4,0.0,0.5,14.0,22.0,0.14,0.08,2.0,14.0,0.07,0.01,0.1,0.03,1.7,2.0,4.6,3.0,29.0,4.0,1.5,3.8,2.9,0.3,1.0,1.4,0.126676946288446
30.8,9.4,11.8,24.8,20.0,35.2,0.0,0.5,14.0,17.0,0.105,0.02,2.0,29.0,0.14,0.1,0.1,0.23,2.0,1.4,4.5,3.0,23.0,10.0,2.1,0.4,4.3,1.7,0.5,1.6,0.0286088243797589
10.4,10.6,9.4,22.4,26.0,40.0,0.0,0.5,14.0,24.0,0.07,0.04,2.0,29.0,0.14,0.02,0.1,0.49,2.2,0.7,4.6,4.2,25.0,5.0,4.2,3.1,0.3,1.4,0.19,4.0,0.107506889023291
40.4,4.6,8.2,22.4,6.8,17.2,0.0,0.51,14.0,28.0,0.14,0.1,2.0,35.0,0.105,0.05,0.1,0.5,0.6,3.1,3.8,4.8,10.0,21.0,4.2,0.1,0.9,1.9,0.3,1.2,0.0301159058489922
27.2,11.8,4.6,3.2,8.0,46.0,0.0,0.51,14.0,27.0,0.07,0.05,2.0,35.0,0.14,0.04,0.1,0.4,0.7,3.3,3.7,2.2,28.0,4.0,4.5,4.5,2.3,1.6,0.58,1.5,0.0840260026004293
24.8,7.0,8.2,6.8,4.4,13.6,0.0,0.51,14.0,32.0,0.14,0.03,2.0,12.0,0.175,0.04,0.1,0.19,0.5,2.1,1.6,2.3,26.0,15.0,1.8,3.5,3.1,4.6,0.11,1.1,0.0546669138579012
40.4,4.6,10.6,3.2,6.8,50.8,0.0,0.51,14.0,34.0,0.105,0.03,2.0,26.0,0.07,0.03,0.1,0.28,0.7,4.3,3.4,2.9,9.0,10.0,3.0,3.4,1.9,4.9,0.54,1.5,0.0240256869910571
36.8,3.4,2.2,23.6,24.8,17.2,0.0,0.5,14.0,32.0,0.105,0.08,2.0,27.0,0.105,0.1,0.1,0.5,1.5,3.0,4.4,4.6,9.0,6.0,1.8,1.8,1.3,3.1,1.34,3.3,0.0001558106005364
41.6,4.6,7.0,18.8,22.4,16.0,0.0,0.5,14.0,11.0,0.105,0.07,2.0,28.0,0.14,0.02,0.1,0.43,0.9,1.1,5.0,4.1,4.0,29.0,1.3,1.8,0.9,1.5,0.72,2.1,0.0348750194943692
14.0,9.4,2.2,23.6,11.6,34.0,0.0,0.51,14.0,21.0,0.07,0.07,2.0,14.0,0.14,0.05,0.1,0.04,0.6,1.5,2.5,2.4,17.0,1.0,4.5,4.5,3.6,3.1,0.36,1.6,0.327570568158255
28.4,5.8,8.2,24.8,9.2,16.0,0.0,0.51,14.0,23.0,0.175,0.09,2.0,29.0,0.07,0.03,0.1,0.16,1.0,3.1,3.4,1.7,12.0,24.0,4.6,2.9,0.2,4.6,0.25,1.2,0.0455232963892929
46.4,1.0,7.0,5.6,10.4,46.0,0.0,0.51,14.0,25.0,0.175,0.01,2.0,34.0,0.035,0.03,0.1,0.48,0.6,1.9,2.5,4.5,1.0,16.0,3.0,4.0,2.0,1.4,0.48,2.2,0.031752700880344
20.0,2.2,2.2,10.4,3.2,34.0,0.0,0.51,14.0,27.0,0.175,0.03,2.0,11.0,0.07,0.05,0.1,0.25,0.4,3.2,1.1,1.7,29.0,9.0,0.6,0.2,1.4,3.9,0.1,1.0,0.2508411651626
26.0,9.4,7.0,11.6,22.4,37.6,0.0,0.51,14.0,20.0,0.14,0.08,2.0,15.0,0.14,0.08,0.1,0.14,1.0,1.6,4.4,4.4,8.0,9.0,4.5,2.9,2.7,3.1,0.99,4.2,0.0577108508527576
36.8,3.4,13.0,23.6,17.6,26.8,0.0,0.5,14.0,29.0,0.035,0.02,2.0,21.0,0.105,0.04,0.1,0.04,1.0,2.2,3.9,4.0,26.0,27.0,0.6,2.7,0.6,4.2,0.68,3.6,0.0209094325911772
9.2,10.6,3.4,22.4,16.4,26.8,0.0,0.51,14.0,17.0,0.14,0.08,2.0,30.0,0.175,0.03,0.1,0.33,1.0,1.4,3.9,2.4,26.0,3.0,3.8,2.1,2.9,3.2,0.62,2.2,0.3310580458961
27.2,7.0,13.0,5.6,20.0,7.6,0.0,0.51,14.0,24.0,0.175,0.04,2.0,26.0,0.105,0.1,0.1,0.35,1.6,3.0,4.6,4.3,23.0,10.0,3.6,1.2,4.7,3.7,1.13,1.5,0.0309291320346919
38.0,10.6,3.4,6.8,4.4,26.8,0.0,0.5,14.0,18.0,0.035,0.03,2.0,14.0,0.105,0.06,0.1,0.46,0.5,1.8,2.3,2.1,14.0,16.0,3.9,0.8,1.6,3.5,0.12,1.8,0.0842825783812112
26.0,3.4,5.8,18.8,18.8,13.6,0.0,0.5,14.0,21.0,0.07,0.02,2.0,20.0,0.105,0.06,0.1,0.06,1.9,0.8,4.3,2.6,25.0,14.0,2.4,0.2,1.6,0.7,0.46,1.9,0.069087521492869
12.8,9.4,8.2,20.0,5.6,47.2,0.0,0.51,14.0,25.0,0.07,0.05,2.0,23.0,0.105,0.04,0.1,0.27,0.3,3.0,2.8,3.6,5.0,13.0,4.2,3.5,2.3,0.5,0.14,1.6,0.107084749447349
17.6,8.2,11.8,15.2,5.6,41.2,0.0,0.5,14.0,26.0,0.14,0.01,2.0,22.0,0.14,0.01,0.1,0.12,0.7,0.8,2.7,3.8,28.0,1.0,0.4,4.5,1.0,4.6,0.36,1.5,0.0527592680989586
44.0,4.6,5.8,16.4,22.4,36.4,0.0,0.51,14.0,32.0,0.175,0.02,2.0,24.0,0.035,0.01,0.1,0.36,2.9,1.6,4.7,3.9,17.0,21.0,2.5,0.6,0.9,4.0,0.18,3.1,0.0408617640325216
11.6,5.8,13.0,21.2,24.8,48.4,0.0,0.51,14.0,34.0,0.035,0.01,2.0,35.0,0.14,0.03,0.1,0.49,2.0,3.0,4.7,4.7,15.0,29.0,2.7,2.8,4.3,4.2,0.12,3.8,0.0707899079097661
48.8,1.0,3.4,8.0,10.4,42.4,0.0,0.51,14.0,24.0,0.14,0.04,2.0,24.0,0.14,0.1,0.1,0.21,0.8,3.3,3.5,4.9,23.0,27.0,0.8,2.4,0.3,2.2,0.1,2.0,0.0621355853082796
11.6,5.8,2.2,5.6,16.4,7.6,0.0,0.5,14.0,26.0,0.14,0.01,2.0,28.0,0.105,0.03,0.1,0.36,1.8,2.4,3.2,3.0,24.0,18.0,2.4,4.9,0.8,4.3,0.32,2.4,0.0410384041496685
26.0,2.2,9.4,23.6,8.0,14.8,0.0,0.51,14.0,34.0,0.14,0.04,2.0,16.0,0.07,0.05,0.1,0.13,1.0,1.8,4.2,4.3,19.0,14.0,0.6,4.3,4.3,1.1,0.18,3.0,0.0428686869017861
48.8,3.4,2.2,23.6,6.8,31.6,0.0,0.5,14.0,18.0,0.07,0.06,2.0,20.0,0.105,0.08,0.1,0.38,0.8,0.7,4.4,3.9,8.0,9.0,4.5,1.1,4.2,3.9,0.5,1.5,0.0983898693514945
30.8,10.6,5.8,6.8,5.6,20.8,0.0,0.5,14.0,35.0,0.175,0.04,2.0,5.0,0.14,0.08,0.1,0.32,0.4,0.8,2.6,2.9,16.0,21.0,1.9,4.2,4.1,1.9,0.16,1.1,0.0580743914338377
26.0,10.6,13.0,14.0,4.4,13.6,0.0,0.5,14.0,30.0,0.14,0.07,2.0,11.0,0.175,0.07,0.1,0.13,0.5,1.8,1.9,2.0,13.0,5.0,2.6,1.7,3.9,3.0,0.49,1.8,0.0322771935146803
35.6,13.0,10.6,10.4,3.2,28.0,0.0,0.5,14.0,30.0,0.175,0.1,2.0,13.0,0.07,0.06,0.1,0.18,0.4,0.3,1.7,3.7,29.0,21.0,4.9,0.9,0.6,3.7,0.26,1.1,0.0286532719636703
29.6,8.2,10.6,20.0,11.6,34.0,0.0,0.5,14.0,18.0,0.14,0.1,2.0,25.0,0.14,0.06,0.1,0.39,1.1,2.3,2.4,3.4,7.0,11.0,4.7,3.8,3.6,3.2,0.53,1.7,0.0329843669770676
20.0,7.0,5.8,24.8,12.8,7.6,0.0,0.5,14.0,25.0,0.07,0.01,2.0,23.0,0.07,0.03,0.1,0.27,1.0,1.3,4.8,3.9,22.0,21.0,1.6,2.2,3.9,3.5,0.52,2.6,0.0912204831674304
44.0,10.6,13.0,22.4,11.6,14.8,0.0,0.51,14.0,35.0,0.105,0.04,2.0,22.0,0.175,0.03,0.1,0.35,1.2,4.3,2.7,2.1,17.0,1.0,1.4,0.9,1.9,3.3,0.32,1.1,0.0180044859215483
17.6,2.2,9.4,16.4,20.0,22.0,0.0,0.5,14.0,15.0,0.07,0.07,2.0,29.0,0.105,0.08,0.1,0.04,0.8,0.6,4.9,2.4,11.0,24.0,2.8,4.5,1.9,4.5,0.44,2.2,0.0601552388841178
27.2,9.4,13.0,5.6,11.6,32.8,0.0,0.51,14.0,34.0,0.07,0.02,2.0,32.0,0.14,0.07,0.1,0.12,0.7,1.6,2.9,4.6,26.0,7.0,4.8,4.2,0.2,2.5,0.53,2.0,0.0284294087463503
15.2,2.2,3.4,21.2,15.2,8.8,0.0,0.51,14.0,27.0,0.105,0.09,2.0,32.0,0.175,0.03,0.1,0.01,1.9,1.1,3.9,2.7,13.0,15.0,0.2,3.0,2.9,0.7,1.07,1.5,0.203576487191216
34.4,11.8,3.4,10.4,20.0,13.6,0.0,0.51,14.0,16.0,0.175,0.01,2.0,28.0,0.175,0.04,0.1,0.1,1.5,1.4,4.1,4.6,4.0,15.0,4.3,2.9,4.6,2.8,0.62,2.6,0.0879381013388791
35.6,7.0,9.4,17.6,15.2,11.2,0.0,0.51,14.0,29.0,0.14,0.04,2.0,13.0,0.07,0.04,0.1,0.5,1.1,3.1,4.6,2.3,14.0,14.0,0.8,0.3,0.6,2.1,1.09,1.4,0.0319713787543738
20.0,10.6,10.6,9.2,16.4,52.0,0.0,0.51,14.0,18.0,0.105,0.01,2.0,19.0,0.07,0.05,0.1,0.24,1.8,2.0,5.0,4.9,10.0,23.0,3.9,3.6,1.0,0.9,0.43,3.7,0.0489721853379261
29.6,11.8,8.2,21.2,14.0,34.0,0.0,0.51,14.0,28.0,0.07,0.01,2.0,35.0,0.175,0.05,0.1,0.21,1.4,2.7,4.6,3.5,27.0,10.0,0.3,2.0,1.6,1.0,0.53,2.9,0.0424822152656316
35.6,11.8,9.4,10.4,23.6,7.6,0.0,0.5,14.0,26.0,0.035,0.01,2.0,9.0,0.14,0.03,0.1,0.16,2.9,2.7,4.4,4.0,0.0,0.0,3.7,3.4,4.3,2.2,0.47,3.4,0.0317320721280862
14.0,9.4,4.6,8.0,3.2,19.6,0.0,0.5,14.0,32.0,0.105,0.03,2.0,18.0,0.14,0.02,0.1,0.27,0.2,0.3,1.8,4.7,25.0,7.0,1.3,3.3,3.3,0.2,0.1,1.1,0.167772726151982
44.0,13.0,13.0,26.0,21.2,48.4,0.0,0.51,14.0,24.0,0.105,0.08,2.0,13.0,0.14,0.07,0.1,0.3,2.5,2.4,4.8,4.2,18.0,30.0,0.5,0.3,3.0,3.3,2.13,2.8,0.018390251910362
14.0,11.8,8.2,5.6,15.2,32.8,0.0,0.51,14.0,32.0,0.035,0.03,2.0,30.0,0.035,0.01,0.1,0.27,0.8,1.7,4.6,4.7,12.0,5.0,3.4,3.5,4.8,2.2,0.13,4.3,0.0918048216793062
27.2,2.2,3.4,22.4,11.6,22.0,0.0,0.5,14.0,32.0,0.14,0.06,2.0,27.0,0.14,0.02,0.1,0.35,1.1,1.0,2.8,3.1,8.0,16.0,3.8,0.7,2.2,3.7,0.2,2.7,0.109300958413122
16.4,7.0,11.8,5.6,16.4,24.4,0.0,0.5,14.0,20.0,0.14,0.02,2.0,17.0,0.14,0.08,0.1,0.46,1.8,1.3,4.0,3.4,22.0,3.0,1.3,4.7,4.4,2.7,1.29,2.2,0.054970041929397
50.0,9.4,13.0,16.4,18.8,4.0,0.0,0.5,14.0,32.0,0.07,0.02,2.0,17.0,0.07,0.04,0.1,0.21,2.2,3.1,4.5,3.8,10.0,18.0,3.7,2.2,0.8,2.5,1.83,2.7,0.0160627256640216
14.0,2.2,11.8,9.2,23.6,47.2,0.0,0.5,14.0,12.0,0.14,0.02,2.0,32.0,0.175,0.01,0.1,0.39,2.7,0.9,4.3,4.3,21.0,18.0,3.8,2.2,4.2,2.0,0.2,4.1,0.061509653878604
42.8,8.2,7.0,18.8,4.4,38.8,0.0,0.5,14.0,9.0,0.14,0.03,2.0,27.0,0.14,0.01,0.1,0.12,0.2,0.2,2.5,4.1,2.0,23.0,3.1,0.3,2.2,3.4,0.17,1.2,0.0387466295401967
38.0,13.0,2.2,17.6,10.4,25.6,0.0,0.5,14.0,34.0,0.175,0.07,2.0,10.0,0.07,0.03,0.1,0.37,0.5,2.3,5.0,4.9,26.0,15.0,1.8,2.5,4.5,4.3,0.46,4.7,0.129516030202569
52.4,5.8,3.4,26.0,11.6,49.6,0.0,0.5,14.0,33.0,0.105,0.1,2.0,9.0,0.14,0.08,0.1,0.21,1.3,2.4,4.0,4.0,4.0,17.0,0.1,2.3,4.2,4.4,0.7,1.2,0.0578913326606748
42.8,1.0,11.8,6.8,11.6,18.4,0.0,0.51,14.0,33.0,0.14,0.08,2.0,29.0,0.07,0.03,0.1,0.11,1.1,1.5,3.8,2.2,11.0,7.0,0.3,0.9,4.2,1.5,0.47,2.1,0.0212636536013538
14.0,7.0,10.6,22.4,16.4,31.6,0.0,0.5,14.0,32.0,0.105,0.01,2.0,29.0,0.105,0.02,0.1,0.49,2.2,1.2,3.6,4.9,7.0,2.0,4.1,1.3,0.9,0.5,0.14,2.3,0.0692654548646336
50.0,10.6,10.6,9.2,20.0,13.6,0.0,0.5,14.0,12.0,0.07,0.03,2.0,23.0,0.105,0.06,0.1,0.18,1.0,1.1,4.6,2.5,6.0,0.0,4.6,3.7,0.3,1.8,0.27,2.0,0.0193295312559052
44.0,7.0,4.6,23.6,9.2,11.2,0.0,0.5,14.0,22.0,0.14,0.01,2.0,12.0,0.14,0.1,0.1,0.14,0.6,2.8,4.0,1.9,10.0,29.0,5.0,3.8,4.2,4.8,0.42,1.0,0.0524351182269447
44.0,9.4,8.2,3.2,10.4,11.2,0.0,0.51,14.0,30.0,0.175,0.01,2.0,18.0,0.07,0.06,0.1,0.06,1.3,3.2,4.0,2.6,29.0,20.0,4.8,1.9,3.5,2.1,0.6,2.2,0.029578288338321
35.6,11.8,9.4,5.6,3.2,32.8,0.0,0.5,14.0,34.0,0.175,0.07,2.0,20.0,0.14,0.05,0.1,0.14,0.3,3.5,1.6,4.5,17.0,16.0,2.8,3.9,1.2,0.6,0.22,1.4,0.0339697530940688
41.6,7.0,4.6,14.0,21.2,7.6,0.0,0.51,14.0,29.0,0.175,0.05,2.0,31.0,0.105,0.1,0.1,0.21,1.6,1.7,4.8,3.1,14.0,3.0,3.9,2.9,3.8,2.6,1.04,2.5,0.0519210918960641
15.2,5.8,3.4,20.0,14.0,37.6,0.0,0.51,14.0,29.0,0.175,0.07,2.0,12.0,0.07,0.05,0.1,0.24,1.8,1.4,5.0,4.1,17.0,12.0,1.2,1.6,3.3,0.9,0.82,2.1,0.196121851466502
30.8,7.0,7.0,22.4,3.2,5.2,0.0,0.51,14.0,24.0,0.105,0.02,2.0,22.0,0.14,0.08,0.1,0.27,0.4,1.3,1.3,2.1,5.0,16.0,0.9,2.1,1.9,4.9,0.29,1.2,0.050509118449146
36.8,7.0,5.8,11.6,4.4,53.2,0.0,0.5,14.0,18.0,0.035,0.03,2.0,18.0,0.175,0.1,0.1,0.46,0.4,1.9,2.6,3.5,23.0,21.0,2.6,4.7,4.8,1.8,0.2,1.3,0.0515121870823635
14.0,7.0,8.2,6.8,8.0,23.2,0.0,0.5,14.0,21.0,0.14,0.05,2.0,31.0,0.105,0.07,0.1,0.15,0.5,0.5,2.4,3.4,19.0,21.0,3.6,4.2,1.7,4.4,0.33,1.2,0.0950928767316218
17.6,7.0,11.8,4.4,14.0,47.2,0.0,0.51,14.0,23.0,0.175,0.03,2.0,35.0,0.07,0.04,0.1,0.25,0.9,1.1,4.5,2.9,3.0,2.0,1.6,4.4,4.5,2.6,0.76,2.8,0.0496856357703332
48.8,4.6,9.4,10.4,22.4,11.2,0.0,0.51,14.0,29.0,0.07,0.03,2.0,30.0,0.035,0.01,0.1,0.18,1.9,1.9,4.9,4.3,16.0,7.0,1.6,3.7,2.7,3.8,0.15,1.9,0.0228200338544555
50.0,8.2,4.6,8.0,14.0,35.2,0.0,0.51,14.0,24.0,0.105,0.01,2.0,10.0,0.105,0.06,0.1,0.41,1.4,1.3,4.6,4.6,3.0,7.0,0.3,0.1,2.3,2.1,1.12,3.8,0.0447393012988452
34.4,4.6,10.6,15.2,22.4,43.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,9.0,0.105,0.03,0.1,0.07,1.4,3.2,3.9,3.4,7.0,6.0,3.1,4.7,1.0,2.4,0.24,3.3,0.0312284304678533
42.8,7.0,8.2,3.2,6.8,30.4,0.0,0.5,14.0,21.0,0.07,0.01,2.0,15.0,0.07,0.07,0.1,0.49,0.8,0.8,4.7,3.0,27.0,26.0,2.6,1.4,2.3,3.2,0.26,1.1,0.0303905552476841
52.4,3.4,1.0,24.8,6.8,31.6,0.0,0.51,14.0,14.0,0.035,0.01,2.0,11.0,0.07,0.07,0.1,0.1,0.7,1.7,2.6,5.0,18.0,4.0,0.5,0.6,2.9,3.1,0.63,1.4,0.1998204997059
16.4,7.0,11.8,24.8,3.2,31.6,0.0,0.5,14.0,30.0,0.07,0.02,2.0,11.0,0.175,0.02,0.1,0.25,0.3,2.1,1.6,3.3,11.0,15.0,2.8,3.6,5.0,3.8,0.29,1.0,0.0572080594947734
17.6,7.0,11.8,17.6,20.0,34.0,0.0,0.5,14.0,34.0,0.07,0.06,2.0,28.0,0.175,0.1,0.1,0.42,1.3,3.9,4.3,4.4,14.0,23.0,4.3,0.4,4.9,2.3,1.06,1.8,0.050425378448129
40.4,5.8,5.8,6.8,26.0,35.2,0.0,0.5,14.0,34.0,0.175,0.08,2.0,31.0,0.105,0.08,0.1,0.12,2.8,2.8,4.6,4.7,12.0,27.0,3.9,0.8,1.5,2.4,0.79,3.8,0.0452734760240812
50.0,4.6,5.8,22.4,14.0,10.0,0.0,0.51,14.0,21.0,0.105,0.01,2.0,23.0,0.035,0.02,0.1,0.29,0.9,0.9,2.8,2.3,11.0,30.0,4.4,4.4,3.8,0.9,0.65,1.6,0.0349891537874704
50.0,1.0,7.0,16.4,11.6,37.6,0.0,0.51,14.0,28.0,0.105,0.1,2.0,28.0,0.07,0.03,0.1,0.27,1.3,1.3,4.5,4.8,3.0,30.0,1.1,2.6,4.8,5.0,0.31,2.1,0.0287297767374063
15.2,9.4,3.4,2.0,3.2,38.8,0.0,0.51,14.0,34.0,0.175,0.05,2.0,31.0,0.14,0.01,0.1,0.42,0.3,1.0,1.4,1.6,23.0,16.0,3.8,4.9,1.8,4.2,0.2,1.2,0.185376365767601
33.2,11.8,11.8,22.4,6.8,22.0,0.0,0.5,14.0,26.0,0.175,0.03,2.0,18.0,0.07,0.05,0.1,0.32,0.6,2.4,2.7,2.6,19.0,5.0,2.8,0.9,4.4,0.9,0.39,2.0,0.0283517994373244
20.0,10.6,13.0,21.2,9.2,23.2,0.0,0.51,14.0,23.0,0.14,0.01,2.0,19.0,0.07,0.04,0.1,0.23,0.9,2.8,2.5,3.6,16.0,6.0,4.4,2.1,0.9,2.9,0.39,1.4,0.0405072994909776
34.4,8.2,7.0,22.4,8.0,53.2,0.0,0.51,14.0,28.0,0.14,0.07,2.0,10.0,0.035,0.03,0.1,0.07,1.0,1.5,2.5,1.9,7.0,10.0,2.8,1.9,3.6,0.1,0.66,1.4,0.0454966605981168
34.4,2.2,4.6,2.0,9.2,13.6,0.0,0.51,14.0,32.0,0.14,0.06,2.0,35.0,0.175,0.02,0.1,0.39,0.7,0.8,3.0,3.1,3.0,22.0,0.3,4.5,3.2,4.0,0.33,2.1,0.0679290464187164
24.8,7.0,2.2,5.6,9.2,53.2,0.0,0.5,14.0,13.0,0.14,0.08,2.0,14.0,0.175,0.04,0.1,0.46,1.2,1.2,2.3,1.4,8.0,19.0,1.9,2.8,1.7,3.7,0.52,1.1,0.201256607814063
20.0,7.0,13.0,15.2,24.8,18.4,0.0,0.5,14.0,25.0,0.175,0.08,2.0,28.0,0.07,0.07,0.1,0.18,1.4,0.5,4.9,4.5,4.0,1.0,4.0,4.5,4.1,2.6,0.29,3.2,0.0412331709030526
22.4,9.4,10.6,6.8,12.8,18.4,0.0,0.51,14.0,24.0,0.105,0.05,2.0,11.0,0.035,0.02,0.1,0.24,1.6,1.0,4.2,4.6,13.0,28.0,2.2,2.9,5.0,3.9,0.6,2.7,0.0442809390598513
23.6,2.2,8.2,12.8,6.8,5.2,0.0,0.5,14.0,19.0,0.105,0.01,2.0,30.0,0.035,0.03,0.1,0.03,0.3,2.1,1.5,4.5,27.0,2.0,0.6,2.7,2.9,2.0,0.27,1.0,0.0538752047419667
32.0,7.0,3.4,21.2,8.0,13.6,0.0,0.5,14.0,22.0,0.14,0.08,2.0,10.0,0.07,0.07,0.1,0.16,0.8,2.6,4.9,3.8,13.0,14.0,0.1,2.6,0.6,1.9,0.43,1.5,0.0999395135016486
16.4,3.4,10.6,4.4,17.6,16.0,0.0,0.5,14.0,18.0,0.035,0.02,2.0,20.0,0.14,0.01,0.1,0.17,1.6,0.9,3.8,4.3,15.0,16.0,2.5,3.6,4.5,1.6,0.6,2.4,0.0623017090880479
32.0,7.0,7.0,18.8,8.0,24.4,0.0,0.51,14.0,31.0,0.14,0.02,2.0,22.0,0.07,0.01,0.1,0.44,0.9,2.0,2.1,4.4,12.0,23.0,1.5,0.3,1.3,2.9,0.15,1.0,0.0475067308078281
