w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,totalloss_W
52.4,2.2,5.8,5.6,11.6,43.6,0.0,0.51,14.0,26.0,0.14,0.03,2.0,10.0,0.14,0.09,0.1,0.11,1.4,3.4,4.9,3.4,2.0,8.0,1.3,3.5,0.7,1.5,0.19,1.5,10.856435619314555
39.2,5.8,11.8,10.4,14.0,46.0,0.0,0.5,14.0,14.0,0.035,0.03,2.0,34.0,0.105,0.08,0.1,0.41,1.5,1.5,2.5,3.8,19.0,5.0,2.2,0.2,1.5,1.0,0.13,1.8,32.96862451728412
21.2,4.6,7.0,6.8,12.8,48.4,0.0,0.5,14.0,20.0,0.14,0.07,2.0,22.0,0.14,0.05,0.1,0.42,0.8,0.6,2.3,4.1,29.0,21.0,3.3,1.1,1.3,0.1,0.41,1.9,26.9325374604171
48.8,10.6,11.8,20.0,10.4,52.0,0.0,0.51,14.0,34.0,0.175,0.07,2.0,19.0,0.105,0.02,0.1,0.47,1.0,2.3,2.6,2.4,30.0,14.0,2.1,4.6,0.9,5.0,0.44,2.3,12.771704769588444
21.2,5.8,3.4,23.6,14.0,4.0,0.0,0.51,14.0,35.0,0.07,0.02,2.0,16.0,0.14,0.06,0.1,0.05,1.4,1.5,2.9,4.4,0.0,14.0,3.2,4.6,3.9,2.4,0.4,2.8,18.324814551973382
30.8,9.4,11.8,9.2,20.0,29.2,0.0,0.5,14.0,27.0,0.07,0.04,2.0,27.0,0.175,0.08,0.1,0.36,2.6,3.5,4.6,4.4,2.0,29.0,3.4,3.2,0.8,0.9,0.28,2.6,25.977866721551543
20.0,3.4,11.8,8.0,6.8,40.0,0.0,0.5,14.0,13.0,0.175,0.06,2.0,34.0,0.035,0.01,0.1,0.12,0.5,1.1,3.8,3.2,16.0,16.0,3.0,1.2,2.1,4.7,0.41,1.4,23.93305010520987
21.2,2.2,7.0,10.4,26.0,48.4,0.0,0.5,14.0,20.0,0.175,0.05,2.0,25.0,0.14,0.09,0.1,0.28,2.3,1.3,5.0,4.6,17.0,25.0,2.4,4.2,1.0,1.1,0.56,4.0,15.510294736318459
41.6,8.2,13.0,9.2,24.8,41.2,0.0,0.5,14.0,10.0,0.14,0.01,2.0,15.0,0.14,0.04,0.1,0.09,3.0,0.8,4.8,4.1,10.0,29.0,3.4,0.3,4.9,1.2,0.36,2.9,13.562361000475805
29.6,1.0,9.4,11.6,6.8,19.6,0.0,0.5,14.0,28.0,0.175,0.02,2.0,28.0,0.035,0.03,0.1,0.32,0.8,0.8,3.3,4.7,22.0,5.0,1.4,1.9,0.7,3.1,0.23,2.1,18.20492450728814
32.0,2.2,9.4,15.2,8.0,19.6,0.0,0.51,14.0,35.0,0.175,0.1,2.0,15.0,0.175,0.09,0.1,0.3,0.6,3.1,4.7,2.8,29.0,21.0,2.6,2.6,3.9,4.6,0.52,2.0,12.189991593522572
16.4,3.4,11.8,15.2,8.0,31.6,0.0,0.5,14.0,31.0,0.175,0.06,2.0,33.0,0.14,0.02,0.1,0.31,0.5,2.0,4.3,4.2,11.0,19.0,3.6,1.8,4.9,0.9,0.13,2.4,18.01447678644817
50.0,7.0,8.2,22.4,15.2,34.0,0.0,0.5,14.0,32.0,0.07,0.02,2.0,29.0,0.14,0.05,0.1,0.38,0.8,2.5,4.3,3.8,4.0,26.0,0.8,5.0,4.0,3.4,0.66,1.3,18.67770354002212
18.8,4.6,10.6,21.2,22.4,48.4,0.0,0.51,14.0,28.0,0.14,0.03,2.0,27.0,0.175,0.02,0.1,0.15,2.5,2.6,4.7,4.8,9.0,8.0,0.9,3.3,2.6,2.7,0.16,3.0,23.66487411996034
18.8,3.4,1.0,16.4,4.4,52.0,0.0,0.5,14.0,24.0,0.105,0.04,2.0,14.0,0.07,0.03,0.1,0.24,0.5,0.8,2.8,4.0,30.0,24.0,0.5,2.4,2.4,2.6,0.4,1.2,25.856604392831706
22.4,13.0,4.6,11.6,12.8,41.2,0.0,0.51,14.0,10.0,0.105,0.1,2.0,12.0,0.175,0.1,0.1,0.27,0.9,1.0,4.6,4.5,12.0,24.0,1.7,2.9,3.5,2.3,0.46,1.5,12.005301935626944
42.8,5.8,3.4,11.6,20.0,14.8,0.0,0.5,14.0,30.0,0.14,0.09,2.0,31.0,0.07,0.03,0.1,0.41,1.0,2.1,4.1,2.9,0.0,29.0,3.5,3.6,3.4,2.9,0.21,2.8,26.440033669091232
20.0,2.2,9.4,18.8,22.4,12.4,0.0,0.51,14.0,6.0,0.14,0.03,2.0,26.0,0.105,0.01,0.1,0.29,1.3,0.4,4.6,4.5,6.0,11.0,2.0,3.5,2.5,1.1,0.12,3.5,31.531097320241027
32.0,8.2,11.8,21.2,15.2,29.2,0.0,0.5,14.0,34.0,0.175,0.05,2.0,22.0,0.035,0.03,0.1,0.24,1.4,3.2,3.4,1.9,5.0,21.0,3.8,1.3,1.3,1.8,0.68,1.3,23.467435292998697
27.2,4.6,5.8,8.0,22.4,17.2,0.0,0.51,14.0,22.0,0.105,0.08,2.0,23.0,0.07,0.03,0.1,0.11,2.4,1.3,4.7,4.4,18.0,2.0,1.4,1.0,1.2,3.1,0.57,2.8,21.17599446530038
21.2,5.8,8.2,17.6,15.2,43.6,0.0,0.5,14.0,26.0,0.175,0.02,2.0,23.0,0.175,0.02,0.1,0.07,1.6,1.2,4.1,4.1,12.0,12.0,1.2,1.3,0.7,3.3,1.06,3.1,7.438850448182577
14.0,4.6,2.2,20.0,4.4,19.6,0.0,0.5,14.0,10.0,0.175,0.01,2.0,12.0,0.105,0.06,0.1,0.15,0.3,0.2,1.7,3.3,15.0,30.0,1.0,1.4,3.6,1.6,0.12,1.1,15.017494704603527
21.2,7.0,8.2,12.8,26.0,12.4,0.0,0.51,14.0,9.0,0.175,0.1,2.0,19.0,0.14,0.01,0.1,0.36,1.3,0.4,4.2,3.9,26.0,23.0,1.8,3.7,4.2,3.5,0.25,3.6,9.755216274911609
46.4,13.0,7.0,5.6,14.0,29.2,0.0,0.5,14.0,17.0,0.07,0.03,2.0,25.0,0.07,0.04,0.1,0.3,1.7,2.0,4.1,3.7,27.0,10.0,0.4,1.3,4.4,2.2,1.67,1.2,26.336117931699402
45.2,7.0,11.8,10.4,22.4,52.0,0.0,0.5,14.0,32.0,0.105,0.04,2.0,24.0,0.14,0.1,0.1,0.28,1.3,2.1,4.9,3.2,1.0,0.0,0.4,2.5,1.1,1.2,1.07,2.6,10.41515347452993
46.4,8.2,7.0,3.2,3.2,42.4,0.0,0.51,14.0,24.0,0.175,0.1,2.0,29.0,0.07,0.05,0.1,0.49,0.3,0.5,1.3,1.3,13.0,16.0,3.5,1.5,2.8,1.7,0.12,1.0,38.892649601814355
9.2,7.0,10.6,20.0,22.4,16.0,0.0,0.51,14.0,33.0,0.105,0.05,2.0,32.0,0.035,0.02,0.1,0.0,2.4,3.0,5.0,3.3,29.0,29.0,4.4,0.3,0.4,2.0,0.11,2.4,16.08827785073192
34.4,7.0,10.6,4.4,11.6,41.2,0.0,0.5,14.0,28.0,0.175,0.02,2.0,29.0,0.175,0.04,0.1,0.21,1.4,3.0,3.0,3.5,15.0,27.0,2.0,3.8,2.7,3.3,1.04,2.0,18.289923309205754
26.0,5.8,11.8,14.0,14.0,10.0,0.0,0.5,14.0,31.0,0.07,0.03,2.0,28.0,0.105,0.03,0.1,0.22,0.8,3.4,4.0,4.0,6.0,21.0,3.3,4.8,4.2,5.0,0.23,2.3,8.762274036349288
17.6,7.0,13.0,10.4,20.0,18.4,0.0,0.51,14.0,10.0,0.105,0.09,2.0,25.0,0.175,0.01,0.1,0.07,2.7,1.2,4.9,2.6,25.0,24.0,3.2,2.3,0.4,4.2,0.33,1.3,10.843615451744451
21.2,11.8,2.2,14.0,12.8,46.0,0.0,0.5,14.0,23.0,0.035,0.01,2.0,32.0,0.07,0.01,0.1,0.07,1.0,1.8,3.6,4.0,22.0,26.0,4.3,0.2,3.0,4.0,0.83,1.2,17.680852536281776
40.4,5.8,7.0,10.4,5.6,24.4,0.0,0.5,14.0,8.0,0.175,0.08,2.0,34.0,0.07,0.05,0.1,0.01,0.7,0.7,3.6,2.4,16.0,4.0,0.5,2.3,4.0,4.6,0.29,1.5,21.87876315571911
34.4,9.4,5.8,15.2,20.0,50.8,0.0,0.51,14.0,31.0,0.14,0.03,2.0,25.0,0.14,0.08,0.1,0.29,2.3,2.1,4.5,3.8,3.0,5.0,0.6,2.3,1.2,4.8,0.46,2.1,11.532113171472435
45.2,4.6,7.0,5.6,18.8,24.4,0.0,0.5,14.0,23.0,0.105,0.06,2.0,21.0,0.14,0.1,0.1,0.27,0.8,2.0,3.4,4.9,0.0,15.0,1.9,4.3,4.4,1.4,0.49,2.9,13.28560023176168
12.8,7.0,7.0,20.0,6.8,8.8,0.0,0.51,14.0,21.0,0.07,0.05,2.0,31.0,0.14,0.03,0.1,0.4,0.4,1.2,3.0,4.8,18.0,5.0,4.2,0.6,2.5,3.0,0.2,1.5,14.5818471551776
16.4,8.2,1.0,14.0,5.6,35.2,0.0,0.51,14.0,9.0,0.175,0.1,2.0,17.0,0.07,0.03,0.1,0.39,0.4,1.0,2.2,3.6,13.0,30.0,2.6,1.3,4.4,1.5,0.34,1.6,21.938985260939265
29.6,13.0,3.4,22.4,24.8,47.2,0.0,0.5,14.0,34.0,0.175,0.05,2.0,23.0,0.105,0.08,0.1,0.38,2.9,1.7,3.9,4.3,4.0,19.0,2.3,0.2,1.6,2.0,0.11,3.6,28.071620886269958
39.2,9.4,2.2,2.0,3.2,28.0,0.0,0.51,14.0,27.0,0.035,0.01,2.0,27.0,0.175,0.06,0.1,0.43,0.3,1.4,1.2,3.2,5.0,16.0,0.4,4.6,0.9,4.2,0.24,1.1,50.45127532832789
50.0,3.4,10.6,11.6,4.4,6.4,0.0,0.51,14.0,34.0,0.14,0.09,2.0,19.0,0.14,0.06,0.1,0.36,0.3,4.2,2.1,3.1,5.0,16.0,0.8,3.6,3.5,0.2,0.23,1.5,24.114514818225405
23.6,10.6,9.4,16.4,22.4,5.2,0.0,0.51,14.0,9.0,0.07,0.03,2.0,8.0,0.07,0.05,0.1,0.38,1.5,0.6,5.0,4.7,19.0,19.0,1.3,1.0,1.9,4.4,0.27,2.8,21.963581831507188
42.8,10.6,9.4,15.2,15.2,22.0,0.0,0.51,14.0,33.0,0.175,0.06,2.0,17.0,0.07,0.01,0.1,0.5,1.0,1.8,3.9,3.7,24.0,27.0,3.2,4.9,3.2,3.3,0.91,2.7,12.711175563620007
32.0,11.8,2.2,15.2,16.4,17.2,0.0,0.51,14.0,33.0,0.14,0.1,2.0,28.0,0.14,0.09,0.1,0.34,2.2,1.9,3.5,4.7,4.0,4.0,2.2,1.8,3.4,1.6,0.17,1.9,23.34061193605009
24.8,8.2,10.6,11.6,3.2,43.6,0.0,0.51,14.0,33.0,0.07,0.03,2.0,4.0,0.175,0.05,0.1,0.47,0.3,2.7,1.7,1.4,16.0,7.0,3.1,0.6,3.9,4.6,0.17,1.0,22.86094277276148
52.4,13.0,3.4,22.4,8.0,10.0,0.0,0.51,14.0,27.0,0.105,0.04,2.0,35.0,0.105,0.06,0.1,0.33,0.7,1.6,3.1,2.4,28.0,10.0,1.5,4.1,4.6,3.6,0.65,1.8,16.195851313168383
28.4,10.6,7.0,18.8,21.2,4.0,0.0,0.51,14.0,34.0,0.175,0.02,2.0,23.0,0.175,0.09,0.1,0.33,1.6,1.4,3.9,3.1,8.0,4.0,0.1,3.1,2.3,4.3,1.35,2.5,14.783851704908669
15.2,13.0,13.0,15.2,15.2,11.2,0.0,0.51,14.0,34.0,0.035,0.03,2.0,34.0,0.175,0.05,0.1,0.12,1.5,3.3,4.4,3.8,18.0,22.0,0.8,2.3,0.7,2.7,1.12,1.9,14.829561070330165
45.2,13.0,11.8,6.8,3.2,35.2,0.0,0.51,14.0,26.0,0.14,0.05,2.0,30.0,0.14,0.04,0.1,0.5,0.4,0.7,1.5,5.0,15.0,1.0,3.5,3.9,1.9,1.7,0.27,1.3,21.49918838865908
33.2,11.8,7.0,5.6,23.6,44.8,0.0,0.51,14.0,19.0,0.105,0.07,2.0,11.0,0.07,0.06,0.1,0.25,1.6,1.8,4.4,3.0,7.0,8.0,3.3,3.7,1.4,2.4,0.38,2.8,21.177344499665832
23.6,2.2,11.8,5.6,26.0,43.6,0.0,0.51,14.0,24.0,0.14,0.06,2.0,26.0,0.105,0.04,0.1,0.5,3.1,1.6,4.9,4.3,28.0,30.0,3.3,3.5,1.4,2.9,0.97,3.8,27.69812665316914
32.0,11.8,7.0,23.6,11.6,48.4,0.0,0.51,14.0,32.0,0.07,0.02,2.0,6.0,0.14,0.08,0.1,0.16,0.9,2.8,2.0,2.1,22.0,13.0,1.2,4.8,4.0,3.0,0.83,1.8,14.2867593777321
35.6,11.8,7.0,9.2,12.8,7.6,0.0,0.5,14.0,18.0,0.07,0.02,2.0,29.0,0.175,0.06,0.1,0.2,0.9,2.1,4.8,3.8,30.0,14.0,4.6,4.7,0.9,2.9,0.25,1.1,18.294071516153018
8.0,3.4,3.4,16.4,21.2,7.6,0.0,0.51,14.0,17.0,0.105,0.09,2.0,29.0,0.105,0.09,0.1,0.28,2.4,1.7,4.9,4.9,18.0,21.0,2.5,4.4,1.1,3.0,1.52,2.1,28.055330066386784
12.8,11.8,8.2,18.8,20.0,23.2,0.0,0.5,14.0,31.0,0.105,0.08,2.0,30.0,0.175,0.02,0.1,0.24,1.6,1.0,3.9,5.0,27.0,27.0,2.9,3.8,4.4,3.3,0.1,3.6,30.92991148698758
16.4,10.6,10.6,18.8,15.2,19.6,0.0,0.5,14.0,34.0,0.14,0.01,2.0,17.0,0.14,0.03,0.1,0.06,1.4,4.2,4.4,4.9,0.0,28.0,3.8,2.6,3.2,3.8,1.1,2.2,9.44331945568608
40.4,8.2,1.0,6.8,6.8,22.0,0.0,0.5,14.0,27.0,0.07,0.05,2.0,28.0,0.07,0.02,0.1,0.11,0.4,3.0,1.8,2.9,29.0,5.0,1.9,2.4,0.9,4.3,0.33,1.7,21.56406040708127
27.2,10.6,8.2,4.4,11.6,11.2,0.0,0.5,14.0,35.0,0.14,0.07,2.0,10.0,0.14,0.01,0.1,0.49,0.9,4.3,4.2,2.1,9.0,24.0,3.8,4.1,3.3,0.2,0.7,2.0,16.224193954437673
12.8,8.2,10.6,12.8,6.8,22.0,0.0,0.51,14.0,24.0,0.105,0.06,2.0,30.0,0.175,0.08,0.1,0.45,0.6,2.7,3.9,4.1,14.0,15.0,1.4,3.5,1.3,4.6,0.34,1.1,14.972187971016258
50.0,4.6,13.0,26.0,9.2,22.0,0.0,0.51,14.0,16.0,0.175,0.04,2.0,34.0,0.14,0.09,0.1,0.43,0.7,1.6,2.1,2.7,20.0,24.0,2.7,3.7,3.2,1.5,0.21,1.0,20.663764481593876
21.2,4.6,11.8,8.0,10.4,43.6,0.0,0.5,14.0,25.0,0.175,0.05,2.0,26.0,0.14,0.07,0.1,0.38,1.0,2.0,3.6,2.7,17.0,1.0,2.3,1.6,3.3,3.1,0.97,1.6,12.35731727755743
34.4,11.8,5.8,18.8,22.4,53.2,0.0,0.5,14.0,20.0,0.105,0.09,2.0,33.0,0.14,0.02,0.1,0.08,2.7,2.7,4.8,4.4,14.0,17.0,2.7,4.4,2.4,2.2,0.31,2.7,18.348553467921796
18.8,8.2,1.0,6.8,10.4,18.4,0.0,0.5,14.0,17.0,0.175,0.1,2.0,33.0,0.175,0.1,0.1,0.38,0.5,1.1,4.4,4.8,2.0,27.0,2.5,3.3,2.8,1.0,0.35,4.0,23.27869038243043
44.0,10.6,5.8,6.8,14.0,53.2,0.0,0.51,14.0,23.0,0.105,0.06,2.0,19.0,0.105,0.06,0.1,0.09,1.0,2.5,3.2,4.7,8.0,2.0,4.7,0.6,4.4,4.4,0.15,2.6,32.3683179388507
8.0,10.6,13.0,21.2,14.0,17.2,0.0,0.5,14.0,33.0,0.105,0.07,2.0,19.0,0.14,0.05,0.1,0.31,0.8,1.7,2.5,2.8,14.0,28.0,2.4,3.7,0.8,2.4,0.65,2.1,14.878437887505939
14.0,4.6,8.2,23.6,24.8,11.2,0.0,0.5,14.0,14.0,0.035,0.02,2.0,30.0,0.105,0.01,0.1,0.09,1.9,1.6,4.0,4.3,30.0,13.0,3.1,3.7,4.3,3.0,0.87,3.5,35.37521817802655
33.2,13.0,5.8,23.6,20.0,43.6,0.0,0.5,14.0,34.0,0.175,0.08,2.0,20.0,0.175,0.06,0.1,0.36,1.2,4.4,5.0,4.5,11.0,22.0,1.7,0.5,2.5,2.7,0.76,2.2,8.565209132539787
29.6,11.8,7.0,14.0,21.2,47.2,0.0,0.5,14.0,19.0,0.175,0.08,2.0,20.0,0.07,0.05,0.1,0.06,1.8,2.2,4.4,4.9,3.0,2.0,1.9,5.0,4.7,0.5,1.35,3.5,10.492521560861922
52.4,8.2,9.4,20.0,16.4,20.8,0.0,0.51,14.0,20.0,0.175,0.07,2.0,21.0,0.07,0.02,0.1,0.07,0.7,1.5,4.4,2.3,30.0,0.0,3.8,1.9,4.1,2.3,0.55,1.0,23.478839187949525
46.4,10.6,4.6,24.8,11.6,43.6,0.0,0.5,14.0,23.0,0.14,0.06,2.0,33.0,0.14,0.06,0.1,0.26,1.0,2.7,3.4,4.3,2.0,16.0,3.9,2.6,4.4,3.6,0.17,1.9,8.460098267411047
52.4,2.2,11.8,20.0,23.6,17.2,0.0,0.5,14.0,35.0,0.105,0.07,2.0,22.0,0.14,0.09,0.1,0.43,2.5,3.3,4.3,4.5,7.0,22.0,0.2,0.2,4.4,1.3,0.73,3.2,11.57046475645726
28.4,4.6,5.8,26.0,16.4,6.4,0.0,0.5,14.0,29.0,0.035,0.03,2.0,13.0,0.175,0.01,0.1,0.11,1.7,3.8,4.6,2.7,23.0,0.0,4.9,0.4,3.4,2.8,1.26,1.3,26.514269320545562
38.0,10.6,11.8,3.2,3.2,46.0,0.0,0.51,14.0,33.0,0.105,0.02,2.0,9.0,0.14,0.01,0.1,0.23,0.2,2.7,2.0,3.0,6.0,11.0,2.9,1.4,0.9,2.1,0.16,1.0,58.928819279376384
17.6,11.8,13.0,8.0,5.6,8.8,0.0,0.51,14.0,18.0,0.14,0.02,2.0,31.0,0.07,0.01,0.1,0.03,0.6,1.6,2.7,2.3,24.0,15.0,2.6,1.8,4.7,2.4,0.49,1.9,8.431252519506517
40.4,4.6,8.2,15.2,10.4,7.6,0.0,0.51,14.0,33.0,0.175,0.03,2.0,27.0,0.07,0.04,0.1,0.06,1.2,2.7,4.3,4.6,24.0,20.0,0.5,2.5,3.3,4.9,0.25,1.9,18.525132954714593
14.0,3.4,13.0,22.4,6.8,12.4,0.0,0.51,14.0,23.0,0.105,0.1,2.0,15.0,0.14,0.1,0.1,0.07,0.4,2.2,2.7,4.5,19.0,15.0,3.1,0.2,2.9,1.5,0.35,2.1,16.304458831687068
28.4,5.8,5.8,8.0,21.2,50.8,0.0,0.5,14.0,24.0,0.105,0.01,2.0,28.0,0.175,0.02,0.1,0.26,0.9,2.7,4.5,3.4,26.0,21.0,0.5,1.0,1.2,3.3,0.24,2.0,20.00453293708026
33.2,4.6,8.2,3.2,16.4,44.8,0.0,0.51,14.0,25.0,0.14,0.03,2.0,16.0,0.175,0.08,0.1,0.43,1.2,2.6,4.8,4.2,9.0,9.0,2.3,4.5,5.0,3.5,0.9,3.4,15.449293348783115
15.2,7.0,8.2,8.0,16.4,48.4,0.0,0.5,14.0,27.0,0.105,0.06,2.0,22.0,0.07,0.07,0.1,0.44,1.5,3.5,3.7,2.8,13.0,14.0,1.6,1.0,3.1,2.6,0.47,2.4,19.98653738847499
28.4,4.6,10.6,22.4,15.2,14.8,0.0,0.51,14.0,24.0,0.14,0.08,2.0,15.0,0.175,0.07,0.1,0.1,1.7,2.4,4.3,3.5,1.0,30.0,2.2,2.7,1.8,1.9,0.28,1.1,15.739780942637625
36.8,9.4,4.6,16.4,21.2,24.4,0.0,0.5,14.0,28.0,0.175,0.01,2.0,32.0,0.175,0.02,0.1,0.29,1.5,2.5,4.5,4.8,20.0,13.0,0.7,1.2,1.2,2.9,0.15,2.0,19.977098875605325
38.0,9.4,13.0,26.0,14.0,32.8,0.0,0.5,14.0,29.0,0.14,0.05,2.0,31.0,0.175,0.01,0.1,0.11,1.5,0.6,4.2,2.9,18.0,28.0,3.9,1.6,1.4,3.5,0.16,1.8,22.751838471750254
50.0,4.6,2.2,18.8,21.2,49.6,0.0,0.51,14.0,31.0,0.07,0.02,2.0,22.0,0.07,0.04,0.1,0.35,1.9,2.3,4.9,4.9,13.0,3.0,1.6,1.0,2.0,1.6,1.18,1.5,20.165999201877028
39.2,11.8,4.6,20.0,12.8,12.4,0.0,0.5,14.0,13.0,0.105,0.08,2.0,24.0,0.105,0.09,0.1,0.05,0.6,0.4,4.7,4.4,21.0,3.0,3.5,3.6,2.3,1.6,0.18,2.4,11.98256918878139
11.6,7.0,5.8,16.4,6.8,23.2,0.0,0.51,14.0,31.0,0.14,0.01,2.0,14.0,0.105,0.01,0.1,0.22,0.7,2.4,2.7,1.7,6.0,16.0,3.7,2.7,1.7,0.8,0.16,1.5,21.385759110945937
17.6,10.6,8.2,11.6,24.8,52.0,0.0,0.51,14.0,30.0,0.175,0.09,2.0,26.0,0.07,0.01,0.1,0.09,3.1,2.0,4.8,3.7,18.0,4.0,0.8,2.3,2.0,0.2,0.39,2.8,16.200699453929712
32.0,10.6,8.2,15.2,16.4,40.0,0.0,0.5,14.0,28.0,0.105,0.04,2.0,25.0,0.105,0.1,0.1,0.34,0.9,3.4,3.7,3.5,5.0,17.0,3.8,2.5,4.0,4.9,0.24,1.9,20.239670892844792
9.2,3.4,7.0,6.8,22.4,42.4,0.0,0.51,14.0,35.0,0.105,0.06,2.0,18.0,0.175,0.07,0.1,0.37,1.5,4.2,4.7,4.6,7.0,4.0,3.8,1.3,0.9,4.5,0.49,2.2,37.62852158616204
40.4,8.2,11.8,5.6,11.6,17.2,0.0,0.5,14.0,30.0,0.105,0.05,2.0,34.0,0.175,0.07,0.1,0.41,1.0,1.4,3.0,1.8,3.0,29.0,3.5,0.2,2.0,3.5,0.86,1.6,10.995493804327825
10.4,1.0,11.8,20.0,11.6,44.8,0.0,0.5,14.0,25.0,0.175,0.08,2.0,10.0,0.175,0.02,0.1,0.35,1.4,2.2,3.5,3.7,16.0,28.0,4.7,0.6,4.6,3.9,0.44,3.0,46.35690576004462
40.4,3.4,4.6,18.8,14.0,22.0,0.0,0.51,14.0,25.0,0.035,0.03,2.0,20.0,0.105,0.04,0.1,0.18,1.0,1.1,4.0,2.6,26.0,25.0,4.6,4.3,2.9,1.5,0.91,1.4,20.019316307268003
41.6,13.0,10.6,14.0,12.8,35.2,0.0,0.5,14.0,16.0,0.105,0.1,2.0,31.0,0.07,0.05,0.1,0.16,1.5,0.5,3.6,2.6,28.0,9.0,4.9,0.9,3.1,2.9,0.11,2.3,40.03459834261947
50.0,9.4,4.6,17.6,16.4,5.2,0.0,0.51,14.0,25.0,0.07,0.04,2.0,31.0,0.105,0.06,0.1,0.08,1.7,3.2,3.4,3.5,19.0,27.0,2.6,1.1,2.1,4.6,0.6,2.4,12.409569591756654
23.6,4.6,13.0,11.6,24.8,29.2,0.0,0.5,14.0,35.0,0.14,0.03,2.0,17.0,0.175,0.06,0.1,0.26,1.0,2.6,5.0,4.9,28.0,30.0,2.9,2.6,1.7,3.4,0.46,3.2,10.204212148423599
28.4,8.2,5.8,4.4,17.6,5.2,0.0,0.5,14.0,32.0,0.14,0.03,2.0,34.0,0.175,0.06,0.1,0.11,1.6,2.6,4.5,3.3,27.0,16.0,3.8,3.4,1.4,0.9,1.41,2.7,14.480870551406035
32.0,4.6,7.0,6.8,17.6,30.4,0.0,0.5,14.0,34.0,0.175,0.03,2.0,16.0,0.105,0.07,0.1,0.28,2.2,3.7,3.9,4.8,15.0,16.0,1.6,2.9,2.8,3.5,0.8,2.4,17.36867362081187
17.6,7.0,10.6,9.2,9.2,18.4,0.0,0.5,14.0,32.0,0.14,0.01,2.0,18.0,0.175,0.09,0.1,0.43,0.4,1.3,2.7,2.9,29.0,5.0,3.0,1.3,2.5,4.8,0.11,1.1,21.155178385233544
34.4,9.4,9.4,16.4,17.6,46.0,0.0,0.5,14.0,35.0,0.035,0.03,2.0,33.0,0.14,0.08,0.1,0.5,2.2,3.2,4.2,1.5,17.0,20.0,2.7,4.3,4.5,4.8,1.59,1.2,16.38814413231725
18.8,9.4,13.0,23.6,23.6,30.4,0.0,0.51,14.0,33.0,0.105,0.03,2.0,24.0,0.175,0.05,0.1,0.02,2.7,1.7,4.3,3.3,23.0,13.0,0.1,2.7,0.7,3.0,1.3,2.8,8.587570015059892
33.2,11.8,8.2,23.6,14.0,36.4,0.0,0.5,14.0,8.0,0.14,0.01,2.0,8.0,0.07,0.01,0.1,0.29,0.9,0.8,3.4,4.7,0.0,22.0,0.3,4.4,0.2,1.7,0.46,2.4,13.812482446905934
41.6,7.0,7.0,14.0,9.2,17.2,0.0,0.5,14.0,28.0,0.035,0.01,2.0,30.0,0.175,0.07,0.1,0.19,1.1,1.3,3.2,1.8,25.0,2.0,4.1,3.3,2.4,3.4,0.59,1.5,14.799510510545842
32.0,11.8,11.8,18.8,12.8,32.8,0.0,0.5,14.0,35.0,0.175,0.04,2.0,23.0,0.175,0.04,0.1,0.02,1.4,3.0,2.7,3.9,11.0,0.0,0.7,3.2,3.3,3.9,0.81,2.2,9.316521333489638
11.6,2.2,5.8,11.6,22.4,25.6,0.0,0.5,14.0,15.0,0.105,0.09,2.0,31.0,0.105,0.04,0.1,0.17,1.4,1.1,4.2,3.9,1.0,25.0,0.6,4.7,4.8,3.1,0.37,2.7,22.11640600704022
27.2,5.8,13.0,18.8,12.8,41.2,0.0,0.51,14.0,19.0,0.105,0.1,2.0,25.0,0.175,0.07,0.1,0.28,1.2,0.9,3.5,4.3,19.0,9.0,2.8,1.3,5.0,0.5,0.67,1.8,8.79138991049324
17.6,9.4,1.0,20.0,3.2,44.8,0.0,0.51,14.0,21.0,0.175,0.04,2.0,9.0,0.105,0.03,0.1,0.49,0.3,1.0,1.8,5.0,15.0,27.0,4.2,4.6,4.3,0.9,0.16,1.0,22.633516468349367
27.2,3.4,4.6,22.4,4.4,43.6,0.0,0.5,14.0,17.0,0.14,0.1,2.0,25.0,0.175,0.06,0.1,0.25,0.5,1.0,2.4,4.9,17.0,5.0,5.0,2.8,3.3,5.0,0.1,1.4,29.591819289113467
11.6,11.8,4.6,17.6,14.0,22.0,0.0,0.5,14.0,33.0,0.105,0.1,2.0,18.0,0.105,0.1,0.1,0.01,1.9,2.5,4.7,2.5,7.0,28.0,3.1,0.5,2.3,3.2,0.13,2.2,33.96438580208203
26.0,4.6,8.2,12.8,11.6,36.4,0.0,0.51,14.0,7.0,0.105,0.09,2.0,14.0,0.175,0.03,0.1,0.18,1.5,0.8,3.2,3.1,24.0,17.0,1.2,2.8,0.8,4.4,0.4,2.2,17.256481643903253
41.6,3.4,13.0,23.6,16.4,35.2,0.0,0.5,14.0,23.0,0.105,0.1,2.0,34.0,0.105,0.09,0.1,0.4,1.9,1.7,4.7,4.1,27.0,6.0,0.1,1.2,2.4,0.6,0.46,2.3,14.62237938785001
