w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P2_Tx_W
32.0,3.4,10.6,10.4,18.8,16.0,0.0,0.51,14.0,19.0,0.105,0.02,2.0,16.0,0.105,0.04,0.1,0.34,1.5,0.7,3.4,4.0,3.0,7.0,3.5,1.7,3.0,0.6,0.63,2.7,0.297966148288512
48.8,3.4,9.4,5.6,5.6,23.2,0.0,0.5,14.0,31.0,0.105,0.07,2.0,7.0,0.07,0.04,0.1,0.16,0.7,3.2,3.3,2.1,20.0,7.0,0.8,0.9,0.1,2.4,0.31,1.3,0.467131306377661
15.2,9.4,1.0,4.4,5.6,38.8,0.0,0.5,14.0,7.0,0.14,0.08,2.0,34.0,0.14,0.01,0.1,0.2,0.6,0.7,1.8,4.8,8.0,15.0,0.7,0.2,4.0,1.6,0.39,1.3,1.67004570583376
35.6,7.0,8.2,22.4,6.8,23.2,0.0,0.5,14.0,32.0,0.175,0.05,2.0,27.0,0.105,0.06,0.1,0.17,0.7,2.4,4.2,3.9,1.0,16.0,2.6,3.8,1.8,1.3,0.33,1.6,0.0725280982546463
46.4,2.2,5.8,4.4,18.8,49.6,0.0,0.5,14.0,21.0,0.14,0.05,2.0,29.0,0.035,0.01,0.1,0.17,2.4,2.7,5.0,4.2,25.0,30.0,3.1,4.5,3.7,4.4,0.41,3.1,0.79604792996459
24.8,3.4,9.4,23.6,16.4,12.4,0.0,0.51,14.0,27.0,0.105,0.1,2.0,34.0,0.175,0.02,0.1,0.38,1.9,3.5,4.6,2.1,8.0,17.0,1.0,1.2,2.1,0.5,0.84,1.2,0.21388554671705
51.2,8.2,2.2,10.4,24.8,28.0,0.0,0.51,14.0,33.0,0.175,0.06,2.0,13.0,0.105,0.07,0.1,0.42,1.6,3.6,4.2,4.2,29.0,13.0,4.7,3.9,1.9,1.9,1.04,3.4,0.120319845727138
46.4,4.6,1.0,6.8,12.8,12.4,0.0,0.51,14.0,33.0,0.14,0.02,2.0,14.0,0.105,0.07,0.1,0.27,1.0,1.2,2.7,4.4,20.0,24.0,0.9,3.0,1.1,1.7,0.95,2.4,0.236281119172413
41.6,9.4,10.6,23.6,4.4,35.2,0.0,0.51,14.0,28.0,0.105,0.01,2.0,23.0,0.07,0.04,0.1,0.4,0.4,2.7,2.6,2.5,17.0,14.0,0.3,2.4,2.4,0.9,0.3,1.4,0.0733546273414431
39.2,7.0,10.6,24.8,4.4,47.2,0.0,0.5,14.0,29.0,0.175,0.03,2.0,15.0,0.14,0.06,0.1,0.4,0.5,3.1,2.2,4.5,0.0,0.0,3.0,3.2,4.0,2.3,0.26,2.0,0.0791273141343116
50.0,8.2,8.2,4.4,16.4,5.2,0.0,0.5,14.0,18.0,0.105,0.04,2.0,9.0,0.175,0.09,0.1,0.33,1.3,1.9,4.5,3.6,1.0,3.0,4.0,3.2,3.5,0.4,0.15,2.1,0.598285143502699
26.0,8.2,2.2,8.0,9.2,22.0,0.0,0.5,14.0,25.0,0.14,0.01,2.0,27.0,0.14,0.01,0.1,0.41,1.2,2.1,3.1,2.5,24.0,2.0,5.0,2.0,2.5,1.6,0.23,2.3,0.490338796499665
6.8,5.8,9.4,22.4,3.2,10.0,0.0,0.5,14.0,24.0,0.175,0.03,2.0,8.0,0.14,0.02,0.1,0.4,0.3,0.8,1.8,5.0,22.0,3.0,3.5,4.8,0.1,3.8,0.12,1.3,2.24947078878681
42.8,1.0,2.2,14.0,9.2,11.2,0.0,0.51,14.0,31.0,0.105,0.04,2.0,15.0,0.175,0.1,0.1,0.5,0.7,3.9,4.3,4.8,13.0,10.0,1.6,0.3,2.8,0.2,0.18,3.8,1.75630566290568
32.0,4.6,7.0,12.8,23.6,26.8,0.0,0.5,14.0,18.0,0.175,0.02,2.0,11.0,0.07,0.04,0.1,0.31,2.0,1.9,4.9,5.0,22.0,10.0,0.7,1.1,0.3,4.1,0.22,3.2,0.278223851229014
35.6,10.6,2.2,9.2,5.6,34.0,0.0,0.51,14.0,33.0,0.175,0.01,2.0,25.0,0.175,0.09,0.1,0.5,0.7,1.0,3.3,3.6,5.0,3.0,0.5,4.8,4.5,2.3,0.36,2.0,0.191511396669257
12.8,13.0,13.0,23.6,9.2,17.2,0.0,0.51,14.0,22.0,0.175,0.03,2.0,34.0,0.07,0.02,0.1,0.26,1.1,2.9,4.3,3.9,18.0,3.0,3.2,3.3,2.2,1.7,0.63,1.5,0.223331339420391
28.4,2.2,7.0,17.6,21.2,6.4,0.0,0.51,14.0,29.0,0.105,0.1,2.0,32.0,0.105,0.08,0.1,0.35,1.3,1.0,4.4,4.4,5.0,11.0,2.0,1.2,4.0,1.1,0.54,2.3,0.293010220525248
12.8,9.4,2.2,23.6,6.8,41.2,0.0,0.51,14.0,24.0,0.14,0.09,2.0,21.0,0.14,0.1,0.1,0.35,0.4,0.8,2.4,4.7,22.0,9.0,3.3,1.5,0.5,4.5,0.24,1.3,0.405323891673689
34.4,3.4,4.6,17.6,8.0,35.2,0.0,0.5,14.0,19.0,0.14,0.03,2.0,29.0,0.07,0.07,0.1,0.38,0.8,1.5,4.6,4.9,26.0,29.0,1.1,2.2,4.6,3.2,0.26,1.2,0.256922485412242
12.8,2.2,7.0,17.6,23.6,48.4,0.0,0.5,14.0,18.0,0.14,0.07,2.0,10.0,0.105,0.1,0.1,0.31,1.3,1.8,5.0,3.2,8.0,20.0,0.8,1.3,4.5,4.8,0.76,2.8,0.928072976961487
40.4,4.6,8.2,17.6,14.0,49.6,0.0,0.5,14.0,25.0,0.105,0.06,2.0,7.0,0.105,0.07,0.1,0.5,1.5,3.1,3.4,1.5,14.0,5.0,4.9,3.5,3.1,2.3,1.05,1.3,0.12300874251691
50.0,13.0,3.4,16.4,24.8,24.4,0.0,0.51,14.0,26.0,0.105,0.04,2.0,15.0,0.175,0.07,0.1,0.23,3.1,2.3,4.3,4.1,22.0,26.0,0.9,0.3,1.2,2.5,1.32,3.8,0.0721497055731411
20.0,5.8,13.0,15.2,17.6,4.0,0.0,0.51,14.0,35.0,0.14,0.1,2.0,7.0,0.14,0.01,0.1,0.41,2.2,4.3,4.8,3.6,27.0,25.0,1.3,1.0,2.4,2.9,0.8,2.2,0.266735128513722
48.8,11.8,13.0,6.8,22.4,42.4,0.0,0.51,14.0,33.0,0.07,0.07,2.0,28.0,0.14,0.06,0.1,0.48,1.2,3.5,4.1,3.9,0.0,30.0,3.2,0.1,0.3,0.4,0.41,2.8,0.257898490164106
10.4,10.6,8.2,8.0,10.4,20.8,0.0,0.5,14.0,27.0,0.035,0.01,2.0,31.0,0.14,0.07,0.1,0.41,1.2,2.2,3.5,3.3,10.0,29.0,0.6,4.8,3.0,1.3,0.69,2.6,2.40586846137135
21.2,4.6,7.0,15.2,6.8,46.0,0.0,0.5,14.0,22.0,0.14,0.08,2.0,21.0,0.035,0.02,0.1,0.36,0.5,2.4,4.9,2.0,1.0,19.0,4.9,2.8,4.4,3.5,0.36,1.3,0.385954535293013
52.4,13.0,13.0,16.4,22.4,22.0,0.0,0.5,14.0,24.0,0.14,0.03,2.0,18.0,0.07,0.01,0.1,0.27,2.1,2.8,4.4,3.6,4.0,30.0,3.9,2.7,0.5,0.6,0.69,3.1,0.0494819476189521
47.6,10.6,4.6,16.4,9.2,16.0,0.0,0.5,14.0,15.0,0.105,0.03,2.0,12.0,0.07,0.06,0.1,0.26,0.7,1.0,4.2,4.0,24.0,16.0,3.1,4.6,2.8,2.8,0.56,1.8,0.06334937831099
18.8,9.4,3.4,20.0,20.0,19.6,0.0,0.5,14.0,21.0,0.035,0.01,2.0,31.0,0.07,0.07,0.1,0.12,1.9,1.6,3.8,3.0,7.0,10.0,3.1,0.8,1.4,0.4,0.68,2.8,0.465282766271657
27.2,3.4,2.2,12.8,22.4,29.2,0.0,0.5,14.0,31.0,0.14,0.04,2.0,9.0,0.14,0.03,0.1,0.26,2.1,2.3,4.5,4.6,5.0,29.0,4.8,0.8,4.1,4.2,0.52,2.9,0.380467498988343
39.2,11.8,4.6,15.2,24.8,47.2,0.0,0.51,14.0,28.0,0.07,0.07,2.0,27.0,0.175,0.09,0.1,0.5,2.8,3.5,4.9,4.3,23.0,5.0,2.3,3.8,3.6,1.5,0.28,2.6,0.236756147478341
47.6,1.0,2.2,20.0,6.8,52.0,0.0,0.51,14.0,21.0,0.175,0.05,2.0,10.0,0.175,0.08,0.1,0.44,0.5,2.4,4.5,3.4,6.0,1.0,0.5,0.4,1.8,1.3,0.12,1.8,1.34054491474165
51.2,2.2,9.4,15.2,22.4,11.2,0.0,0.51,14.0,17.0,0.035,0.01,2.0,22.0,0.035,0.03,0.1,0.33,2.2,1.3,4.4,2.9,16.0,19.0,3.1,3.8,0.6,4.3,0.5,2.4,0.4755897966427
48.8,1.0,13.0,10.4,8.0,34.0,0.0,0.51,14.0,18.0,0.175,0.09,2.0,14.0,0.14,0.03,0.1,0.41,0.6,1.1,3.9,3.8,28.0,1.0,1.7,3.0,2.5,4.3,0.38,3.0,0.411696556113317
44.0,10.6,5.8,26.0,18.8,37.6,0.0,0.5,14.0,23.0,0.105,0.1,2.0,8.0,0.175,0.03,0.1,0.49,1.8,2.3,4.6,3.8,30.0,15.0,3.5,3.8,4.6,0.2,0.64,3.7,0.0378276995965326
35.6,13.0,2.2,8.0,24.8,34.0,0.0,0.5,14.0,30.0,0.035,0.03,2.0,12.0,0.105,0.1,0.1,0.32,2.1,2.9,4.6,3.6,21.0,4.0,2.2,4.2,3.1,2.6,0.16,3.1,1.87543910076585
40.4,8.2,13.0,9.2,20.0,43.6,0.0,0.5,14.0,24.0,0.105,0.09,2.0,15.0,0.105,0.03,0.1,0.36,1.5,0.9,4.1,5.0,22.0,26.0,2.7,3.9,4.9,1.3,0.34,3.2,0.179321927523567
10.4,10.6,2.2,11.6,18.8,53.2,0.0,0.5,14.0,29.0,0.07,0.07,2.0,31.0,0.14,0.01,0.1,0.21,2.1,1.7,4.0,3.9,17.0,9.0,2.6,0.5,0.7,4.2,1.46,2.1,1.40014825829741
46.4,13.0,8.2,10.4,17.6,50.8,0.0,0.51,14.0,34.0,0.14,0.09,2.0,4.0,0.14,0.09,0.1,0.39,1.3,4.1,4.7,2.3,22.0,21.0,0.4,0.9,1.6,3.4,0.99,1.1,0.141624166278794
42.8,5.8,11.8,22.4,4.4,43.6,0.0,0.51,14.0,26.0,0.175,0.04,2.0,16.0,0.14,0.08,0.1,0.29,0.3,1.6,2.9,4.0,2.0,11.0,4.5,4.6,1.6,2.7,0.19,1.3,0.100235925357759
47.6,2.2,3.4,23.6,16.4,44.8,0.0,0.51,14.0,13.0,0.175,0.02,2.0,8.0,0.175,0.05,0.1,0.39,1.0,1.0,4.5,3.9,24.0,5.0,4.3,2.8,0.2,3.4,0.74,2.0,0.112005273198011
44.0,8.2,4.6,12.8,6.8,5.2,0.0,0.51,14.0,33.0,0.07,0.02,2.0,26.0,0.105,0.1,0.1,0.2,0.7,3.5,2.2,3.5,2.0,4.0,0.2,1.7,1.7,4.2,0.31,1.4,0.168954690949308
20.0,5.8,9.4,6.8,21.2,23.2,0.0,0.5,14.0,33.0,0.105,0.1,2.0,31.0,0.175,0.01,0.1,0.42,1.4,1.7,4.6,2.9,2.0,24.0,0.5,4.4,2.4,4.3,1.27,2.5,0.772703457802344
44.0,9.4,4.6,15.2,10.4,46.0,0.0,0.51,14.0,22.0,0.07,0.07,2.0,14.0,0.14,0.02,0.1,0.31,1.4,2.3,2.7,2.8,30.0,17.0,4.9,0.1,4.9,1.1,0.23,2.3,0.198903588648336
33.2,8.2,5.8,22.4,17.6,7.6,0.0,0.51,14.0,27.0,0.07,0.07,2.0,14.0,0.14,0.09,0.1,0.29,2.0,2.4,4.1,2.5,1.0,25.0,0.9,3.8,5.0,2.2,1.48,1.5,0.0953835777818615
50.0,7.0,11.8,10.4,3.2,31.6,0.0,0.5,14.0,11.0,0.105,0.02,2.0,16.0,0.035,0.03,0.1,0.09,0.2,1.3,1.9,5.0,7.0,17.0,1.7,3.7,2.5,0.4,0.11,1.1,0.291762616754516
26.0,10.6,9.4,18.8,10.4,29.2,0.0,0.5,14.0,30.0,0.14,0.03,2.0,23.0,0.035,0.03,0.1,0.45,1.1,1.6,2.9,3.3,27.0,26.0,2.8,2.7,3.4,3.1,0.23,1.5,0.146772190993842
20.0,3.4,1.0,26.0,6.8,18.4,0.0,0.51,14.0,29.0,0.105,0.07,2.0,27.0,0.105,0.03,0.1,0.27,0.7,1.5,2.9,4.8,28.0,26.0,4.0,5.0,4.1,4.5,0.6,1.3,0.406394950039219
47.6,3.4,5.8,22.4,12.8,35.2,0.0,0.51,14.0,20.0,0.105,0.04,2.0,12.0,0.105,0.07,0.1,0.32,0.7,2.5,2.9,4.0,18.0,7.0,0.6,2.0,3.5,1.6,0.36,2.2,0.14037497486682
47.6,3.4,8.2,18.8,14.0,30.4,0.0,0.51,14.0,27.0,0.14,0.08,2.0,16.0,0.175,0.05,0.1,0.48,1.5,1.9,5.0,3.0,27.0,13.0,0.6,0.5,2.9,2.9,0.47,2.0,0.101683632760187
16.4,9.4,10.6,21.2,14.0,53.2,0.0,0.5,14.0,32.0,0.07,0.02,2.0,7.0,0.175,0.02,0.1,0.29,0.9,1.2,2.7,2.6,16.0,11.0,0.3,0.5,2.9,4.0,0.12,1.9,1.1291230891136
42.8,7.0,13.0,8.0,9.2,11.2,0.0,0.5,14.0,23.0,0.105,0.05,2.0,8.0,0.175,0.02,0.1,0.25,0.7,2.0,4.4,3.9,19.0,28.0,0.3,1.6,3.0,2.7,0.32,3.6,0.207311421641712
18.8,2.2,5.8,14.0,21.2,7.6,0.0,0.5,14.0,16.0,0.175,0.1,2.0,25.0,0.14,0.1,0.1,0.36,1.7,1.9,3.8,4.7,18.0,20.0,5.0,0.6,3.9,0.1,0.64,2.7,0.4415724809503
8.0,7.0,11.8,22.4,6.8,36.4,0.0,0.5,14.0,15.0,0.105,0.03,2.0,8.0,0.07,0.07,0.1,0.38,0.7,1.9,3.2,5.0,14.0,22.0,1.9,4.5,3.6,3.3,0.63,2.1,0.875699527462381
30.8,9.4,3.4,5.6,18.8,25.6,0.0,0.51,14.0,30.0,0.07,0.05,2.0,10.0,0.105,0.04,0.1,0.35,2.1,3.4,4.1,4.6,4.0,26.0,1.9,0.1,3.8,0.9,0.29,3.4,1.0417168402882
38.0,1.0,4.6,11.6,5.6,42.4,0.0,0.51,14.0,28.0,0.14,0.01,2.0,24.0,0.175,0.06,0.1,0.2,0.5,2.1,4.0,2.9,25.0,18.0,1.2,2.3,1.5,3.8,0.47,1.2,0.856794578325988
41.6,8.2,9.4,24.8,5.6,36.4,0.0,0.51,14.0,6.0,0.175,0.09,2.0,14.0,0.035,0.03,0.1,0.17,0.6,0.4,3.2,4.9,18.0,4.0,0.5,1.0,4.6,1.9,0.1,2.0,0.107151960043733
45.2,3.4,11.8,18.8,24.8,10.0,0.0,0.5,14.0,34.0,0.07,0.06,2.0,13.0,0.105,0.08,0.1,0.37,3.3,4.6,4.4,4.1,22.0,4.0,3.6,2.8,1.4,1.6,0.2,3.1,0.528466170320977
44.0,5.8,11.8,18.8,5.6,26.8,0.0,0.5,14.0,31.0,0.175,0.02,2.0,25.0,0.105,0.06,0.1,0.23,0.4,3.9,4.1,4.8,19.0,13.0,2.5,3.1,4.1,1.2,0.34,1.3,0.0845606826186442
16.4,11.8,2.2,20.0,12.8,50.8,0.0,0.51,14.0,35.0,0.07,0.01,2.0,33.0,0.07,0.03,0.1,0.2,1.5,3.0,3.0,3.8,9.0,22.0,2.5,4.8,2.3,1.5,1.38,2.2,0.407696782134632
47.6,9.4,10.6,24.8,17.6,35.2,0.0,0.5,14.0,25.0,0.175,0.03,2.0,28.0,0.14,0.08,0.1,0.22,2.0,2.9,5.0,3.3,18.0,4.0,4.3,4.4,2.5,1.1,1.13,1.6,0.0364477316022568
46.4,5.8,2.2,5.6,26.0,31.6,0.0,0.51,14.0,23.0,0.105,0.1,2.0,24.0,0.14,0.08,0.1,0.34,1.5,2.2,4.8,4.0,14.0,14.0,3.5,3.8,1.7,4.9,0.84,3.8,0.351280163156971
35.6,8.2,9.4,14.0,9.2,25.6,0.0,0.5,14.0,28.0,0.175,0.06,2.0,17.0,0.14,0.03,0.1,0.42,0.8,1.3,2.6,3.8,10.0,16.0,1.2,0.8,3.9,0.3,0.79,2.5,0.117316667950975
40.4,11.8,3.4,24.8,5.6,38.8,0.0,0.5,14.0,19.0,0.07,0.03,2.0,15.0,0.14,0.03,0.1,0.49,0.7,0.7,3.5,1.6,24.0,1.0,1.9,3.5,3.6,2.2,0.3,1.2,0.0816094921670184
44.0,2.2,4.6,9.2,24.8,37.6,0.0,0.51,14.0,17.0,0.175,0.01,2.0,16.0,0.175,0.01,0.1,0.23,1.0,1.5,4.8,4.3,4.0,14.0,2.1,4.7,3.5,2.6,0.72,3.3,0.29770014873061
21.2,3.4,11.8,10.4,26.0,41.2,0.0,0.5,14.0,19.0,0.105,0.1,2.0,11.0,0.175,0.07,0.1,0.24,3.1,1.6,4.6,4.3,12.0,9.0,3.8,2.9,0.3,4.6,0.44,3.9,0.756888372534326
28.4,2.2,11.8,11.6,18.8,7.6,0.0,0.5,14.0,23.0,0.175,0.02,2.0,24.0,0.035,0.03,0.1,0.36,2.4,2.1,4.3,2.9,4.0,28.0,1.2,1.6,2.0,0.7,0.25,2.7,0.584416769084415
11.6,4.6,8.2,9.2,3.2,12.4,0.0,0.51,14.0,24.0,0.175,0.04,2.0,19.0,0.105,0.06,0.1,0.25,0.4,1.0,1.7,2.8,25.0,10.0,1.4,2.9,5.0,2.0,0.2,1.4,1.29782841950892
23.6,13.0,8.2,22.4,6.8,7.6,0.0,0.5,14.0,28.0,0.14,0.02,2.0,35.0,0.175,0.04,0.1,0.18,0.8,3.6,4.5,3.3,30.0,5.0,2.3,4.0,1.5,1.7,0.63,1.2,0.104454879455363
12.8,10.6,8.2,5.6,26.0,8.8,0.0,0.51,14.0,21.0,0.105,0.06,2.0,32.0,0.105,0.04,0.1,0.47,2.4,0.7,4.6,4.1,18.0,2.0,4.5,3.8,4.8,2.2,0.3,4.0,1.87157714162496
44.0,10.6,5.8,11.6,3.2,26.8,0.0,0.51,14.0,30.0,0.07,0.05,2.0,14.0,0.175,0.04,0.1,0.31,0.2,3.5,2.0,3.9,15.0,9.0,0.4,3.4,1.8,1.9,0.18,1.1,0.258923386904418
11.6,7.0,7.0,11.6,18.8,48.4,0.0,0.51,14.0,30.0,0.07,0.02,2.0,20.0,0.14,0.06,0.1,0.32,1.1,3.1,4.7,5.0,27.0,9.0,2.8,2.5,4.2,3.6,0.48,4.6,1.57671557704695
28.4,13.0,10.6,23.6,8.0,8.8,0.0,0.51,14.0,5.0,0.14,0.04,2.0,35.0,0.14,0.06,0.1,0.24,0.6,0.2,2.6,2.8,26.0,12.0,2.2,3.8,3.3,4.7,0.15,1.4,0.0931145615782016
45.2,9.4,5.8,17.6,10.4,18.4,0.0,0.5,14.0,29.0,0.14,0.09,2.0,30.0,0.07,0.04,0.1,0.41,1.1,2.6,3.2,4.5,20.0,4.0,0.8,3.1,3.9,2.8,0.91,2.3,0.0574315011999528
17.6,3.4,11.8,20.0,16.4,22.0,0.0,0.51,14.0,14.0,0.175,0.05,2.0,15.0,0.14,0.08,0.1,0.41,1.1,0.6,3.1,4.9,24.0,23.0,3.4,4.5,2.0,0.9,0.25,2.6,0.464895059837571
50.0,5.8,11.8,15.2,21.2,40.0,0.0,0.51,14.0,13.0,0.14,0.01,2.0,10.0,0.14,0.07,0.1,0.35,1.7,1.1,4.1,3.9,4.0,10.0,0.2,1.8,3.4,4.8,0.91,3.2,0.0950194111883304
30.8,1.0,4.6,8.0,9.2,13.6,0.0,0.51,14.0,23.0,0.175,0.03,2.0,16.0,0.175,0.1,0.1,0.25,0.7,2.0,2.5,1.7,15.0,17.0,1.2,4.8,4.3,2.0,0.54,1.5,0.806534466368541
29.6,10.6,10.6,26.0,3.2,46.0,0.0,0.51,14.0,27.0,0.14,0.08,2.0,13.0,0.105,0.06,0.1,0.18,0.3,0.8,1.7,1.9,3.0,6.0,0.4,2.9,3.6,2.0,0.19,1.3,0.0940982044664665
29.6,9.4,5.8,20.0,12.8,48.4,0.0,0.5,14.0,34.0,0.175,0.08,2.0,22.0,0.07,0.05,0.1,0.47,0.7,2.9,4.8,3.5,0.0,29.0,4.0,3.3,0.9,0.2,0.29,2.5,0.101885194219623
15.2,7.0,11.8,24.8,18.8,16.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,21.0,0.14,0.09,0.1,0.48,2.3,2.9,5.0,2.9,19.0,7.0,3.8,1.6,0.7,4.9,1.62,2.7,0.322495527792296
50.0,10.6,2.2,26.0,10.4,53.2,0.0,0.5,14.0,30.0,0.14,0.01,2.0,20.0,0.14,0.02,0.1,0.46,0.5,1.8,3.0,2.2,22.0,25.0,4.5,1.9,2.5,1.1,0.25,1.9,0.0552590633695621
44.0,2.2,13.0,11.6,21.2,4.0,0.0,0.5,14.0,18.0,0.105,0.05,2.0,16.0,0.07,0.03,0.1,0.48,2.6,2.2,5.0,1.9,7.0,13.0,2.5,0.8,4.0,0.5,1.64,1.8,0.445365840926136
26.0,2.2,5.8,5.6,16.4,19.6,0.0,0.5,14.0,26.0,0.07,0.03,2.0,33.0,0.035,0.03,0.1,0.18,1.9,2.0,3.4,4.0,25.0,0.0,4.5,3.7,1.6,0.1,0.86,1.6,1.4714639474771
9.2,3.4,9.4,8.0,14.0,28.0,0.0,0.51,14.0,34.0,0.14,0.09,2.0,32.0,0.175,0.02,0.1,0.48,1.3,4.5,3.9,4.7,28.0,14.0,2.6,0.9,1.3,4.2,0.73,2.4,2.52655577943011
52.4,1.0,13.0,12.8,10.4,48.4,0.0,0.51,14.0,16.0,0.14,0.09,2.0,34.0,0.07,0.04,0.1,0.25,1.3,1.5,2.0,2.1,29.0,20.0,0.6,3.8,3.0,4.7,0.89,1.4,0.67568630034414
28.4,11.8,4.6,22.4,14.0,18.4,0.0,0.51,14.0,25.0,0.105,0.02,2.0,19.0,0.14,0.04,0.1,0.37,1.8,0.6,3.6,4.7,8.0,1.0,2.4,4.4,1.9,5.0,0.51,1.7,0.0930628814947174
36.8,5.8,10.6,18.8,8.0,28.0,0.0,0.5,14.0,31.0,0.105,0.03,2.0,11.0,0.07,0.01,0.1,0.4,0.5,1.2,4.2,4.3,19.0,23.0,2.2,3.5,1.8,0.9,0.35,2.4,0.123385160600289
15.2,11.8,10.6,24.8,18.8,40.0,0.0,0.5,14.0,27.0,0.07,0.05,2.0,31.0,0.14,0.06,0.1,0.32,1.4,2.3,4.6,3.6,27.0,30.0,4.0,4.1,3.0,0.9,0.43,2.2,0.334069815072461
26.0,4.6,10.6,16.4,14.0,31.6,0.0,0.5,14.0,32.0,0.105,0.02,2.0,20.0,0.175,0.1,0.1,0.24,1.1,3.9,4.6,2.6,6.0,13.0,4.5,2.6,4.1,4.4,0.88,2.3,0.236957353530987
50.0,11.8,5.8,24.8,17.6,32.8,0.0,0.5,14.0,35.0,0.07,0.07,2.0,8.0,0.175,0.03,0.1,0.2,1.7,3.9,4.5,3.4,18.0,24.0,3.8,1.9,0.1,3.1,0.65,2.3,0.0561271668442345
20.0,3.4,8.2,20.0,17.6,29.2,0.0,0.51,14.0,33.0,0.14,0.09,2.0,28.0,0.14,0.03,0.1,0.25,1.3,3.4,4.7,4.2,23.0,6.0,3.4,1.1,3.5,2.3,0.33,2.5,0.48878595070964
12.8,9.4,5.8,10.4,26.0,6.4,0.0,0.51,14.0,31.0,0.105,0.1,2.0,15.0,0.175,0.07,0.1,0.3,2.6,2.3,4.9,4.3,28.0,4.0,5.0,1.2,2.7,4.9,0.43,3.2,0.852597327057676
30.8,10.6,10.6,12.8,21.2,19.6,0.0,0.51,14.0,33.0,0.14,0.06,2.0,10.0,0.14,0.07,0.1,0.16,1.1,3.1,3.7,3.1,14.0,15.0,4.6,4.5,0.2,2.7,0.24,3.0,0.169809048787523
32.0,9.4,7.0,14.0,8.0,13.6,0.0,0.51,14.0,13.0,0.105,0.08,2.0,9.0,0.105,0.05,0.1,0.23,0.8,1.4,5.0,2.5,10.0,10.0,4.4,4.5,1.5,2.5,0.44,1.9,0.120569088879137
40.4,11.8,10.6,14.0,5.6,22.0,0.0,0.5,14.0,19.0,0.105,0.08,2.0,10.0,0.105,0.1,0.1,0.34,0.5,1.3,2.9,2.1,13.0,21.0,3.0,2.4,4.7,3.8,0.22,1.5,0.102122539113693
30.8,13.0,2.2,10.4,20.0,30.4,0.0,0.51,14.0,25.0,0.105,0.06,2.0,23.0,0.07,0.02,0.1,0.24,2.1,3.0,5.0,4.9,21.0,12.0,0.8,1.3,4.7,0.5,0.19,1.3,0.469549356823178
30.8,9.4,7.0,8.0,17.6,36.4,0.0,0.51,14.0,17.0,0.105,0.05,2.0,21.0,0.175,0.02,0.1,0.47,1.3,2.0,4.9,4.2,5.0,14.0,1.0,2.2,1.7,3.9,1.19,4.1,0.406117674239883
28.4,11.8,11.8,11.6,4.4,10.0,0.0,0.51,14.0,26.0,0.175,0.01,2.0,11.0,0.07,0.04,0.1,0.33,0.5,2.5,2.6,4.7,13.0,1.0,4.5,2.6,0.1,1.4,0.21,1.4,0.172065118237494
18.8,7.0,3.4,4.4,9.2,19.6,0.0,0.51,14.0,29.0,0.14,0.09,2.0,20.0,0.105,0.08,0.1,0.21,0.4,2.3,2.0,4.4,25.0,25.0,0.7,4.2,3.7,4.2,0.39,1.6,1.28165129304401
44.0,11.8,13.0,10.4,11.6,6.4,0.0,0.51,14.0,24.0,0.105,0.03,2.0,15.0,0.14,0.04,0.1,0.28,0.8,0.8,3.3,4.9,16.0,18.0,4.0,3.0,3.4,0.5,0.41,1.1,0.102200483341514
46.4,8.2,9.4,23.6,15.2,22.0,0.0,0.51,14.0,21.0,0.175,0.07,2.0,27.0,0.105,0.1,0.1,0.38,0.7,0.8,4.8,3.0,24.0,29.0,3.7,0.8,3.9,4.6,0.43,1.1,0.0343299366236632
41.6,9.4,8.2,14.0,26.0,10.0,0.0,0.51,14.0,26.0,0.14,0.1,2.0,27.0,0.14,0.02,0.1,0.42,3.5,3.2,4.1,4.6,15.0,19.0,0.3,2.8,4.2,4.8,0.26,4.0,0.112732495490926
10.4,13.0,13.0,22.4,4.4,18.4,0.0,0.51,14.0,29.0,0.14,0.04,2.0,28.0,0.175,0.02,0.1,0.38,0.2,3.1,2.8,3.5,15.0,14.0,2.4,2.5,2.3,3.2,0.16,1.4,0.654458946666545
9.2,4.6,13.0,20.0,8.0,30.4,0.0,0.51,14.0,19.0,0.105,0.07,2.0,20.0,0.07,0.07,0.1,0.39,0.6,1.4,5.0,3.4,21.0,2.0,3.9,1.8,2.3,0.4,0.27,1.2,1.61060718316602
46.4,13.0,4.6,14.0,4.4,53.2,0.0,0.5,14.0,27.0,0.175,0.06,2.0,5.0,0.175,0.03,0.1,0.44,0.5,1.1,1.4,2.6,0.0,7.0,4.5,3.2,0.2,3.3,0.18,1.0,0.0751283901752979
47.6,10.6,13.0,18.8,10.4,22.0,0.0,0.51,14.0,10.0,0.14,0.03,2.0,35.0,0.175,0.02,0.1,0.15,0.5,1.2,2.8,2.9,1.0,26.0,4.4,3.4,2.4,1.0,0.23,1.1,0.0508776551231822
