w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Ltx_uH
15.2,13.0,3.4,21.2,10.4,53.2,0.0,0.51,14.0,35.0,0.07,0.07,2.0,5.0,0.14,0.08,0.1,0.25,0.6,0.4,3.7,1.8,16.0,23.0,2.1,1.5,1.7,2.7,0.26,1.2,409.802015738838
34.4,2.2,11.8,21.2,8.0,42.4,0.0,0.5,14.0,31.0,0.14,0.06,2.0,7.0,0.14,0.06,0.1,0.45,0.4,1.7,4.6,2.0,9.0,18.0,1.8,0.8,1.8,3.1,0.32,1.1,402.594974392708
8.0,5.8,10.6,16.4,15.2,42.4,0.0,0.51,14.0,24.0,0.035,0.02,2.0,27.0,0.105,0.06,0.1,0.36,1.0,2.6,3.9,5.0,12.0,21.0,0.3,2.5,5.0,1.5,0.45,2.2,162.208183029262
11.6,10.6,10.6,16.4,24.8,31.6,0.0,0.5,14.0,34.0,0.14,0.07,2.0,17.0,0.14,0.02,0.1,0.13,2.5,4.0,4.3,4.5,13.0,13.0,1.6,1.6,1.7,3.5,2.07,4.0,280.525098562169
22.4,3.4,4.6,20.0,17.6,10.0,0.0,0.51,14.0,25.0,0.105,0.02,2.0,8.0,0.105,0.07,0.1,0.48,1.1,1.3,4.3,4.1,25.0,7.0,4.1,4.3,1.5,3.0,0.76,1.0,353.892726967561
9.2,8.2,2.2,6.8,22.4,13.6,0.0,0.5,14.0,31.0,0.175,0.08,2.0,33.0,0.175,0.01,0.1,0.44,1.8,1.5,4.9,4.5,28.0,0.0,4.8,0.4,4.8,2.2,1.12,2.2,117.046515862244
10.4,8.2,13.0,8.0,12.8,50.8,0.0,0.51,14.0,33.0,0.175,0.08,2.0,15.0,0.07,0.05,0.1,0.37,0.7,0.8,4.8,4.6,4.0,14.0,3.0,4.6,3.1,3.2,0.5,3.0,149.087046425896
18.8,2.2,11.8,12.8,24.8,12.4,0.0,0.51,14.0,30.0,0.14,0.03,2.0,8.0,0.105,0.09,0.1,0.2,2.0,1.0,4.6,3.4,12.0,24.0,0.2,4.7,3.4,4.0,0.11,2.9,221.79011897923
41.6,8.2,9.4,16.4,18.8,13.6,0.0,0.51,14.0,29.0,0.105,0.04,2.0,9.0,0.105,0.1,0.1,0.21,0.9,3.2,4.0,2.6,30.0,5.0,1.7,4.5,3.0,1.8,0.17,1.7,953.881096177728
18.8,3.4,7.0,8.0,17.6,7.6,0.0,0.51,14.0,29.0,0.035,0.01,2.0,12.0,0.105,0.01,0.1,0.29,1.0,2.7,4.1,4.0,11.0,9.0,1.5,1.2,3.9,2.2,0.36,1.6,222.338991803989
30.8,9.4,4.6,23.6,22.4,30.4,0.0,0.5,14.0,27.0,0.105,0.07,2.0,30.0,0.105,0.08,0.1,0.16,1.9,2.6,3.5,5.0,9.0,24.0,4.7,2.7,1.2,3.9,0.84,3.3,760.955623308924
52.4,7.0,1.0,9.2,11.6,31.6,0.0,0.5,14.0,15.0,0.175,0.07,2.0,17.0,0.14,0.04,0.1,0.32,0.8,1.3,2.8,2.5,8.0,23.0,4.2,3.5,5.0,4.7,0.27,1.6,668.440977639409
14.0,3.4,9.4,21.2,5.6,8.8,0.0,0.5,14.0,28.0,0.175,0.06,2.0,31.0,0.07,0.05,0.1,0.24,0.7,0.5,2.8,2.2,23.0,30.0,4.0,3.5,0.7,2.0,0.34,1.7,240.193699223013
45.2,2.2,9.4,9.2,10.4,23.2,0.0,0.5,14.0,29.0,0.07,0.01,2.0,29.0,0.175,0.03,0.1,0.38,1.1,3.8,2.0,4.9,23.0,30.0,4.8,3.2,0.1,0.8,0.62,1.6,425.962140191566
46.4,5.8,7.0,12.8,26.0,6.4,0.0,0.5,14.0,26.0,0.105,0.07,2.0,25.0,0.175,0.03,0.1,0.39,2.8,3.3,5.0,4.3,7.0,28.0,2.1,3.7,0.9,3.1,2.06,2.9,797.021033832723
40.4,9.4,2.2,24.8,9.2,50.8,0.0,0.51,14.0,18.0,0.035,0.03,2.0,8.0,0.07,0.01,0.1,0.27,0.5,0.3,3.9,4.6,14.0,2.0,3.2,3.9,1.4,3.4,0.14,2.9,960.571410580094
17.6,1.0,10.6,8.0,9.2,18.4,0.0,0.51,14.0,21.0,0.105,0.04,2.0,17.0,0.14,0.06,0.1,0.18,0.6,1.5,4.8,2.0,30.0,18.0,2.7,2.3,3.0,4.5,0.13,1.5,117.464710182912
46.4,4.6,4.6,22.4,8.0,42.4,0.0,0.51,14.0,21.0,0.035,0.03,2.0,19.0,0.035,0.03,0.1,0.4,1.0,2.6,3.8,3.1,16.0,4.0,0.5,2.4,4.8,1.8,0.34,2.8,799.008832735428
26.0,9.4,1.0,6.8,11.6,53.2,0.0,0.51,14.0,19.0,0.07,0.02,2.0,32.0,0.14,0.09,0.1,0.29,0.8,0.9,4.0,2.6,6.0,23.0,0.7,4.1,4.8,3.8,0.52,1.4,283.528245998822
22.4,2.2,9.4,12.8,11.6,42.4,0.0,0.51,14.0,30.0,0.07,0.03,2.0,11.0,0.175,0.01,0.1,0.18,1.2,1.3,3.9,3.5,14.0,8.0,4.7,1.2,2.7,1.1,0.83,1.1,230.570723697542
11.6,7.0,11.8,17.6,12.8,49.6,0.0,0.51,14.0,14.0,0.14,0.02,2.0,17.0,0.035,0.02,0.1,0.43,1.3,1.3,3.7,4.6,1.0,25.0,0.6,2.5,2.5,4.0,1.08,2.6,244.660209276185
46.4,4.6,1.0,21.2,6.8,5.2,0.0,0.51,14.0,25.0,0.175,0.02,2.0,31.0,0.14,0.06,0.1,0.49,0.5,0.7,5.0,2.4,16.0,12.0,1.9,2.9,3.6,0.9,0.41,1.0,793.084742258133
5.6,9.4,13.0,17.6,5.6,40.0,0.0,0.51,14.0,30.0,0.07,0.01,2.0,16.0,0.035,0.03,0.1,0.18,0.7,2.7,1.9,4.9,17.0,29.0,2.1,0.2,0.6,3.4,0.33,1.2,144.882354475165
46.4,5.8,4.6,18.8,23.6,23.2,0.0,0.51,14.0,24.0,0.175,0.02,2.0,21.0,0.175,0.01,0.1,0.36,1.8,3.0,4.9,4.5,12.0,3.0,0.5,2.4,0.3,5.0,0.15,3.9,882.840932509726
40.4,2.2,9.4,14.0,4.4,19.6,0.0,0.51,14.0,29.0,0.14,0.01,2.0,10.0,0.105,0.08,0.1,0.36,0.5,2.6,1.7,1.6,2.0,4.0,4.3,4.0,0.1,3.6,0.31,1.3,426.704998356086
23.6,8.2,10.6,20.0,22.4,44.8,0.0,0.51,14.0,14.0,0.035,0.01,2.0,19.0,0.175,0.04,0.1,0.21,2.9,1.3,4.7,4.1,18.0,13.0,1.1,1.7,2.3,0.9,0.59,2.5,529.415135102286
12.8,4.6,2.2,4.4,9.2,36.4,0.0,0.5,14.0,7.0,0.14,0.07,2.0,24.0,0.07,0.02,0.1,0.31,0.6,0.6,4.8,2.7,17.0,19.0,2.2,4.3,3.5,1.2,0.57,2.0,105.944223214496
17.6,9.4,8.2,22.4,23.6,5.2,0.0,0.51,14.0,31.0,0.14,0.02,2.0,25.0,0.175,0.1,0.1,0.34,2.4,0.8,4.8,2.8,7.0,29.0,1.3,1.7,3.9,0.6,0.39,2.7,490.882016847502
30.8,7.0,11.8,15.2,3.2,50.8,0.0,0.51,14.0,29.0,0.07,0.07,2.0,33.0,0.07,0.03,0.1,0.32,0.4,3.5,1.3,3.1,11.0,28.0,0.8,0.7,4.8,2.2,0.18,1.1,588.135435351745
18.8,3.4,10.6,26.0,6.8,5.2,0.0,0.51,14.0,26.0,0.105,0.1,2.0,31.0,0.175,0.05,0.1,0.34,0.5,0.5,1.7,2.1,8.0,25.0,3.3,0.3,2.3,3.0,0.43,1.1,344.512749074282
33.2,9.4,5.8,20.0,4.4,34.0,0.0,0.5,14.0,30.0,0.175,0.08,2.0,33.0,0.14,0.01,0.1,0.32,0.2,0.6,1.3,1.9,29.0,8.0,5.0,4.6,3.3,1.6,0.19,1.0,834.759039195235
41.6,7.0,10.6,10.4,20.0,40.0,0.0,0.51,14.0,27.0,0.14,0.1,2.0,20.0,0.07,0.02,0.1,0.47,1.9,1.4,4.5,3.9,8.0,7.0,1.7,3.1,1.1,1.5,0.93,3.0,672.095433000126
29.6,1.0,1.0,10.4,3.2,30.4,0.0,0.51,14.0,12.0,0.175,0.07,2.0,15.0,0.14,0.01,0.1,0.49,0.2,0.3,1.4,4.7,26.0,30.0,2.7,4.2,2.5,3.4,0.16,1.3,182.84648412316
36.8,11.8,13.0,6.8,3.2,48.4,0.0,0.51,14.0,33.0,0.14,0.04,2.0,13.0,0.14,0.02,0.1,0.35,0.2,3.6,1.7,1.6,20.0,4.0,0.3,0.1,0.6,4.7,0.16,1.2,495.072625747954
17.6,13.0,8.2,11.6,17.6,20.8,0.0,0.51,14.0,21.0,0.07,0.04,2.0,16.0,0.105,0.09,0.1,0.42,1.6,1.1,3.9,2.7,20.0,27.0,1.7,0.8,4.7,4.0,0.72,1.6,381.370723835215
44.0,13.0,4.6,22.4,20.0,5.2,0.0,0.5,14.0,28.0,0.175,0.05,2.0,34.0,0.14,0.02,0.1,0.3,1.6,1.2,4.8,1.9,18.0,20.0,0.6,1.7,4.1,4.2,0.85,1.3,1268.48488377019
28.4,5.8,11.8,20.0,22.4,25.6,0.0,0.5,14.0,34.0,0.14,0.1,2.0,15.0,0.105,0.04,0.1,0.24,2.5,2.6,4.0,4.1,2.0,20.0,4.1,4.8,1.6,4.2,0.27,3.3,585.879015321743
44.0,5.8,7.0,21.2,16.4,20.8,0.0,0.51,14.0,29.0,0.035,0.02,2.0,13.0,0.14,0.08,0.1,0.5,1.6,1.6,5.0,4.7,11.0,22.0,1.3,4.9,1.4,4.9,1.31,2.9,896.440891166416
6.8,5.8,8.2,11.6,8.0,11.2,0.0,0.51,14.0,24.0,0.105,0.08,2.0,30.0,0.07,0.05,0.1,0.24,0.9,0.9,4.8,3.5,27.0,20.0,3.3,3.5,4.9,4.7,0.48,1.3,124.632272061851
34.4,13.0,8.2,5.6,21.2,8.8,0.0,0.5,14.0,17.0,0.105,0.01,2.0,27.0,0.105,0.04,0.1,0.24,2.2,0.6,3.7,4.3,17.0,9.0,1.6,4.5,1.5,0.2,0.4,2.7,442.012952943893
29.6,3.4,9.4,3.2,9.2,46.0,0.0,0.5,14.0,27.0,0.175,0.04,2.0,26.0,0.14,0.03,0.1,0.27,0.9,2.6,4.2,4.5,27.0,2.0,4.7,0.8,3.2,2.7,0.44,4.0,2.94923488935198
35.6,3.4,7.0,8.0,6.8,46.0,0.0,0.5,14.0,15.0,0.14,0.07,2.0,18.0,0.14,0.1,0.1,0.27,0.7,0.6,1.9,1.4,21.0,29.0,3.5,4.0,4.5,1.6,0.34,1.1,362.851838294968
24.8,1.0,9.4,11.6,4.4,20.8,0.0,0.5,14.0,35.0,0.175,0.08,2.0,21.0,0.105,0.04,0.1,0.33,0.3,3.3,1.8,3.0,8.0,0.0,2.7,3.8,1.6,1.6,0.27,1.0,173.341591425535
24.8,1.0,8.2,15.2,9.2,30.4,0.0,0.5,14.0,30.0,0.07,0.04,2.0,20.0,0.105,0.03,0.1,0.12,1.1,4.0,4.5,4.7,11.0,1.0,2.0,2.6,2.7,4.3,1.0,1.0,172.77854925792
20.0,4.6,4.6,9.2,22.4,24.4,0.0,0.51,14.0,4.0,0.175,0.05,2.0,20.0,0.105,0.02,0.1,0.36,1.9,0.4,4.2,4.8,29.0,23.0,4.2,2.4,0.2,2.6,0.39,3.6,260.902243609019
5.6,2.2,11.8,15.2,8.0,50.8,0.0,0.5,14.0,30.0,0.175,0.03,2.0,34.0,0.07,0.02,0.1,0.1,0.6,3.8,2.5,3.9,19.0,11.0,1.8,3.3,2.0,2.7,0.21,2.2,75.8529014346859
30.8,13.0,13.0,20.0,16.4,22.0,0.0,0.51,14.0,28.0,0.105,0.1,2.0,25.0,0.14,0.04,0.1,0.17,1.7,2.7,4.3,5.0,18.0,16.0,4.6,4.5,4.7,2.3,1.5,2.6,914.069365346886
47.6,5.8,2.2,8.0,9.2,46.0,0.0,0.5,14.0,33.0,0.175,0.06,2.0,26.0,0.035,0.01,0.1,0.04,0.8,1.9,3.2,4.3,29.0,7.0,4.7,4.5,2.1,1.6,0.75,3.1,562.806534924893
30.8,2.2,13.0,4.4,18.8,47.2,0.0,0.51,14.0,35.0,0.105,0.07,2.0,30.0,0.105,0.05,0.1,0.47,0.8,3.3,4.2,3.9,29.0,26.0,4.3,3.0,4.5,4.3,0.4,2.4,202.307193827291
8.0,1.0,3.4,8.0,8.0,17.2,0.0,0.5,14.0,27.0,0.14,0.07,2.0,23.0,0.07,0.03,0.1,0.39,0.9,0.8,3.1,1.8,3.0,6.0,0.5,3.9,1.0,0.9,0.17,1.1,56.2231792121713
39.2,13.0,4.6,24.8,10.4,22.0,0.0,0.51,14.0,29.0,0.105,0.1,2.0,34.0,0.175,0.01,0.1,0.32,1.2,3.4,2.4,2.7,26.0,16.0,4.6,2.7,2.6,3.0,1.12,2.0,1234.5342638224802
15.2,4.6,4.6,4.4,8.0,50.8,0.0,0.5,14.0,26.0,0.105,0.02,2.0,18.0,0.105,0.1,0.1,0.19,0.8,1.0,3.3,2.1,10.0,7.0,2.3,3.6,1.7,3.6,0.66,1.5,121.178767890826
29.6,11.8,8.2,11.6,12.8,43.6,0.0,0.5,14.0,32.0,0.175,0.05,2.0,23.0,0.105,0.03,0.1,0.16,1.6,1.1,3.4,4.8,21.0,16.0,4.1,0.9,3.1,2.7,0.52,2.0,578.312716169922
11.6,1.0,9.4,11.6,3.2,22.0,0.0,0.5,14.0,17.0,0.105,0.03,2.0,19.0,0.175,0.01,0.1,0.32,0.4,1.2,2.0,3.4,16.0,2.0,1.9,1.3,3.1,4.4,0.23,1.1,82.507073960527
8.0,9.4,7.0,14.0,21.2,12.4,0.0,0.5,14.0,35.0,0.14,0.02,2.0,9.0,0.035,0.03,0.1,0.09,1.4,2.0,3.6,4.1,4.0,1.0,1.1,4.4,3.1,0.6,1.02,3.0,182.094240400322
8.0,3.4,4.6,18.8,10.4,25.6,0.0,0.51,14.0,32.0,0.07,0.03,2.0,21.0,0.07,0.01,0.1,0.24,1.2,3.1,4.6,4.1,28.0,18.0,0.6,4.8,3.5,0.6,0.92,1.6,129.002782651425
46.4,4.6,9.4,16.4,8.0,6.4,0.0,0.5,14.0,28.0,0.105,0.04,2.0,28.0,0.175,0.02,0.1,0.23,0.9,1.9,4.3,3.4,1.0,16.0,3.2,2.7,2.5,4.8,0.57,2.6,818.550865774872
8.0,5.8,7.0,5.6,26.0,11.2,0.0,0.51,14.0,26.0,0.14,0.01,2.0,25.0,0.175,0.03,0.1,0.49,2.1,1.7,4.3,4.2,30.0,5.0,0.2,1.5,4.2,2.4,1.21,3.9,92.5323715294447
8.0,5.8,1.0,20.0,4.4,34.0,0.0,0.51,14.0,29.0,0.105,0.08,2.0,9.0,0.175,0.1,0.1,0.37,0.4,1.3,1.4,4.2,7.0,13.0,0.9,3.7,1.7,3.1,0.22,1.2,156.32291419663
24.8,5.8,11.8,18.8,6.8,35.2,0.0,0.5,14.0,35.0,0.14,0.02,2.0,12.0,0.07,0.06,0.1,0.08,0.8,4.5,2.5,5.0,3.0,17.0,2.8,2.1,0.5,3.7,0.52,1.5,496.487233244616
5.6,5.8,1.0,2.0,4.4,35.2,0.0,0.51,14.0,30.0,0.105,0.07,2.0,9.0,0.105,0.01,0.1,0.3,0.5,3.4,1.7,2.7,6.0,5.0,4.4,2.5,0.6,3.0,0.36,1.3,31.7476473504311
10.4,3.4,10.6,18.8,17.6,5.2,0.0,0.51,14.0,33.0,0.175,0.01,2.0,23.0,0.07,0.01,0.1,0.09,2.1,1.4,4.1,3.6,4.0,3.0,1.1,2.6,0.8,0.8,0.98,2.2,175.546082589455
33.2,2.2,3.4,11.6,21.2,41.2,0.0,0.5,14.0,31.0,0.14,0.1,2.0,17.0,0.175,0.04,0.1,0.21,1.6,0.8,3.6,4.0,28.0,1.0,4.1,4.4,4.3,2.6,0.15,3.0,314.736185031018
28.4,5.8,9.4,21.2,17.6,7.6,0.0,0.51,14.0,24.0,0.07,0.05,2.0,22.0,0.035,0.02,0.1,0.39,2.1,2.9,5.0,4.5,23.0,0.0,2.2,0.3,4.6,0.9,1.34,1.5,624.732635218619
48.8,5.8,10.6,10.4,6.8,20.8,0.0,0.5,14.0,30.0,0.105,0.02,2.0,29.0,0.07,0.05,0.1,0.25,0.6,3.6,2.5,4.6,12.0,14.0,0.6,0.8,0.4,2.7,0.57,2.2,764.645523901308
9.2,13.0,4.6,9.2,22.4,47.2,0.0,0.51,14.0,27.0,0.035,0.01,2.0,27.0,0.105,0.07,0.1,0.29,2.2,0.7,5.0,2.9,17.0,25.0,0.1,3.4,2.8,0.4,0.6,2.6,151.406375083011
21.2,1.0,4.6,15.2,4.4,4.0,0.0,0.51,14.0,29.0,0.14,0.05,2.0,32.0,0.175,0.06,0.1,0.3,0.5,2.9,2.1,2.5,9.0,27.0,3.3,2.2,3.9,3.3,0.29,2.0,153.290367239881
32.0,5.8,2.2,22.4,23.6,47.2,0.0,0.5,14.0,33.0,0.14,0.05,2.0,13.0,0.175,0.04,0.1,0.31,2.6,2.3,5.0,3.8,6.0,16.0,5.0,3.6,1.8,1.7,1.0,2.6,534.422366096034
34.4,13.0,7.0,22.4,20.0,31.6,0.0,0.5,14.0,12.0,0.14,0.02,2.0,26.0,0.105,0.09,0.1,0.45,2.6,1.4,4.8,3.9,9.0,1.0,0.8,2.8,4.9,2.9,1.03,1.4,985.614136504791
35.6,1.0,4.6,14.0,16.4,38.8,0.0,0.5,14.0,27.0,0.105,0.04,2.0,21.0,0.07,0.05,0.1,0.31,0.7,2.1,2.6,4.9,7.0,23.0,3.9,2.0,0.5,4.0,0.53,2.4,263.274322819624
27.2,4.6,8.2,17.6,17.6,14.8,0.0,0.5,14.0,31.0,0.14,0.01,2.0,12.0,0.105,0.01,0.1,0.43,0.7,1.1,4.3,4.3,23.0,8.0,0.5,0.8,4.4,3.1,0.55,1.2,489.906301999589
20.0,13.0,13.0,11.6,23.6,20.8,0.0,0.51,14.0,30.0,0.035,0.01,2.0,20.0,0.14,0.02,0.1,0.16,2.6,3.3,4.2,5.0,24.0,12.0,2.3,5.0,3.9,0.1,0.78,3.9,423.876343073263
50.0,13.0,5.8,11.6,18.8,11.2,0.0,0.5,14.0,28.0,0.07,0.02,2.0,12.0,0.175,0.07,0.1,0.49,1.3,3.5,5.0,2.3,5.0,27.0,3.7,1.2,4.1,4.2,1.26,1.0,1059.05801376748
40.4,5.8,4.6,15.2,20.0,44.8,0.0,0.5,14.0,29.0,0.105,0.06,2.0,18.0,0.07,0.04,0.1,0.49,2.1,1.7,4.7,2.3,23.0,7.0,4.7,1.7,3.4,0.6,0.83,1.8,671.157347492967
20.0,3.4,5.8,6.8,17.6,47.2,0.0,0.51,14.0,24.0,0.105,0.01,2.0,35.0,0.07,0.06,0.1,0.23,1.2,2.3,3.8,4.5,10.0,12.0,3.5,0.1,3.9,3.9,1.07,3.4,192.13919008496
50.0,8.2,5.8,14.0,24.8,16.0,0.0,0.51,14.0,21.0,0.175,0.02,2.0,23.0,0.105,0.05,0.1,0.33,2.7,1.6,4.7,5.0,15.0,22.0,3.4,1.2,1.0,3.3,0.72,4.3,984.447912735813
36.8,4.6,13.0,22.4,5.6,26.8,0.0,0.51,14.0,22.0,0.175,0.04,2.0,22.0,0.105,0.04,0.1,0.38,0.5,1.8,4.2,2.4,7.0,21.0,0.9,2.6,1.4,2.4,0.44,1.2,697.390895468756
41.6,1.0,7.0,10.4,6.8,24.4,0.0,0.51,14.0,11.0,0.14,0.09,2.0,12.0,0.07,0.06,0.1,0.5,0.8,1.2,3.0,4.3,21.0,12.0,4.2,3.0,3.4,3.0,0.79,2.6,259.120405813231
28.4,4.6,9.4,10.4,15.2,23.2,0.0,0.5,14.0,34.0,0.07,0.02,2.0,13.0,0.105,0.02,0.1,0.38,1.7,3.2,4.9,2.1,14.0,27.0,1.7,1.9,0.8,1.4,0.36,2.0,400.605818276045
47.6,9.4,10.6,20.0,8.0,25.6,0.0,0.5,14.0,25.0,0.14,0.08,2.0,34.0,0.035,0.02,0.1,0.15,0.9,1.5,4.9,4.0,9.0,18.0,0.4,3.6,4.5,4.6,0.18,2.7,1221.32737598607
50.0,1.0,1.0,22.4,11.6,28.0,0.0,0.51,14.0,30.0,0.105,0.02,2.0,8.0,0.14,0.06,0.1,0.22,1.3,2.5,2.3,1.8,22.0,17.0,4.9,1.0,3.9,0.6,0.73,1.3,328.729408841032
38.0,9.4,13.0,20.0,5.6,26.8,0.0,0.5,14.0,34.0,0.07,0.07,2.0,31.0,0.175,0.04,0.1,0.22,0.3,1.6,3.7,4.4,16.0,13.0,0.4,0.6,4.7,3.2,0.1,1.1,985.719519972177
42.8,13.0,2.2,11.6,5.6,16.0,0.0,0.5,14.0,30.0,0.105,0.03,2.0,24.0,0.14,0.05,0.1,0.22,0.3,2.0,2.0,4.2,28.0,11.0,3.5,2.0,4.8,3.5,0.17,1.8,875.285472558124
14.0,7.0,13.0,5.6,18.8,48.4,0.0,0.51,14.0,25.0,0.14,0.06,2.0,27.0,0.07,0.03,0.1,0.2,2.5,1.8,4.1,4.3,12.0,29.0,3.8,4.5,4.9,2.8,0.46,3.1,148.511694187849
27.2,2.2,9.4,18.8,14.0,46.0,0.0,0.5,14.0,22.0,0.105,0.1,2.0,19.0,0.175,0.09,0.1,0.37,1.3,2.0,4.4,4.0,1.0,6.0,4.5,1.8,3.5,3.4,1.1,3.4,316.382024556992
15.2,9.4,11.8,15.2,17.6,35.2,0.0,0.51,14.0,35.0,0.175,0.03,2.0,23.0,0.105,0.04,0.1,0.25,2.2,4.0,4.9,4.3,20.0,12.0,1.7,0.7,4.4,3.3,1.08,4.2,336.314600108136
41.6,8.2,4.6,23.6,10.4,47.2,0.0,0.51,14.0,33.0,0.07,0.04,2.0,12.0,0.035,0.03,0.1,0.05,0.8,1.3,4.3,2.1,14.0,15.0,1.0,0.2,3.4,3.1,0.53,2.0,976.596680079809
52.4,10.6,5.8,6.8,5.6,40.0,0.0,0.5,14.0,23.0,0.105,0.06,2.0,6.0,0.175,0.08,0.1,0.32,0.3,2.9,2.2,2.5,30.0,23.0,0.7,0.5,4.1,3.2,0.29,1.1,694.601230336937
18.8,2.2,2.2,4.4,21.2,11.2,0.0,0.5,14.0,34.0,0.035,0.03,2.0,22.0,0.07,0.07,0.1,0.28,1.9,4.1,4.9,2.7,16.0,19.0,0.6,1.2,0.2,4.5,0.49,2.1,133.292830737007
34.4,9.4,8.2,10.4,4.4,32.8,0.0,0.51,14.0,25.0,0.14,0.1,2.0,25.0,0.14,0.09,0.1,0.36,0.5,2.7,1.5,2.7,29.0,30.0,2.6,4.9,3.5,1.0,0.24,1.0,609.781043529431
40.4,7.0,4.6,22.4,20.0,25.6,0.0,0.51,14.0,17.0,0.175,0.03,2.0,12.0,0.035,0.02,0.1,0.0,1.4,1.4,4.2,3.1,3.0,16.0,0.6,1.5,0.7,2.3,0.43,3.0,873.597359593014
32.0,1.0,11.8,15.2,4.4,7.6,0.0,0.5,14.0,19.0,0.035,0.01,2.0,33.0,0.175,0.07,0.1,0.25,0.5,0.8,2.2,4.5,11.0,27.0,1.1,0.3,5.0,3.1,0.49,1.9,224.392581160732
15.2,8.2,8.2,20.0,6.8,34.0,0.0,0.5,14.0,32.0,0.175,0.06,2.0,12.0,0.105,0.05,0.1,0.31,0.6,1.3,3.5,2.9,14.0,25.0,1.5,0.9,2.3,3.6,0.44,2.6,373.883454069656
29.6,13.0,10.6,20.0,21.2,16.0,0.0,0.5,14.0,27.0,0.105,0.06,2.0,8.0,0.14,0.07,0.1,0.24,2.0,2.5,4.3,3.7,5.0,12.0,2.1,1.9,4.3,3.6,0.55,3.3,873.293428872778
24.8,5.8,9.4,21.2,10.4,29.2,0.0,0.5,14.0,16.0,0.14,0.09,2.0,30.0,0.175,0.04,0.1,0.32,0.5,1.4,3.9,4.1,15.0,9.0,1.0,1.6,1.4,2.8,0.49,1.6,525.356837230208
38.0,11.8,11.8,5.6,20.0,12.4,0.0,0.51,14.0,30.0,0.175,0.01,2.0,31.0,0.14,0.01,0.1,0.21,1.6,3.1,4.1,3.3,25.0,12.0,3.2,0.2,2.0,0.5,1.21,2.2,489.45181199962
29.6,10.6,13.0,11.6,16.4,31.6,0.0,0.51,14.0,14.0,0.14,0.03,2.0,23.0,0.175,0.03,0.1,0.46,1.7,1.3,4.9,3.4,0.0,4.0,1.5,2.4,0.4,1.0,1.28,2.1,582.229600131442
11.6,7.0,2.2,5.6,8.0,38.8,0.0,0.51,14.0,23.0,0.175,0.1,2.0,35.0,0.07,0.02,0.1,0.43,0.7,1.7,3.7,3.6,17.0,26.0,2.4,3.9,0.6,4.6,0.14,1.5,125.610177067863
52.4,3.4,2.2,23.6,21.2,11.2,0.0,0.5,14.0,24.0,0.105,0.08,2.0,25.0,0.07,0.05,0.1,0.29,2.6,2.1,4.8,4.2,12.0,24.0,1.1,3.5,4.7,3.8,1.99,1.7,731.989010033115
44.0,3.4,13.0,14.0,26.0,25.6,0.0,0.5,14.0,31.0,0.035,0.01,2.0,29.0,0.105,0.04,0.1,0.31,2.0,2.1,4.5,4.0,24.0,3.0,4.1,4.8,3.4,5.0,1.15,3.5,595.644856884283
15.2,13.0,2.2,9.2,9.2,52.0,0.0,0.51,14.0,21.0,0.14,0.09,2.0,10.0,0.175,0.07,0.1,0.37,0.7,1.3,4.9,2.5,16.0,12.0,0.4,3.5,4.9,0.3,0.42,2.3,242.814938233831
38.0,4.6,4.6,4.4,23.6,30.4,0.0,0.51,14.0,34.0,0.07,0.06,2.0,35.0,0.14,0.08,0.1,0.48,1.9,2.8,5.0,2.9,16.0,24.0,1.7,2.4,3.8,0.4,1.54,2.5,320.312293815869
47.6,7.0,3.4,11.6,23.6,11.2,0.0,0.5,14.0,35.0,0.105,0.1,2.0,16.0,0.07,0.03,0.1,0.32,2.5,1.9,4.0,3.4,28.0,24.0,3.3,0.8,2.6,4.6,0.65,3.3,780.663470323205
45.2,4.6,8.2,18.8,4.4,18.4,0.0,0.51,14.0,33.0,0.105,0.03,2.0,8.0,0.035,0.03,0.1,0.14,0.5,2.6,2.7,1.4,0.0,21.0,0.6,4.8,3.8,1.7,0.46,1.0,809.786349556937
21.2,5.8,7.0,12.8,18.8,40.0,0.0,0.5,14.0,32.0,0.14,0.05,2.0,33.0,0.07,0.01,0.1,0.36,0.9,3.5,4.0,4.0,2.0,6.0,4.7,4.5,2.8,2.1,0.6,1.8,354.980156886193
26.0,2.2,7.0,8.0,14.0,14.8,0.0,0.5,14.0,19.0,0.175,0.04,2.0,15.0,0.14,0.06,0.1,0.28,1.0,0.7,3.6,4.7,29.0,13.0,4.0,1.2,0.2,0.7,0.47,3.5,249.518155777252
22.4,13.0,13.0,9.2,6.8,18.4,0.0,0.5,14.0,34.0,0.175,0.04,2.0,26.0,0.14,0.06,0.1,0.28,0.3,4.5,3.4,1.9,14.0,9.0,3.3,1.4,4.2,4.5,0.22,1.2,421.854597929747
46.4,13.0,10.6,4.4,14.0,35.2,0.0,0.51,14.0,24.0,0.07,0.04,2.0,24.0,0.175,0.1,0.1,0.35,1.1,1.2,4.0,4.0,2.0,23.0,1.4,0.5,4.7,1.9,0.11,3.2,459.448817380392
