w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmt_uH
32.0,2.2,9.4,11.6,26.0,53.2,0.0,0.51,14.0,27.0,0.14,0.05,2.0,20.0,0.07,0.03,0.1,0.06,2.8,3.0,5.0,4.1,13.0,20.0,4.7,4.2,4.1,2.2,0.49,3.3,294.591634162101
32.0,2.2,9.4,6.8,21.2,26.8,0.0,0.5,14.0,28.0,0.105,0.1,2.0,35.0,0.105,0.05,0.1,0.31,1.6,2.9,3.5,4.8,3.0,14.0,1.6,0.7,3.0,0.1,0.34,3.2,263.614811552711
20.0,2.2,11.8,16.4,22.4,28.0,0.0,0.5,14.0,19.0,0.105,0.02,2.0,14.0,0.14,0.03,0.1,0.32,1.5,2.3,3.7,4.2,14.0,2.0,1.1,4.6,3.8,2.0,1.26,3.4,224.990746716995
28.4,8.2,10.6,22.4,14.0,52.0,0.0,0.51,14.0,21.0,0.105,0.08,2.0,23.0,0.035,0.01,0.1,0.23,1.3,1.0,4.1,1.9,2.0,1.0,4.1,1.3,3.1,3.6,0.92,1.5,673.536824599196
24.8,4.6,13.0,26.0,4.4,28.0,0.0,0.5,14.0,28.0,0.07,0.05,2.0,28.0,0.175,0.1,0.1,0.26,0.4,3.7,2.5,4.2,27.0,27.0,1.6,4.6,4.4,2.7,0.39,1.2,480.59534868881
45.2,4.6,7.0,26.0,21.2,7.6,0.0,0.51,14.0,31.0,0.14,0.03,2.0,12.0,0.175,0.1,0.1,0.31,1.7,2.4,4.8,1.7,17.0,24.0,2.9,0.3,3.0,2.9,0.35,1.6,876.380512143231
26.0,10.6,11.8,26.0,10.4,19.6,0.0,0.51,14.0,24.0,0.175,0.02,2.0,17.0,0.14,0.01,0.1,0.28,0.8,1.2,4.4,4.9,9.0,10.0,0.6,1.6,3.2,4.2,0.62,3.4,818.843768080381
24.8,3.4,13.0,14.0,21.2,7.6,0.0,0.5,14.0,34.0,0.105,0.1,2.0,12.0,0.07,0.06,0.1,0.21,2.3,4.2,4.6,4.2,2.0,0.0,2.9,1.7,3.5,3.1,0.37,2.4,344.729820406236
29.6,9.4,10.6,15.2,17.6,18.4,0.0,0.5,14.0,21.0,0.175,0.04,2.0,16.0,0.105,0.1,0.1,0.47,1.5,2.6,4.7,4.2,17.0,3.0,4.8,3.7,3.3,1.1,1.14,1.6,662.278759420647
29.6,3.4,10.6,8.0,23.6,6.4,0.0,0.5,14.0,9.0,0.035,0.03,2.0,7.0,0.07,0.01,0.1,0.48,2.5,1.0,4.8,3.3,26.0,23.0,0.2,2.6,3.0,1.0,0.26,3.2,327.688456242775
32.0,13.0,9.4,14.0,12.8,42.4,0.0,0.51,14.0,11.0,0.07,0.05,2.0,17.0,0.07,0.03,0.1,0.42,1.3,1.3,4.1,4.2,23.0,8.0,0.6,0.1,1.9,1.4,1.21,2.3,721.580641028688
23.6,9.4,13.0,23.6,3.2,17.2,0.0,0.51,14.0,14.0,0.035,0.02,2.0,31.0,0.07,0.04,0.1,0.48,0.3,0.9,1.7,4.9,11.0,27.0,0.9,1.6,2.5,4.5,0.25,1.3,674.737383995852
26.0,3.4,11.8,8.0,17.6,47.2,0.0,0.51,14.0,26.0,0.14,0.04,2.0,10.0,0.14,0.06,0.1,0.14,0.9,3.2,3.0,4.7,20.0,15.0,3.0,1.3,2.4,3.9,0.13,2.8,261.057301179446
42.8,3.4,7.0,21.2,15.2,41.2,0.0,0.5,14.0,26.0,0.175,0.04,2.0,22.0,0.105,0.03,0.1,0.15,1.7,2.0,3.2,3.1,11.0,9.0,3.4,1.1,3.4,0.2,1.17,1.7,608.973846005465
23.6,13.0,13.0,11.6,11.6,50.8,0.0,0.5,14.0,35.0,0.105,0.02,2.0,27.0,0.14,0.04,0.1,0.29,1.0,4.1,3.9,2.1,0.0,22.0,2.7,4.2,2.9,0.5,0.56,1.9,466.498272452856
26.0,7.0,11.8,14.0,26.0,25.6,0.0,0.5,14.0,35.0,0.07,0.02,2.0,30.0,0.14,0.04,0.1,0.27,3.2,1.5,4.4,4.2,15.0,25.0,4.3,4.0,3.5,0.4,1.16,3.9,477.972885515405
33.2,9.4,9.4,11.6,6.8,12.4,0.0,0.51,14.0,16.0,0.105,0.03,2.0,21.0,0.175,0.01,0.1,0.27,0.8,0.7,3.4,4.4,29.0,3.0,0.5,1.7,0.9,4.9,0.13,1.4,656.299328590607
39.2,8.2,8.2,17.6,21.2,22.0,0.0,0.5,14.0,32.0,0.175,0.09,2.0,27.0,0.175,0.08,0.1,0.35,2.2,2.3,4.2,4.2,13.0,15.0,0.3,3.9,3.2,4.6,0.5,2.5,868.926454098898
44.0,8.2,7.0,14.0,11.6,29.2,0.0,0.51,14.0,33.0,0.175,0.08,2.0,32.0,0.175,0.08,0.1,0.21,1.3,1.3,2.8,2.9,28.0,2.0,3.0,4.4,3.9,0.7,1.05,2.7,858.634199370908
36.8,7.0,8.2,15.2,14.0,37.6,0.0,0.5,14.0,35.0,0.105,0.1,2.0,32.0,0.105,0.02,0.1,0.44,1.0,4.2,3.9,2.6,4.0,3.0,4.4,1.2,4.9,4.6,0.5,1.9,699.698731591301
27.2,11.8,11.8,8.0,3.2,50.8,0.0,0.51,14.0,22.0,0.07,0.05,2.0,26.0,0.14,0.05,0.1,0.34,0.2,2.7,1.4,4.4,27.0,8.0,1.9,1.8,1.5,4.2,0.12,1.2,400.085793507957
44.0,9.4,7.0,5.6,6.8,7.6,0.0,0.51,14.0,31.0,0.035,0.01,2.0,14.0,0.14,0.08,0.1,0.18,0.3,1.2,3.0,1.9,4.0,5.0,0.8,4.7,1.8,3.3,0.26,1.1,524.727423361526
52.4,7.0,5.8,10.4,12.8,48.4,0.0,0.5,14.0,27.0,0.175,0.02,2.0,6.0,0.14,0.08,0.1,0.31,1.4,3.0,2.3,1.9,1.0,6.0,3.4,4.0,3.5,2.6,0.23,1.6,774.962686667092
39.2,7.0,8.2,20.0,22.4,13.6,0.0,0.5,14.0,33.0,0.14,0.1,2.0,10.0,0.07,0.03,0.1,0.49,2.4,1.9,4.2,4.2,9.0,25.0,0.2,5.0,5.0,2.8,0.57,4.1,883.201735690361
39.2,9.4,8.2,23.6,12.8,6.4,0.0,0.51,14.0,35.0,0.105,0.09,2.0,21.0,0.07,0.01,0.1,0.49,0.9,3.5,3.0,2.7,21.0,26.0,3.3,1.2,3.7,2.5,0.13,1.3,1102.61689195411
44.0,11.8,7.0,6.8,11.6,42.4,0.0,0.51,14.0,28.0,0.14,0.03,2.0,34.0,0.07,0.04,0.1,0.11,0.5,2.7,3.1,4.2,6.0,19.0,1.5,4.0,3.7,2.3,0.17,1.4,579.807167883619
27.2,4.6,11.8,26.0,20.0,17.2,0.0,0.51,14.0,26.0,0.105,0.1,2.0,10.0,0.175,0.02,0.1,0.26,2.6,1.8,4.2,4.9,10.0,25.0,4.5,1.8,2.6,0.4,0.23,2.4,525.540889424257
29.6,8.2,10.6,11.6,24.8,17.2,0.0,0.5,14.0,34.0,0.105,0.06,2.0,34.0,0.07,0.06,0.1,0.44,1.0,2.5,4.6,4.3,17.0,10.0,3.1,1.0,2.2,2.9,0.96,3.6,545.857986434932
44.0,1.0,7.0,5.6,18.8,47.2,0.0,0.5,14.0,25.0,0.175,0.07,2.0,28.0,0.07,0.06,0.1,0.17,1.4,2.4,3.4,4.9,8.0,16.0,0.2,3.4,3.8,2.5,0.49,3.2,220.643683089908
23.6,9.4,13.0,8.0,14.0,30.4,0.0,0.5,14.0,24.0,0.105,0.02,2.0,24.0,0.175,0.06,0.1,0.45,1.2,1.7,3.2,3.0,1.0,7.0,4.4,4.1,4.0,3.2,0.99,1.7,353.973292796963
28.4,8.2,10.6,14.0,16.4,35.2,0.0,0.51,14.0,35.0,0.175,0.09,2.0,19.0,0.175,0.01,0.1,0.23,1.8,1.1,3.2,4.2,4.0,21.0,3.5,2.0,1.8,3.3,0.68,2.1,570.975225609491
28.4,8.2,10.6,14.0,16.4,35.2,0.0,0.51,14.0,35.0,0.175,0.09,2.0,19.0,0.175,0.01,0.1,0.23,1.8,1.1,3.2,4.2,4.0,21.0,3.5,2.0,1.8,3.3,0.68,2.1,570.975225609491
28.4,8.2,10.6,14.0,16.4,35.2,0.0,0.51,14.0,35.0,0.175,0.09,2.0,19.0,0.175,0.01,0.1,0.23,1.8,1.1,3.2,4.2,4.0,21.0,3.5,2.0,1.8,3.3,0.68,2.1,570.975225609491
29.6,10.6,10.6,23.6,11.6,36.4,0.0,0.51,14.0,20.0,0.105,0.1,2.0,19.0,0.14,0.03,0.1,0.32,1.4,2.1,4.5,3.8,22.0,22.0,2.7,1.1,1.5,3.5,0.51,3.6,840.216947258536
33.2,8.2,9.4,14.0,21.2,17.2,0.0,0.5,14.0,30.0,0.07,0.01,2.0,12.0,0.14,0.09,0.1,0.36,2.0,4.1,4.4,5.0,9.0,17.0,3.6,1.2,0.8,2.0,0.3,2.6,665.920119638382
22.4,3.4,13.0,23.6,24.8,52.0,0.0,0.5,14.0,28.0,0.07,0.07,2.0,22.0,0.07,0.06,0.1,0.25,1.3,3.2,4.3,4.7,30.0,18.0,2.3,5.0,0.2,4.3,1.23,3.5,342.861751678904
47.6,10.6,7.0,16.4,5.6,5.2,0.0,0.51,14.0,31.0,0.14,0.07,2.0,33.0,0.14,0.01,0.1,0.47,0.3,2.1,3.5,4.3,5.0,19.0,3.6,0.2,1.2,2.9,0.18,1.4,1211.14357174979
29.6,3.4,10.6,16.4,12.8,5.2,0.0,0.51,14.0,32.0,0.14,0.09,2.0,13.0,0.14,0.02,0.1,0.42,1.2,2.4,4.4,4.9,11.0,3.0,3.2,1.7,4.6,2.2,1.18,1.0,445.321522884413
39.2,11.8,8.2,22.4,15.2,10.0,0.0,0.5,14.0,30.0,0.175,0.1,2.0,14.0,0.07,0.02,0.1,0.42,1.6,2.3,3.1,3.0,7.0,30.0,1.8,5.0,1.5,3.3,0.27,1.5,1197.76247928333
45.2,11.8,7.0,4.4,14.0,52.0,0.0,0.5,14.0,12.0,0.14,0.1,2.0,25.0,0.105,0.06,0.1,0.49,1.3,1.2,4.2,4.5,23.0,7.0,0.5,2.4,1.7,5.0,0.81,3.7,422.009851389184
36.8,1.0,8.2,15.2,10.4,24.4,0.0,0.51,14.0,33.0,0.07,0.06,2.0,29.0,0.105,0.01,0.1,0.12,1.0,2.2,4.4,4.2,19.0,24.0,1.2,1.6,1.2,4.7,0.76,3.2,247.833228016653
32.0,3.4,9.4,21.2,24.8,37.6,0.0,0.5,14.0,20.0,0.035,0.01,2.0,15.0,0.105,0.06,0.1,0.23,2.2,0.5,4.9,4.9,30.0,23.0,3.2,2.5,3.1,3.2,0.2,4.3,463.259744565366
21.2,3.4,13.0,20.0,23.6,50.8,0.0,0.51,14.0,27.0,0.035,0.03,2.0,29.0,0.105,0.02,0.1,0.48,1.4,1.5,4.5,3.7,27.0,2.0,4.6,1.5,2.1,2.0,1.27,3.5,337.971855099079
23.6,13.0,13.0,24.8,3.2,52.0,0.0,0.5,14.0,28.0,0.07,0.03,2.0,12.0,0.105,0.09,0.1,0.38,0.3,1.4,1.5,2.2,14.0,0.0,2.2,0.8,0.6,4.3,0.17,1.3,733.498313090665
28.4,9.4,10.6,21.2,8.0,30.4,0.0,0.5,14.0,18.0,0.175,0.06,2.0,4.0,0.14,0.1,0.1,0.4,0.7,1.1,3.0,2.1,12.0,10.0,1.4,0.7,4.4,4.1,0.23,1.3,760.071641059055
52.4,3.4,5.8,5.6,14.0,37.6,0.0,0.51,14.0,33.0,0.14,0.08,2.0,35.0,0.105,0.09,0.1,0.23,1.0,3.4,3.6,1.9,29.0,23.0,4.8,3.4,2.2,2.3,0.83,1.2,442.367398441284
28.4,4.6,11.8,9.2,5.6,32.8,0.0,0.51,14.0,17.0,0.105,0.05,2.0,32.0,0.035,0.03,0.1,0.18,0.6,0.7,2.0,3.1,27.0,18.0,0.7,0.1,3.2,4.2,0.31,1.0,356.219613440084
44.0,3.4,7.0,16.4,5.6,4.0,0.0,0.5,14.0,5.0,0.105,0.09,2.0,27.0,0.035,0.02,0.1,0.36,0.3,0.4,2.6,1.6,25.0,15.0,3.4,0.8,4.8,1.0,0.15,1.5,652.73565423485
36.8,10.6,8.2,20.0,15.2,48.4,0.0,0.51,14.0,30.0,0.07,0.04,2.0,29.0,0.105,0.06,0.1,0.26,1.7,3.3,3.6,3.1,0.0,25.0,3.4,2.5,4.5,3.0,0.64,1.8,905.918299036907
24.8,10.6,13.0,12.8,11.6,42.4,0.0,0.51,14.0,25.0,0.175,0.01,2.0,25.0,0.035,0.03,0.1,0.33,0.9,3.3,4.3,2.5,9.0,18.0,0.7,1.5,2.3,2.7,0.11,2.4,500.256289693453
39.2,9.4,8.2,20.0,12.8,50.8,0.0,0.5,14.0,20.0,0.07,0.01,2.0,15.0,0.105,0.1,0.1,0.47,1.0,1.3,2.9,3.2,15.0,9.0,1.0,0.4,0.9,4.4,0.33,1.3,925.442865723157
45.2,13.0,7.0,5.6,18.8,53.2,0.0,0.5,14.0,25.0,0.035,0.02,2.0,8.0,0.105,0.05,0.1,0.24,1.4,2.5,4.3,3.2,20.0,29.0,2.1,1.3,5.0,0.8,0.84,3.0,502.116922260072
44.0,7.0,7.0,5.6,21.2,52.0,0.0,0.51,14.0,33.0,0.07,0.02,2.0,18.0,0.14,0.1,0.1,0.34,1.1,1.7,3.7,4.4,3.0,8.0,4.3,3.3,1.4,3.8,1.0,3.2,437.513978115195
26.0,13.0,11.8,14.0,17.6,50.8,0.0,0.5,14.0,9.0,0.175,0.03,2.0,8.0,0.14,0.03,0.1,0.44,1.2,1.1,4.6,4.1,1.0,0.0,1.0,3.3,1.6,1.8,0.64,1.0,568.570917748471
48.8,4.6,7.0,10.4,3.2,43.6,0.0,0.5,14.0,20.0,0.175,0.06,2.0,26.0,0.175,0.09,0.1,0.36,0.4,2.3,1.2,3.4,30.0,20.0,0.9,2.6,4.7,3.0,0.23,1.1,626.813807635823
34.4,9.4,9.4,5.6,8.0,47.2,0.0,0.5,14.0,28.0,0.14,0.07,2.0,5.0,0.14,0.05,0.1,0.33,0.9,3.0,2.2,3.1,6.0,8.0,1.1,3.3,2.2,3.1,0.63,1.2,377.978856525405
45.2,2.2,7.0,11.6,21.2,28.0,0.0,0.51,14.0,17.0,0.07,0.03,2.0,19.0,0.14,0.06,0.1,0.47,2.6,2.1,3.9,2.8,3.0,10.0,3.6,0.3,1.3,0.1,0.15,2.6,433.348708026817
29.6,5.8,13.0,12.8,6.8,25.6,0.0,0.51,14.0,27.0,0.14,0.07,2.0,11.0,0.14,0.01,0.1,0.32,0.8,3.5,3.2,4.4,17.0,1.0,2.8,2.7,3.3,0.8,0.51,2.2,495.753571957056
33.2,9.4,9.4,12.8,20.0,23.2,0.0,0.51,14.0,18.0,0.14,0.01,2.0,18.0,0.175,0.04,0.1,0.27,1.2,1.0,5.0,5.0,23.0,20.0,3.3,0.5,4.8,1.7,0.97,2.2,670.149193597037
45.2,13.0,7.0,6.8,24.8,52.0,0.0,0.51,14.0,26.0,0.175,0.08,2.0,23.0,0.14,0.01,0.1,0.44,2.3,2.5,4.7,3.4,22.0,19.0,2.6,3.7,2.1,4.1,1.15,3.0,578.636938665351
30.8,4.6,10.6,6.8,17.6,48.4,0.0,0.51,14.0,27.0,0.14,0.1,2.0,24.0,0.07,0.03,0.1,0.16,1.4,3.5,3.3,4.4,8.0,2.0,4.3,2.3,0.5,4.2,1.15,3.0,316.621302370671
40.4,9.4,8.2,15.2,16.4,12.4,0.0,0.5,14.0,28.0,0.105,0.03,2.0,13.0,0.105,0.08,0.1,0.38,2.2,3.6,3.2,2.6,21.0,10.0,1.2,0.3,4.6,5.0,0.47,2.4,887.699926935728
33.2,5.8,9.4,5.6,11.6,7.6,0.0,0.5,14.0,22.0,0.105,0.08,2.0,32.0,0.07,0.05,0.1,0.38,1.3,2.0,3.6,4.2,9.0,30.0,3.7,3.4,0.6,2.9,1.02,2.5,363.787884470453
33.2,8.2,9.4,8.0,15.2,24.4,0.0,0.51,14.0,34.0,0.175,0.04,2.0,18.0,0.07,0.05,0.1,0.46,1.2,1.2,3.9,3.7,20.0,2.0,2.1,4.1,3.0,0.3,0.87,2.0,482.490957233399
35.6,4.6,9.4,23.6,21.2,19.6,0.0,0.51,14.0,29.0,0.105,0.05,2.0,13.0,0.105,0.07,0.1,0.44,2.7,3.2,4.0,4.1,15.0,29.0,3.9,0.9,4.7,3.7,0.15,2.6,650.906715804745
38.0,5.8,9.4,3.2,3.2,22.0,0.0,0.5,14.0,12.0,0.105,0.08,2.0,18.0,0.07,0.07,0.1,0.18,0.3,1.1,1.7,2.3,29.0,13.0,4.8,3.5,3.2,3.5,0.26,1.4,262.763958515608
24.8,8.2,13.0,12.8,10.4,6.4,0.0,0.5,14.0,16.0,0.105,0.1,2.0,13.0,0.105,0.04,0.1,0.33,1.3,0.3,4.5,3.5,13.0,18.0,3.4,5.0,0.4,4.6,0.16,2.8,503.537168352748
39.2,9.4,8.2,5.6,16.4,32.8,0.0,0.51,14.0,19.0,0.105,0.01,2.0,24.0,0.105,0.1,0.1,0.15,1.3,1.2,2.8,4.9,1.0,27.0,1.5,4.6,4.4,1.6,0.66,2.2,434.675002180852
45.2,7.0,7.0,18.8,26.0,28.0,0.0,0.5,14.0,28.0,0.105,0.05,2.0,31.0,0.175,0.01,0.1,0.49,1.5,2.3,4.8,4.9,5.0,19.0,1.7,2.6,2.5,0.6,0.77,3.8,944.470266937277
33.2,7.0,10.6,21.2,4.4,52.0,0.0,0.51,14.0,33.0,0.14,0.09,2.0,8.0,0.105,0.01,0.1,0.12,0.2,4.4,1.2,4.3,10.0,26.0,4.8,5.0,0.6,3.3,0.18,1.0,709.421841727017
38.0,7.0,9.4,23.6,6.8,29.2,0.0,0.5,14.0,35.0,0.14,0.07,2.0,25.0,0.07,0.01,0.1,0.21,0.8,3.1,1.7,2.2,7.0,21.0,3.5,0.7,3.6,2.8,0.54,1.0,907.889365682723
29.6,13.0,10.6,26.0,12.8,36.4,0.0,0.5,14.0,30.0,0.105,0.07,2.0,22.0,0.14,0.05,0.1,0.5,1.4,2.4,3.6,2.7,16.0,4.0,3.0,2.7,1.7,1.1,1.1,2.1,963.479354799944
29.6,13.0,10.6,26.0,12.8,36.4,0.0,0.5,14.0,30.0,0.105,0.07,2.0,22.0,0.14,0.05,0.1,0.5,1.4,2.4,3.6,2.7,16.0,4.0,3.0,2.7,1.7,1.1,1.1,2.1,963.479354799944
29.6,13.0,10.6,26.0,12.8,36.4,0.0,0.5,14.0,30.0,0.105,0.07,2.0,22.0,0.14,0.05,0.1,0.5,1.4,2.4,3.6,2.7,16.0,4.0,3.0,2.7,1.7,1.1,1.1,2.1,963.479354799944
28.4,10.6,11.8,26.0,24.8,28.0,0.0,0.5,14.0,24.0,0.07,0.06,2.0,21.0,0.14,0.09,0.1,0.48,2.7,2.1,4.8,5.0,10.0,9.0,3.6,0.2,1.5,0.2,0.48,3.7,820.789497366701
38.0,10.6,8.2,26.0,26.0,10.0,0.0,0.5,14.0,30.0,0.175,0.01,2.0,26.0,0.14,0.03,0.1,0.39,2.2,3.0,4.7,4.7,9.0,9.0,3.7,2.4,4.9,0.6,1.51,3.2,1162.3954586298998
34.4,8.2,9.4,4.4,18.8,46.0,0.0,0.51,14.0,34.0,0.14,0.09,2.0,29.0,0.105,0.03,0.1,0.24,2.0,3.0,3.7,4.0,0.0,0.0,1.1,4.2,1.9,3.3,1.61,2.9,299.561270728195
30.8,10.6,10.6,14.0,5.6,32.8,0.0,0.51,14.0,28.0,0.105,0.02,2.0,16.0,0.07,0.04,0.1,0.29,0.3,0.9,1.9,2.5,10.0,13.0,3.5,5.0,3.8,3.4,0.11,1.6,673.540205800879
30.8,3.4,10.6,11.6,26.0,35.2,0.0,0.51,14.0,33.0,0.175,0.04,2.0,9.0,0.175,0.1,0.1,0.3,1.4,0.6,4.5,4.2,5.0,6.0,2.3,0.2,1.9,4.0,0.52,4.0,377.920914197698
46.4,5.8,7.0,9.2,15.2,29.2,0.0,0.51,14.0,29.0,0.07,0.07,2.0,34.0,0.07,0.07,0.1,0.2,1.2,3.7,4.3,3.3,27.0,18.0,4.6,1.7,1.3,2.8,0.47,1.1,638.276118677741
46.4,5.8,7.0,9.2,15.2,29.2,0.0,0.51,14.0,29.0,0.07,0.07,2.0,34.0,0.07,0.07,0.1,0.2,1.2,3.7,4.3,3.3,27.0,18.0,4.6,1.7,1.3,2.8,0.47,1.1,638.276118677741
46.4,5.8,7.0,9.2,15.2,29.2,0.0,0.51,14.0,29.0,0.07,0.07,2.0,34.0,0.07,0.07,0.1,0.2,1.2,3.7,4.3,3.3,27.0,18.0,4.6,1.7,1.3,2.8,0.47,1.1,638.276118677741
29.6,4.6,10.6,22.4,15.2,53.2,0.0,0.51,14.0,30.0,0.07,0.04,2.0,27.0,0.175,0.06,0.1,0.36,2.0,3.2,4.7,4.7,12.0,26.0,3.9,0.3,4.3,0.3,0.41,1.7,499.956825159966
45.2,11.8,7.0,14.0,18.8,46.0,0.0,0.51,14.0,31.0,0.175,0.1,2.0,33.0,0.175,0.08,0.1,0.5,2.0,1.5,4.4,5.0,7.0,6.0,1.8,3.8,0.7,3.8,0.59,3.0,958.930431429224
34.4,10.6,9.4,15.2,23.6,44.8,0.0,0.5,14.0,10.0,0.105,0.03,2.0,33.0,0.07,0.04,0.1,0.15,2.0,0.6,5.0,4.4,13.0,22.0,1.9,3.2,0.3,2.8,0.42,3.5,732.950052326721
26.0,3.4,13.0,16.4,10.4,16.0,0.0,0.5,14.0,18.0,0.105,0.04,2.0,13.0,0.105,0.01,0.1,0.42,1.2,2.2,4.3,4.4,1.0,21.0,2.0,1.8,4.5,0.5,0.24,1.7,373.259889132586
46.4,10.6,7.0,15.2,4.4,7.6,0.0,0.51,14.0,33.0,0.14,0.01,2.0,29.0,0.07,0.05,0.1,0.31,0.5,3.5,1.4,3.0,10.0,3.0,0.4,3.4,1.8,3.4,0.14,1.2,1139.13866289355
46.4,10.6,7.0,15.2,4.4,7.6,0.0,0.51,14.0,33.0,0.14,0.01,2.0,29.0,0.07,0.05,0.1,0.31,0.5,3.5,1.4,3.0,10.0,3.0,0.4,3.4,1.8,3.4,0.14,1.2,1139.13866289355
46.4,10.6,7.0,15.2,4.4,7.6,0.0,0.51,14.0,33.0,0.14,0.01,2.0,29.0,0.07,0.05,0.1,0.31,0.5,3.5,1.4,3.0,10.0,3.0,0.4,3.4,1.8,3.4,0.14,1.2,1139.13866289355
40.4,5.8,8.2,24.8,6.8,13.6,0.0,0.5,14.0,28.0,0.035,0.02,2.0,8.0,0.14,0.03,0.1,0.46,0.6,3.7,3.1,1.9,10.0,13.0,1.3,2.4,2.7,4.2,0.1,1.5,898.695447121474
24.8,9.4,13.0,15.2,12.8,43.6,0.0,0.5,14.0,26.0,0.175,0.02,2.0,17.0,0.14,0.04,0.1,0.15,1.5,1.5,5.0,3.9,29.0,18.0,0.8,4.9,0.5,4.9,0.96,1.7,520.659827243615
30.8,4.6,10.6,4.4,22.4,32.8,0.0,0.5,14.0,32.0,0.105,0.09,2.0,14.0,0.105,0.01,0.1,0.38,0.9,2.4,4.7,4.4,2.0,15.0,5.0,3.3,0.4,2.3,0.81,4.3,249.040985954159
30.8,4.6,10.6,4.4,22.4,32.8,0.0,0.5,14.0,32.0,0.105,0.09,2.0,14.0,0.105,0.01,0.1,0.38,0.9,2.4,4.7,4.4,2.0,15.0,5.0,3.3,0.4,2.3,0.81,4.3,249.040985954159
30.8,4.6,10.6,4.4,22.4,32.8,0.0,0.5,14.0,32.0,0.105,0.09,2.0,14.0,0.105,0.01,0.1,0.38,0.9,2.4,4.7,4.4,2.0,15.0,5.0,3.3,0.4,2.3,0.81,4.3,249.040985954159
28.4,1.0,10.6,10.4,10.4,18.4,0.0,0.5,14.0,28.0,0.105,0.09,2.0,10.0,0.035,0.01,0.1,0.05,1.0,1.0,3.6,5.0,17.0,3.0,4.3,0.7,2.2,4.4,0.88,2.8,193.436760203228
46.4,2.2,7.0,17.6,8.0,37.6,0.0,0.5,14.0,20.0,0.14,0.07,2.0,23.0,0.14,0.04,0.1,0.23,1.0,1.2,3.2,2.0,12.0,8.0,3.9,3.6,3.2,3.1,0.34,1.8,480.952419060266
39.2,9.4,8.2,11.6,15.2,23.2,0.0,0.5,14.0,32.0,0.07,0.06,2.0,30.0,0.07,0.06,0.1,0.48,1.2,1.5,3.9,2.2,3.0,5.0,3.8,1.6,4.1,0.5,0.55,2.1,745.658954983423
40.4,4.6,8.2,8.0,4.4,23.2,0.0,0.5,14.0,24.0,0.175,0.01,2.0,24.0,0.07,0.03,0.1,0.05,0.5,1.5,2.0,3.3,27.0,25.0,0.2,3.7,1.5,3.6,0.15,1.9,475.655140364578
29.6,4.6,10.6,20.0,14.0,40.0,0.0,0.5,14.0,23.0,0.14,0.05,2.0,22.0,0.175,0.09,0.1,0.31,1.1,2.7,3.1,1.7,21.0,1.0,3.0,4.5,1.0,1.9,0.42,1.3,519.914267697284
45.2,4.6,7.0,26.0,15.2,41.2,0.0,0.5,14.0,13.0,0.175,0.09,2.0,25.0,0.035,0.02,0.1,0.25,1.7,1.1,4.9,2.9,15.0,22.0,4.4,1.5,1.0,0.7,0.44,2.2,819.311078438711
27.2,13.0,11.8,4.4,10.4,14.8,0.0,0.5,14.0,28.0,0.105,0.1,2.0,21.0,0.175,0.04,0.1,0.27,0.5,0.5,3.8,3.4,6.0,5.0,5.0,0.6,3.4,4.4,0.44,1.3,283.623755744241
39.2,7.0,8.2,17.6,11.6,11.2,0.0,0.5,14.0,34.0,0.14,0.03,2.0,12.0,0.175,0.02,0.1,0.47,1.0,2.1,2.0,4.3,14.0,25.0,0.7,4.1,2.6,0.2,0.38,1.9,856.433211192538
46.4,10.6,7.0,22.4,15.2,24.4,0.0,0.5,14.0,14.0,0.175,0.09,2.0,4.0,0.105,0.05,0.1,0.45,1.6,1.7,3.8,2.0,12.0,6.0,5.0,0.8,4.1,2.3,0.9,1.5,1306.44805847853
46.4,10.6,7.0,22.4,15.2,24.4,0.0,0.5,14.0,14.0,0.175,0.09,2.0,4.0,0.105,0.05,0.1,0.45,1.6,1.7,3.8,2.0,12.0,6.0,5.0,0.8,4.1,2.3,0.9,1.5,1306.44805847853
46.4,10.6,7.0,22.4,15.2,24.4,0.0,0.5,14.0,14.0,0.175,0.09,2.0,4.0,0.105,0.05,0.1,0.45,1.6,1.7,3.8,2.0,12.0,6.0,5.0,0.8,4.1,2.3,0.9,1.5,1306.44805847853
33.2,5.8,9.4,22.4,14.0,28.0,0.0,0.5,14.0,26.0,0.14,0.09,2.0,18.0,0.175,0.08,0.1,0.37,0.9,1.2,3.6,4.7,6.0,9.0,3.6,3.9,4.6,0.3,0.73,2.2,715.955465222982
48.8,5.8,7.0,3.2,5.6,36.4,0.0,0.51,14.0,34.0,0.175,0.01,2.0,9.0,0.07,0.04,0.1,0.12,0.5,3.2,3.3,1.7,1.0,29.0,2.4,2.5,1.0,3.1,0.49,1.5,323.100281101124
28.4,1.0,10.6,5.6,16.4,38.8,0.0,0.51,14.0,15.0,0.105,0.01,2.0,28.0,0.035,0.03,0.1,0.04,0.8,0.8,5.0,2.9,29.0,14.0,2.4,3.0,1.1,3.2,0.28,2.1,153.880754438053
