w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Copperloss_Rx_1
52.4,7.0,5.8,10.4,12.8,48.4,0.0,0.5,14.0,27.0,0.175,0.02,2.0,6.0,0.14,0.08,0.1,0.31,1.4,3.0,2.3,1.9,1.0,6.0,3.4,4.0,3.5,2.6,0.23,1.6,5.48087957206736
39.2,7.0,8.2,20.0,22.4,13.6,0.0,0.5,14.0,33.0,0.14,0.1,2.0,10.0,0.07,0.03,0.1,0.49,2.4,1.9,4.2,4.2,9.0,25.0,0.2,5.0,5.0,2.8,0.57,4.1,4.20929762391245
39.2,9.4,8.2,23.6,12.8,6.4,0.0,0.51,14.0,35.0,0.105,0.09,2.0,21.0,0.07,0.01,0.1,0.49,0.9,3.5,3.0,2.7,21.0,26.0,3.3,1.2,3.7,2.5,0.13,1.3,10.3071266023151
44.0,11.8,7.0,6.8,11.6,42.4,0.0,0.51,14.0,28.0,0.14,0.03,2.0,34.0,0.07,0.04,0.1,0.11,0.5,2.7,3.1,4.2,6.0,19.0,1.5,4.0,3.7,2.3,0.17,1.4,11.0686646058958
27.2,4.6,11.8,26.0,20.0,17.2,0.0,0.51,14.0,26.0,0.105,0.1,2.0,10.0,0.175,0.02,0.1,0.26,2.6,1.8,4.2,4.9,10.0,25.0,4.5,1.8,2.6,0.4,0.23,2.4,2.69151335591095
29.6,8.2,10.6,11.6,24.8,17.2,0.0,0.5,14.0,34.0,0.105,0.06,2.0,34.0,0.07,0.06,0.1,0.44,1.0,2.5,4.6,4.3,17.0,10.0,3.1,1.0,2.2,2.9,0.96,3.6,4.74675906727665
44.0,1.0,7.0,5.6,18.8,47.2,0.0,0.5,14.0,25.0,0.175,0.07,2.0,28.0,0.07,0.06,0.1,0.17,1.4,2.4,3.4,4.9,8.0,16.0,0.2,3.4,3.8,2.5,0.49,3.2,4.53603830038637
23.6,9.4,13.0,8.0,14.0,30.4,0.0,0.5,14.0,24.0,0.105,0.02,2.0,24.0,0.175,0.06,0.1,0.45,1.2,1.7,3.2,3.0,1.0,7.0,4.4,4.1,4.0,3.2,0.99,1.7,3.09515085000979
28.4,8.2,10.6,14.0,16.4,35.2,0.0,0.51,14.0,35.0,0.175,0.09,2.0,19.0,0.175,0.01,0.1,0.23,1.8,1.1,3.2,4.2,4.0,21.0,3.5,2.0,1.8,3.3,0.68,2.1,3.02823474220425
28.4,8.2,10.6,14.0,16.4,35.2,0.0,0.51,14.0,35.0,0.175,0.09,2.0,19.0,0.175,0.01,0.1,0.23,1.8,1.1,3.2,4.2,4.0,21.0,3.5,2.0,1.8,3.3,0.68,2.1,3.02823474220425
28.4,8.2,10.6,14.0,16.4,35.2,0.0,0.51,14.0,35.0,0.175,0.09,2.0,19.0,0.175,0.01,0.1,0.23,1.8,1.1,3.2,4.2,4.0,21.0,3.5,2.0,1.8,3.3,0.68,2.1,3.02823474220425
29.6,10.6,10.6,23.6,11.6,36.4,0.0,0.51,14.0,20.0,0.105,0.1,2.0,19.0,0.14,0.03,0.1,0.32,1.4,2.1,4.5,3.8,22.0,22.0,2.7,1.1,1.5,3.5,0.51,3.6,2.43463736549217
33.2,8.2,9.4,14.0,21.2,17.2,0.0,0.5,14.0,30.0,0.07,0.01,2.0,12.0,0.14,0.09,0.1,0.36,2.0,4.1,4.4,5.0,9.0,17.0,3.6,1.2,0.8,2.0,0.3,2.6,7.04064268759117
22.4,3.4,13.0,23.6,24.8,52.0,0.0,0.5,14.0,28.0,0.07,0.07,2.0,22.0,0.07,0.06,0.1,0.25,1.3,3.2,4.3,4.7,30.0,18.0,2.3,5.0,0.2,4.3,1.23,3.5,3.76043931032878
47.6,10.6,7.0,16.4,5.6,5.2,0.0,0.51,14.0,31.0,0.14,0.07,2.0,33.0,0.14,0.01,0.1,0.47,0.3,2.1,3.5,4.3,5.0,19.0,3.6,0.2,1.2,2.9,0.18,1.4,3.62209717885453
29.6,3.4,10.6,16.4,12.8,5.2,0.0,0.51,14.0,32.0,0.14,0.09,2.0,13.0,0.14,0.02,0.1,0.42,1.2,2.4,4.4,4.9,11.0,3.0,3.2,1.7,4.6,2.2,1.18,1.0,5.90754385096477
39.2,11.8,8.2,22.4,15.2,10.0,0.0,0.5,14.0,30.0,0.175,0.1,2.0,14.0,0.07,0.02,0.1,0.42,1.6,2.3,3.1,3.0,7.0,30.0,1.8,5.0,1.5,3.3,0.27,1.5,9.2611464809652
45.2,11.8,7.0,4.4,14.0,52.0,0.0,0.5,14.0,12.0,0.14,0.1,2.0,25.0,0.105,0.06,0.1,0.49,1.3,1.2,4.2,4.5,23.0,7.0,0.5,2.4,1.7,5.0,0.81,3.7,3.35283465975256
36.8,1.0,8.2,15.2,10.4,24.4,0.0,0.51,14.0,33.0,0.07,0.06,2.0,29.0,0.105,0.01,0.1,0.12,1.0,2.2,4.4,4.2,19.0,24.0,1.2,1.6,1.2,4.7,0.76,3.2,3.13416376250381
32.0,3.4,9.4,21.2,24.8,37.6,0.0,0.5,14.0,20.0,0.035,0.01,2.0,15.0,0.105,0.06,0.1,0.23,2.2,0.5,4.9,4.9,30.0,23.0,3.2,2.5,3.1,3.2,0.2,4.3,3.91055226564384
21.2,3.4,13.0,20.0,23.6,50.8,0.0,0.51,14.0,27.0,0.035,0.03,2.0,29.0,0.105,0.02,0.1,0.48,1.4,1.5,4.5,3.7,27.0,2.0,4.6,1.5,2.1,2.0,1.27,3.5,2.48978685435393
23.6,13.0,13.0,24.8,3.2,52.0,0.0,0.5,14.0,28.0,0.07,0.03,2.0,12.0,0.105,0.09,0.1,0.38,0.3,1.4,1.5,2.2,14.0,0.0,2.2,0.8,0.6,4.3,0.17,1.3,6.45736968140475
28.4,9.4,10.6,21.2,8.0,30.4,0.0,0.5,14.0,18.0,0.175,0.06,2.0,4.0,0.14,0.1,0.1,0.4,0.7,1.1,3.0,2.1,12.0,10.0,1.4,0.7,4.4,4.1,0.23,1.3,4.86485551758277
52.4,3.4,5.8,5.6,14.0,37.6,0.0,0.51,14.0,33.0,0.14,0.08,2.0,35.0,0.105,0.09,0.1,0.23,1.0,3.4,3.6,1.9,29.0,23.0,4.8,3.4,2.2,2.3,0.83,1.2,8.06773944592949
36.8,10.6,8.2,20.0,15.2,48.4,0.0,0.51,14.0,30.0,0.07,0.04,2.0,29.0,0.105,0.06,0.1,0.26,1.7,3.3,3.6,3.1,0.0,25.0,3.4,2.5,4.5,3.0,0.64,1.8,5.59897121335963
24.8,10.6,13.0,12.8,11.6,42.4,0.0,0.51,14.0,25.0,0.175,0.01,2.0,25.0,0.035,0.03,0.1,0.33,0.9,3.3,4.3,2.5,9.0,18.0,0.7,1.5,2.3,2.7,0.11,2.4,9.04073031934907
39.2,9.4,8.2,20.0,12.8,50.8,0.0,0.5,14.0,20.0,0.07,0.01,2.0,15.0,0.105,0.1,0.1,0.47,1.0,1.3,2.9,3.2,15.0,9.0,1.0,0.4,0.9,4.4,0.33,1.3,7.04959607187704
45.2,13.0,7.0,5.6,18.8,53.2,0.0,0.5,14.0,25.0,0.035,0.02,2.0,8.0,0.105,0.05,0.1,0.24,1.4,2.5,4.3,3.2,20.0,29.0,2.1,1.3,5.0,0.8,0.84,3.0,4.58736043296401
44.0,7.0,7.0,5.6,21.2,52.0,0.0,0.51,14.0,33.0,0.07,0.02,2.0,18.0,0.14,0.1,0.1,0.34,1.1,1.7,3.7,4.4,3.0,8.0,4.3,3.3,1.4,3.8,1.0,3.2,3.0818054158055
26.0,13.0,11.8,14.0,17.6,50.8,0.0,0.5,14.0,9.0,0.175,0.03,2.0,8.0,0.14,0.03,0.1,0.44,1.2,1.1,4.6,4.1,1.0,0.0,1.0,3.3,1.6,1.8,0.64,1.0,5.62386211039986
48.8,4.6,7.0,10.4,3.2,43.6,0.0,0.5,14.0,20.0,0.175,0.06,2.0,26.0,0.175,0.09,0.1,0.36,0.4,2.3,1.2,3.4,30.0,20.0,0.9,2.6,4.7,3.0,0.23,1.1,5.3692857838007
34.4,9.4,9.4,5.6,8.0,47.2,0.0,0.5,14.0,28.0,0.14,0.07,2.0,5.0,0.14,0.05,0.1,0.33,0.9,3.0,2.2,3.1,6.0,8.0,1.1,3.3,2.2,3.1,0.63,1.2,5.346313474474
45.2,2.2,7.0,11.6,21.2,28.0,0.0,0.51,14.0,17.0,0.07,0.03,2.0,19.0,0.14,0.06,0.1,0.47,2.6,2.1,3.9,2.8,3.0,10.0,3.6,0.3,1.3,0.1,0.15,2.6,3.08690455972919
29.6,5.8,13.0,12.8,6.8,25.6,0.0,0.51,14.0,27.0,0.14,0.07,2.0,11.0,0.14,0.01,0.1,0.32,0.8,3.5,3.2,4.4,17.0,1.0,2.8,2.7,3.3,0.8,0.51,2.2,3.17024030351133
33.2,9.4,9.4,12.8,20.0,23.2,0.0,0.51,14.0,18.0,0.14,0.01,2.0,18.0,0.175,0.04,0.1,0.27,1.2,1.0,5.0,5.0,23.0,20.0,3.3,0.5,4.8,1.7,0.97,2.2,3.10516913171713
45.2,13.0,7.0,6.8,24.8,52.0,0.0,0.51,14.0,26.0,0.175,0.08,2.0,23.0,0.14,0.01,0.1,0.44,2.3,2.5,4.7,3.4,22.0,19.0,2.6,3.7,2.1,4.1,1.15,3.0,3.31406398798536
30.8,4.6,10.6,6.8,17.6,48.4,0.0,0.51,14.0,27.0,0.14,0.1,2.0,24.0,0.07,0.03,0.1,0.16,1.4,3.5,3.3,4.4,8.0,2.0,4.3,2.3,0.5,4.2,1.15,3.0,4.62612622167009
40.4,9.4,8.2,15.2,16.4,12.4,0.0,0.5,14.0,28.0,0.105,0.03,2.0,13.0,0.105,0.08,0.1,0.38,2.2,3.6,3.2,2.6,21.0,10.0,1.2,0.3,4.6,5.0,0.47,2.4,4.71706809737436
33.2,5.8,9.4,5.6,11.6,7.6,0.0,0.5,14.0,22.0,0.105,0.08,2.0,32.0,0.07,0.05,0.1,0.38,1.3,2.0,3.6,4.2,9.0,30.0,3.7,3.4,0.6,2.9,1.02,2.5,5.67501412232977
33.2,8.2,9.4,8.0,15.2,24.4,0.0,0.51,14.0,34.0,0.175,0.04,2.0,18.0,0.07,0.05,0.1,0.46,1.2,1.2,3.9,3.7,20.0,2.0,2.1,4.1,3.0,0.3,0.87,2.0,6.64392805568248
35.6,4.6,9.4,23.6,21.2,19.6,0.0,0.51,14.0,29.0,0.105,0.05,2.0,13.0,0.105,0.07,0.1,0.44,2.7,3.2,4.0,4.1,15.0,29.0,3.9,0.9,4.7,3.7,0.15,2.6,4.03409713494211
38.0,5.8,9.4,3.2,3.2,22.0,0.0,0.5,14.0,12.0,0.105,0.08,2.0,18.0,0.07,0.07,0.1,0.18,0.3,1.1,1.7,2.3,29.0,13.0,4.8,3.5,3.2,3.5,0.26,1.4,9.45151185237691
24.8,8.2,13.0,12.8,10.4,6.4,0.0,0.5,14.0,16.0,0.105,0.1,2.0,13.0,0.105,0.04,0.1,0.33,1.3,0.3,4.5,3.5,13.0,18.0,3.4,5.0,0.4,4.6,0.16,2.8,3.71985979512039
39.2,9.4,8.2,5.6,16.4,32.8,0.0,0.51,14.0,19.0,0.105,0.01,2.0,24.0,0.105,0.1,0.1,0.15,1.3,1.2,2.8,4.9,1.0,27.0,1.5,4.6,4.4,1.6,0.66,2.2,5.18265885876421
45.2,7.0,7.0,18.8,26.0,28.0,0.0,0.5,14.0,28.0,0.105,0.05,2.0,31.0,0.175,0.01,0.1,0.49,1.5,2.3,4.8,4.9,5.0,19.0,1.7,2.6,2.5,0.6,0.77,3.8,2.18385566033878
33.2,7.0,10.6,21.2,4.4,52.0,0.0,0.51,14.0,33.0,0.14,0.09,2.0,8.0,0.105,0.01,0.1,0.12,0.2,4.4,1.2,4.3,10.0,26.0,4.8,5.0,0.6,3.3,0.18,1.0,9.71879058228578
38.0,7.0,9.4,23.6,6.8,29.2,0.0,0.5,14.0,35.0,0.14,0.07,2.0,25.0,0.07,0.01,0.1,0.21,0.8,3.1,1.7,2.2,7.0,21.0,3.5,0.7,3.6,2.8,0.54,1.0,12.8317761243224
29.6,13.0,10.6,26.0,12.8,36.4,0.0,0.5,14.0,30.0,0.105,0.07,2.0,22.0,0.14,0.05,0.1,0.5,1.4,2.4,3.6,2.7,16.0,4.0,3.0,2.7,1.7,1.1,1.1,2.1,3.77319275582026
29.6,13.0,10.6,26.0,12.8,36.4,0.0,0.5,14.0,30.0,0.105,0.07,2.0,22.0,0.14,0.05,0.1,0.5,1.4,2.4,3.6,2.7,16.0,4.0,3.0,2.7,1.7,1.1,1.1,2.1,3.77319275582026
29.6,13.0,10.6,26.0,12.8,36.4,0.0,0.5,14.0,30.0,0.105,0.07,2.0,22.0,0.14,0.05,0.1,0.5,1.4,2.4,3.6,2.7,16.0,4.0,3.0,2.7,1.7,1.1,1.1,2.1,3.77319275582026
28.4,10.6,11.8,26.0,24.8,28.0,0.0,0.5,14.0,24.0,0.07,0.06,2.0,21.0,0.14,0.09,0.1,0.48,2.7,2.1,4.8,5.0,10.0,9.0,3.6,0.2,1.5,0.2,0.48,3.7,2.525853095141
38.0,10.6,8.2,26.0,26.0,10.0,0.0,0.5,14.0,30.0,0.175,0.01,2.0,26.0,0.14,0.03,0.1,0.39,2.2,3.0,4.7,4.7,9.0,9.0,3.7,2.4,4.9,0.6,1.51,3.2,3.12119950612806
34.4,8.2,9.4,4.4,18.8,46.0,0.0,0.51,14.0,34.0,0.14,0.09,2.0,29.0,0.105,0.03,0.1,0.24,2.0,3.0,3.7,4.0,0.0,0.0,1.1,4.2,1.9,3.3,1.61,2.9,3.81740917651767
30.8,10.6,10.6,14.0,5.6,32.8,0.0,0.51,14.0,28.0,0.105,0.02,2.0,16.0,0.07,0.04,0.1,0.29,0.3,0.9,1.9,2.5,10.0,13.0,3.5,5.0,3.8,3.4,0.11,1.6,7.89172128091546
30.8,3.4,10.6,11.6,26.0,35.2,0.0,0.51,14.0,33.0,0.175,0.04,2.0,9.0,0.175,0.1,0.1,0.3,1.4,0.6,4.5,4.2,5.0,6.0,2.3,0.2,1.9,4.0,0.52,4.0,2.16263661896672
46.4,5.8,7.0,9.2,15.2,29.2,0.0,0.51,14.0,29.0,0.07,0.07,2.0,34.0,0.07,0.07,0.1,0.2,1.2,3.7,4.3,3.3,27.0,18.0,4.6,1.7,1.3,2.8,0.47,1.1,12.2326469009377
46.4,5.8,7.0,9.2,15.2,29.2,0.0,0.51,14.0,29.0,0.07,0.07,2.0,34.0,0.07,0.07,0.1,0.2,1.2,3.7,4.3,3.3,27.0,18.0,4.6,1.7,1.3,2.8,0.47,1.1,12.2326469009377
46.4,5.8,7.0,9.2,15.2,29.2,0.0,0.51,14.0,29.0,0.07,0.07,2.0,34.0,0.07,0.07,0.1,0.2,1.2,3.7,4.3,3.3,27.0,18.0,4.6,1.7,1.3,2.8,0.47,1.1,12.2326469009377
29.6,4.6,10.6,22.4,15.2,53.2,0.0,0.51,14.0,30.0,0.07,0.04,2.0,27.0,0.175,0.06,0.1,0.36,2.0,3.2,4.7,4.7,12.0,26.0,3.9,0.3,4.3,0.3,0.41,1.7,3.64295346982126
45.2,11.8,7.0,14.0,18.8,46.0,0.0,0.51,14.0,31.0,0.175,0.1,2.0,33.0,0.175,0.08,0.1,0.5,2.0,1.5,4.4,5.0,7.0,6.0,1.8,3.8,0.7,3.8,0.59,3.0,2.87149925692759
34.4,10.6,9.4,15.2,23.6,44.8,0.0,0.5,14.0,10.0,0.105,0.03,2.0,33.0,0.07,0.04,0.1,0.15,2.0,0.6,5.0,4.4,13.0,22.0,1.9,3.2,0.3,2.8,0.42,3.5,5.45855907857062
26.0,3.4,13.0,16.4,10.4,16.0,0.0,0.5,14.0,18.0,0.105,0.04,2.0,13.0,0.105,0.01,0.1,0.42,1.2,2.2,4.3,4.4,1.0,21.0,2.0,1.8,4.5,0.5,0.24,1.7,4.69246348153674
46.4,10.6,7.0,15.2,4.4,7.6,0.0,0.51,14.0,33.0,0.14,0.01,2.0,29.0,0.07,0.05,0.1,0.31,0.5,3.5,1.4,3.0,10.0,3.0,0.4,3.4,1.8,3.4,0.14,1.2,11.2193607642494
46.4,10.6,7.0,15.2,4.4,7.6,0.0,0.51,14.0,33.0,0.14,0.01,2.0,29.0,0.07,0.05,0.1,0.31,0.5,3.5,1.4,3.0,10.0,3.0,0.4,3.4,1.8,3.4,0.14,1.2,11.2193607642494
46.4,10.6,7.0,15.2,4.4,7.6,0.0,0.51,14.0,33.0,0.14,0.01,2.0,29.0,0.07,0.05,0.1,0.31,0.5,3.5,1.4,3.0,10.0,3.0,0.4,3.4,1.8,3.4,0.14,1.2,11.2193607642494
40.4,5.8,8.2,24.8,6.8,13.6,0.0,0.5,14.0,28.0,0.035,0.02,2.0,8.0,0.14,0.03,0.1,0.46,0.6,3.7,3.1,1.9,10.0,13.0,1.3,2.4,2.7,4.2,0.1,1.5,5.53551241734939
24.8,9.4,13.0,15.2,12.8,43.6,0.0,0.5,14.0,26.0,0.175,0.02,2.0,17.0,0.14,0.04,0.1,0.15,1.5,1.5,5.0,3.9,29.0,18.0,0.8,4.9,0.5,4.9,0.96,1.7,3.8790657281302
30.8,4.6,10.6,4.4,22.4,32.8,0.0,0.5,14.0,32.0,0.105,0.09,2.0,14.0,0.105,0.01,0.1,0.38,0.9,2.4,4.7,4.4,2.0,15.0,5.0,3.3,0.4,2.3,0.81,4.3,2.49434725071431
30.8,4.6,10.6,4.4,22.4,32.8,0.0,0.5,14.0,32.0,0.105,0.09,2.0,14.0,0.105,0.01,0.1,0.38,0.9,2.4,4.7,4.4,2.0,15.0,5.0,3.3,0.4,2.3,0.81,4.3,2.49434725071431
30.8,4.6,10.6,4.4,22.4,32.8,0.0,0.5,14.0,32.0,0.105,0.09,2.0,14.0,0.105,0.01,0.1,0.38,0.9,2.4,4.7,4.4,2.0,15.0,5.0,3.3,0.4,2.3,0.81,4.3,2.49434725071431
28.4,1.0,10.6,10.4,10.4,18.4,0.0,0.5,14.0,28.0,0.105,0.09,2.0,10.0,0.035,0.01,0.1,0.05,1.0,1.0,3.6,5.0,17.0,3.0,4.3,0.7,2.2,4.4,0.88,2.8,7.95691056667587
46.4,2.2,7.0,17.6,8.0,37.6,0.0,0.5,14.0,20.0,0.14,0.07,2.0,23.0,0.14,0.04,0.1,0.23,1.0,1.2,3.2,2.0,12.0,8.0,3.9,3.6,3.2,3.1,0.34,1.8,2.53022701342371
39.2,9.4,8.2,11.6,15.2,23.2,0.0,0.5,14.0,32.0,0.07,0.06,2.0,30.0,0.07,0.06,0.1,0.48,1.2,1.5,3.9,2.2,3.0,5.0,3.8,1.6,4.1,0.5,0.55,2.1,2.94583736240876
40.4,4.6,8.2,8.0,4.4,23.2,0.0,0.5,14.0,24.0,0.175,0.01,2.0,24.0,0.07,0.03,0.1,0.05,0.5,1.5,2.0,3.3,27.0,25.0,0.2,3.7,1.5,3.6,0.15,1.9,6.91063815830753
29.6,4.6,10.6,20.0,14.0,40.0,0.0,0.5,14.0,23.0,0.14,0.05,2.0,22.0,0.175,0.09,0.1,0.31,1.1,2.7,3.1,1.7,21.0,1.0,3.0,4.5,1.0,1.9,0.42,1.3,4.19099580392019
27.2,13.0,11.8,4.4,10.4,14.8,0.0,0.5,14.0,28.0,0.105,0.1,2.0,21.0,0.175,0.04,0.1,0.27,0.5,0.5,3.8,3.4,6.0,5.0,5.0,0.6,3.4,4.4,0.44,1.3,4.75218433838589
39.2,7.0,8.2,17.6,11.6,11.2,0.0,0.5,14.0,34.0,0.14,0.03,2.0,12.0,0.175,0.02,0.1,0.47,1.0,2.1,2.0,4.3,14.0,25.0,0.7,4.1,2.6,0.2,0.38,1.9,3.63276126441344
46.4,10.6,7.0,22.4,15.2,24.4,0.0,0.5,14.0,14.0,0.175,0.09,2.0,4.0,0.105,0.05,0.1,0.45,1.6,1.7,3.8,2.0,12.0,6.0,5.0,0.8,4.1,2.3,0.9,1.5,6.99503244097027
46.4,10.6,7.0,22.4,15.2,24.4,0.0,0.5,14.0,14.0,0.175,0.09,2.0,4.0,0.105,0.05,0.1,0.45,1.6,1.7,3.8,2.0,12.0,6.0,5.0,0.8,4.1,2.3,0.9,1.5,6.99503244097027
46.4,10.6,7.0,22.4,15.2,24.4,0.0,0.5,14.0,14.0,0.175,0.09,2.0,4.0,0.105,0.05,0.1,0.45,1.6,1.7,3.8,2.0,12.0,6.0,5.0,0.8,4.1,2.3,0.9,1.5,6.99503244097027
33.2,5.8,9.4,22.4,14.0,28.0,0.0,0.5,14.0,26.0,0.14,0.09,2.0,18.0,0.175,0.08,0.1,0.37,0.9,1.2,3.6,4.7,6.0,9.0,3.6,3.9,4.6,0.3,0.73,2.2,2.99321115593952
48.8,5.8,7.0,3.2,5.6,36.4,0.0,0.51,14.0,34.0,0.175,0.01,2.0,9.0,0.07,0.04,0.1,0.12,0.5,3.2,3.3,1.7,1.0,29.0,2.4,2.5,1.0,3.1,0.49,1.5,10.7496522011266
28.4,1.0,10.6,5.6,16.4,38.8,0.0,0.51,14.0,15.0,0.105,0.01,2.0,28.0,0.035,0.03,0.1,0.04,0.8,0.8,5.0,2.9,29.0,14.0,2.4,3.0,1.1,3.2,0.28,2.1,10.5114771495807
26.0,5.8,13.0,18.8,17.6,13.6,0.0,0.51,14.0,33.0,0.105,0.02,2.0,8.0,0.14,0.09,0.1,0.48,1.9,1.9,3.5,3.9,0.0,15.0,3.7,1.8,3.2,1.8,0.21,1.8,3.66595963700807
34.4,10.6,9.4,5.6,18.8,40.0,0.0,0.5,14.0,27.0,0.105,0.08,2.0,33.0,0.14,0.07,0.1,0.37,0.9,2.8,4.0,4.5,26.0,20.0,0.8,3.9,0.9,0.4,0.11,2.6,3.03253097027607
47.6,5.8,7.0,8.0,24.8,8.8,0.0,0.51,14.0,25.0,0.105,0.06,2.0,12.0,0.07,0.05,0.1,0.22,2.8,2.0,4.8,4.2,7.0,13.0,4.9,3.0,4.2,1.6,0.27,3.1,7.21892823315243
42.8,11.8,8.2,8.0,4.4,5.2,0.0,0.5,14.0,18.0,0.07,0.06,2.0,10.0,0.07,0.02,0.1,0.47,0.2,1.9,2.1,4.6,17.0,30.0,0.7,2.1,1.1,1.6,0.11,1.2,3.29737885840706
30.8,5.8,10.6,6.8,17.6,36.4,0.0,0.5,14.0,16.0,0.14,0.04,2.0,23.0,0.14,0.07,0.1,0.34,0.9,1.5,2.8,2.9,19.0,0.0,5.0,2.4,1.6,2.2,0.5,2.7,2.63221890993446
26.0,8.2,13.0,12.8,21.2,13.6,0.0,0.51,14.0,28.0,0.105,0.08,2.0,19.0,0.105,0.1,0.1,0.5,0.8,2.1,4.9,3.7,11.0,12.0,0.4,1.8,2.9,1.6,0.76,3.5,3.1225953481959
41.6,8.2,8.2,17.6,4.4,17.2,0.0,0.51,14.0,32.0,0.07,0.01,2.0,4.0,0.175,0.08,0.1,0.49,0.5,1.6,2.4,2.0,22.0,10.0,4.4,1.6,2.3,2.5,0.34,1.4,4.72947327526619
39.2,13.0,9.4,20.0,5.6,31.6,0.0,0.51,14.0,16.0,0.14,0.03,2.0,26.0,0.14,0.06,0.1,0.4,0.6,0.4,3.3,4.7,20.0,0.0,1.1,3.6,2.0,3.7,0.19,2.0,4.82974284859796
29.6,5.8,10.6,14.0,10.4,52.0,0.0,0.51,14.0,13.0,0.14,0.02,2.0,5.0,0.07,0.06,0.1,0.4,0.7,1.1,2.7,2.8,3.0,22.0,4.1,0.2,4.0,1.6,0.64,1.9,6.05450048900262
30.8,1.0,10.6,8.0,10.4,37.6,0.0,0.51,14.0,22.0,0.14,0.05,2.0,14.0,0.105,0.08,0.1,0.15,1.2,2.4,2.4,3.6,5.0,9.0,2.6,1.8,2.1,3.9,0.66,2.0,3.95429356020357
40.4,8.2,8.2,4.4,12.8,20.8,0.0,0.51,14.0,15.0,0.105,0.07,2.0,19.0,0.035,0.03,0.1,0.35,1.4,1.5,4.7,4.1,2.0,24.0,4.4,1.1,2.2,3.3,0.62,3.3,9.02404207622534
40.4,4.6,8.2,6.8,22.4,4.0,0.0,0.5,14.0,31.0,0.175,0.04,2.0,32.0,0.07,0.07,0.1,0.44,2.1,0.8,4.3,3.4,29.0,6.0,4.2,4.3,4.6,1.0,0.74,2.7,6.90923255446241
28.4,9.4,11.8,4.4,12.8,4.0,0.0,0.51,14.0,13.0,0.105,0.04,2.0,29.0,0.105,0.06,0.1,0.32,0.8,1.6,4.3,4.5,23.0,29.0,4.1,0.3,2.1,2.7,0.32,4.2,2.88333327179646
46.4,2.2,7.0,5.6,23.6,32.8,0.0,0.51,14.0,17.0,0.14,0.09,2.0,15.0,0.07,0.05,0.1,0.31,0.9,1.2,4.3,3.7,16.0,14.0,4.1,0.7,2.4,2.6,0.83,2.8,5.31741080695655
30.8,9.4,10.6,6.8,15.2,32.8,0.0,0.5,14.0,30.0,0.105,0.08,2.0,23.0,0.14,0.04,0.1,0.19,1.5,3.2,4.7,4.4,29.0,6.0,1.0,4.0,2.7,1.5,1.1,4.2,2.3400115664598
47.6,3.4,7.0,4.4,16.4,36.4,0.0,0.5,14.0,22.0,0.07,0.04,2.0,21.0,0.175,0.07,0.1,0.24,2.1,1.5,5.0,5.0,7.0,10.0,2.9,0.4,4.7,3.9,1.1,2.9,3.03443275281647
34.4,4.6,9.4,21.2,20.0,37.6,0.0,0.51,14.0,19.0,0.14,0.02,2.0,9.0,0.175,0.05,0.1,0.48,1.7,2.1,5.0,3.9,25.0,26.0,4.0,1.4,0.8,1.7,1.48,2.4,2.79475610540745
30.8,2.2,10.6,11.6,20.0,53.2,0.0,0.5,14.0,30.0,0.175,0.09,2.0,21.0,0.175,0.02,0.1,0.2,1.8,1.1,3.8,4.2,1.0,26.0,4.7,1.9,1.5,4.5,0.31,2.6,2.27553752547744
39.2,5.8,8.2,26.0,15.2,29.2,0.0,0.51,14.0,29.0,0.105,0.1,2.0,23.0,0.175,0.01,0.1,0.45,1.5,2.2,3.5,2.7,15.0,13.0,0.4,3.0,4.3,1.4,1.45,1.3,4.85924877193554
35.6,7.0,9.4,10.4,21.2,11.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,18.0,0.105,0.06,0.1,0.33,1.9,0.6,4.8,3.8,18.0,11.0,0.6,1.7,4.8,4.9,0.11,2.3,4.85109001036109
24.8,3.4,13.0,8.0,14.0,53.2,0.0,0.5,14.0,21.0,0.14,0.1,2.0,13.0,0.14,0.04,0.1,0.17,0.8,1.6,3.0,2.4,23.0,25.0,1.6,0.8,3.1,2.1,0.15,2.1,2.8176596799645
50.0,9.4,7.0,24.8,26.0,32.8,0.0,0.51,14.0,31.0,0.105,0.01,2.0,33.0,0.175,0.02,0.1,0.3,1.2,2.4,4.6,4.9,23.0,23.0,2.6,1.3,3.3,5.0,0.54,3.4,2.65604811934048
24.8,3.4,13.0,4.4,21.2,36.4,0.0,0.5,14.0,23.0,0.035,0.03,2.0,15.0,0.14,0.05,0.1,0.33,1.7,2.6,3.6,3.3,10.0,27.0,0.9,1.2,1.0,2.8,0.27,3.2,2.32181637716325
46.4,11.8,7.0,10.4,10.4,38.8,0.0,0.51,14.0,15.0,0.175,0.04,2.0,30.0,0.105,0.02,0.1,0.38,0.9,0.9,3.5,5.0,8.0,29.0,0.3,1.3,2.6,3.4,0.12,2.1,5.18046907593899
