w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,k1
20.0,9.4,4.6,14.0,24.8,25.6,0.0,0.5,14.0,19.0,0.14,0.02,2.0,15.0,0.14,0.08,0.1,0.28,2.2,1.8,4.9,4.9,18.0,19.0,1.9,0.2,0.1,2.2,0.79,3.2,0.988633981699693
20.0,9.4,4.6,14.0,24.8,25.6,0.0,0.5,14.0,19.0,0.14,0.02,2.0,15.0,0.14,0.08,0.1,0.28,2.2,1.8,4.9,4.9,18.0,19.0,1.9,0.2,0.1,2.2,0.79,3.2,0.988633981699693
26.0,3.4,3.4,10.4,9.2,12.4,0.0,0.5,14.0,16.0,0.175,0.04,2.0,24.0,0.175,0.06,0.1,0.49,0.9,2.0,3.9,4.1,15.0,6.0,4.5,1.4,2.0,1.9,0.16,3.7,0.988225155739384
12.8,9.4,7.0,4.4,17.6,6.4,0.0,0.5,14.0,34.0,0.14,0.02,2.0,23.0,0.175,0.09,0.1,0.18,2.0,2.1,4.7,4.3,29.0,18.0,2.4,1.5,4.4,1.9,0.5,4.0,0.976202835686078
20.0,8.2,4.6,20.0,17.6,8.8,0.0,0.5,14.0,34.0,0.175,0.1,2.0,8.0,0.14,0.02,0.1,0.21,2.0,2.8,4.0,3.7,18.0,10.0,2.2,1.9,2.1,2.0,0.22,3.4,0.987330547038816
40.4,11.8,2.2,11.6,24.8,24.4,0.0,0.5,14.0,25.0,0.175,0.1,2.0,17.0,0.175,0.05,0.1,0.48,3.1,0.9,4.8,4.6,15.0,27.0,1.3,4.4,4.8,3.5,0.68,3.8,0.989955688243238
9.2,5.8,9.4,14.0,10.4,5.2,0.0,0.51,14.0,22.0,0.175,0.1,2.0,23.0,0.105,0.06,0.1,0.13,1.1,1.4,4.5,4.7,25.0,13.0,0.1,0.6,1.9,1.0,0.48,2.8,0.984054686478182
39.2,13.0,2.2,5.6,16.4,52.0,0.0,0.5,14.0,34.0,0.175,0.05,2.0,28.0,0.14,0.05,0.1,0.22,1.8,1.8,3.8,4.8,18.0,3.0,0.7,2.1,2.4,4.5,0.48,2.2,0.986414536932225
15.2,8.2,5.8,14.0,26.0,19.6,0.0,0.5,14.0,33.0,0.035,0.03,2.0,25.0,0.105,0.1,0.1,0.47,2.4,1.8,4.9,4.1,29.0,19.0,4.6,1.5,4.6,3.6,1.24,3.2,0.984808597967523
26.0,10.6,3.4,9.2,17.6,53.2,0.0,0.5,14.0,30.0,0.07,0.05,2.0,30.0,0.07,0.02,0.1,0.1,2.1,1.9,3.9,5.0,29.0,16.0,2.6,2.3,1.9,2.6,1.38,1.8,0.984526756930213
40.4,5.8,2.2,4.4,17.6,28.0,0.0,0.5,14.0,35.0,0.14,0.06,2.0,14.0,0.105,0.07,0.1,0.46,1.7,1.8,3.9,3.7,1.0,10.0,4.7,1.0,0.7,2.4,0.7,2.7,0.985210980496086
41.6,8.2,2.2,5.6,3.2,53.2,0.0,0.5,14.0,27.0,0.175,0.03,2.0,24.0,0.035,0.03,0.1,0.43,0.4,0.9,1.3,3.4,28.0,19.0,3.8,0.6,4.2,4.9,0.26,1.2,0.986984414413567
10.4,4.6,8.2,10.4,23.6,36.4,0.0,0.5,14.0,21.0,0.105,0.07,2.0,9.0,0.14,0.08,0.1,0.37,1.6,2.6,4.4,4.1,16.0,25.0,4.9,3.7,0.3,5.0,1.39,4.0,0.978295818458507
26.0,13.0,3.4,11.6,18.8,22.0,0.0,0.51,14.0,31.0,0.14,0.06,2.0,23.0,0.105,0.08,0.1,0.44,1.2,3.4,5.0,2.9,29.0,14.0,1.4,2.7,2.1,2.5,0.43,2.8,0.989679094364996
15.2,8.2,11.8,12.8,12.8,12.4,0.0,0.51,14.0,31.0,0.105,0.09,2.0,26.0,0.175,0.05,0.1,0.41,1.4,1.8,4.6,4.1,16.0,4.0,1.7,3.8,4.6,1.6,0.21,3.5,0.988986082293572
15.2,8.2,5.8,4.4,11.6,17.2,0.0,0.5,14.0,24.0,0.105,0.03,2.0,22.0,0.105,0.08,0.1,0.38,0.9,2.1,3.4,3.4,9.0,9.0,4.9,1.5,4.5,5.0,0.65,2.5,0.980341170089354
42.8,4.6,2.2,22.4,4.4,43.6,0.0,0.5,14.0,35.0,0.175,0.03,2.0,12.0,0.035,0.01,0.1,0.03,0.3,4.2,2.2,4.9,25.0,25.0,2.2,2.4,1.1,2.6,0.23,1.7,0.987411732681322
18.8,5.8,4.6,8.0,8.0,47.2,0.0,0.51,14.0,6.0,0.175,0.1,2.0,22.0,0.175,0.08,0.1,0.21,0.8,0.2,3.7,5.0,28.0,29.0,4.5,3.2,0.6,2.2,0.13,1.7,0.978789894726989
27.2,9.4,3.4,11.6,23.6,43.6,0.0,0.5,14.0,35.0,0.14,0.03,2.0,17.0,0.105,0.03,0.1,0.24,1.0,1.7,5.0,4.9,21.0,16.0,3.3,3.5,1.4,3.5,0.66,4.4,0.993174645842317
23.6,4.6,3.4,21.2,14.0,30.4,0.0,0.51,14.0,34.0,0.14,0.02,2.0,30.0,0.14,0.08,0.1,0.25,0.8,1.0,3.7,3.3,11.0,2.0,2.4,3.5,3.8,3.4,0.28,2.4,0.990811757795954
11.6,7.0,8.2,11.6,6.8,46.0,0.0,0.51,14.0,6.0,0.105,0.07,2.0,15.0,0.105,0.03,0.1,0.17,0.7,0.6,2.4,4.0,17.0,20.0,4.6,0.2,4.7,0.6,0.24,1.6,0.982040421379275
9.2,3.4,9.4,22.4,6.8,19.6,0.0,0.5,14.0,28.0,0.175,0.02,2.0,13.0,0.07,0.06,0.1,0.47,0.6,3.1,2.5,4.0,2.0,13.0,3.9,3.5,3.8,5.0,0.46,1.0,0.960175226702575
9.2,3.4,9.4,22.4,6.8,19.6,0.0,0.5,14.0,28.0,0.175,0.02,2.0,13.0,0.07,0.06,0.1,0.47,0.6,3.1,2.5,4.0,2.0,13.0,3.9,3.5,3.8,5.0,0.46,1.0,0.960175226702575
9.2,3.4,9.4,22.4,6.8,19.6,0.0,0.5,14.0,28.0,0.175,0.02,2.0,13.0,0.07,0.06,0.1,0.47,0.6,3.1,2.5,4.0,2.0,13.0,3.9,3.5,3.8,5.0,0.46,1.0,0.960175226702575
8.0,9.4,11.8,16.4,4.4,46.0,0.0,0.51,14.0,35.0,0.07,0.05,2.0,6.0,0.175,0.1,0.1,0.31,0.5,1.3,2.8,2.7,16.0,17.0,2.8,3.5,4.8,1.2,0.32,1.0,0.977100115837509
10.4,5.8,9.4,5.6,9.2,18.4,0.0,0.51,14.0,35.0,0.035,0.03,2.0,33.0,0.07,0.06,0.1,0.43,0.6,2.1,4.8,1.7,23.0,19.0,1.0,1.1,4.1,1.2,0.19,1.5,0.960483061320575
40.4,9.4,2.2,6.8,8.0,22.0,0.0,0.5,14.0,9.0,0.175,0.02,2.0,20.0,0.07,0.07,0.1,0.4,0.6,1.1,1.7,4.7,10.0,7.0,3.8,3.3,1.4,2.4,0.26,1.5,0.990559685817963
20.0,8.2,4.6,16.4,15.2,43.6,0.0,0.51,14.0,28.0,0.14,0.09,2.0,13.0,0.14,0.08,0.1,0.44,1.9,1.5,2.9,4.5,10.0,3.0,0.4,3.7,2.2,1.5,0.14,2.7,0.986699436083053
41.6,13.0,2.2,20.0,18.8,12.4,0.0,0.51,14.0,27.0,0.07,0.04,2.0,7.0,0.105,0.06,0.1,0.25,2.1,1.3,3.7,3.0,21.0,20.0,4.1,2.7,2.8,3.5,0.78,2.8,0.99292299713799
24.8,4.6,3.4,24.8,22.4,32.8,0.0,0.5,14.0,34.0,0.07,0.05,2.0,28.0,0.105,0.06,0.1,0.4,1.6,1.6,4.6,3.9,10.0,2.0,2.7,4.2,3.5,1.5,0.47,2.4,0.987636077625382
16.4,7.0,5.8,20.0,3.2,22.0,0.0,0.51,14.0,25.0,0.07,0.03,2.0,34.0,0.175,0.05,0.1,0.48,0.3,2.8,1.8,1.4,30.0,17.0,1.1,3.1,1.7,4.1,0.17,1.2,0.980351974577823
16.4,7.0,5.8,20.0,3.2,22.0,0.0,0.51,14.0,25.0,0.07,0.03,2.0,34.0,0.175,0.05,0.1,0.48,0.3,2.8,1.8,1.4,30.0,17.0,1.1,3.1,1.7,4.1,0.17,1.2,0.980351974577823
16.4,7.0,5.8,20.0,3.2,22.0,0.0,0.51,14.0,25.0,0.07,0.03,2.0,34.0,0.175,0.05,0.1,0.48,0.3,2.8,1.8,1.4,30.0,17.0,1.1,3.1,1.7,4.1,0.17,1.2,0.980351974577823
12.8,3.4,7.0,12.8,24.8,44.8,0.0,0.5,14.0,33.0,0.175,0.03,2.0,10.0,0.14,0.06,0.1,0.45,2.6,0.8,4.1,3.9,27.0,5.0,2.9,3.0,3.9,1.8,0.46,3.6,0.975086659583655
20.0,8.2,4.6,15.2,11.6,5.2,0.0,0.51,14.0,28.0,0.175,0.1,2.0,7.0,0.14,0.04,0.1,0.32,0.6,0.4,3.8,4.9,28.0,14.0,4.0,3.1,2.8,2.1,0.14,1.2,0.985135425756439
15.2,2.2,5.8,12.8,9.2,6.4,0.0,0.5,14.0,17.0,0.07,0.05,2.0,23.0,0.175,0.01,0.1,0.26,0.7,0.5,4.1,3.1,1.0,16.0,0.6,3.9,3.3,4.9,0.19,2.5,0.979212843893705
40.4,2.2,2.2,22.4,8.0,26.8,0.0,0.51,14.0,28.0,0.175,0.07,2.0,21.0,0.105,0.06,0.1,0.36,0.5,2.3,1.9,3.4,13.0,17.0,2.2,1.2,0.8,0.2,0.28,1.3,0.985134892752944
8.0,11.8,11.8,8.0,14.0,22.0,0.0,0.5,14.0,32.0,0.105,0.02,2.0,17.0,0.07,0.04,0.1,0.19,1.2,2.3,3.8,2.2,24.0,22.0,3.9,1.8,1.1,1.8,0.53,1.5,0.968453058291017
20.0,8.2,4.6,6.8,10.4,31.6,0.0,0.5,14.0,15.0,0.14,0.04,2.0,17.0,0.105,0.07,0.1,0.25,0.8,1.3,3.8,4.9,22.0,11.0,1.1,0.2,4.8,0.8,0.18,1.2,0.984185535651436
38.0,4.6,5.8,12.8,6.8,11.2,0.0,0.5,14.0,23.0,0.175,0.04,2.0,17.0,0.07,0.04,0.1,0.48,0.7,0.8,4.9,4.3,19.0,16.0,1.6,3.5,4.7,2.0,0.28,1.1,0.987746645873545
41.6,2.2,2.2,14.0,18.8,20.8,0.0,0.51,14.0,35.0,0.175,0.06,2.0,21.0,0.175,0.04,0.1,0.33,0.9,3.1,4.9,1.4,28.0,17.0,0.6,4.8,4.2,4.7,0.36,1.2,0.982165412647573
20.0,8.2,4.6,9.2,8.0,29.2,0.0,0.51,14.0,19.0,0.14,0.04,2.0,18.0,0.175,0.01,0.1,0.5,0.4,0.4,2.5,4.8,27.0,3.0,1.4,1.5,1.9,3.9,0.37,1.1,0.982885556244641
41.6,8.2,2.2,16.4,21.2,48.4,0.0,0.5,14.0,34.0,0.14,0.08,2.0,12.0,0.07,0.06,0.1,0.34,2.3,3.3,4.9,4.8,12.0,15.0,4.8,4.0,3.8,2.1,0.6,2.0,0.987542204196929
41.6,4.6,2.2,10.4,9.2,5.2,0.0,0.51,14.0,29.0,0.175,0.04,2.0,28.0,0.105,0.06,0.1,0.28,0.6,3.2,2.9,3.5,12.0,26.0,1.2,2.1,1.3,0.9,0.14,2.3,0.990525802006239
41.6,1.0,2.2,6.8,6.8,7.6,0.0,0.5,14.0,33.0,0.14,0.1,2.0,7.0,0.105,0.09,0.1,0.22,0.6,1.6,2.2,5.0,20.0,16.0,2.4,2.3,0.3,4.6,0.54,1.0,0.98063355623149
20.0,8.2,4.6,18.8,14.0,8.8,0.0,0.51,14.0,32.0,0.07,0.06,2.0,31.0,0.105,0.02,0.1,0.26,0.8,2.9,4.8,2.6,29.0,23.0,4.0,1.7,1.3,0.1,0.27,2.1,0.987442318659082
20.0,8.2,4.6,18.8,14.0,8.8,0.0,0.51,14.0,32.0,0.07,0.06,2.0,31.0,0.105,0.02,0.1,0.26,0.8,2.9,4.8,2.6,29.0,23.0,4.0,1.7,1.3,0.1,0.27,2.1,0.987442318659082
20.0,8.2,4.6,18.8,14.0,8.8,0.0,0.51,14.0,32.0,0.07,0.06,2.0,31.0,0.105,0.02,0.1,0.26,0.8,2.9,4.8,2.6,29.0,23.0,4.0,1.7,1.3,0.1,0.27,2.1,0.987442318659082
15.2,9.4,5.8,23.6,15.2,46.0,0.0,0.5,14.0,19.0,0.175,0.07,2.0,17.0,0.105,0.02,0.1,0.5,0.8,2.0,3.8,5.0,2.0,2.0,3.6,2.9,4.8,4.4,0.37,1.0,0.984238116969427
18.8,3.4,5.8,10.4,6.8,52.0,0.0,0.51,14.0,27.0,0.175,0.09,2.0,23.0,0.14,0.06,0.1,0.21,0.4,3.1,3.2,5.0,0.0,6.0,2.5,2.1,1.0,2.8,0.1,1.3,0.97375948174663
18.8,3.4,5.8,10.4,6.8,52.0,0.0,0.51,14.0,27.0,0.175,0.09,2.0,23.0,0.14,0.06,0.1,0.21,0.4,3.1,3.2,5.0,0.0,6.0,2.5,2.1,1.0,2.8,0.1,1.3,0.97375948174663
18.8,3.4,5.8,10.4,6.8,52.0,0.0,0.51,14.0,27.0,0.175,0.09,2.0,23.0,0.14,0.06,0.1,0.21,0.4,3.1,3.2,5.0,0.0,6.0,2.5,2.1,1.0,2.8,0.1,1.3,0.97375948174663
41.6,1.0,2.2,18.8,9.2,28.0,0.0,0.5,14.0,24.0,0.175,0.05,2.0,13.0,0.14,0.03,0.1,0.19,1.1,2.9,2.4,4.2,16.0,16.0,4.3,1.7,1.8,2.7,0.74,1.9,0.976333411402418
9.2,5.8,8.2,5.6,6.8,40.0,0.0,0.51,14.0,17.0,0.07,0.01,2.0,32.0,0.175,0.03,0.1,0.19,0.5,1.7,3.0,2.3,0.0,15.0,4.6,0.3,1.2,1.4,0.19,1.6,0.97082405139201
20.0,7.0,4.6,15.2,17.6,52.0,0.0,0.51,14.0,35.0,0.14,0.1,2.0,27.0,0.14,0.06,0.1,0.21,2.3,0.8,3.9,4.3,5.0,25.0,4.3,0.4,2.9,4.7,0.27,1.5,0.98259861177591
27.2,10.6,3.4,21.2,18.8,16.0,0.0,0.5,14.0,21.0,0.07,0.07,2.0,15.0,0.14,0.02,0.1,0.31,2.2,1.5,5.0,3.0,8.0,9.0,4.3,0.9,1.2,4.1,0.59,2.1,0.990271037724556
27.2,10.6,3.4,21.2,18.8,16.0,0.0,0.5,14.0,21.0,0.07,0.07,2.0,15.0,0.14,0.02,0.1,0.31,2.2,1.5,5.0,3.0,8.0,9.0,4.3,0.9,1.2,4.1,0.59,2.1,0.990271037724556
27.2,10.6,3.4,21.2,18.8,16.0,0.0,0.5,14.0,21.0,0.07,0.07,2.0,15.0,0.14,0.02,0.1,0.31,2.2,1.5,5.0,3.0,8.0,9.0,4.3,0.9,1.2,4.1,0.59,2.1,0.990271037724556
11.6,11.8,8.2,24.8,17.6,48.4,0.0,0.51,14.0,30.0,0.14,0.02,2.0,26.0,0.14,0.01,0.1,0.11,2.1,1.6,4.3,4.3,8.0,8.0,3.0,0.9,0.6,0.1,0.7,1.3,0.981744263159216
21.2,4.6,4.6,14.0,11.6,25.6,0.0,0.51,14.0,31.0,0.105,0.05,2.0,22.0,0.07,0.05,0.1,0.42,0.9,1.8,4.1,2.8,13.0,24.0,3.2,2.5,1.0,2.7,0.39,1.6,0.985200122415828
21.2,10.6,4.6,6.8,6.8,34.0,0.0,0.5,14.0,24.0,0.175,0.1,2.0,11.0,0.07,0.01,0.1,0.5,0.7,1.4,3.2,4.3,1.0,15.0,4.7,2.4,2.8,3.4,0.44,2.3,0.98756442362915
27.2,3.4,3.4,20.0,26.0,48.4,0.0,0.5,14.0,14.0,0.105,0.1,2.0,10.0,0.105,0.03,0.1,0.48,1.4,0.7,4.6,4.1,20.0,22.0,1.0,0.3,2.4,2.8,0.11,3.5,0.98717269180457
16.4,10.6,5.8,4.4,14.0,31.6,0.0,0.5,14.0,22.0,0.14,0.05,2.0,19.0,0.105,0.03,0.1,0.1,1.7,1.8,3.9,4.9,1.0,3.0,2.4,1.3,2.1,2.5,0.93,2.6,0.978601952938166
40.4,2.2,2.2,16.4,16.4,14.8,0.0,0.51,14.0,20.0,0.14,0.1,2.0,13.0,0.07,0.06,0.1,0.42,0.9,1.4,3.2,3.5,3.0,30.0,0.3,0.5,0.7,3.1,0.61,2.3,0.989445846684431
42.8,9.4,2.2,8.0,15.2,49.6,0.0,0.5,14.0,35.0,0.14,0.05,2.0,9.0,0.14,0.07,0.1,0.5,1.1,4.5,4.7,4.4,19.0,14.0,3.1,1.6,3.7,3.6,0.28,3.1,0.989830860545523
41.6,11.8,2.2,18.8,16.4,50.8,0.0,0.51,14.0,35.0,0.175,0.04,2.0,27.0,0.105,0.03,0.1,0.31,0.9,4.2,4.2,3.7,22.0,27.0,0.9,3.0,2.6,3.2,0.44,2.1,0.991962426824036
11.6,5.8,8.2,20.0,14.0,5.2,0.0,0.5,14.0,28.0,0.07,0.02,2.0,32.0,0.07,0.04,0.1,0.43,1.5,2.3,4.5,4.7,26.0,25.0,2.2,1.2,5.0,0.8,1.05,2.3,0.98081130695923
14.0,11.8,7.0,15.2,17.6,14.8,0.0,0.51,14.0,34.0,0.07,0.02,2.0,21.0,0.105,0.04,0.1,0.21,1.4,4.2,4.7,2.5,17.0,23.0,4.9,0.9,1.4,0.2,0.79,2.4,0.983190004369058
16.4,13.0,5.8,10.4,12.8,11.2,0.0,0.51,14.0,34.0,0.175,0.1,2.0,30.0,0.175,0.06,0.1,0.3,1.3,4.4,3.2,2.3,22.0,9.0,2.4,2.1,3.8,2.9,1.25,1.2,0.980105994224748
21.2,9.4,4.6,22.4,6.8,14.8,0.0,0.5,14.0,8.0,0.14,0.06,2.0,17.0,0.07,0.03,0.1,0.4,0.7,1.0,1.6,4.5,22.0,13.0,1.5,3.3,4.7,0.4,0.55,1.5,0.990827315725386
27.2,10.6,3.4,6.8,10.4,29.2,0.0,0.51,14.0,27.0,0.105,0.08,2.0,15.0,0.105,0.07,0.1,0.35,0.9,1.6,5.0,1.4,21.0,22.0,2.3,4.4,3.7,3.1,0.25,1.2,0.985568197381025
10.4,10.6,9.4,4.4,9.2,6.4,0.0,0.5,14.0,31.0,0.14,0.02,2.0,10.0,0.07,0.05,0.1,0.48,0.8,2.3,2.6,3.4,9.0,11.0,0.3,2.5,1.7,2.0,0.51,2.2,0.972833121839984
9.2,9.4,10.6,14.0,17.6,10.0,0.0,0.5,14.0,21.0,0.14,0.07,2.0,11.0,0.07,0.01,0.1,0.12,1.8,1.9,3.9,4.5,18.0,0.0,0.6,2.8,2.1,3.5,0.12,1.6,0.975410945791938
9.2,7.0,10.6,21.2,5.6,38.8,0.0,0.5,14.0,34.0,0.105,0.05,2.0,13.0,0.105,0.08,0.1,0.49,0.5,3.3,3.2,2.2,29.0,12.0,3.3,0.1,4.6,4.2,0.45,1.3,0.968889054430411
10.4,10.6,9.4,11.6,23.6,6.4,0.0,0.51,14.0,33.0,0.175,0.03,2.0,16.0,0.14,0.02,0.1,0.12,2.4,2.7,5.0,4.1,27.0,20.0,0.8,4.6,1.3,1.2,1.45,2.8,0.976654969740715
11.6,9.4,8.2,16.4,14.0,7.6,0.0,0.5,14.0,15.0,0.175,0.05,2.0,24.0,0.175,0.05,0.1,0.31,1.2,1.3,3.9,4.6,5.0,8.0,4.0,0.4,5.0,1.2,0.86,1.7,0.986272629173745
16.4,5.8,5.8,15.2,20.0,13.6,0.0,0.5,14.0,23.0,0.105,0.02,2.0,29.0,0.105,0.1,0.1,0.21,2.4,2.5,3.8,4.5,0.0,11.0,3.3,4.7,3.0,0.2,1.53,2.4,0.979529312947021
27.2,5.8,3.4,11.6,26.0,38.8,0.0,0.51,14.0,5.0,0.07,0.05,2.0,33.0,0.07,0.01,0.1,0.08,1.4,0.5,5.0,4.8,6.0,19.0,1.9,4.6,4.5,3.5,0.12,4.4,0.989049756671547
9.2,5.8,10.6,20.0,26.0,29.2,0.0,0.51,14.0,17.0,0.14,0.07,2.0,18.0,0.07,0.07,0.1,0.41,2.8,1.5,5.0,4.8,28.0,17.0,3.6,0.4,3.1,0.4,0.17,4.3,0.977967812990178
42.8,11.8,2.2,20.0,18.8,31.6,0.0,0.51,14.0,19.0,0.07,0.05,2.0,14.0,0.07,0.05,0.1,0.49,0.8,2.0,3.5,3.5,5.0,1.0,3.6,0.5,0.2,3.3,0.35,2.6,0.994040994242123
21.2,11.8,4.6,20.0,5.6,49.6,0.0,0.5,14.0,34.0,0.14,0.1,2.0,6.0,0.14,0.07,0.1,0.38,0.6,4.2,1.8,2.7,20.0,17.0,4.3,0.5,2.1,2.5,0.24,1.5,0.986959175557667
27.2,7.0,3.4,16.4,8.0,4.0,0.0,0.5,14.0,32.0,0.175,0.08,2.0,32.0,0.035,0.01,0.1,0.41,0.4,2.4,1.7,1.8,8.0,4.0,3.8,2.3,1.3,4.6,0.19,1.5,0.988782903117773
14.0,3.4,7.0,4.4,24.8,50.8,0.0,0.51,14.0,17.0,0.14,0.02,2.0,10.0,0.07,0.06,0.1,0.43,2.7,1.0,4.3,4.7,25.0,30.0,2.3,1.1,3.0,1.9,0.85,4.2,0.966546943714376
9.2,13.0,10.6,16.4,3.2,13.6,0.0,0.51,14.0,34.0,0.105,0.01,2.0,35.0,0.14,0.1,0.1,0.23,0.3,1.5,1.8,2.0,6.0,29.0,2.6,2.5,0.7,1.6,0.2,1.3,0.982937688571897
28.4,1.0,3.4,8.0,12.8,25.6,0.0,0.5,14.0,25.0,0.14,0.09,2.0,15.0,0.07,0.01,0.1,0.18,1.2,2.0,4.5,2.7,2.0,22.0,2.4,1.9,4.1,0.4,1.04,1.4,0.972346486505307
9.2,7.0,11.8,8.0,5.6,32.8,0.0,0.5,14.0,25.0,0.175,0.09,2.0,29.0,0.105,0.08,0.1,0.19,0.7,2.7,1.9,2.5,3.0,14.0,0.2,3.8,5.0,0.6,0.41,1.2,0.968270776094225
28.4,4.6,3.4,24.8,5.6,36.4,0.0,0.51,14.0,15.0,0.14,0.08,2.0,15.0,0.175,0.04,0.1,0.37,0.6,2.0,3.7,3.0,16.0,16.0,2.6,0.3,4.4,3.8,0.34,1.5,0.987211803720933
16.4,11.8,5.8,5.6,10.4,40.0,0.0,0.5,14.0,27.0,0.105,0.02,2.0,15.0,0.105,0.09,0.1,0.45,0.8,2.6,4.1,2.1,22.0,23.0,2.9,2.1,4.0,2.0,0.14,1.4,0.976223694366677
10.4,10.6,9.4,6.8,24.8,23.2,0.0,0.5,14.0,22.0,0.07,0.05,2.0,25.0,0.14,0.05,0.1,0.36,3.3,1.6,4.9,4.8,13.0,16.0,3.1,2.1,3.0,3.9,0.27,3.3,0.968376318671982
10.4,3.4,9.4,8.0,6.8,44.8,0.0,0.5,14.0,26.0,0.07,0.01,2.0,16.0,0.175,0.02,0.1,0.48,0.8,2.0,4.7,4.7,2.0,20.0,4.2,4.2,0.8,0.3,0.49,1.3,0.964200606204332
42.8,8.2,2.2,9.2,6.8,28.0,0.0,0.51,14.0,35.0,0.105,0.03,2.0,26.0,0.07,0.02,0.1,0.39,0.7,1.5,1.6,4.1,21.0,19.0,2.7,4.5,2.1,3.1,0.5,1.1,0.989827889258355
14.0,11.8,7.0,20.0,16.4,52.0,0.0,0.5,14.0,32.0,0.175,0.06,2.0,20.0,0.14,0.06,0.1,0.27,1.5,4.1,3.8,2.3,18.0,24.0,2.7,4.9,4.3,1.5,1.17,1.7,0.980051740282307
14.0,11.8,7.0,20.0,16.4,52.0,0.0,0.5,14.0,32.0,0.175,0.06,2.0,20.0,0.14,0.06,0.1,0.27,1.5,4.1,3.8,2.3,18.0,24.0,2.7,4.9,4.3,1.5,1.17,1.7,0.980051740282307
14.0,11.8,7.0,20.0,16.4,52.0,0.0,0.5,14.0,32.0,0.175,0.06,2.0,20.0,0.14,0.06,0.1,0.27,1.5,4.1,3.8,2.3,18.0,24.0,2.7,4.9,4.3,1.5,1.17,1.7,0.980051740282307
14.0,7.0,7.0,12.8,10.4,49.6,0.0,0.5,14.0,22.0,0.07,0.07,2.0,9.0,0.175,0.07,0.1,0.34,1.2,2.3,4.4,1.7,21.0,18.0,3.5,1.8,2.7,4.7,0.37,1.3,0.977489586196637
9.2,7.0,10.6,18.8,15.2,6.4,0.0,0.51,14.0,8.0,0.175,0.1,2.0,24.0,0.07,0.06,0.1,0.37,1.4,1.0,3.6,4.1,19.0,17.0,3.4,4.9,2.9,2.9,0.41,3.5,0.985202811742308
22.4,3.4,4.6,8.0,4.4,20.8,0.0,0.5,14.0,21.0,0.105,0.09,2.0,11.0,0.105,0.09,0.1,0.2,0.5,1.0,2.2,3.5,5.0,25.0,3.1,1.5,2.4,3.3,0.12,1.8,0.986854309865463
45.2,2.2,2.2,15.2,8.0,4.0,0.0,0.51,14.0,20.0,0.07,0.05,2.0,21.0,0.07,0.04,0.1,0.37,0.5,1.4,1.6,2.6,20.0,1.0,1.8,5.0,1.2,2.7,0.29,1.2,0.987931152250553
16.4,4.6,5.8,14.0,12.8,29.2,0.0,0.51,14.0,24.0,0.07,0.04,2.0,10.0,0.035,0.02,0.1,0.09,0.7,1.6,3.2,3.0,11.0,11.0,4.0,0.4,4.0,4.6,0.45,2.3,0.986804603445286
9.2,5.8,10.6,11.6,15.2,22.0,0.0,0.51,14.0,8.0,0.105,0.1,2.0,29.0,0.105,0.01,0.1,0.35,1.7,0.8,3.7,3.3,27.0,11.0,1.2,4.6,0.9,1.9,0.58,2.8,0.979189741215197
9.2,5.8,10.6,11.6,15.2,22.0,0.0,0.51,14.0,8.0,0.105,0.1,2.0,29.0,0.105,0.01,0.1,0.35,1.7,0.8,3.7,3.3,27.0,11.0,1.2,4.6,0.9,1.9,0.58,2.8,0.979189741215197
9.2,5.8,10.6,11.6,15.2,22.0,0.0,0.51,14.0,8.0,0.105,0.1,2.0,29.0,0.105,0.01,0.1,0.35,1.7,0.8,3.7,3.3,27.0,11.0,1.2,4.6,0.9,1.9,0.58,2.8,0.979189741215197
21.2,8.2,4.6,11.6,11.6,16.0,0.0,0.51,14.0,35.0,0.175,0.07,2.0,23.0,0.105,0.1,0.1,0.31,1.3,0.6,2.9,4.0,22.0,23.0,0.6,3.7,3.1,1.8,0.18,1.4,0.986261506718483
44.0,13.0,2.2,10.4,4.4,42.4,0.0,0.5,14.0,17.0,0.105,0.02,2.0,18.0,0.07,0.04,0.1,0.06,0.3,1.1,1.4,4.0,0.0,6.0,4.2,3.8,4.3,4.4,0.15,1.0,0.994208948930445
45.2,13.0,2.2,17.6,3.2,48.4,0.0,0.5,14.0,29.0,0.175,0.03,2.0,15.0,0.105,0.05,0.1,0.45,0.3,3.0,1.7,4.3,15.0,24.0,2.6,1.7,2.9,0.1,0.28,1.3,0.991995725137365
10.4,13.0,9.4,16.4,10.4,19.6,0.0,0.51,14.0,33.0,0.175,0.05,2.0,5.0,0.175,0.1,0.1,0.36,0.9,0.3,2.1,2.1,6.0,25.0,4.9,2.3,1.3,1.8,0.24,1.9,0.985097317619697
10.4,13.0,9.4,16.4,10.4,19.6,0.0,0.51,14.0,33.0,0.175,0.05,2.0,5.0,0.175,0.1,0.1,0.36,0.9,0.3,2.1,2.1,6.0,25.0,4.9,2.3,1.3,1.8,0.24,1.9,0.985097317619697
