w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Ltx_uH
46.4,1.0,5.8,15.2,15.2,28.0,0.0,0.51,14.0,35.0,0.14,0.1,2.0,14.0,0.035,0.02,0.1,0.37,1.2,4.6,3.4,4.3,25.0,20.0,1.3,1.0,0.5,1.2,0.24,3.2,329.316544722973
51.2,5.8,5.8,16.4,5.6,22.0,0.0,0.51,14.0,31.0,0.14,0.09,2.0,21.0,0.175,0.07,0.1,0.38,0.6,1.7,3.2,2.7,30.0,29.0,4.8,3.7,4.9,2.8,0.15,2.2,971.066417741651
50.0,11.8,5.8,18.8,14.0,30.4,0.0,0.51,14.0,32.0,0.07,0.07,2.0,15.0,0.14,0.03,0.1,0.43,1.5,4.1,3.1,4.8,15.0,16.0,1.4,4.5,4.4,1.1,1.39,1.4,1306.62681730672
39.2,4.6,7.0,10.4,23.6,32.8,0.0,0.51,14.0,32.0,0.175,0.07,2.0,18.0,0.175,0.01,0.1,0.17,1.5,2.1,4.8,4.8,1.0,11.0,4.2,1.3,3.6,1.1,1.28,2.9,526.978509406692
50.0,10.6,5.8,15.2,18.8,24.4,0.0,0.5,14.0,27.0,0.07,0.03,2.0,13.0,0.175,0.04,0.1,0.25,2.4,2.6,4.6,3.0,5.0,7.0,2.2,4.3,3.0,3.3,0.23,1.3,1096.8794547579298
48.8,13.0,5.8,8.0,16.4,52.0,0.0,0.51,14.0,20.0,0.175,0.07,2.0,28.0,0.07,0.06,0.1,0.48,1.5,2.5,4.5,4.5,21.0,1.0,2.6,3.1,1.8,1.2,0.31,3.6,719.983288134071
39.2,13.0,7.0,26.0,12.8,40.0,0.0,0.51,14.0,21.0,0.175,0.07,2.0,18.0,0.175,0.05,0.1,0.39,1.4,1.6,4.0,4.6,28.0,29.0,2.2,3.9,0.7,1.2,1.35,3.9,1239.64450577279
34.4,9.4,8.2,6.8,21.2,12.4,0.0,0.5,14.0,10.0,0.175,0.02,2.0,13.0,0.175,0.01,0.1,0.28,1.3,1.1,4.0,4.4,26.0,4.0,1.3,2.6,3.8,2.8,0.28,3.6,478.151287108962
48.8,9.4,5.8,21.2,9.2,16.0,0.0,0.51,14.0,27.0,0.175,0.01,2.0,35.0,0.14,0.1,0.1,0.32,1.0,2.7,3.3,4.5,16.0,20.0,1.9,0.5,5.0,0.2,0.5,1.9,1280.57305769928
22.4,7.0,13.0,14.0,26.0,37.6,0.0,0.51,14.0,19.0,0.14,0.03,2.0,22.0,0.105,0.1,0.1,0.29,2.9,2.3,4.9,4.8,5.0,11.0,0.7,1.1,2.2,3.9,1.33,2.9,421.219625468668
41.6,4.6,7.0,20.0,5.6,7.6,0.0,0.5,14.0,22.0,0.105,0.03,2.0,12.0,0.14,0.07,0.1,0.23,0.5,0.5,1.3,4.5,5.0,18.0,4.8,3.1,2.0,0.3,0.4,1.0,787.717460093981
35.6,4.6,8.2,9.2,24.8,40.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,14.0,0.105,0.08,0.1,0.25,1.8,1.5,4.2,4.2,27.0,4.0,3.1,0.1,0.3,4.8,0.64,3.9,437.949192307002
50.0,5.8,5.8,9.2,4.4,34.0,0.0,0.5,14.0,13.0,0.14,0.01,2.0,34.0,0.105,0.09,0.1,0.14,0.4,1.2,1.8,1.8,21.0,13.0,3.9,0.4,4.9,1.3,0.31,1.7,684.452815352028
52.4,10.6,5.8,20.0,5.6,44.8,0.0,0.5,14.0,25.0,0.14,0.1,2.0,16.0,0.175,0.04,0.1,0.21,0.6,1.6,2.1,4.9,21.0,14.0,1.2,2.4,4.9,3.1,0.32,1.0,1361.01317069609
22.4,7.0,11.8,23.6,15.2,28.0,0.0,0.51,14.0,21.0,0.035,0.03,2.0,10.0,0.105,0.03,0.1,0.33,1.2,2.3,3.2,3.4,9.0,25.0,0.9,1.9,4.4,4.3,0.71,3.0,571.91923071802
33.2,11.8,9.4,18.8,3.2,29.2,0.0,0.51,14.0,35.0,0.105,0.08,2.0,10.0,0.105,0.09,0.1,0.25,0.3,0.5,1.7,2.0,6.0,7.0,4.2,0.2,3.7,1.4,0.11,1.3,907.084267830893
30.8,8.2,9.4,8.0,20.0,35.2,0.0,0.51,14.0,8.0,0.105,0.08,2.0,27.0,0.105,0.07,0.1,0.35,2.6,0.9,4.9,2.8,1.0,14.0,3.1,3.3,0.9,0.3,0.68,1.6,432.892706004419
35.6,11.8,8.2,14.0,20.0,11.2,0.0,0.51,14.0,33.0,0.175,0.07,2.0,14.0,0.07,0.07,0.1,0.1,1.8,2.0,3.9,2.5,25.0,0.0,0.9,1.4,1.8,2.2,0.55,2.3,829.793233785478
51.2,7.0,5.8,9.2,16.4,32.8,0.0,0.5,14.0,33.0,0.175,0.07,2.0,26.0,0.07,0.01,0.1,0.08,1.0,4.5,4.4,2.9,1.0,24.0,3.9,3.1,2.6,0.3,0.5,1.0,748.900840718891
40.4,3.4,7.0,18.8,11.6,53.2,0.0,0.5,14.0,29.0,0.175,0.03,2.0,21.0,0.14,0.04,0.1,0.35,1.3,2.4,4.3,4.5,14.0,11.0,2.1,4.1,2.6,0.4,0.84,2.3,545.231704877267
27.2,11.8,10.6,9.2,21.2,14.8,0.0,0.51,14.0,29.0,0.07,0.02,2.0,21.0,0.175,0.04,0.1,0.29,2.3,3.4,4.0,4.5,2.0,3.0,1.7,2.2,1.6,4.8,1.58,3.5,489.695766674969
22.4,3.4,13.0,20.0,6.8,4.0,0.0,0.51,14.0,4.0,0.105,0.09,2.0,20.0,0.035,0.02,0.1,0.19,0.4,0.2,3.4,4.1,28.0,11.0,4.2,0.1,0.2,2.7,0.13,1.0,378.41932276384
24.8,3.4,11.8,14.0,3.2,4.0,0.0,0.51,14.0,8.0,0.175,0.1,2.0,28.0,0.175,0.04,0.1,0.21,0.4,0.4,1.4,2.9,11.0,12.0,1.2,1.7,5.0,4.6,0.17,1.1,373.4443351757
39.2,3.4,7.0,24.8,23.6,43.6,0.0,0.5,14.0,29.0,0.07,0.06,2.0,22.0,0.175,0.07,0.1,0.43,1.9,1.0,5.0,5.0,14.0,4.0,1.9,0.7,1.2,3.1,0.56,4.7,591.396555919834
50.0,5.8,5.8,9.2,20.0,50.8,0.0,0.51,14.0,11.0,0.14,0.1,2.0,27.0,0.07,0.07,0.1,0.31,1.3,1.0,4.4,3.6,13.0,9.0,4.3,0.2,3.1,3.2,0.22,2.9,648.298993836125
28.4,4.6,10.6,16.4,22.4,8.8,0.0,0.51,14.0,29.0,0.175,0.04,2.0,9.0,0.105,0.1,0.1,0.13,2.1,1.6,4.7,4.7,29.0,24.0,1.6,1.8,2.1,4.8,1.11,2.1,512.657181412642
27.2,8.2,10.6,5.6,11.6,24.4,0.0,0.51,14.0,30.0,0.14,0.09,2.0,21.0,0.105,0.08,0.1,0.36,1.3,3.3,3.2,2.7,22.0,5.0,1.3,1.0,2.8,3.6,0.91,1.6,318.627506243455
42.8,13.0,7.0,6.8,5.6,50.8,0.0,0.5,14.0,13.0,0.105,0.1,2.0,26.0,0.175,0.05,0.1,0.34,0.5,1.0,1.8,2.1,1.0,19.0,4.1,3.3,1.7,1.2,0.14,1.4,572.775847056641
34.4,11.8,8.2,18.8,10.4,17.2,0.0,0.51,14.0,9.0,0.175,0.08,2.0,33.0,0.07,0.03,0.1,0.39,1.2,1.0,2.3,2.3,9.0,21.0,2.4,1.5,3.2,0.6,0.11,1.5,960.944960670204
48.8,2.2,5.8,4.4,18.8,12.4,0.0,0.5,14.0,29.0,0.105,0.07,2.0,20.0,0.07,0.03,0.1,0.24,1.0,2.8,4.8,3.1,17.0,19.0,2.6,4.2,4.0,2.3,0.52,1.7,358.588011728125
23.6,13.0,13.0,16.4,3.2,16.0,0.0,0.51,14.0,21.0,0.07,0.05,2.0,8.0,0.175,0.08,0.1,0.37,0.3,2.2,1.4,4.4,26.0,2.0,2.3,1.5,3.5,0.9,0.24,1.2,658.496640214268
28.4,11.8,10.6,14.0,9.2,40.0,0.0,0.5,14.0,23.0,0.105,0.08,2.0,20.0,0.105,0.02,0.1,0.49,0.4,0.9,5.0,1.8,28.0,8.0,4.9,4.1,3.4,3.9,0.1,1.6,642.817002411147
24.8,3.4,11.8,14.0,18.8,53.2,0.0,0.51,14.0,27.0,0.07,0.04,2.0,21.0,0.105,0.08,0.1,0.18,1.8,2.5,4.8,3.6,30.0,18.0,2.4,2.7,2.8,1.5,0.38,1.3,322.819437668602
40.4,4.6,7.0,18.8,10.4,4.0,0.0,0.5,14.0,29.0,0.175,0.06,2.0,29.0,0.07,0.01,0.1,0.44,0.5,0.4,4.2,3.3,11.0,30.0,2.5,1.9,1.9,3.2,0.28,1.0,784.397552923901
28.4,2.2,10.6,3.2,8.0,11.2,0.0,0.5,14.0,24.0,0.035,0.02,2.0,19.0,0.105,0.05,0.1,0.17,0.9,0.8,3.6,1.2,7.0,26.0,2.8,2.4,0.6,0.7,0.79,1.0,168.47626474484
24.8,9.4,11.8,23.6,15.2,10.0,0.0,0.5,14.0,33.0,0.14,0.09,2.0,30.0,0.105,0.04,0.1,0.27,1.3,1.6,3.4,3.8,8.0,7.0,3.3,1.9,4.9,2.6,0.26,2.5,744.329146627109
42.8,9.4,7.0,15.2,26.0,41.2,0.0,0.5,14.0,22.0,0.105,0.05,2.0,29.0,0.14,0.09,0.1,0.3,2.7,2.9,4.1,4.2,5.0,3.0,4.7,2.1,1.9,0.5,0.61,3.9,870.130539025816
26.0,2.2,11.8,6.8,23.6,6.4,0.0,0.5,14.0,35.0,0.105,0.02,2.0,14.0,0.14,0.06,0.1,0.19,2.5,3.5,4.4,4.5,10.0,27.0,2.7,4.8,2.7,1.0,1.04,3.4,234.753375560951
34.4,1.0,8.2,8.0,16.4,38.8,0.0,0.5,14.0,21.0,0.14,0.05,2.0,24.0,0.175,0.07,0.1,0.33,2.0,2.2,4.7,3.3,25.0,13.0,2.9,3.7,0.5,3.9,1.37,2.9,202.524354832409
27.2,2.2,10.6,9.2,18.8,10.0,0.0,0.5,14.0,13.0,0.07,0.05,2.0,24.0,0.175,0.09,0.1,0.48,2.3,0.9,3.6,2.8,28.0,30.0,3.3,2.6,1.0,3.3,0.88,2.7,271.279510794397
30.8,2.2,9.4,16.4,11.6,42.4,0.0,0.51,14.0,34.0,0.105,0.07,2.0,22.0,0.105,0.03,0.1,0.17,0.8,1.3,3.2,3.3,3.0,13.0,4.2,1.9,3.6,0.9,0.16,1.3,336.522199782927
44.0,8.2,7.0,15.2,10.4,44.8,0.0,0.5,14.0,30.0,0.14,0.03,2.0,17.0,0.14,0.08,0.1,0.3,1.2,1.1,2.4,3.5,9.0,26.0,0.8,0.9,3.0,1.9,0.89,1.0,885.593311735889
29.6,4.6,10.6,11.6,15.2,5.2,0.0,0.5,14.0,24.0,0.14,0.01,2.0,6.0,0.14,0.08,0.1,0.44,0.8,2.8,4.4,1.6,5.0,29.0,3.0,1.8,0.5,2.2,0.36,1.3,473.005145596395
22.4,4.6,13.0,9.2,22.4,48.4,0.0,0.5,14.0,34.0,0.035,0.02,2.0,22.0,0.14,0.06,0.1,0.3,1.9,1.8,4.6,3.9,25.0,14.0,0.7,2.1,2.1,1.8,1.23,2.7,282.550986269111
27.2,11.8,10.6,10.4,12.8,17.2,0.0,0.5,14.0,32.0,0.175,0.07,2.0,17.0,0.105,0.02,0.1,0.29,0.8,0.8,3.8,3.2,27.0,12.0,1.6,2.5,3.8,0.7,0.72,1.5,544.218430314285
27.2,11.8,10.6,10.4,12.8,17.2,0.0,0.5,14.0,32.0,0.175,0.07,2.0,17.0,0.105,0.02,0.1,0.29,0.8,0.8,3.8,3.2,27.0,12.0,1.6,2.5,3.8,0.7,0.72,1.5,544.218430314285
27.2,11.8,10.6,10.4,12.8,17.2,0.0,0.5,14.0,32.0,0.175,0.07,2.0,17.0,0.105,0.02,0.1,0.29,0.8,0.8,3.8,3.2,27.0,12.0,1.6,2.5,3.8,0.7,0.72,1.5,544.218430314285
44.0,7.0,7.0,12.8,4.4,26.8,0.0,0.5,14.0,25.0,0.105,0.1,2.0,7.0,0.07,0.02,0.1,0.37,0.4,0.8,2.4,3.4,12.0,27.0,2.4,4.3,0.8,2.7,0.29,1.8,803.622688967812
28.4,11.8,11.8,16.4,11.6,23.2,0.0,0.5,14.0,35.0,0.14,0.03,2.0,11.0,0.105,0.05,0.1,0.26,1.3,4.0,3.3,4.9,1.0,24.0,1.6,4.8,3.6,3.4,0.55,1.4,740.232326461526
42.8,4.6,7.0,23.6,22.4,44.8,0.0,0.51,14.0,10.0,0.105,0.01,2.0,30.0,0.175,0.04,0.1,0.49,2.1,1.2,4.3,4.9,6.0,16.0,2.9,4.1,0.8,3.5,1.06,3.1,744.853679230624
35.6,13.0,8.2,12.8,9.2,10.0,0.0,0.5,14.0,15.0,0.14,0.04,2.0,34.0,0.105,0.07,0.1,0.13,1.0,0.8,3.5,4.5,28.0,4.0,2.7,3.2,4.5,4.5,0.61,3.1,828.375524367585
22.4,7.0,13.0,21.2,22.4,5.2,0.0,0.51,14.0,30.0,0.175,0.04,2.0,14.0,0.14,0.03,0.1,0.35,2.4,3.8,5.0,4.2,3.0,8.0,1.1,3.5,0.6,0.4,1.4,2.6,563.815828132347
36.8,10.6,8.2,8.0,4.4,38.8,0.0,0.5,14.0,11.0,0.14,0.02,2.0,19.0,0.035,0.02,0.1,0.07,0.4,0.4,2.1,3.8,8.0,15.0,1.7,3.5,0.5,0.3,0.18,1.1,554.175837212586
22.4,13.0,13.0,18.8,26.0,50.8,0.0,0.51,14.0,14.0,0.105,0.02,2.0,9.0,0.105,0.08,0.1,0.37,3.0,1.2,4.9,4.1,1.0,23.0,0.5,4.5,0.5,3.6,0.14,3.2,588.919490784778
36.8,11.8,8.2,15.2,5.6,24.4,0.0,0.5,14.0,27.0,0.07,0.07,2.0,19.0,0.07,0.06,0.1,0.22,0.7,0.9,2.6,2.7,4.0,0.0,0.2,3.5,4.1,3.9,0.27,2.2,904.22761712514
52.4,8.2,5.8,15.2,26.0,23.2,0.0,0.51,14.0,24.0,0.14,0.07,2.0,22.0,0.07,0.01,0.1,0.3,1.6,2.6,4.7,4.6,29.0,26.0,3.3,0.8,1.5,3.1,0.98,4.5,1043.18383936136
32.0,4.6,9.4,4.4,23.6,6.4,0.0,0.5,14.0,25.0,0.105,0.01,2.0,9.0,0.07,0.01,0.1,0.26,1.0,2.4,4.9,4.6,19.0,8.0,1.9,1.8,0.3,3.0,0.4,2.8,292.537927277823
24.8,5.8,11.8,23.6,23.6,23.2,0.0,0.51,14.0,35.0,0.035,0.01,2.0,30.0,0.14,0.01,0.1,0.39,2.1,2.0,4.3,4.3,21.0,30.0,0.4,2.7,3.6,1.8,1.39,3.2,544.848666460081
41.6,7.0,7.0,17.6,16.4,10.0,0.0,0.51,14.0,25.0,0.035,0.02,2.0,20.0,0.105,0.08,0.1,0.38,1.7,1.3,4.0,3.2,23.0,14.0,3.8,0.1,0.9,0.2,1.21,2.1,893.964657935702
30.8,9.4,9.4,8.0,11.6,18.4,0.0,0.5,14.0,17.0,0.07,0.06,2.0,33.0,0.14,0.04,0.1,0.4,1.2,1.1,2.9,3.9,29.0,20.0,0.5,1.9,5.0,4.0,0.3,2.0,484.856397563233
24.8,9.4,13.0,8.0,4.4,29.2,0.0,0.5,14.0,12.0,0.175,0.09,2.0,10.0,0.175,0.01,0.1,0.44,0.3,0.5,2.2,3.4,28.0,0.0,1.7,3.1,1.0,3.6,0.24,1.5,376.606260783035
42.8,9.4,7.0,21.2,20.0,50.8,0.0,0.51,14.0,32.0,0.14,0.1,2.0,27.0,0.105,0.03,0.1,0.39,1.2,3.0,4.7,3.5,17.0,29.0,1.8,3.8,4.7,4.6,0.16,2.6,1040.78914102015
51.2,7.0,5.8,11.6,3.2,40.0,0.0,0.51,14.0,27.0,0.105,0.06,2.0,15.0,0.14,0.04,0.1,0.31,0.3,1.7,1.7,3.3,20.0,28.0,0.2,4.5,4.5,3.2,0.27,1.3,866.196589174266
32.0,10.6,9.4,15.2,5.6,44.8,0.0,0.51,14.0,18.0,0.105,0.05,2.0,30.0,0.175,0.09,0.1,0.45,0.4,0.7,2.7,2.6,4.0,1.0,1.6,2.5,2.3,0.4,0.27,2.3,717.168336896759
36.8,13.0,8.2,24.8,18.8,4.0,0.0,0.51,14.0,35.0,0.105,0.09,2.0,16.0,0.035,0.02,0.1,0.4,2.3,3.1,4.9,3.8,11.0,12.0,1.1,4.3,4.4,2.7,1.13,1.2,1214.18444631066
28.4,9.4,10.6,12.8,9.2,24.4,0.0,0.51,14.0,20.0,0.14,0.06,2.0,6.0,0.175,0.05,0.1,0.39,0.8,2.0,2.7,1.9,16.0,5.0,1.1,3.0,5.0,4.2,0.19,1.2,598.302687601265
41.6,13.0,7.0,18.8,14.0,24.4,0.0,0.51,14.0,28.0,0.14,0.01,2.0,21.0,0.105,0.06,0.1,0.32,0.8,1.0,3.8,4.7,30.0,21.0,4.7,3.2,0.5,2.4,0.66,3.4,1139.73972530804
41.6,3.4,7.0,10.4,18.8,8.8,0.0,0.5,14.0,8.0,0.14,0.1,2.0,20.0,0.14,0.1,0.1,0.25,1.3,0.4,4.7,3.6,25.0,29.0,0.8,1.2,4.6,1.2,0.27,2.0,533.205588250858
51.2,4.6,5.8,9.2,16.4,8.8,0.0,0.51,14.0,20.0,0.07,0.01,2.0,23.0,0.14,0.08,0.1,0.18,2.0,1.2,3.7,4.7,4.0,13.0,1.9,4.7,0.9,3.0,1.02,3.6,671.178999800276
28.4,8.2,10.6,9.2,11.6,32.8,0.0,0.5,14.0,27.0,0.14,0.07,2.0,20.0,0.175,0.06,0.1,0.3,0.7,1.1,4.2,3.9,27.0,4.0,3.9,3.7,2.1,2.4,0.22,2.0,454.639104350554
28.4,9.4,10.6,18.8,17.6,48.4,0.0,0.51,14.0,27.0,0.105,0.02,2.0,11.0,0.07,0.02,0.1,0.34,1.7,3.3,3.3,3.9,11.0,25.0,2.1,3.6,1.2,0.5,1.1,2.4,678.161609961925
28.4,9.4,10.6,18.8,17.6,48.4,0.0,0.51,14.0,27.0,0.105,0.02,2.0,11.0,0.07,0.02,0.1,0.34,1.7,3.3,3.3,3.9,11.0,25.0,2.1,3.6,1.2,0.5,1.1,2.4,678.161609961925
28.4,9.4,10.6,18.8,17.6,48.4,0.0,0.51,14.0,27.0,0.105,0.02,2.0,11.0,0.07,0.02,0.1,0.34,1.7,3.3,3.3,3.9,11.0,25.0,2.1,3.6,1.2,0.5,1.1,2.4,678.161609961925
42.8,8.2,7.0,16.4,6.8,18.4,0.0,0.5,14.0,35.0,0.035,0.03,2.0,17.0,0.07,0.01,0.1,0.4,0.7,0.5,3.6,4.3,26.0,18.0,3.0,4.9,1.3,2.6,0.41,2.9,954.686535710003
30.8,3.4,9.4,14.0,16.4,12.4,0.0,0.51,14.0,15.0,0.175,0.06,2.0,21.0,0.105,0.05,0.1,0.11,0.7,0.6,3.4,3.0,23.0,13.0,4.1,1.1,2.4,0.7,0.26,1.9,452.097774293242
24.8,8.2,11.8,23.6,15.2,19.6,0.0,0.5,14.0,18.0,0.035,0.01,2.0,9.0,0.105,0.01,0.1,0.13,1.3,0.6,4.0,3.4,7.0,21.0,0.4,0.7,4.8,3.9,0.18,3.0,656.37488557509
24.8,11.8,11.8,20.0,5.6,11.2,0.0,0.51,14.0,33.0,0.035,0.01,2.0,23.0,0.175,0.09,0.1,0.48,0.7,0.5,3.3,4.2,15.0,29.0,3.0,2.7,0.9,1.5,0.15,2.0,735.606204411255
50.0,13.0,5.8,21.2,10.4,29.2,0.0,0.5,14.0,29.0,0.035,0.02,2.0,33.0,0.175,0.04,0.1,0.35,0.8,1.6,3.4,3.2,10.0,12.0,2.3,2.3,0.1,4.5,0.74,3.0,1445.27102605378
28.4,5.8,10.6,10.4,23.6,11.2,0.0,0.5,14.0,23.0,0.14,0.09,2.0,17.0,0.105,0.06,0.1,0.24,1.4,0.8,4.9,4.4,30.0,5.0,1.7,2.1,3.7,1.6,0.14,3.2,454.61981639891
51.2,3.4,5.8,11.6,17.6,41.2,0.0,0.5,14.0,33.0,0.07,0.03,2.0,11.0,0.175,0.03,0.1,0.24,1.1,3.9,4.8,4.2,26.0,20.0,0.5,0.6,2.1,2.8,0.74,1.7,613.060126793246
42.8,8.2,7.0,6.8,17.6,25.6,0.0,0.51,14.0,32.0,0.105,0.01,2.0,28.0,0.175,0.08,0.1,0.36,2.2,2.1,4.9,3.2,29.0,30.0,4.6,2.0,1.3,3.7,0.14,1.2,551.134336931611
38.0,4.6,8.2,16.4,3.2,38.8,0.0,0.5,14.0,33.0,0.035,0.02,2.0,27.0,0.105,0.01,0.1,0.42,0.3,1.8,1.9,2.1,24.0,9.0,0.7,3.6,1.1,3.0,0.11,1.0,611.431627546146
51.2,8.2,5.8,8.0,10.4,7.6,0.0,0.5,14.0,21.0,0.14,0.02,2.0,18.0,0.14,0.05,0.1,0.37,1.1,2.1,3.4,3.9,14.0,1.0,3.5,4.2,2.6,4.4,0.58,1.8,781.909725915547
51.2,4.6,5.8,6.8,22.4,37.6,0.0,0.51,14.0,31.0,0.035,0.02,2.0,29.0,0.07,0.07,0.1,0.21,2.2,3.0,5.0,4.0,22.0,1.0,0.2,4.9,2.5,0.2,0.42,2.5,535.548848005648
29.6,3.4,10.6,12.8,14.0,5.2,0.0,0.5,14.0,31.0,0.105,0.09,2.0,27.0,0.105,0.05,0.1,0.43,1.3,4.2,3.7,3.5,6.0,9.0,0.9,4.0,4.6,2.6,0.48,2.8,421.15866338346
42.8,7.0,7.0,6.8,8.0,8.8,0.0,0.5,14.0,30.0,0.07,0.06,2.0,34.0,0.105,0.02,0.1,0.35,0.4,2.2,4.3,3.0,10.0,13.0,1.7,0.1,1.9,4.4,0.12,1.5,566.235616639597
32.0,5.8,10.6,8.0,5.6,34.0,0.0,0.5,14.0,20.0,0.175,0.08,2.0,34.0,0.175,0.09,0.1,0.24,0.3,2.2,1.3,3.2,14.0,30.0,4.6,1.8,1.3,4.0,0.23,1.0,419.168292802101
44.0,10.6,7.0,3.2,8.0,24.4,0.0,0.51,14.0,31.0,0.175,0.09,2.0,33.0,0.175,0.06,0.1,0.21,0.9,2.4,3.8,3.8,13.0,16.0,4.2,3.7,0.8,2.1,0.2,1.8,342.956518420538
30.8,11.8,9.4,20.0,18.8,13.6,0.0,0.5,14.0,30.0,0.07,0.03,2.0,15.0,0.07,0.03,0.1,0.28,1.2,1.7,5.0,4.7,7.0,3.0,4.5,2.8,4.3,3.5,0.23,1.6,898.809875146146
28.4,8.2,10.6,12.8,15.2,4.0,0.0,0.51,14.0,19.0,0.175,0.01,2.0,21.0,0.175,0.05,0.1,0.36,1.4,1.3,3.6,4.7,6.0,29.0,3.7,1.1,2.8,4.6,0.49,1.6,609.571077328073
46.4,1.0,7.0,11.6,3.2,24.4,0.0,0.5,14.0,11.0,0.07,0.03,2.0,6.0,0.105,0.01,0.1,0.45,0.3,0.6,1.8,2.4,28.0,3.0,1.1,3.2,1.9,4.7,0.25,1.0,293.272279024239
52.4,9.4,5.8,11.6,16.4,49.6,0.0,0.5,14.0,35.0,0.14,0.04,2.0,35.0,0.035,0.01,0.1,0.17,1.2,4.7,4.4,4.5,28.0,25.0,2.9,3.8,0.5,0.5,0.45,2.9,917.84708680126
22.4,13.0,13.0,16.4,24.8,7.6,0.0,0.5,14.0,33.0,0.14,0.01,2.0,12.0,0.07,0.06,0.1,0.22,1.6,1.8,4.4,3.8,3.0,9.0,2.1,0.9,1.5,4.9,1.0,3.2,623.142970918625
42.8,8.2,7.0,8.0,20.0,24.4,0.0,0.51,14.0,24.0,0.07,0.06,2.0,25.0,0.175,0.1,0.1,0.28,1.2,2.4,4.2,4.1,17.0,22.0,4.2,3.9,4.0,2.9,0.2,2.8,616.733950486191
24.8,9.4,13.0,8.0,6.8,7.6,0.0,0.5,14.0,34.0,0.105,0.1,2.0,22.0,0.105,0.08,0.1,0.21,0.6,2.7,1.4,4.6,28.0,22.0,2.4,2.5,3.4,2.8,0.41,1.3,406.029700153324
24.8,9.4,13.0,8.0,6.8,7.6,0.0,0.5,14.0,34.0,0.105,0.1,2.0,22.0,0.105,0.08,0.1,0.21,0.6,2.7,1.4,4.6,28.0,22.0,2.4,2.5,3.4,2.8,0.41,1.3,406.029700153324
24.8,9.4,13.0,8.0,6.8,7.6,0.0,0.5,14.0,34.0,0.105,0.1,2.0,22.0,0.105,0.08,0.1,0.21,0.6,2.7,1.4,4.6,28.0,22.0,2.4,2.5,3.4,2.8,0.41,1.3,406.029700153324
51.2,9.4,5.8,26.0,26.0,17.2,0.0,0.5,14.0,35.0,0.175,0.09,2.0,24.0,0.105,0.09,0.1,0.34,2.1,3.1,5.0,4.2,15.0,25.0,2.3,3.4,4.3,4.2,0.79,3.4,1353.56175909133
34.4,5.8,9.4,4.4,4.4,34.0,0.0,0.5,14.0,11.0,0.035,0.03,2.0,34.0,0.14,0.05,0.1,0.27,0.5,0.6,3.1,3.9,12.0,10.0,0.7,2.1,1.6,4.9,0.2,1.1,298.236806672837
51.2,7.0,5.8,12.8,22.4,12.4,0.0,0.5,14.0,35.0,0.035,0.01,2.0,34.0,0.07,0.02,0.1,0.25,1.6,2.5,4.8,5.0,0.0,21.0,4.9,0.2,0.1,1.3,0.61,3.8,914.144569207267
51.2,7.0,5.8,12.8,22.4,12.4,0.0,0.5,14.0,35.0,0.035,0.01,2.0,34.0,0.07,0.02,0.1,0.25,1.6,2.5,4.8,5.0,0.0,21.0,4.9,0.2,0.1,1.3,0.61,3.8,914.144569207267
51.2,7.0,5.8,12.8,22.4,12.4,0.0,0.5,14.0,35.0,0.035,0.01,2.0,34.0,0.07,0.02,0.1,0.25,1.6,2.5,4.8,5.0,0.0,21.0,4.9,0.2,0.1,1.3,0.61,3.8,914.144569207267
52.4,9.4,5.8,17.6,15.2,32.8,0.0,0.51,14.0,33.0,0.14,0.02,2.0,8.0,0.175,0.02,0.1,0.15,1.6,2.2,4.6,4.2,10.0,26.0,4.2,3.4,1.1,3.5,0.35,3.1,1169.99622596106
32.0,7.0,9.4,10.4,18.8,4.0,0.0,0.51,14.0,23.0,0.105,0.05,2.0,30.0,0.07,0.03,0.1,0.09,1.8,1.7,4.2,4.0,24.0,24.0,0.6,0.7,3.4,2.9,1.32,3.1,549.529514255152
39.2,7.0,8.2,10.4,4.4,20.8,0.0,0.5,14.0,35.0,0.14,0.1,2.0,17.0,0.14,0.02,0.1,0.32,0.5,0.8,2.7,2.2,17.0,18.0,1.2,0.2,3.2,0.4,0.16,1.4,662.297205987517
42.8,10.6,7.0,24.8,20.0,36.4,0.0,0.51,14.0,22.0,0.105,0.01,2.0,16.0,0.175,0.07,0.1,0.32,1.5,2.4,3.9,3.3,2.0,26.0,4.6,2.2,2.3,1.4,0.83,2.3,1172.29833232429
27.2,10.6,11.8,15.2,3.2,50.8,0.0,0.5,14.0,22.0,0.105,0.06,2.0,10.0,0.105,0.05,0.1,0.16,0.4,2.1,1.3,1.6,30.0,30.0,4.1,4.7,3.5,3.8,0.22,1.0,610.36839723556
34.4,1.0,8.2,12.8,9.2,52.0,0.0,0.5,14.0,33.0,0.105,0.06,2.0,13.0,0.105,0.03,0.1,0.21,0.4,1.2,2.8,4.5,27.0,30.0,0.8,2.4,3.5,3.5,0.36,2.6,227.399327493775
